Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	6.7	2.1818	0.	0.25073
2	6.7	2.3636	0.	0.25196
3	6.7	2.5455	0.	0.25284
4	6.7	2.7273	0.	0.25341
5	6.7	2.9091	0.	0.25369
6	6.7	3.0909	0.	0.25369
7	6.7	3.2727	0.	0.25341
8	6.7	3.4545	0.	0.25284
9	6.7	3.6364	0.	0.25196
10	6.7	3.8182	0.	0.25073
11	6.8667	2.1818	0.	0.26432
12	6.8667	2.3636	0.	0.26554
13	6.8667	2.5455	0.	0.26641
14	6.8667	2.7273	0.	0.26697
15	6.8667	2.9091	0.	0.26724
16	6.8667	3.0909	0.	0.26724
17	6.8667	3.2727	0.	0.26697
18	6.8667	3.4545	0.	0.26641
19	6.8667	3.6364	0.	0.26554
20	6.8667	3.8182	0.	0.26432
21	6.5189	5.8182	0.	0.21751
22	6.5189	5.6364	0.	0.21931
23	6.5189	5.4545	0.	0.22111
24	6.5189	5.2727	0.	0.22293
25	6.5189	5.0909	0.	0.22476
26	6.5189	4.9091	0.	0.22661
27	6.5189	4.7273	0.	0.22848
28	6.5189	4.5455	0.	0.23033
29	6.5189	4.3636	0.	0.23217
30	6.5189	4.1818	0.	0.23394
31	6.5189	4.	0.	0.23555
32	6.5189	3.8182	0.	0.23692
33	6.5189	3.6364	0.	0.238
34	6.5189	3.4545	0.	0.2388
35	6.5189	3.2727	0.	0.23933
36	6.5189	3.0909	0.	0.23959
37	6.5189	2.9091	0.	0.23959
38	6.5189	2.7273	0.	0.23933
39	6.5189	2.5455	0.	0.2388
40	6.5189	2.3636	0.	0.238
41	6.5189	2.1818	0.	0.23692
42	6.5189	2.	0.	0.23555
43	6.5189	1.8182	0.	0.23394
44	6.5189	1.6364	0.	0.23217
45	6.5189	1.4545	0.	0.23033
46	6.5189	1.2727	0.	0.22848
47	6.5189	1.0909	0.	0.22661
48	6.5189	0.90909	0.	0.22476
49	6.5189	0.72727	0.	0.22293
50	6.5189	0.54545	0.	0.22111
51	6.5189	0.36364	0.	0.21931
52	6.5189	0.18182	0.	0.21751
53	6.3378	5.8182	0.	0.20662
54	6.3378	5.6364	0.	0.20836
55	6.3378	5.4545	0.	0.21009
56	6.3378	5.2727	0.	0.21181
57	6.3378	5.0909	0.	0.21351
58	6.3378	4.9091	0.	0.2152
59	6.3378	4.7273	0.	0.21686
60	6.3378	4.5455	0.	0.21848
61	6.3378	4.3636	0.	0.22003
62	6.3378	4.1818	0.	0.22146
63	6.3378	4.	0.	0.22274
64	6.3378	3.8182	0.	0.22384
65	6.3378	3.6364	0.	0.22474
66	6.3378	3.4545	0.	0.22543
67	6.3378	3.2727	0.	0.22589
68	6.3378	3.0909	0.	0.22612
69	6.3378	2.9091	0.	0.22612
70	6.3378	2.7273	0.	0.22589
71	6.3378	2.5455	0.	0.22543
72	6.3378	2.3636	0.	0.22474
73	6.3378	2.1818	0.	0.22384
74	6.3378	2.	0.	0.22274
75	6.3378	1.8182	0.	0.22146
76	6.3378	1.6364	0.	0.22003
77	6.3378	1.4545	0.	0.21848
78	6.3378	1.2727	0.	0.21686
79	6.3378	1.0909	0.	0.2152
