Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	6.7	2.1818	0.	1.6317e-003
2	6.7	2.3636	0.	1.292e-003
3	6.7	2.5455	0.	1.1381e-003
4	6.7	2.7273	0.	1.0585e-003
5	6.7	2.9091	0.	1.0245e-003
6	6.7	3.0909	0.	1.0245e-003
7	6.7	3.2727	0.	1.0585e-003
8	6.7	3.4545	0.	1.1381e-003
9	6.7	3.6364	0.	1.292e-003
10	6.7	3.8182	0.	1.6317e-003
11	6.8667	2.1818	0.	1.614e-003
12	6.8667	2.3636	0.	1.2853e-003
13	6.8667	2.5455	0.	1.132e-003
14	6.8667	2.7273	0.	1.0527e-003
15	6.8667	2.9091	0.	1.0188e-003
16	6.8667	3.0909	0.	1.0188e-003
17	6.8667	3.2727	0.	1.0527e-003
18	6.8667	3.4545	0.	1.132e-003
19	6.8667	3.6364	0.	1.2853e-003
20	6.8667	3.8182	0.	1.614e-003
21	6.5189	5.8182	0.	9.4901e-005
22	6.5189	5.6364	0.	1.3886e-004
23	6.5189	5.4545	0.	1.9384e-004
24	6.5189	5.2727	0.	2.5519e-004
25	6.5189	5.0909	0.	3.2444e-004
26	6.5189	4.9091	0.	4.0511e-004
27	6.5189	4.7273	0.	5.0344e-004
28	6.5189	4.5455	0.	6.3036e-004
29	6.5189	4.3636	0.	8.1195e-004
30	6.5189	4.1818	0.	1.0794e-003
31	6.5189	4.	0.	1.286e-003
32	6.5189	3.8182	0.	1.217e-003
33	6.5189	3.6364	0.	1.1388e-003
34	6.5189	3.4545	0.	1.0552e-003
35	6.5189	3.2727	0.	1.0066e-003
36	6.5189	3.0909	0.	9.8363e-004
37	6.5189	2.9091	0.	9.8363e-004
38	6.5189	2.7273	0.	1.0066e-003
39	6.5189	2.5455	0.	1.0552e-003
40	6.5189	2.3636	0.	1.1388e-003
41	6.5189	2.1818	0.	1.217e-003
42	6.5189	2.	0.	1.286e-003
43	6.5189	1.8182	0.	1.0794e-003
44	6.5189	1.6364	0.	8.1195e-004
45	6.5189	1.4545	0.	6.3036e-004
46	6.5189	1.2727	0.	5.0344e-004
47	6.5189	1.0909	0.	4.0511e-004
48	6.5189	0.90909	0.	3.2444e-004
49	6.5189	0.72727	0.	2.5519e-004
50	6.5189	0.54545	0.	1.9384e-004
51	6.5189	0.36364	0.	1.3886e-004
