Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	5.0637	3.3997	0.	-1215.1
2	5.938	1.8017	0.	-1051.9
3	2.5771	2.6204	0.	-1668.6
4	3.4948	4.1401	0.	-1591.3
5	6.1871	3.4609	0.	-1152.8
6	3.3212	0.51079	0.	-855.06
7	3.1697	1.3185	0.	-1200.6
8	5.2557	0.60128	0.	-674.59
9	3.203	5.4031	0.	-904.45
10	3.4693	4.8485	0.	-961.82
11	3.7146	4.4951	0.	-1126.4
12	5.5505	4.7218	0.	-915.17
13	5.1457	5.0648	0.	-592.43
14	6.1356	2.5355	0.	-1169.1
15	2.3959	0.75913	0.	-1248.3
16	5.33	5.4596	0.	-624.17
17	2.1562	5.1429	0.	-1307.1
18	2.7942	3.4826	0.	-1637.9
19	1.1475	4.8816	0.	-1279.5
20	1.5354	1.3174	0.	-1283.4
21	6.2461	0.76611	0.	-775.28
22	7.2145	1.1873	0.	-807.41
23	8.7319	1.208	0.	-693.01
24	10.007	1.2111	0.	-577.45
25	11.233	1.2139	0.	-480.69
26	12.427	1.2151	0.	-396.36
27	13.602	1.2039	0.	-320.59
28	14.769	1.2238	0.	-253.48
29	15.923	1.22	0.	-194.85
30	17.077	1.2087	0.	-144.35
31	18.238	1.1933	0.	-101.36
32	19.389	1.1921	0.	-66.148
33	20.541	1.1905	0.	-38.796
34	21.693	1.1957	0.	-19.009
35	22.845	1.196	0.	-6.7625
36	1.458	3.7722	0.	-1372.9
37	1.3039	2.5219	0.	-1371.5
38	22.84	2.3947	0.	-7.3213
39	22.84	3.6017	0.	-7.3274
40	22.841	4.806	0.	-6.8251
41	21.688	4.7986	0.	-19.108
42	20.531	4.7993	0.	-39.051
43	19.38	4.7903	0.	-66.46
44	18.229	4.7864	0.	-101.44
45	17.083	4.8097	0.	-144.
46	15.928	4.8299	0.	-194.86
47	14.763	4.831	0.	-253.84
48	13.597	4.8187	0.	-320.88
49	12.42	4.8156	0.	-396.73
50	11.23	4.7978	0.	-481.11
51	10.017	4.7876	0.	-577.84
52	8.7435	4.7749	0.	-688.56
53	7.2862	4.7562	0.	-802.15
54	6.3908	5.2837	0.	-780.71
55	7.4532	3.5472	0.	-836.91
56	7.4248	2.4119	0.	-834.59
57	8.6674	2.3759	0.	-689.29
58	9.9403	2.4053	0.	-579.06
59	11.184	2.4105	0.	-482.34
60	12.398	2.4154	0.	-396.83
61	13.583	2.4288	0.	-320.59
62	14.753	2.4607	0.	-253.84
63	15.904	2.4424	0.	-195.5
64	17.065	2.4099	0.	-144.46
65	18.232	2.3939	0.	-101.44
66	19.383	2.3962	0.	-66.299
67	20.535	2.3995	0.	-39.039
68	21.686	2.3997	0.	-19.42
69	21.678	3.5984	0.	-19.568
70	20.527	3.596	0.	-39.243
71	19.376	3.5901	0.	-66.494
72	18.226	3.5862	0.	-101.52
73	17.063	3.6063	0.	-144.57
74	15.914	3.6325	0.	-195.09
75	14.752	3.6385	0.	-253.9
76	13.577	3.6263	0.	-320.95
77	12.397	3.6139	0.	-396.69
78	11.189	3.6114	0.	-482.12
79	9.9464	3.6008	0.	-579.21
80	8.6783	3.5905	0.	-686.75
81	6.0044	4.1826	0.	-1048.4
82	3.5588	0.93984	0.	-782.72
83	2.8598	1.8664	0.	-1527.
84	5.0439	0.93212	0.	-534.37
85	5.3174	1.2173	0.	-978.38
86	3.8649	3.3233	0.	-1529.5
87	3.7515	2.6912	0.	-1426.9
88	4.9449	2.627	0.	-1332.2
89	2.7321	4.5529	0.	-1367.4
90	2.7321	4.5529	0.1	19.571
91	4.9449	2.627	0.1	-280.46
92	3.7515	2.6912	0.1	-432.08
93	3.8649	3.3233	0.1	-367.73
94	5.3174	1.2173	0.1	-176.78
95	5.0439	0.93212	0.1	-201.95
96	2.8598	1.8664	0.1	111.02
97	3.5588	0.93984	0.1	-141.4
98	6.0044	4.1826	0.1	26.376
99	8.6783	3.5905	0.1	-2.1465
100	9.9464	3.6008	0.1	1.1581
101	11.189	3.6114	0.1	0.44493
102	12.397	3.6139	0.1	-0.73508
103	13.577	3.6263	0.1	-4.9659
104	14.752	3.6385	0.1	-7.2582
105	15.914	3.6325	0.1	-8.6304
106	17.063	3.6063	0.1	-9.5253
107	18.226	3.5862	0.1	-10.016
108	19.376	3.5901	0.1	-10.369
109	20.527	3.596	0.1	-10.516
110	21.678	3.5984	0.1	-10.627
111	21.686	2.3997	0.1	-10.683
112	20.535	2.3995	0.1	-10.589
113	19.383	2.3962	0.1	-10.392
114	18.232	2.3939	0.1	-10.048
115	17.065	2.4099	0.1	-9.5388
116	15.904	2.4424	0.1	-8.6665
117	14.753	2.4607	0.1	-7.221
118	13.583	2.4288	0.1	-4.9271
119	12.398	2.4154	0.1	-0.50492
120	11.184	2.4105	0.1	0.14624
121	9.9403	2.4053	0.1	1.715
122	8.6674	2.3759	0.1	-0.81953
