Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	6.0951	2.8425	0.	2.4748e-005
2	5.8782	3.7341	0.	4.2531e-005
3	6.5033	4.8127	0.	1.5129e-005
4	4.414	2.9217	0.	9.5921e-006
5	4.9098	2.8593	0.	3.8718e-005
6	5.4369	2.8965	0.	4.037e-005
7	2.902	2.3129	0.	1.6533e-005
8	6.0197	4.197	0.	2.9387e-005
9	21.58	2.9886	0.	5.5291e-007
10	16.585	3.8141	0.	5.6283e-006
11	14.59	3.9295	0.	8.0884e-006
12	12.305	4.1136	0.	1.2809e-005
13	9.7668	4.2635	0.	1.6886e-005
14	8.0001	4.4765	0.	1.9457e-005
15	7.2751	3.2303	0.	1.8476e-005
16	8.9042	2.2052	0.	1.3027e-005
17	12.291	2.0467	0.	1.2115e-005
18	14.579	2.0033	0.	7.1534e-006
19	16.598	2.0879	0.	5.5553e-006
20	18.738	2.9659	0.	2.5788e-006
21	6.2929	2.0707	0.	2.6923e-005
22	5.8129	3.1296	0.	5.2341e-005
23	4.3686	2.1061	0.	-2.9488e-007
24	6.9575	4.1893	0.	2.2979e-005
25	4.6094	2.3256	0.	3.4728e-005
26	6.9798	1.227	0.	2.3206e-005
27	6.4566	3.9416	0.	2.4376e-005
28	6.421	3.4113	0.	3.0752e-005
29	6.421	3.4113	0.1	-3.0752e-005
30	6.4566	3.9416	0.1	-2.4376e-005
31	6.9798	1.227	0.1	-2.3206e-005
32	4.6094	2.3256	0.1	-3.4728e-005
33	6.9575	4.1893	0.1	-2.2979e-005
34	4.3686	2.1061	0.1	2.9488e-007
35	5.8129	3.1296	0.1	-5.2341e-005
36	6.2929	2.0707	0.1	-2.6923e-005
37	18.738	2.9659	0.1	-2.5788e-006
38	16.598	2.0879	0.1	-5.5553e-006
39	14.579	2.0033	0.1	-7.1534e-006
40	12.291	2.0467	0.1	-1.2115e-005
41	8.9042	2.2052	0.1	-1.3027e-005
42	7.2751	3.2303	0.1	-1.8476e-005
43	8.0001	4.4765	0.1	-1.9457e-005
44	9.7668	4.2635	0.1	-1.6886e-005
45	12.305	4.1136	0.1	-1.2809e-005
46	14.59	3.9295	0.1	-8.0884e-006
47	16.585	3.8141	0.1	-5.6283e-006
48	21.58	2.9886	0.1	-5.5291e-007
49	6.0197	4.197	0.1	-2.9387e-005
50	2.902	2.3129	0.1	-1.6533e-005
51	5.4369	2.8965	0.1	-4.037e-005
52	4.9098	2.8593	0.1	-3.8718e-005
53	4.414	2.9217	0.1	-9.5921e-006
54	6.5033	4.8127	0.1	-1.5129e-005
55	5.8782	3.7341	0.1	-4.2531e-005
56	6.0951	2.8425	0.1	-2.4748e-005
57	5.2667	5.	0.1	-1.5046e-005
58	5.2667	4.5	0.1	-4.6707e-005
59	5.2667	4.	0.1	-7.8411e-005
60	5.1	4.	0.1	-5.6026e-005
61	5.1	4.5	0.1	-2.8694e-005
62	5.1	5.	0.1	-8.1656e-006
63	5.2667	1.	0.1	-2.6744e-005
64	5.2667	1.5	0.1	-4.3695e-005
65	5.2667	2.	0.1	-6.006e-005
66	5.1	2.	0.1	-8.9374e-005
67	5.1	1.5	0.1	-1.1556e-005
68	5.1	1.	0.1	-1.9444e-006
69	5.2667	6.	0.1	-1.0862e-005
70	7.6083	6.	0.1	-1.306e-005
71	9.95	6.	0.1	-1.604e-005
72	12.292	6.	0.1	-1.1731e-005
73	14.633	6.	0.1	-9.0432e-006
74	16.975	6.	0.1	-3.5932e-006
75	19.317	6.	0.1	-1.169e-006
76	21.658	6.	0.1	-2.023e-007
77	24.	6.	0.1	3.3437e-007
78	24.	3.	0.1	3.0822e-007
79	2.6226e-014	3.	0.1	7.8704e-007
80	24.	0.	0.1	2.9377e-007
81	21.658	0.	0.1	-2.2501e-007
82	19.317	0.	0.1	-1.121e-006
83	16.975	0.	0.1	-3.3317e-006
84	14.633	0.	0.1	-8.0417e-006
85	12.292	0.	0.1	-1.125e-005
86	9.95	0.	0.1	-1.4863e-005
87	7.6083	0.	0.1	-1.5728e-005
88	5.2667	0.	0.1	-1.4047e-005
89	5.1	0.	0.1	1.6447e-005
90	2.55	1.0919e-030	0.1	-1.8423e-005
91	0.	0.	0.1	6.2262e-006
92	3.937e-014	6.	0.1	1.5454e-006
93	2.55	6.	0.1	-1.4297e-005
94	5.1	6.	0.1	-5.765e-006
95	2.55	6.	0.	1.4297e-005
96	5.1	6.	0.	5.765e-006
97	3.937e-014	6.	0.	-1.5454e-006
98	2.55	1.0919e-030	0.	1.8423e-005
99	5.1	0.	0.	-1.6447e-005
100	0.	0.	0.	-6.2262e-006
101	7.6083	0.	0.	1.5728e-005
102	9.95	0.	0.	1.4863e-005
103	12.292	0.	0.	1.125e-005
104	14.633	0.	0.	8.0417e-006
105	16.975	0.	0.	3.3317e-006
106	19.317	0.	0.	1.121e-006
107	21.658	0.	0.	2.2501e-007
108	5.2667	0.	0.	1.4047e-005
109	24.	0.	0.	-2.9377e-007
110	2.6226e-014	3.	0.	-7.8704e-007
111	24.	3.	0.	-3.0822e-007
112	24.	6.	0.	-3.3437e-007
113	21.658	6.	0.	2.023e-007
114	19.317	6.	0.	1.169e-006
115	16.975	6.	0.	3.5932e-006
116	14.633	6.	0.	9.0432e-006
117	12.292	6.	0.	1.1731e-005
118	9.95	6.	0.	1.604e-005
119	7.6083	6.	0.	1.306e-005
120	5.2667	6.	0.	1.0862e-005
121	5.1	1.5	0.	1.1556e-005
122	5.1	1.	0.	1.9444e-006
123	5.1	2.	0.	8.9374e-005
124	5.2667	1.	0.	2.6744e-005
125	5.2667	1.5	0.	4.3695e-005
126	5.2667	2.	0.	6.006e-005
127	5.1	4.5	0.	2.8694e-005
128	5.1	5.	0.	8.1656e-006
129	5.1	4.	0.	5.6026e-005
130	5.2667	5.	0.	1.5046e-005
131	5.2667	4.5	0.	4.6707e-005
132	5.2667	4.	0.	7.8411e-005
133	5.766	2.8695	0.	4.5882e-005
134	6.194	2.4566	0.	2.4827e-005
135	5.954	2.986	0.	3.8288e-005
136	6.2581	3.1269	0.	2.7875e-005
137	6.0951	2.8425	5.e-002	2.7182e-013
138	5.9489	3.9656	0.	3.6253e-005
139	5.8455	3.4318	0.	4.4865e-005
140	6.1496	3.5727	0.	3.5841e-005
141	5.8782	3.7341	5.e-002	-1.1306e-013
142	5.5724	3.8671	0.	6.2149e-005
143	6.2615	4.5049	0.	2.2681e-005
144	6.7304	4.501	0.	2.1233e-005
145	6.5033	4.8127	5.e-002	-1.9654e-013
146	7.0558	5.4063	0.	1.9211e-005
147	5.885	4.9063	0.	1.9142e-005
148	4.6619	2.8905	0.	2.5629e-005
149	3.658	2.6173	0.	3.1688e-005
150	4.5117	2.6236	0.	2.1509e-005
151	4.414	2.9217	5.e-002	-2.4096e-014
152	4.757	3.7108	0.	1.7434e-005
153	4.757	3.4608	0.	5.111e-005
154	5.1734	2.8779	0.	4.0324e-005
155	4.9098	2.8593	5.e-002	-1.5443e-021
156	5.0049	2.4297	0.	8.3381e-005
157	5.0049	3.4297	0.	7.0337e-005
158	5.6249	3.013	0.	5.3042e-005
159	5.4369	2.8965	5.e-002	-2.2985e-021
160	5.3518	2.4483	0.	5.1867e-005
161	5.3518	3.4483	0.	6.3816e-005
162	3.6353	2.2095	0.	2.6721e-005
163	2.902	2.3129	5.e-002	-2.0224e-013
164	2.726	4.1565	0.	1.489e-005
165	2.726	1.1565	0.	1.6813e-005
166	1.451	2.6565	0.	7.8485e-006
167	4.001	1.6565	0.	1.6682e-005
168	4.001	3.6565	0.	1.033e-005
169	6.2382	4.0693	0.	3.1845e-005
170	6.0197	4.197	5.e-002	-1.099e-021
171	5.6432	4.3485	0.	3.8136e-005
172	20.159	2.9772	0.	1.5658e-006
173	21.58	2.9886	5.e-002	1.5662e-013
174	21.619	1.4943	0.	3.8992e-007
175	22.79	2.9943	0.	1.0278e-007
176	21.619	4.4943	0.	3.7859e-007
177	15.588	3.8718	0.	6.86e-006
178	16.591	2.951	0.	5.5977e-006
179	17.662	3.39	0.	4.0936e-006
180	16.585	3.8141	5.e-002	-1.664e-013
181	16.78	4.907	0.	4.615e-006
182	13.448	4.0216	0.	1.0731e-005
183	14.585	2.9664	0.	7.6208e-006
184	14.59	3.9295	5.e-002	2.2939e-013
185	14.612	4.9648	0.	8.5661e-006
186	11.036	4.1886	0.	1.481e-005
187	12.298	3.0801	0.	1.269e-005
188	12.305	4.1136	5.e-002	3.2486e-015
189	12.298	5.0568	0.	1.2409e-005
190	8.8834	4.37	0.	1.8155e-005
191	9.3355	3.2344	0.	1.5303e-005
192	9.7668	4.2635	5.e-002	8.4215e-015
193	9.8584	5.1318	0.	1.6559e-005
194	7.6376	3.8534	0.	1.9e-005
195	7.4788	4.3329	0.	2.179e-005
196	8.0001	4.4765	5.e-002	5.7393e-013
197	7.8042	5.2383	0.	1.6151e-005
198	8.0897	2.7178	0.	1.5779e-005
199	6.784	2.6505	0.	2.222e-005
200	7.1163	3.7098	0.	2.1451e-005
201	6.8481	3.3208	0.	2.4635e-005
202	7.2751	3.2303	5.e-002	-7.8615e-014
203	10.598	2.126	0.	1.257e-005
204	7.942	1.7161	0.	1.8993e-005
205	8.9042	2.2052	5.e-002	3.145e-014
206	9.4271	1.1026	0.	1.6566e-005
207	13.435	2.025	0.	1.1182e-005
208	12.291	2.0467	5.e-002	1.6877e-014
209	12.292	1.0233	0.	1.1766e-005
210	15.589	2.0456	0.	6.3491e-006
211	14.579	2.0033	5.e-002	7.4092e-014
212	14.606	1.0017	0.	7.5991e-006
213	17.668	2.5269	0.	4.0602e-006
214	16.598	2.0879	5.e-002	-1.5939e-013
215	16.786	1.0439	0.	4.4434e-006
216	18.738	2.9659	5.e-002	2.4872e-013
217	19.028	1.483	0.	1.8415e-006
218	19.028	4.483	0.	1.866e-006
219	6.6364	1.6488	0.	2.6331e-005
220	6.2929	2.0707	5.e-002	1.5573e-012
221	5.7798	1.7853	0.	3.3264e-005
222	5.7798	2.0353	0.	4.9981e-005
223	5.8129	3.1296	5.e-002	-6.8976e-014
224	4.489	2.2158	0.	1.6265e-005
225	4.3686	2.1061	5.e-002	-7.317e-013
226	4.7343	1.803	0.	2.1738e-005
227	6.7071	4.0654	0.	2.4766e-005
228	6.9575	4.1893	5.e-002	-1.0239e-014
229	4.6094	2.3256	5.e-002	-6.3388e-021
230	4.8547	2.1628	0.	7.7834e-005
231	6.9798	1.227	5.e-002	-2.1952e-022
232	7.2941	0.61349	0.	1.9449e-005
233	6.1232	1.1135	0.	2.251e-005
234	6.4388	3.6765	0.	2.7101e-005
235	6.4566	3.9416	5.e-002	-2.9634e-013
236	6.421	3.4113	5.e-002	-1.3437e-021
237	6.4388	3.6765	0.1	-2.7101e-005
238	6.8481	3.3208	0.1	-2.4635e-005
239	6.1496	3.5727	0.1	-3.5841e-005
240	6.2581	3.1269	0.1	-2.7875e-005
241	6.7071	4.0654	0.1	-2.4766e-005
242	6.2382	4.0693	0.1	-3.1845e-005
243	6.6364	1.6488	0.1	-2.6331e-005
244	7.942	1.7161	0.1	-1.8993e-005
245	6.1232	1.1135	0.1	-2.251e-005
246	7.2941	0.61349	0.1	-1.9449e-005
247	4.489	2.2158	0.1	-1.6265e-005
248	4.5117	2.6236	0.1	-2.1509e-005
249	4.8547	2.1628	0.1	-7.7834e-005
250	7.1163	3.7098	0.1	-2.1451e-005
251	7.4788	4.3329	0.1	-2.179e-005
252	6.7304	4.501	0.1	-2.1233e-005
253	3.6353	2.2095	0.1	-2.6721e-005
254	4.7343	1.803	0.1	-2.1738e-005
255	5.6249	3.013	0.1	-5.3042e-005
256	5.8455	3.4318	0.1	-4.4865e-005
257	5.954	2.986	0.1	-3.8288e-005
258	6.784	2.6505	0.1	-2.222e-005
259	6.194	2.4566	0.1	-2.4827e-005
260	5.7798	1.7853	0.1	-3.3264e-005
261	5.7798	2.0353	0.1	-4.9981e-005
262	17.668	2.5269	0.1	-4.0602e-006
263	17.662	3.39	0.1	-4.0936e-006
264	20.159	2.9772	0.1	-1.5658e-006
265	19.028	4.483	0.1	-1.866e-006
266	19.028	1.483	0.1	-1.8415e-006
267	15.589	2.0456	0.1	-6.3491e-006
268	16.591	2.951	0.1	-5.5977e-006
269	16.786	1.0439	0.1	-4.4434e-006
270	13.435	2.025	0.1	-1.1182e-005
271	14.585	2.9664	0.1	-7.6208e-006
272	14.606	1.0017	0.1	-7.5991e-006
273	10.598	2.126	0.1	-1.257e-005
274	12.298	3.0801	0.1	-1.269e-005
275	12.292	1.0233	0.1	-1.1766e-005
276	8.0897	2.7178	0.1	-1.5779e-005
277	9.3355	3.2344	0.1	-1.5303e-005
278	9.4271	1.1026	0.1	-1.6566e-005
279	7.6376	3.8534	0.1	-1.9e-005
280	8.8834	4.37	0.1	-1.8155e-005
281	7.8042	5.2383	0.1	-1.6151e-005
282	11.036	4.1886	0.1	-1.481e-005
283	9.8584	5.1318	0.1	-1.6559e-005
284	13.448	4.0216	0.1	-1.0731e-005
285	12.298	5.0568	0.1	-1.2409e-005
286	15.588	3.8718	0.1	-6.86e-006
287	14.612	4.9648	0.1	-8.5661e-006
288	16.78	4.907	0.1	-4.615e-006
289	21.619	4.4943	0.1	-3.7859e-007
290	22.79	2.9943	0.1	-1.0278e-007
291	21.619	1.4943	0.1	-3.8992e-007
292	6.2615	4.5049	0.1	-2.2681e-005
293	5.9489	3.9656	0.1	-3.6253e-005
294	5.6432	4.3485	0.1	-3.8136e-005
295	3.658	2.6173	0.1	-3.1688e-005
296	4.001	3.6565	0.1	-1.033e-005
297	4.001	1.6565	0.1	-1.6682e-005
298	1.451	2.6565	0.1	-7.8485e-006
299	2.726	1.1565	0.1	-1.6813e-005
300	2.726	4.1565	0.1	-1.489e-005
301	5.1734	2.8779	0.1	-4.0324e-005
302	5.766	2.8695	0.1	-4.5882e-005
303	5.3518	3.4483	0.1	-6.3816e-005
304	5.3518	2.4483	0.1	-5.1867e-005
305	4.6619	2.8905	0.1	-2.5629e-005
306	5.0049	3.4297	0.1	-7.0337e-005
307	5.0049	2.4297	0.1	-8.3381e-005
308	4.757	3.4608	0.1	-5.111e-005
309	4.757	3.7108	0.1	-1.7434e-005
310	5.885	4.9063	0.1	-1.9142e-005
311	7.0558	5.4063	0.1	-1.9211e-005
312	5.5724	3.8671	0.1	-6.2149e-005
313	5.2667	4.75	0.1	-3.7627e-005
314	5.2667	5.5	0.1	-1.5209e-005
315	5.2667	5.	5.e-002	8.6556e-015
316	5.2667	4.25	0.1	-6.6771e-005
317	5.2667	4.5	5.e-002	3.3353e-013
318	5.1833	4.	0.1	-4.7121e-005
319	5.2667	4.	5.e-002	-2.7486e-021
320	5.1	4.25	0.1	-3.143e-005
321	5.1	4.	5.e-002	-5.6903e-021
322	5.1	4.75	0.1	-1.3818e-005
323	5.1	4.5	5.e-002	-3.9971e-021
324	5.1	5.5	0.1	-1.2918e-005
325	5.1	5.	5.e-002	-4.2877e-013
326	5.2667	1.25	0.1	-3.6171e-005
327	5.2667	0.5	0.1	-2.0406e-005
328	5.2667	1.	5.e-002	-1.2094e-021
329	5.2667	1.75	0.1	-5.8783e-005
330	5.2667	1.5	5.e-002	-3.9697e-021
331	5.1833	2.	0.1	-6.6889e-005
