Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	2.558	3.1269	0.	54.575
2	3.3335	2.1376	0.	7.0763e-002
3	4.1021	3.9737	0.	-122.68
4	1.1025	0.87188	0.	-107.57
5	1.217	2.4234	0.	-110.66
6	3.8498	0.96678	0.	-1.7817
7	3.7511	5.2608	0.	7.4854
8	0.99369	3.85	0.	-280.33
9	2.9763	2.7555	0.	-30.776
10	4.5867	2.7973	0.	-99.449
11	1.1205	4.9587	0.	-88.199
12	4.9269	1.4872	0.	-11.32
13	4.7133	4.7736	0.	-27.995
14	5.9607	1.8556	0.	-46.897
15	6.9615	1.8234	0.	-35.248
16	8.0777	1.5127	0.	-13.373
17	9.221	1.4522	0.	-7.3822
18	10.285	1.4935	0.	-1.3692
19	11.401	1.4916	0.	1.6111
20	12.529	1.4662	0.	-5.689
21	13.698	1.3488	0.	-5.4107
22	14.943	1.2011	0.	3.6708
23	16.099	1.1876	0.	-0.78521
24	17.242	1.1848	0.	-0.26645
25	18.366	1.1861	0.	-0.72409
26	19.486	1.1848	0.	-0.6321
27	20.616	1.182	0.	-0.54151
28	21.737	1.196	0.	-0.60381
29	22.87	1.1962	0.	-0.59173
30	22.861	2.3948	0.	-1.2455
31	22.861	3.6034	0.	-1.252
32	22.867	4.7986	0.	-0.60794
33	21.735	4.7971	0.	-0.58256
34	20.601	4.8003	0.	-0.61333
35	19.475	4.7782	0.	-0.56274
36	18.352	4.7382	0.	-0.62265
37	17.244	4.7745	0.	-0.37374
38	16.129	4.7747	0.	0.4321
39	15.027	4.794	0.	1.1245
40	13.942	4.8608	0.	0.28509
41	12.823	4.8543	0.	-9.5448
42	11.807	4.6289	0.	-4.1961
43	10.773	4.5231	0.	-1.9051
44	9.7071	4.4199	0.	-10.676
45	8.4766	4.4491	0.	-3.4179
46	7.1188	3.8663	0.	-41.768
47	5.7878	3.8755	0.	-74.209
48	21.723	2.4006	0.	-1.2029
49	21.72	3.5981	0.	-1.2052
50	8.051	2.7597	0.	-11.224
51	8.9158	2.9521	0.	-18.915
52	10.03	2.9943	0.	-7.8333
53	11.116	3.0012	0.	5.0007
54	12.116	3.0392	0.	-1.8787
55	13.672	2.5272	0.	1.7695
56	14.922	2.4076	0.	-6.9072
57	16.105	2.3559	0.	-0.4237
58	17.245	2.3687	0.	-1.6062
59	18.368	2.3704	0.	-1.0629
60	19.486	2.3719	0.	-1.2689
61	20.607	2.3887	0.	-1.1952
62	20.592	3.5875	0.	-1.3254
63	19.481	3.5754	0.	-1.1538
64	18.357	3.5503	0.	-1.2175
65	17.249	3.5446	0.	-1.7583
66	16.128	3.5536	0.	-9.2748e-002
67	14.99	3.5813	0.	-6.8605
68	13.878	3.6661	0.	4.9771
69	12.982	3.864	0.	4.3257
70	3.5165	4.6605	0.	-37.164
71	3.4548	3.621	0.	-160.97
72	1.0976	1.7357	0.	-156.43
73	1.4806	2.9162	0.	-371.13
74	2.4478	2.7669	0.	-169.14
75	1.8329	4.5553	0.	31.634
76	3.7092	1.7128	0.	17.133
77	3.5505	2.927	0.	-47.406
78	3.2125	4.2665	0.	-87.371
79	1.7722	3.8831	0.	-327.36
80	1.9371	3.138	0.	-392.08
81	2.2126	2.78	0.	3.1685
82	2.2126	2.78	0.1	-3.1685
83	1.9371	3.138	0.1	392.08
84	1.7722	3.8831	0.1	327.36
85	3.2125	4.2665	1.e-001	87.371
86	3.5505	2.927	1.e-001	47.406
87	3.7092	1.7128	1.e-001	-17.133
88	1.8329	4.5553	0.1	-31.634
89	2.4478	2.7669	0.1	169.14
90	1.4806	2.9162	0.1	371.13
91	1.0976	1.7357	0.1	156.43
92	3.4548	3.621	1.e-001	160.97
93	3.5165	4.6605	1.e-001	37.164
94	12.982	3.864	0.1	-4.3257
95	13.878	3.6661	0.1	-4.9771
96	14.99	3.5813	0.1	6.8605
97	16.128	3.5536	0.1	9.2749e-002
98	17.249	3.5446	0.1	1.7583
99	18.357	3.5503	0.1	1.2175
