Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	2.7052	3.1452	0.	1062.4
2	1.7916	3.0567	0.	-45.455
3	0.94542	3.6106	0.	562.98
4	3.206	2.1322	0.	187.17
5	3.4551	3.3132	0.	382.71
6	2.6884	2.5513	0.	69.763
7	2.1801	3.2396	0.	1968.5
8	16.565	3.0762	0.	-103.85
9	4.6283	3.9062	0.	278.14
10	2.1873	2.5942	0.	976.14
11	2.3708	2.7303	0.	1432.7
12	3.8606	1.5508	0.	67.495
13	3.8606	1.5508	0.1	4505.9
14	2.3708	2.7303	0.1	10264
15	2.1873	2.5942	0.1	10637
16	4.6283	3.9062	0.1	4205.8
17	16.565	3.0762	0.1	1988.3
18	2.1801	3.2396	0.1	11339
19	2.6884	2.5513	0.1	8201.7
20	3.4551	3.3132	0.1	5632.7
21	3.206	2.1322	0.1	5370.4
22	0.94542	3.6106	0.1	7141.9
23	1.7916	3.0567	0.1	9494.1
24	2.7052	3.1452	0.1	7794.6
25	2.1667	1.	0.1	5997.9
26	2.1667	1.5	0.1	9714.
27	2.1667	2.	0.1	23115
28	2.	2.	0.1	24900
29	2.	1.5	0.1	12784
30	2.	1.	0.1	8715.3
31	2.1667	5.	0.1	7323.3
32	2.1667	4.5	0.1	11060
33	2.1667	4.	0.1	25392
34	2.	4.	0.1	18249
35	2.	4.5	0.1	11434
36	2.	5.	0.1	5305.9
37	2.1667	6.	0.1	4301.5
38	5.8056	6.	0.1	3537.3
39	9.4444	6.	0.1	2946.4
40	16.722	6.	0.1	1730.5
41	24.	6.	0.1	1197.5
42	24.	3.	0.1	1202.2
43	2.6226e-014	3.	0.1	6812.9
44	3.937e-014	6.	0.1	3772.9
45	1.	6.	0.1	3310.4
46	2.	6.	0.1	4459.6
47	24.	0.	0.1	1038.9
48	18.178	0.	0.1	1492.1
49	12.356	0.	0.1	2733.3
50	7.9889	0.	0.1	2843.9
51	5.0778	0.	0.1	3612.5
52	2.1667	0.	0.1	3901.1
53	2.	0.	0.1	3377.7
54	0.	0.	0.1	4454.5
55	2.	0.	0.	968.49
56	0.	0.	0.	-1868.8
57	5.0778	0.	0.	272.79
58	7.9889	0.	0.	113.83
59	12.356	0.	0.	245.54
60	18.178	0.	0.	395.49
61	2.1667	0.	0.	855.54
62	24.	0.	0.	-49.398
63	1.	6.	0.	1051.
64	2.	6.	0.	-787.15
65	3.937e-014	6.	0.	-1823.9
66	2.6226e-014	3.	0.	-3078.6
67	24.	3.	0.	-231.5
68	24.	6.	0.	-196.65
69	16.722	6.	0.	63.576
70	9.4444	6.	0.	-39.868
71	5.8056	6.	0.	-26.084
72	2.1667	6.	0.	771.88
73	2.	4.5	0.	1475.3
74	2.	5.	0.	-358.07
75	2.	4.	0.	-1767.3
76	2.1667	5.	0.	-175.93
77	2.1667	4.5	0.	-1074.3
78	2.1667	4.	0.	-1144.9
79	2.	1.5	0.	54.048
80	2.	1.	0.	1246.5
81	2.	2.	0.	858.18
82	2.1667	1.	0.	-336.81
83	2.1667	1.5	0.	-461.72
84	2.1667	2.	0.	-2284.4
85	3.0801	3.2292	0.	713.59
86	2.6968	2.8482	0.	445.75
87	2.4426	3.1924	0.	1491.6
88	2.7052	3.1452	5.e-002	488.11
89	2.4359	3.5726	0.	-708.6
90	1.3685	3.3337	0.	-285.04
91	1.9858	3.1481	0.	890.58
92	1.9894	2.8254	0.	450.71
93	1.7916	3.0567	5.e-002	366.26
94	1.8958	2.5284	0.	-296.93
95	0.94542	3.6106	5.e-002	112.33
96	0.97271	4.8053	0.	806.32
97	0.47271	3.3053	0.	-1377.5
98	1.4727	4.0553	0.	994.85
99	1.4727	4.3053	0.	67.407
100	1.4727	3.8053	0.	-1100.8
101	1.4727	2.5553	0.	302.56
102	3.3306	2.7227	0.	150.41
103	2.9472	2.3417	0.	120.21
104	3.5333	1.8415	0.	69.658
105	3.206	2.1322	5.e-002	136.17
106	2.6864	1.8161	0.	-207.54
107	4.0417	3.6097	0.	114.76
108	3.4551	3.3132	5.e-002	119.8
109	2.8109	3.9066	0.	-710.68
110	2.5296	2.6408	0.	639.2
111	2.6884	2.5513	5.e-002	244.22
112	2.4275	2.2756	0.	-1258.9
113	2.2755	2.985	0.	904.49
114	2.1801	3.2396	5.e-002	268.36
115	2.0901	3.6198	0.	-156.52
116	16.565	3.0762	5.e-002	32.762
117	12.277	1.5381	0.	2.8657
118	14.46	1.5381	0.	67.188
119	17.372	1.5381	0.	130.2
120	20.283	3.0381	0.	-167.91
121	16.644	4.5381	0.	-25.097
122	4.2445	2.7285	0.	147.44
123	4.6283	3.9062	5.e-002	225.61
124	6.3086	1.9531	0.	194.41
125	5.2169	4.9531	0.	109.77
126	3.3975	4.4531	0.	34.179
127	2.279	2.6622	0.	862.72
128	2.1873	2.5942	5.e-002	453.02
129	2.177	2.2971	0.	-980.96
130	2.3708	2.7303	5.e-002	229.78
131	3.8606	1.5508	5.e-002	117.3
132	4.4692	0.77541	0.	169.14
133	3.0136	1.2754	0.	-199.83
134	4.2445	2.7285	0.1	4305.7
135	3.5333	1.8415	0.1	4937.2
136	3.0136	1.2754	0.1	5191.4
137	4.4692	0.77541	0.1	4055.5
138	2.279	2.6622	0.1	10442
139	2.2755	2.985	0.1	10800
140	2.5296	2.6408	0.1	9230.6
141	1.9894	2.8254	0.1	10046
142	2.177	2.2971	0.1	16860
143	4.0417	3.6097	0.1	4915.7
144	3.3975	4.4531	0.1	5678.3
145	5.2169	4.9531	0.1	3869.4
146	6.3086	1.9531	0.1	3523.4
147	16.644	4.5381	0.1	1857.8
148	20.283	3.0381	0.1	1595.
149	17.372	1.5381	0.1	1737.9
150	14.46	1.5381	0.1	2360.7
151	12.277	1.5381	0.1	2415.5
152	1.9858	3.1481	0.1	10394
153	2.4426	3.1924	0.1	9560.3
154	2.0901	3.6198	0.1	14707
155	2.9472	2.3417	0.1	6784.5
156	2.6968	2.8482	0.1	7976.7
157	2.4275	2.2756	0.1	15645
158	3.3306	2.7227	0.1	5469.1
159	3.0801	3.2292	0.1	6708.2
160	2.8109	3.9066	0.1	8159.4
161	2.6864	1.8161	0.1	7355.1
162	1.3685	3.3337	0.1	8317.7
163	1.4727	2.5553	0.1	9372.8
164	1.4727	3.8053	0.1	12688
165	1.4727	4.0553	0.1	8736.2
