Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	6.4	2.1818	0.	0.23049
2	6.4	2.3636	0.	0.23175
3	6.4	2.5455	0.	0.23264
4	6.4	2.7273	0.	0.23322
5	6.4	2.9091	0.	0.2335
6	6.4	3.0909	0.	0.2335
7	6.4	3.2727	0.	0.23322
8	6.4	3.4545	0.	0.23264
9	6.4	3.6364	0.	0.23175
10	6.4	3.8182	0.	0.23049
11	6.5667	2.1818	0.	0.2437
12	6.5667	2.3636	0.	0.24494
13	6.5667	2.5455	0.	0.24582
14	6.5667	2.7273	0.	0.24639
15	6.5667	2.9091	0.	0.24667
16	6.5667	3.0909	0.	0.24667
17	6.5667	3.2727	0.	0.24639
18	6.5667	3.4545	0.	0.24582
19	6.5667	3.6364	0.	0.24494
20	6.5667	3.8182	0.	0.2437
21	6.2171	5.8182	0.	0.1975
22	6.2171	5.6364	0.	0.19929
23	6.2171	5.4545	0.	0.2011
24	6.2171	5.2727	0.	0.20292
25	6.2171	5.0909	0.	0.20476
26	6.2171	4.9091	0.	0.20662
27	6.2171	4.7273	0.	0.20849
28	6.2171	4.5455	0.	0.21036
29	6.2171	4.3636	0.	0.21221
30	6.2171	4.1818	0.	0.21399
31	6.2171	4.	0.	0.21562
32	6.2171	3.8182	0.	0.217
33	6.2171	3.6364	0.	0.2181
34	6.2171	3.4545	0.	0.21891
35	6.2171	3.2727	0.	0.21944
36	6.2171	3.0909	0.	0.2197
37	6.2171	2.9091	0.	0.2197
38	6.2171	2.7273	0.	0.21944
39	6.2171	2.5455	0.	0.21891
40	6.2171	2.3636	0.	0.2181
41	6.2171	2.1818	0.	0.217
42	6.2171	2.	0.	0.21562
43	6.2171	1.8182	0.	0.21399
44	6.2171	1.6364	0.	0.21221
45	6.2171	1.4545	0.	0.21036
46	6.2171	1.2727	0.	0.20849
47	6.2171	1.0909	0.	0.20662
48	6.2171	0.90909	0.	0.20476
49	6.2171	0.72727	0.	0.20292
50	6.2171	0.54545	0.	0.2011
51	6.2171	0.36364	0.	0.19929
52	6.2171	0.18182	0.	0.1975
53	6.0343	5.8182	0.	0.18701
54	6.0343	5.6364	0.	0.18876
55	6.0343	5.4545	0.	0.19049
56	6.0343	5.2727	0.	0.19221
57	6.0343	5.0909	0.	0.19391
58	6.0343	4.9091	0.	0.1956
59	6.0343	4.7273	0.	0.19727
60	6.0343	4.5455	0.	0.19889
61	6.0343	4.3636	0.	0.20044
62	6.0343	4.1818	0.	0.20188
63	6.0343	4.	0.	0.20317
64	6.0343	3.8182	0.	0.20427
65	6.0343	3.6364	0.	0.20518
66	6.0343	3.4545	0.	0.20587
67	6.0343	3.2727	0.	0.20633
68	6.0343	3.0909	0.	0.20657
69	6.0343	2.9091	0.	0.20657
70	6.0343	2.7273	0.	0.20633
71	6.0343	2.5455	0.	0.20587
72	6.0343	2.3636	0.	0.20518
73	6.0343	2.1818	0.	0.20427
74	6.0343	2.	0.	0.20317
75	6.0343	1.8182	0.	0.20188
76	6.0343	1.6364	0.	0.20044
77	6.0343	1.4545	0.	0.19889
78	6.0343	1.2727	0.	0.19727
79	6.0343	1.0909	0.	0.1956
80	6.0343	0.90909	0.	0.19391
81	6.0343	0.72727	0.	0.19221
82	6.0343	0.54545	0.	0.19049
83	6.0343	0.36364	0.	0.18876
84	6.0343	0.18182	0.	0.18701
85	5.8514	5.8182	0.	0.17661
86	5.8514	5.6364	0.	0.1783
87	5.8514	5.4545	0.	0.17995
88	5.8514	5.2727	0.	0.18158
89	5.8514	5.0909	0.	0.18316
90	5.8514	4.9091	0.	0.1847
91	5.8514	4.7273	0.	0.18619
92	5.8514	4.5455	0.	0.18761
93	5.8514	4.3636	0.	0.18893
94	5.8514	4.1818	0.	0.19013
95	5.8514	4.	0.	0.1912
96	5.8514	3.8182	0.	0.19212
97	5.8514	3.6364	0.	0.19287
98	5.8514	3.4545	0.	0.19345
99	5.8514	3.2727	0.	0.19384
100	5.8514	3.0909	0.	0.19404
101	5.8514	2.9091	0.	0.19404
102	5.8514	2.7273	0.	0.19384
103	5.8514	2.5455	0.	0.19345
104	5.8514	2.3636	0.	0.19287
105	5.8514	2.1818	0.	0.19212
106	5.8514	2.	0.	0.1912
107	5.8514	1.8182	0.	0.19013
108	5.8514	1.6364	0.	0.18893
109	5.8514	1.4545	0.	0.18761
110	5.8514	1.2727	0.	0.18619
111	5.8514	1.0909	0.	0.1847
112	5.8514	0.90909	0.	0.18316
113	5.8514	0.72727	0.	0.18158
114	5.8514	0.54545	0.	0.17995
115	5.8514	0.36364	0.	0.1783
116	5.8514	0.18182	0.	0.17661
117	5.6686	5.8182	0.	0.16633
118	5.6686	5.6364	0.	0.16796
119	5.6686	5.4545	0.	0.16955
120	5.6686	5.2727	0.	0.17108
121	5.6686	5.0909	0.	0.17256
122	5.6686	4.9091	0.	0.17397
123	5.6686	4.7273	0.	0.17531
124	5.6686	4.5455	0.	0.17657
125	5.6686	4.3636	0.	0.17772
126	5.6686	4.1818	0.	0.17876
127	5.6686	4.	0.	0.17967
128	5.6686	3.8182	0.	0.18045
129	5.6686	3.6364	0.	0.18108
130	5.6686	3.4545	0.	0.18157
131	5.6686	3.2727	0.	0.1819
132	5.6686	3.0909	0.	0.18207
133	5.6686	2.9091	0.	0.18207
134	5.6686	2.7273	0.	0.1819
135	5.6686	2.5455	0.	0.18157
136	5.6686	2.3636	0.	0.18108
137	5.6686	2.1818	0.	0.18045
138	5.6686	2.	0.	0.17967
139	5.6686	1.8182	0.	0.17876
140	5.6686	1.6364	0.	0.17772
141	5.6686	1.4545	0.	0.17657
142	5.6686	1.2727	0.	0.17531
143	5.6686	1.0909	0.	0.17397
144	5.6686	0.90909	0.	0.17256
145	5.6686	0.72727	0.	0.17108
146	5.6686	0.54545	0.	0.16955
147	5.6686	0.36364	0.	0.16796
148	5.6686	0.18182	0.	0.16633
149	5.4857	5.8182	0.	0.1562
150	5.4857	5.6364	0.	0.15779
151	5.4857	5.4545	0.	0.15931
152	5.4857	5.2727	0.	0.16076
153	5.4857	5.0909	0.	0.16215
154	5.4857	4.9091	0.	0.16345
155	5.4857	4.7273	0.	0.16468
156	5.4857	4.5455	0.	0.1658
157	5.4857	4.3636	0.	0.16683
158	5.4857	4.1818	0.	0.16774
159	5.4857	4.	0.	0.16854
160	5.4857	3.8182	0.	0.16921
161	5.4857	3.6364	0.	0.16976
162	5.4857	3.4545	0.	0.17018
163	5.4857	3.2727	0.	0.17046
164	5.4857	3.0909	0.	0.17061
165	5.4857	2.9091	0.	0.17061
166	5.4857	2.7273	0.	0.17046
167	5.4857	2.5455	0.	0.17018
168	5.4857	2.3636	0.	0.16976
169	5.4857	2.1818	0.	0.16921
170	5.4857	2.	0.	0.16854
171	5.4857	1.8182	0.	0.16774
172	5.4857	1.6364	0.	0.16683
173	5.4857	1.4545	0.	0.1658
174	5.4857	1.2727	0.	0.16468
175	5.4857	1.0909	0.	0.16345
176	5.4857	0.90909	0.	0.16215
177	5.4857	0.72727	0.	0.16076
178	5.4857	0.54545	0.	0.15931
179	5.4857	0.36364	0.	0.15779
180	5.4857	0.18182	0.	0.1562
181	5.3029	5.8182	0.	0.14626
182	5.3029	5.6364	0.	0.1478
183	5.3029	5.4545	0.	0.14927
184	5.3029	5.2727	0.	0.15065
185	5.3029	5.0909	0.	0.15196
186	5.3029	4.9091	0.	0.15318
187	5.3029	4.7273	0.	0.15431
188	5.3029	4.5455	0.	0.15534
189	5.3029	4.3636	0.	0.15627
190	5.3029	4.1818	0.	0.15709
191	5.3029	4.	0.	0.1578
192	5.3029	3.8182	0.	0.15839
193	5.3029	3.6364	0.	0.15887
194	5.3029	3.4545	0.	0.15924
195	5.3029	3.2727	0.	0.15949
196	5.3029	3.0909	0.	0.15961
197	5.3029	2.9091	0.	0.15961
198	5.3029	2.7273	0.	0.15949
199	5.3029	2.5455	0.	0.15924
200	5.3029	2.3636	0.	0.15887
201	5.3029	2.1818	0.	0.15839
202	5.3029	2.	0.	0.1578
203	5.3029	1.8182	0.	0.15709
204	5.3029	1.6364	0.	0.15627
205	5.3029	1.4545	0.	0.15534
206	5.3029	1.2727	0.	0.15431
207	5.3029	1.0909	0.	0.15318
208	5.3029	0.90909	0.	0.15196
209	5.3029	0.72727	0.	0.15065
210	5.3029	0.54545	0.	0.14927
211	5.3029	0.36364	0.	0.1478
212	5.3029	0.18182	0.	0.14626
213	5.12	5.8182	0.	0.13654
214	5.12	5.6364	0.	0.13804
215	5.12	5.4545	0.	0.13945
216	5.12	5.2727	0.	0.14078
217	5.12	5.0909	0.	0.14202
218	5.12	4.9091	0.	0.14317
219	5.12	4.7273	0.	0.14422
220	5.12	4.5455	0.	0.14518
221	5.12	4.3636	0.	0.14603
222	5.12	4.1818	0.	0.14678
223	5.12	4.	0.	0.14742
224	5.12	3.8182	0.	0.14796
225	5.12	3.6364	0.	0.14839
226	5.12	3.4545	0.	0.14872
227	5.12	3.2727	0.	0.14894
228	5.12	3.0909	0.	0.14905
229	5.12	2.9091	0.	0.14905
230	5.12	2.7273	0.	0.14894
231	5.12	2.5455	0.	0.14872
232	5.12	2.3636	0.	0.14839
233	5.12	2.1818	0.	0.14796
234	5.12	2.	0.	0.14742
235	5.12	1.8182	0.	0.14678
236	5.12	1.6364	0.	0.14603
237	5.12	1.4545	0.	0.14518
238	5.12	1.2727	0.	0.14422
239	5.12	1.0909	0.	0.14317
240	5.12	0.90909	0.	0.14202
241	5.12	0.72727	0.	0.14078
242	5.12	0.54545	0.	0.13945
243	5.12	0.36364	0.	0.13804
244	5.12	0.18182	0.	0.13654
245	4.9371	5.8182	0.	0.12706
246	4.9371	5.6364	0.	0.12852
247	4.9371	5.4545	0.	0.12989
248	4.9371	5.2727	0.	0.13117
249	4.9371	5.0909	0.	0.13235
250	4.9371	4.9091	0.	0.13344
251	4.9371	4.7273	0.	0.13443
252	4.9371	4.5455	0.	0.13533
253	4.9371	4.3636	0.	0.13612
254	4.9371	4.1818	0.	0.13681
255	4.9371	4.	0.	0.13741
256	4.9371	3.8182	0.	0.1379
257	4.9371	3.6364	0.	0.13829
258	4.9371	3.4545	0.	0.13859
259	4.9371	3.2727	0.	0.13879
260	4.9371	3.0909	0.	0.13889
261	4.9371	2.9091	0.	0.13889
262	4.9371	2.7273	0.	0.13879
263	4.9371	2.5455	0.	0.13859
264	4.9371	2.3636	0.	0.13829
265	4.9371	2.1818	0.	0.1379
266	4.9371	2.	0.	0.13741
267	4.9371	1.8182	0.	0.13681
268	4.9371	1.6364	0.	0.13612
269	4.9371	1.4545	0.	0.13533
270	4.9371	1.2727	0.	0.13443
271	4.9371	1.0909	0.	0.13344
272	4.9371	0.90909	0.	0.13235
273	4.9371	0.72727	0.	0.13117
274	4.9371	0.54545	0.	0.12989
275	4.9371	0.36364	0.	0.12852
276	4.9371	0.18182	0.	0.12706
277	4.7543	5.8182	0.	0.11784
278	4.7543	5.6364	0.	0.11927
279	4.7543	5.4545	0.	0.1206
280	4.7543	5.2727	0.	0.12183
281	4.7543	5.0909	0.	0.12297
282	4.7543	4.9091	0.	0.12401
283	4.7543	4.7273	0.	0.12495
284	4.7543	4.5455	0.	0.1258
285	4.7543	4.3636	0.	0.12654
286	4.7543	4.1818	0.	0.12719
287	4.7543	4.	0.	0.12775
288	4.7543	3.8182	0.	0.1282
289	4.7543	3.6364	0.	0.12857
290	4.7543	3.4545	0.	0.12884
291	4.7543	3.2727	0.	0.12902
292	4.7543	3.0909	0.	0.12911
293	4.7543	2.9091	0.	0.12911
294	4.7543	2.7273	0.	0.12902
295	4.7543	2.5455	0.	0.12884
296	4.7543	2.3636	0.	0.12857
297	4.7543	2.1818	0.	0.1282
298	4.7543	2.	0.	0.12775
299	4.7543	1.8182	0.	0.12719
300	4.7543	1.6364	0.	0.12654
301	4.7543	1.4545	0.	0.1258
302	4.7543	1.2727	0.	0.12495
303	4.7543	1.0909	0.	0.12401
304	4.7543	0.90909	0.	0.12297
305	4.7543	0.72727	0.	0.12183
306	4.7543	0.54545	0.	0.1206
307	4.7543	0.36364	0.	0.11927
308	4.7543	0.18182	0.	0.11784
309	4.5714	5.8182	0.	0.1089
310	4.5714	5.6364	0.	0.1103
311	4.5714	5.4545	0.	0.11159
312	4.5714	5.2727	0.	0.11279
313	4.5714	5.0909	0.	0.11389
314	4.5714	4.9091	0.	0.11489
315	4.5714	4.7273	0.	0.11579
316	4.5714	4.5455	0.	0.11659
317	4.5714	4.3636	0.	0.1173
318	4.5714	4.1818	0.	0.11791
319	4.5714	4.	0.	0.11843
320	4.5714	3.8182	0.	0.11886
321	4.5714	3.6364	0.	0.11921
322	4.5714	3.4545	0.	0.11946
323	4.5714	3.2727	0.	0.11963
324	4.5714	3.0909	0.	0.11971
325	4.5714	2.9091	0.	0.11971
326	4.5714	2.7273	0.	0.11963
327	4.5714	2.5455	0.	0.11946
328	4.5714	2.3636	0.	0.11921
329	4.5714	2.1818	0.	0.11886
330	4.5714	2.	0.	0.11843
331	4.5714	1.8182	0.	0.11791
332	4.5714	1.6364	0.	0.1173
333	4.5714	1.4545	0.	0.11659
334	4.5714	1.2727	0.	0.11579
335	4.5714	1.0909	0.	0.11489
336	4.5714	0.90909	0.	0.11389
337	4.5714	0.72727	0.	0.11279
338	4.5714	0.54545	0.	0.11159
339	4.5714	0.36364	0.	0.1103
340	4.5714	0.18182	0.	0.1089
341	4.3886	5.8182	0.	0.10026
342	4.3886	5.6364	0.	0.10163
343	4.3886	5.4545	0.	0.10289
344	4.3886	5.2727	0.	0.10405
345	4.3886	5.0909	0.	0.10512
346	4.3886	4.9091	0.	0.10608
347	4.3886	4.7273	0.	0.10695
348	4.3886	4.5455	0.	0.10771
349	4.3886	4.3636	0.	0.10839
350	4.3886	4.1818	0.	0.10897
351	4.3886	4.	0.	0.10947
352	4.3886	3.8182	0.	0.10987
353	4.3886	3.6364	0.	0.1102
354	4.3886	3.4545	0.	0.11044
355	4.3886	3.2727	0.	0.1106
356	4.3886	3.0909	0.	0.11068
357	4.3886	2.9091	0.	0.11068
358	4.3886	2.7273	0.	0.1106
359	4.3886	2.5455	0.	0.11044
360	4.3886	2.3636	0.	0.1102
361	4.3886	2.1818	0.	0.10987
362	4.3886	2.	0.	0.10947
363	4.3886	1.8182	0.	0.10897
364	4.3886	1.6364	0.	0.10839
365	4.3886	1.4545	0.	0.10771
366	4.3886	1.2727	0.	0.10695
367	4.3886	1.0909	0.	0.10608
368	4.3886	0.90909	0.	0.10512
369	4.3886	0.72727	0.	0.10405
370	4.3886	0.54545	0.	0.10289
371	4.3886	0.36364	0.	0.10163
372	4.3886	0.18182	0.	0.10026
373	4.2057	5.8182	0.	9.1926e-002
374	4.2057	5.6364	0.	9.3264e-002
375	4.2057	5.4545	0.	9.4499e-002
376	4.2057	5.2727	0.	9.5631e-002
377	4.2057	5.0909	0.	9.6662e-002
378	4.2057	4.9091	0.	9.7593e-002
379	4.2057	4.7273	0.	9.8428e-002
380	4.2057	4.5455	0.	9.9167e-002
381	4.2057	4.3636	0.	9.9814e-002
382	4.2057	4.1818	0.	0.10037
383	4.2057	4.	0.	0.10084
384	4.2057	3.8182	0.	0.10123
385	4.2057	3.6364	0.	0.10154
386	4.2057	3.4545	0.	0.10177
387	4.2057	3.2727	0.	0.10192
388	4.2057	3.0909	0.	0.10199
389	4.2057	2.9091	0.	0.10199
390	4.2057	2.7273	0.	0.10192
391	4.2057	2.5455	0.	0.10177
392	4.2057	2.3636	0.	0.10154
393	4.2057	2.1818	0.	0.10123
394	4.2057	2.	0.	0.10084
395	4.2057	1.8182	0.	0.10037
396	4.2057	1.6364	0.	9.9814e-002
397	4.2057	1.4545	0.	9.9167e-002
398	4.2057	1.2727	0.	9.8428e-002
399	4.2057	1.0909	0.	9.7593e-002
400	4.2057	0.90909	0.	9.6662e-002
401	4.2057	0.72727	0.	9.5631e-002
402	4.2057	0.54545	0.	9.4499e-002
403	4.2057	0.36364	0.	9.3264e-002
404	4.2057	0.18182	0.	9.1926e-002
405	4.0229	5.8182	0.	8.3912e-002
406	4.0229	5.6364	0.	8.5223e-002
407	4.0229	5.4545	0.	8.643e-002
408	4.0229	5.2727	0.	8.7532e-002
409	4.0229	5.0909	0.	8.8534e-002
410	4.0229	4.9091	0.	8.9435e-002
411	4.0229	4.7273	0.	9.0241e-002
412	4.0229	4.5455	0.	9.0953e-002
413	4.0229	4.3636	0.	9.1575e-002
414	4.0229	4.1818	0.	9.211e-002
415	4.0229	4.	0.	9.2562e-002
416	4.0229	3.8182	0.	9.2933e-002
417	4.0229	3.6364	0.	9.3226e-002
418	4.0229	3.4545	0.	9.3444e-002
419	4.0229	3.2727	0.	9.3588e-002
420	4.0229	3.0909	0.	9.3659e-002
421	4.0229	2.9091	0.	9.3659e-002
422	4.0229	2.7273	0.	9.3588e-002
423	4.0229	2.5455	0.	9.3444e-002
424	4.0229	2.3636	0.	9.3226e-002
425	4.0229	2.1818	0.	9.2933e-002
426	4.0229	2.	0.	9.2562e-002
427	4.0229	1.8182	0.	9.211e-002
428	4.0229	1.6364	0.	9.1575e-002
429	4.0229	1.4545	0.	9.0953e-002
430	4.0229	1.2727	0.	9.0241e-002
431	4.0229	1.0909	0.	8.9435e-002
432	4.0229	0.90909	0.	8.8534e-002
433	4.0229	0.72727	0.	8.7533e-002
434	4.0229	0.54545	0.	8.643e-002
435	4.0229	0.36364	0.	8.5223e-002
436	4.0229	0.18182	0.	8.3912e-002
437	3.84	5.8182	0.	7.6228e-002
438	3.84	5.6364	0.	7.7513e-002
