Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	6.0706	2.5729	0.	-1.224e-004
2	4.7672	3.2589	0.	-1.5972e-004
3	6.0078	1.8512	0.	-1.0134e-004
4	3.9947	3.0035	0.	-1.7831e-004
5	6.2117	3.4294	0.	-1.1129e-004
6	3.3361	0.58241	0.	-1.0116e-004
7	3.3429	1.5706	0.	-1.1979e-004
8	5.3907	0.60046	0.	-7.3762e-005
9	3.3318	5.291	0.	-1.0368e-004
10	3.9467	4.4016	0.	-1.3477e-004
11	3.7972	3.8409	0.	-1.6112e-004
12	5.6963	4.7036	0.	-8.9414e-005
13	5.2852	5.0572	0.	-6.5648e-005
14	3.1258	4.1248	0.	-1.4498e-004
15	2.1396	2.348	0.	-1.3353e-004
16	3.1101	3.2219	0.	-1.5041e-004
17	2.1218	3.5026	0.	-1.3428e-004
18	2.2849	1.1651	0.	-1.1792e-004
19	5.4638	5.4605	0.	-6.2061e-005
20	2.2783	4.756	0.	-1.2382e-004
21	1.1159	4.7932	0.	-1.3473e-004
22	1.0841	3.5931	0.	-1.4298e-004
23	1.1105	1.1853	0.	-1.3495e-004
24	6.3521	0.8043	0.	-7.5271e-005
25	7.2687	1.2765	0.	-7.9588e-005
26	8.8167	1.2086	0.	-6.8023e-005
27	10.118	1.2075	0.	-5.6374e-005
28	11.344	1.1842	0.	-4.7348e-005
29	12.52	1.1882	0.	-3.9126e-005
30	13.681	1.1812	0.	-3.1746e-005
31	14.839	1.18	0.	-2.5208e-005
32	15.979	1.1803	0.	-1.9471e-005
33	17.126	1.182	0.	-1.4498e-005
34	18.267	1.1848	0.	-1.0285e-005
35	19.411	1.1857	0.	-6.8254e-006
36	20.553	1.1846	0.	-4.1152e-006
37	21.702	1.1964	0.	-2.1359e-006
38	22.853	1.1958	0.	-9.0194e-007
39	1.0823	2.3674	0.	-1.4332e-004
40	22.846	2.3943	0.	-1.0377e-006
41	22.846	3.6016	0.	-1.0386e-006
42	22.848	4.8072	0.	-9.0413e-007
43	21.701	4.7974	0.	-2.1431e-006
44	20.551	4.7998	0.	-4.1206e-006
45	19.407	4.7821	0.	-6.8419e-006
46	18.263	4.7471	0.	-1.0302e-005
47	17.12	4.7197	0.	-1.4519e-005
48	15.98	4.7055	0.	-1.9479e-005
49	14.836	4.7023	0.	-2.5185e-005
50	13.691	4.7338	0.	-3.1681e-005
