Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,5.6,2.1818,0,0.0017533,17521,0.000717,1776.5,0.00050258,165.44,-0.0017147,-16494,0.18043
2,5.6,2.3636,0,0.0013872,13862,0.00057548,1404.9,0.00038258,-44.467,-0.0013583,-13125,0.18173
3,5.6,2.5455,0,0.0012206,12198,0.00049643,1136.5,0.00034522,0.35101,-0.0011973,-11589,0.18266
4,5.6,2.7273,0,0.0011344,11337,0.00045652,993.16,0.00032365,-5.1141,-0.0011143,-10810,0.18326
5,5.6,2.9091,0,0.0010976,10969,0.00043889,927.76,0.00031506,-2.7023,-0.0010789,-10477,0.18355
6,5.6,3.0909,0,0.0010976,10969,0.00043889,927.76,0.00031506,-2.7023,-0.0010789,-10477,0.18355
7,5.6,3.2727,0,0.0011344,11337,0.00045652,993.16,0.00032365,-5.1141,-0.0011143,-10810,0.18326
8,5.6,3.4545,0,0.0012206,12198,0.00049643,1136.5,0.00034522,0.35102,-0.0011973,-11589,0.18266
9,5.6,3.6364,0,0.0013872,13862,0.00057548,1404.9,0.00038258,-44.467,-0.0013583,-13125,0.18173
10,5.6,3.8182,0,0.0017533,17521,0.000717,1776.5,0.00050258,165.44,-0.0017147,-16494,0.18043
11,5.7667,2.1818,0,0.0017348,17336,0.00069837,1590,0.00050125,108.9,-0.0017011,-16439,0.19255
12,5.7667,2.3636,0,0.0013797,13788,0.00056912,1356.7,0.00038259,-44.793,-0.001352,-13078,0.19384
13,5.7667,2.5455,0,0.0012145,12137,0.0004927,1115.9,0.00034435,1.1646,-0.0011917,-11540,0.19476
14,5.7667,2.7273,0,0.001129,11282,0.00045395,983.93,0.00032235,-4.8234,-0.0011091,-10760,0.19535
15,5.7667,2.9091,0,0.0010924,10917,0.00043675,922.87,0.00031361,-2.385,-0.0010738,-10427,0.19564
16,5.7667,3.0909,0,0.0010924,10917,0.00043675,922.87,0.00031361,-2.385,-0.0010738,-10427,0.19564
17,5.7667,3.2727,0,0.001129,11282,0.00045395,983.93,0.00032235,-4.8234,-0.0011091,-10760,0.19535
18,5.7667,3.4545,0,0.0012145,12137,0.0004927,1115.9,0.00034435,1.1646,-0.0011917,-11540,0.19476
19,5.7667,3.6364,0,0.0013797,13788,0.00056912,1356.7,0.00038259,-44.793,-0.001352,-13078,0.19384
20,5.7667,3.8182,0,0.0017348,17336,0.00069837,1590,0.00050125,108.9,-0.0017011,-16439,0.19255
21,5.4194,5.8182,0,0.00010478,1047,4.9239e-05,162.86,2.3538e-05,-30.25,-0.00010118,-967.3,0.14861
22,5.4194,5.6364,0,0.00015291,1528.1,7.8118e-05,334.56,3.1718e-05,-14.079,-0.00014445,-1337.7,0.1504
23,5.4194,5.4545,0,0.00021271,2125.7,0.0001191,606.12,3.7056e-05,-10.359,-0.00019576,-1759.6,0.1522
24,5.4194,5.2727,0,0.00027901,2788.2,0.0001662,929.67,4.1286e-05,-8.8519,-0.00025123,-2206.7,0.15402
25,5.4194,5.0909,0,0.00035349,3532.5,0.00021987,1304.6,4.5108e-05,-8.5211,-0.00031262,-2696.4,0.15586
26,5.4194,4.9091,0,0.00043994,4396.4,0.00028246,1743.7,4.8984e-05,-10.542,-0.00038335,-3259,0.15773
27,5.4194,4.7273,0,0.0005451,5447.2,0.00035808,2274.6,5.4278e-05,-8.0547,-0.00046938,-3942.6,0.15962
28,5.4194,4.5455,0,0.00068059,6801.2,0.00045371,2921.6,6.0987e-05,-29.135,-0.00058152,-4856.7,0.16151
29,5.4194,4.3636,0,0.00087479,8741.9,0.00058659,3832.9,7.9057e-05,19.496,-0.00074443,-6167.9,0.1634
30,5.4194,4.1818,0,0.0011601,11593,0.00073665,4409.7,0.00012701,-170.87,-0.0010179,-8773.6,0.16522
31,5.4194,4,0,0.0013827,13817,0.00073512,3091.7,0.00023391,-674.24,-0.0013025,-12218,0.16689
32,5.4194,3.8182,0,0.0013086,13077,0.00054294,1360.6,0.00036418,17.383,-0.0012799,-12336,0.16832
33,5.4194,3.6364,0,0.0012224,12216,0.00049358,1081.6,0.00034683,-21.063,-0.0012006,-11648,0.16945
34,5.4194,3.4545,0,0.0011309,11301,0.00044648,890.38,0.00032867,5.2076,-0.0011131,-10827,0.17029
35,5.4194,3.2727,0,0.0010778,10770,0.00042239,804.9,0.00031468,-4.3921,-0.0010619,-10347,0.17084
36,5.4194,3.0909,0,0.0010527,10519,0.00041046,762.54,0.00030882,-1.1116,-0.0010376,-10118,0.17111
37,5.4194,2.9091,0,0.0010527,10519,0.00041046,762.54,0.00030882,-1.1116,-0.0010376,-10118,0.17111
38,5.4194,2.7273,0,0.0010778,10770,0.00042239,804.9,0.00031468,-4.3921,-0.0010619,-10347,0.17084
39,5.4194,2.5455,0,0.0011309,11301,0.00044648,890.38,0.00032867,5.2076,-0.0011131,-10827,0.17029
40,5.4194,2.3636,0,0.0012224,12216,0.00049358,1081.6,0.00034683,-21.063,-0.0012006,-11648,0.16945
41,5.4194,2.1818,0,0.0013086,13077,0.00054294,1360.6,0.00036418,17.383,-0.0012799,-12336,0.16832
42,5.4194,2,0,0.0013827,13817,0.00073512,3091.7,0.00023391,-674.24,-0.0013025,-12218,0.16689
43,5.4194,1.8182,0,0.0011601,11593,0.00073665,4409.7,0.00012701,-170.87,-0.0010179,-8773.6,0.16522
44,5.4194,1.6364,0,0.00087479,8741.9,0.00058659,3832.9,7.9057e-05,19.496,-0.00074443,-6167.9,0.1634
45,5.4194,1.4545,0,0.00068059,6801.2,0.00045371,2921.6,6.0987e-05,-29.135,-0.00058152,-4856.7,0.16151
46,5.4194,1.2727,0,0.0005451,5447.2,0.00035808,2274.6,5.4278e-05,-8.0547,-0.00046938,-3942.6,0.15962
47,5.4194,1.0909,0,0.00043994,4396.4,0.00028246,1743.7,4.8984e-05,-10.542,-0.00038335,-3259,0.15773
48,5.4194,0.90909,0,0.00035349,3532.5,0.00021987,1304.6,4.5108e-05,-8.5211,-0.00031262,-2696.4,0.15586
49,5.4194,0.72727,0,0.00027901,2788.2,0.0001662,929.67,4.1286e-05,-8.8519,-0.00025123,-2206.7,0.15402
50,5.4194,0.54545,0,0.00021271,2125.7,0.0001191,606.12,3.7056e-05,-10.359,-0.00019576,-1759.6,0.1522
51,5.4194,0.36364,0,0.00015291,1528.1,7.8118e-05,334.56,3.1718e-05,-14.079,-0.00014445,-1337.7,0.1504
52,5.4194,0.18182,0,0.00010478,1047,4.9239e-05,162.86,2.3538e-05,-30.25,-0.00010118,-967.3,0.14861
53,5.2387,5.8182,0,0.0001572,1570.9,6.2133e-05,118.19,4.5025e-05,-10.349,-0.00015497,-1513,0.13967
54,5.2387,5.6364,0,0.00018164,1815.2,7.5298e-05,182.97,5.0107e-05,-6.3008,-0.00017789,-1719.4,0.1414
55,5.2387,5.4545,0,0.00022352,2233.7,0.0001028,354.16,5.5246e-05,-3.1437,-0.0002154,-2036.6,0.14311
56,5.2387,5.2727,0,0.00027604,2758.5,0.00013854,585.74,6.0404e-05,-1.3592,-0.00026137,-2419,0.14482
57,5.2387,5.0909,0,0.00033774,3375,0.00018051,858.92,6.6107e-05,-0.67003,-0.00031482,-2862.8,0.14652
58,5.2387,4.9091,0,0.00040969,4094.1,0.00022849,1166.5,7.3223e-05,-0.16445,-0.00037718,-3384.3,0.14821
59,5.2387,4.7273,0,0.00049496,4946.2,0.00028324,1503.8,8.3047e-05,-0.42171,-0.00045191,-4019.9,0.14989
60,5.2387,4.5455,0,0.00059591,5955,0.00034283,1833.8,9.8549e-05,-1.5626,-0.00054312,-4822.8,0.15152
61,5.2387,4.3636,0,0.00071599,7155,0.00040214,2077.3,0.00012605,2.8651,-0.00065767,-5885.7,0.15309
62,5.2387,4.1818,0,0.0008427,8421.2,0.00043925,2008.5,0.00017397,15.289,-0.00079038,-7230.5,0.15455
63,5.2387,4,0,0.00092573,9250.9,0.00040842,1307.1,0.00024597,86.396,-0.00089596,-8493.6,0.15586
64,5.2387,3.8182,0,0.0009906,9899.2,0.00038821,768.6,0.00029197,45.513,-0.00097477,-9472.3,0.157
65,5.2387,3.6364,0,0.001007,10063,0.00038009,572.3,0.00030295,-7.2807,-0.00099616,-9768.3,0.15793
66,5.2387,3.4545,0,0.0009981,9974.1,0.00037298,526.81,0.00030305,1.3543,-0.00098808,-9699.6,0.15864
67,5.2387,3.2727,0,0.00098224,9815.7,0.00036542,497.54,0.00029915,-0.35698,-0.00097284,-9557.6,0.15911
68,5.2387,3.0909,0,0.00097267,9720,0.00036122,484.95,0.00029663,-0.33539,-0.00096352,-9468.6,0.15935
69,5.2387,2.9091,0,0.00097267,9720,0.00036122,484.95,0.00029663,-0.33539,-0.00096352,-9468.6,0.15935
70,5.2387,2.7273,0,0.00098224,9815.7,0.00036542,497.54,0.00029915,-0.35698,-0.00097284,-9557.6,0.15911
71,5.2387,2.5455,0,0.0009981,9974.1,0.00037298,526.81,0.00030305,1.3544,-0.00098808,-9699.6,0.15864
72,5.2387,2.3636,0,0.001007,10063,0.00038009,572.3,0.00030295,-7.2807,-0.00099616,-9768.3,0.15793
73,5.2387,2.1818,0,0.0009906,9899.2,0.00038821,768.6,0.00029197,45.513,-0.00097477,-9472.3,0.157
74,5.2387,2,0,0.00092573,9250.9,0.00040842,1307.1,0.00024597,86.396,-0.00089596,-8493.6,0.15586
75,5.2387,1.8182,0,0.0008427,8421.2,0.00043925,2008.5,0.00017397,15.289,-0.00079038,-7230.5,0.15455
76,5.2387,1.6364,0,0.00071599,7155,0.00040214,2077.3,0.00012605,2.8651,-0.00065767,-5885.7,0.15309
77,5.2387,1.4545,0,0.00059591,5955,0.00034283,1833.8,9.8549e-05,-1.5626,-0.00054312,-4822.8,0.15152
78,5.2387,1.2727,0,0.00049496,4946.2,0.00028324,1503.8,8.3047e-05,-0.42171,-0.00045191,-4019.9,0.14989
79,5.2387,1.0909,0,0.00040969,4094.1,0.00022849,1166.5,7.3223e-05,-0.16445,-0.00037718,-3384.3,0.14821
80,5.2387,0.90909,0,0.00033774,3375,0.00018051,858.92,6.6107e-05,-0.67003,-0.00031482,-2862.8,0.14652
81,5.2387,0.72727,0,0.00027604,2758.5,0.00013854,585.74,6.0404e-05,-1.3592,-0.00026137,-2419,0.14482
82,5.2387,0.54545,0,0.00022352,2233.7,0.0001028,354.16,5.5246e-05,-3.1437,-0.0002154,-2036.6,0.14311
83,5.2387,0.36364,0,0.00018164,1815.2,7.5298e-05,182.97,5.0107e-05,-6.3008,-0.00017789,-1719.4,0.1414
84,5.2387,0.18182,0,0.0001572,1570.9,6.2133e-05,118.19,4.5025e-05,-10.349,-0.00015497,-1513,0.13967
85,5.0581,5.8182,0,0.00021379,2136.4,8.0542e-05,117.52,6.4204e-05,-5.2322,-0.00021161,-2077.6,0.1308
86,5.0581,5.6364,0,0.00023026,2301.1,8.9045e-05,155.03,6.7763e-05,-4.8656,-0.00022729,-2221.8,0.13247
87,5.0581,5.4545,0,0.00026093,2607.5,0.00010803,264.21,7.2356e-05,-3.836,-0.00025546,-2466.9,0.13411
88,5.0581,5.2727,0,0.0003024,3021.9,0.0001345,422.42,7.7864e-05,-3.0892,-0.00029301,-2789.7,0.13571
89,5.0581,5.0909,0,0.00035315,3529,0.00016649,612.13,8.4644e-05,-2.8417,-0.00033874,-3184,0.13728
90,5.0581,4.9091,0,0.00041265,4123.7,0.00020254,816.73,9.3419e-05,-3.1891,-0.00039265,-3655.3,0.13882
91,5.0581,4.7273,0,0.00048075,4804.2,0.00024076,1012.7,0.0001055,-3.6074,-0.00045545,-4218.4,0.1403
92,5.0581,4.5455,0,0.00055686,5564.8,0.00027791,1160.9,0.00012291,-3.7255,-0.00052796,-4894,0.14171
93,5.0581,4.3636,0,0.00063517,6347.3,0.00030599,1179.4,0.00014734,-12.585,-0.00060687,-5679.4,0.14304
94,5.0581,4.1818,0,0.00070832,7078.3,0.00031503,988.8,0.00018233,-8.2626,-0.00068635,-6535.2,0.14426
95,5.0581,4,0,0.0007707,7701.7,0.00030892,651.87,0.00021991,-16.891,-0.00075771,-7362.4,0.14533
96,5.0581,3.8182,0,0.00082031,8197.4,0.0003005,352.81,0.00025215,-10.521,-0.00081388,-8020.2,0.14626
97,5.0581,3.6364,0,0.00085697,8563.8,0.00030074,219.89,0.00027247,7.4855,-0.0008529,-8448.1,0.14703
98,5.0581,3.4545,0,0.00087458,8739.8,0.00030429,188.82,0.00027929,0.97213,-0.0008712,-8643.4,0.14762
99,5.0581,3.2727,0,0.00088054,8799.3,0.0003059,184.46,0.00028147,0.95305,-0.00087724,-8705.2,0.14802
100,5.0581,3.0909,0,0.00088169,8810.8,0.00030634,185.05,0.0002818,0.70532,-0.00087839,-8716.5,0.14822
101,5.0581,2.9091,0,0.00088169,8810.8,0.00030634,185.05,0.0002818,0.70532,-0.00087839,-8716.5,0.14822
102,5.0581,2.7273,0,0.00088054,8799.3,0.0003059,184.46,0.00028147,0.95305,-0.00087724,-8705.2,0.14802
103,5.0581,2.5455,0,0.00087458,8739.8,0.00030429,188.82,0.00027929,0.97213,-0.0008712,-8643.4,0.14762
104,5.0581,2.3636,0,0.00085697,8563.8,0.00030074,219.89,0.00027247,7.4855,-0.0008529,-8448.1,0.14703
105,5.0581,2.1818,0,0.00082031,8197.4,0.0003005,352.81,0.00025215,-10.521,-0.00081388,-8020.2,0.14626
106,5.0581,2,0,0.0007707,7701.7,0.00030892,651.87,0.00021991,-16.891,-0.00075771,-7362.4,0.14533
107,5.0581,1.8182,0,0.00070832,7078.3,0.00031503,988.81,0.00018233,-8.2626,-0.00068635,-6535.2,0.14426
108,5.0581,1.6364,0,0.00063517,6347.3,0.00030599,1179.4,0.00014734,-12.585,-0.00060687,-5679.4,0.14304
109,5.0581,1.4545,0,0.00055686,5564.8,0.00027791,1160.9,0.00012291,-3.7255,-0.00052796,-4894,0.14171
110,5.0581,1.2727,0,0.00048075,4804.2,0.00024076,1012.7,0.0001055,-3.6074,-0.00045545,-4218.4,0.1403
111,5.0581,1.0909,0,0.00041265,4123.7,0.00020254,816.73,9.3419e-05,-3.1891,-0.00039265,-3655.3,0.13882
112,5.0581,0.90909,0,0.00035315,3529,0.00016649,612.13,8.4644e-05,-2.8417,-0.00033874,-3184,0.13728
113,5.0581,0.72727,0,0.0003024,3021.9,0.0001345,422.42,7.7864e-05,-3.0892,-0.00029301,-2789.7,0.13571
114,5.0581,0.54545,0,0.00026093,2607.5,0.00010803,264.21,7.2356e-05,-3.836,-0.00025546,-2466.9,0.13411
115,5.0581,0.36364,0,0.00023026,2301.1,8.9045e-05,155.03,6.7763e-05,-4.8656,-0.00022729,-2221.8,0.13247
116,5.0581,0.18182,0,0.00021379,2136.4,8.0542e-05,117.52,6.4204e-05,-5.2322,-0.00021161,-2077.6,0.1308
117,4.8774,5.8182,0,0.00026604,2658.5,9.7585e-05,116.84,8.1776e-05,-1.948,-0.00026388,-2599.1,0.12206
118,4.8774,5.6364,0,0.00027926,2790.7,0.00010454,147.98,8.4521e-05,-2.4519,-0.00027648,-2714.9,0.12367
119,4.8774,5.4545,0,0.00030297,3027.6,0.00011829,220.12,8.8669e-05,-2.4649,-0.00029866,-2912.7,0.12523
120,4.8774,5.2727,0,0.00033552,3352.8,0.00013732,321.61,9.4211e-05,-2.2854,-0.00032891,-3181.4,0.12674
121,4.8774,5.0909,0,0.00037593,3756.7,0.00016035,440.84,0.00010138,-2.2447,-0.0003665,-3517.7,0.12819
122,4.8774,4.9091,0,0.00042318,4228.8,0.00018572,561.15,0.00011072,-2.3345,-0.00041084,-3921.2,0.12959
123,4.8774,4.7273,0,0.0004759,4755.7,0.00021111,659.12,0.00012302,-2.7663,-0.00046126,-4392.8,0.13092
124,4.8774,4.5455,0,0.00053185,5314.8,0.00023322,702.63,0.00013926,-3.4053,-0.00051642,-4929.9,0.13216
125,4.8774,4.3636,0,0.0005876,5872,0.00024777,654.28,0.00016042,-2.0044,-0.00057375,-5518.3,0.1333
126,4.8774,4.1818,0,0.00063871,6382.7,0.00025187,495.65,0.00018546,-3.3355,-0.00062887,-6121.9,0.13434
127,4.8774,4,0,0.00068429,6838.2,0.00024895,277.97,0.00021182,-1.0629,-0.00067916,-6695.5,0.13525
128,4.8774,3.8182,0,0.00072389,7233.9,0.00024629,88.092,0.00023441,-1.1707,-0.00072237,-7190,0.13603
129,4.8774,3.6364,0,0.00075577,7552.4,0.00025143,4.6897,0.00024641,-32.998,-0.00075624,-7566.5,0.13667
130,4.8774,3.4545,0,0.0007783,7777.6,0.00026047,1.7165,0.00025084,-70.675,-0.00077945,-7811.8,0.13716
131,4.8774,3.2727,0,0.00079133,7907.8,0.00026515,1.3498,0.00025447,-78.877,-0.00079262,-7946.3,0.13749
132,4.8774,3.0909,0,0.00079702,7964.7,0.00026699,1.0974,0.00025638,-78.642,-0.0007983,-8003.1,0.13766
133,4.8774,2.9091,0,0.00079702,7964.7,0.00026699,1.0974,0.00025638,-78.642,-0.0007983,-8003.1,0.13766
134,4.8774,2.7273,0,0.00079133,7907.8,0.00026515,1.3498,0.00025447,-78.877,-0.00079262,-7946.3,0.13749
135,4.8774,2.5455,0,0.0007783,7777.6,0.00026047,1.7165,0.00025084,-70.675,-0.00077945,-7811.8,0.13716
136,4.8774,2.3636,0,0.00075577,7552.4,0.00025143,4.6897,0.00024641,-32.998,-0.00075624,-7566.5,0.13667
