Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	4.9486	2.6169	0.	3.3457e-002
2	4.6327	2.5948	0.	2.9264e-002
3	6.2522	4.3758	0.	5.3475e-002
4	4.2826	0.4895	0.	2.2702e-002
5	6.313	0.59923	0.	5.2967e-002
6	4.2347	4.3097	0.	2.3884e-002
7	6.2854	5.3939	0.	5.3025e-002
8	6.5787	3.4719	0.	5.9759e-002
9	4.2233	1.2843	0.	2.3263e-002
10	4.0438	5.3493	0.	2.0599e-002
11	3.664	2.53	0.	1.8376e-002
12	3.3561	0.77386	0.	1.4429e-002
13	3.1107	5.1476	0.	1.2448e-002
14	3.8978	3.3109	0.	2.0755e-002
15	2.0831	4.9534	0.	5.6386e-003
16	1.0781	4.8256	0.	1.5151e-003
17	1.2456	1.3111	0.	2.072e-003
18	2.528	1.3649	0.	8.5647e-003
19	7.1952	1.0163	0.	6.9999e-002
20	8.0896	1.9994	0.	8.8531e-002
21	9.4133	2.0344	0.	0.11696
22	10.627	2.007	0.	0.14492
23	11.764	1.8516	0.	0.17244
24	12.878	1.8635	0.	0.20058
25	13.976	1.7697	0.	0.22917
26	15.049	1.7506	0.	0.2578
27	16.166	1.8208	0.	0.28824
28	17.254	1.8295	0.	0.31828
29	18.43	1.9428	0.	0.35116
30	19.56	1.9751	0.	0.38301
31	20.67	2.0041	0.	0.41442
32	21.729	1.9172	0.	0.44445
33	22.793	1.5286	0.	0.47462
34	1.1492	3.6511	0.	1.8493e-003
35	1.2866	2.4866	0.	2.3335e-003
36	22.922	2.8575	0.	0.47852
37	23.242	3.7679	0.	0.48776
38	22.899	4.7995	0.	0.47815
39	21.869	3.9165	0.	0.44874
40	20.686	3.9899	0.	0.41517
41	19.553	3.982	0.	0.38312
42	18.431	3.9486	0.	0.35152
43	17.324	3.9208	0.	0.3206
44	16.215	3.9024	0.	0.28993
45	15.098	3.8738	0.	0.25953
46	14.007	3.8818	0.	0.23039
47	12.92	3.9172	0.	0.20203
48	11.798	3.923	0.	0.17367
49	10.628	3.9535	0.	0.14524
50	9.4111	3.9777	0.	0.1172
51	8.0374	4.0127	0.	8.7773e-002
52	7.0902	4.9272	0.	6.859e-002
53	2.2206	3.8671	0.	6.8342e-003
54	2.6614	2.7739	0.	9.8666e-003
55	5.9816	4.9319	0.	4.8044e-002
56	4.4838	0.92025	0.	2.5521e-002
57	3.7485	1.8822	0.	1.8961e-002
58	4.0874	4.7575	0.	2.1845e-002
59	4.3568	4.0884	0.	2.5446e-002
60	6.0227	1.0609	0.	4.8393e-002
61	6.4242	1.6041	0.	5.621e-002
62	6.543	2.514	0.	5.8996e-002
63	4.9813	3.6794	0.	3.3686e-002
64	4.8577	3.7706	0.	3.1906e-002
65	4.5841	3.7081	0.	2.8423e-002
66	4.9126	3.3515	0.	3.295e-002
67	5.0673	2.9687	0.	3.5216e-002
68	4.5812	3.2069	0.	2.8625e-002
69	3.4569	3.7259	0.	1.6344e-002
70	3.1215	4.3183	0.	1.3172e-002
71	3.1215	4.3183	0.1	1.3172e-002
72	3.4569	3.7259	0.1	1.6344e-002
73	4.5812	3.2069	0.1	2.8625e-002
74	5.0673	2.9687	0.1	3.5216e-002
75	4.9126	3.3515	0.1	3.295e-002
76	4.5841	3.7081	0.1	2.8423e-002
77	4.8577	3.7706	0.1	3.1906e-002
78	4.9813	3.6794	0.1	3.3686e-002
79	6.543	2.514	0.1	5.8996e-002
80	6.4242	1.6041	0.1	5.621e-002
81	6.0227	1.0609	0.1	4.8393e-002
82	4.3568	4.0884	0.1	2.5446e-002
83	4.0874	4.7575	0.1	2.1845e-002
84	3.7485	1.8822	0.1	1.8961e-002
85	4.4838	0.92025	0.1	2.5521e-002
86	5.9816	4.9319	0.1	4.8044e-002
87	2.6614	2.7739	0.1	9.8666e-003
88	2.2206	3.8671	0.1	6.8342e-003
89	7.0902	4.9272	0.1	6.859e-002
90	8.0374	4.0127	0.1	8.7773e-002
91	9.4111	3.9777	0.1	0.1172
92	10.628	3.9535	0.1	0.14524
93	11.798	3.923	0.1	0.17367
94	12.92	3.9172	0.1	0.20203
95	14.007	3.8818	0.1	0.23039
96	15.098	3.8738	0.1	0.25953
97	16.215	3.9024	0.1	0.28993
98	17.324	3.9208	0.1	0.3206
99	18.431	3.9486	0.1	0.35152
100	19.553	3.982	0.1	0.38312
101	20.686	3.9899	0.1	0.41517
102	21.869	3.9165	0.1	0.44874
103	22.899	4.7995	0.1	0.47815
104	23.242	3.7679	0.1	0.48776
105	22.922	2.8575	0.1	0.47852
106	1.2866	2.4866	0.1	2.3335e-003
107	1.1492	3.6511	0.1	1.8493e-003
108	22.793	1.5286	0.1	0.47462
109	21.729	1.9172	0.1	0.44445
110	20.67	2.0041	0.1	0.41442
111	19.56	1.9751	0.1	0.38301
112	18.43	1.9428	0.1	0.35116
113	17.254	1.8295	0.1	0.31828
114	16.166	1.8208	0.1	0.28824
115	15.049	1.7506	0.1	0.2578
116	13.976	1.7697	0.1	0.22917
117	12.878	1.8635	0.1	0.20058
118	11.764	1.8516	0.1	0.17244
119	10.627	2.007	0.1	0.14492
120	9.4133	2.0344	0.1	0.11696
121	8.0896	1.9994	0.1	8.8531e-002
122	7.1952	1.0163	0.1	6.9999e-002
123	2.528	1.3649	0.1	8.5647e-003
124	1.2456	1.3111	0.1	2.072e-003
125	1.0781	4.8256	0.1	1.5151e-003
126	2.0831	4.9534	0.1	5.6386e-003
127	3.8978	3.3109	0.1	2.0755e-002
128	3.1107	5.1476	0.1	1.2448e-002
129	3.3561	0.77386	0.1	1.4429e-002
130	3.664	2.53	0.1	1.8376e-002
131	4.0438	5.3493	0.1	2.0599e-002
132	4.2233	1.2843	0.1	2.3263e-002
133	6.5787	3.4719	0.1	5.9759e-002
134	6.2854	5.3939	0.1	5.3025e-002
135	4.2347	4.3097	0.1	2.3884e-002
136	6.313	0.59923	0.1	5.2967e-002
137	4.2826	0.4895	0.1	2.2702e-002
138	6.2522	4.3758	0.1	5.3475e-002
139	4.6327	2.5948	0.1	2.9264e-002
140	4.9486	2.6169	0.1	3.3457e-002
141	5.2867	5.5	0.1	3.4731e-002
142	5.2867	5.	0.1	3.5559e-002
143	5.2867	4.5	0.1	3.6487e-002
144	5.2867	4.	0.1	3.7557e-002
145	5.12	4.	0.1	3.5128e-002
146	5.12	4.5	0.1	3.3947e-002
147	5.12	5.	0.1	3.2742e-002
148	5.12	5.5	0.1	3.1598e-002
149	5.2867	0.5	0.1	3.4408e-002
150	5.2867	1.	0.1	3.5388e-002
151	5.2867	1.5	0.1	3.6439e-002
152	5.2867	2.	0.1	3.7539e-002
153	5.12	2.	0.1	3.5116e-002
154	5.12	1.5	0.1	3.396e-002
155	5.12	1.	0.1	3.27e-002
156	5.12	0.5	0.1	3.153e-002
157	5.2867	6.	0.1	3.3954e-002
