Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	8.6123	2.9742	0.	6.6963e-004
2	9.0785	3.0238	0.	5.1274e-004
3	7.5096	2.3183	0.	6.598e-004
4	10.567	3.2195	0.	2.3664e-004
5	5.6968	2.9312	0.	3.8826e-004
6	8.1785	2.5116	0.	9.8403e-004
7	8.047	3.0174	0.	7.8055e-004
8	8.2788	2.857	0.	6.7428e-004
9	8.0726	2.5151	0.	7.9525e-004
10	7.0646	2.0993	0.	5.5267e-004
11	7.0646	2.0993	0.1	5.5267e-004
12	8.0726	2.5151	0.1	7.9525e-004
13	8.2788	2.857	0.1	6.7428e-004
14	8.047	3.0174	0.1	7.8055e-004
15	8.1785	2.5116	0.1	9.8403e-004
16	5.6968	2.9312	0.1	3.8826e-004
17	10.567	3.2195	0.1	2.3664e-004
18	7.5096	2.3183	0.1	6.598e-004
19	9.0785	3.0238	0.1	5.1274e-004
20	8.6123	2.9742	0.1	6.6963e-004
21	8.1667	5.	0.1	4.5808e-004
22	8.1667	4.5	0.1	6.7273e-004
23	8.1667	4.	0.1	1.456e-003
24	8.	4.	0.1	1.0213e-003
25	8.	4.5	0.1	6.2676e-004
26	8.	5.	0.1	3.9784e-004
27	8.1667	1.	0.1	4.4066e-004
28	8.1667	1.5	0.1	5.53e-004
29	8.1667	2.	0.1	1.6114e-003
30	8.	2.	0.1	1.352e-003
31	8.	1.5	0.1	5.6218e-004
32	8.	1.	0.1	3.1977e-004
33	8.1667	6.	0.1	1.8587e-004
34	11.135	6.	0.1	2.5472e-004
35	14.104	6.	0.1	2.2132e-004
36	18.063	6.	0.1	1.1787e-004
37	24.	6.	0.1	7.1558e-005
38	24.	0.	0.1	8.9522e-005
39	16.083	0.	0.1	1.5112e-004
40	12.125	0.	0.1	2.2839e-004
41	8.1667	0.	0.1	1.9916e-004
42	8.	0.	0.1	3.2416e-004
43	5.3333	8.0879e-031	0.1	3.503e-004
44	2.6667	4.0439e-031	0.1	4.9089e-004
45	0.	0.	0.1	3.6591e-004
46	3.937e-014	6.	0.1	3.3512e-004
47	4.	6.	0.1	4.3091e-004
48	8.	6.	0.1	4.2291e-004
49	4.	6.	0.	4.3091e-004
50	8.	6.	0.	4.2291e-004
51	3.937e-014	6.	0.	3.3512e-004
52	2.6667	4.0439e-031	0.	4.9089e-004
53	5.3333	8.0879e-031	0.	3.503e-004
54	8.	0.	0.	3.2416e-004
55	0.	0.	0.	3.6591e-004
56	12.125	0.	0.	2.2839e-004
57	16.083	0.	0.	1.5112e-004
58	8.1667	0.	0.	1.9916e-004
59	24.	0.	0.	8.9522e-005
60	24.	6.	0.	7.1558e-005
61	18.063	6.	0.	1.1787e-004
62	14.104	6.	0.	2.2132e-004
63	11.135	6.	0.	2.5472e-004
64	8.1667	6.	0.	1.8587e-004
65	8.	1.5	0.	5.6218e-004
66	8.	1.	0.	3.1977e-004
67	8.	2.	0.	1.352e-003
68	8.1667	1.	0.	4.4066e-004
69	8.1667	1.5	0.	5.53e-004
70	8.1667	2.	0.	1.6114e-003
71	8.	4.5	0.	6.2676e-004
72	8.	5.	0.	3.9784e-004
73	8.	4.	0.	1.0213e-003
74	8.1667	5.	0.	4.5808e-004
75	8.1667	4.5	0.	6.7273e-004
76	8.1667	4.	0.	1.456e-003
77	8.8454	2.999	0.	5.8472e-004
78	8.4455	2.9156	0.	6.6748e-004
79	8.6123	2.9742	5.e-002	1.7224e-004
80	8.3895	2.4871	0.	1.0648e-003
81	8.3895	3.4871	0.	1.013e-003
82	9.8229	3.1216	0.	3.7156e-004
83	9.0785	3.0238	5.e-002	2.1575e-005
84	8.6226	2.2619	0.	4.5139e-004
85	8.6226	3.7619	0.	5.4251e-004
86	7.7783	2.6678	0.	7.0112e-004
87	7.7911	2.4167	0.	7.0995e-004
88	7.2871	2.2088	0.	6.0224e-004
89	7.5096	2.3183	5.e-002	1.7785e-005
90	7.7548	1.9092	0.	5.7651e-004
91	7.7548	1.6592	0.	4.2374e-004
92	7.7548	2.1592	0.	9.9717e-004
93	7.7548	3.1592	0.	7.4072e-004
94	10.567	3.2195	5.e-002	9.7774e-006
95	11.346	1.6097	0.	2.316e-004
96	10.851	4.6097	0.	2.4402e-004
97	9.367	2.1097	0.	3.2445e-004
98	9.367	4.1097	0.	3.2982e-004
99	6.3807	2.5152	0.	4.6786e-004
100	5.6968	2.9312	5.e-002	1.2441e-005
101	4.8484	4.4656	0.	3.9695e-004
102	5.5151	1.4656	0.	3.6668e-004
103	6.8484	3.7156	0.	4.6329e-004
104	6.8484	3.9656	0.	3.7082e-004
105	6.8484	3.4656	0.	6.7496e-004
106	8.2286	2.6843	0.	8.2418e-004
107	8.1256	2.5134	0.	8.8229e-004
108	8.1785	2.5116	5.e-002	1.3149e-004
109	8.1726	2.2558	0.	1.2448e-003
110	8.1629	2.9372	0.	7.2067e-004
111	8.0598	2.7662	0.	7.8055e-004
112	8.047	3.0174	5.e-002	1.5551e-004
113	8.1068	3.5087	0.	1.0861e-003
114	8.2788	2.857	5.e-002	5.0391e-005
115	8.0726	2.5151	5.e-002	5.7756e-005
116	8.0363	2.2575	0.	1.0554e-003
117	7.0646	2.0993	5.e-002	4.3939e-005
118	7.5323	1.0497	0.	3.999e-004
119	6.3807	2.5152	0.1	4.6786e-004
120	7.2871	2.2088	0.1	6.0224e-004
121	7.5323	1.0497	0.1	3.999e-004
122	8.0598	2.7662	0.1	7.8055e-004
123	8.1256	2.5134	0.1	8.8229e-004
124	7.7911	2.4167	0.1	7.0995e-004
125	8.0363	2.2575	0.1	1.0554e-003
126	8.1629	2.9372	0.1	7.2067e-004
127	8.2286	2.6843	0.1	8.2418e-004
128	8.4455	2.9156	0.1	6.6748e-004
129	7.7783	2.6678	0.1	7.0112e-004
130	8.1068	3.5087	0.1	1.0861e-003
131	8.1726	2.2558	0.1	1.2448e-003
132	6.8484	3.4656	0.1	6.7496e-004
133	6.8484	3.7156	0.1	4.6329e-004
134	6.8484	3.9656	0.1	3.7082e-004
135	5.5151	1.4656	0.1	3.6668e-004
136	4.8484	4.4656	0.1	3.9695e-004
137	9.8229	3.1216	0.1	3.7156e-004
138	9.367	4.1097	0.1	3.2982e-004
139	9.367	2.1097	0.1	3.2445e-004
140	10.851	4.6097	0.1	2.4402e-004
141	11.346	1.6097	0.1	2.316e-004
142	7.7548	3.1592	0.1	7.4072e-004
143	7.7548	2.1592	0.1	9.9717e-004
144	7.7548	1.9092	0.1	5.7651e-004
145	7.7548	1.6592	0.1	4.2374e-004
146	8.8454	2.999	0.1	5.8472e-004
147	8.6226	3.7619	0.1	5.4251e-004
148	8.6226	2.2619	0.1	4.5139e-004
149	8.3895	3.4871	0.1	1.013e-003
150	8.3895	2.4871	0.1	1.0648e-003
151	8.1667	4.75	0.1	5.6163e-004
152	8.1667	5.5	0.1	3.1908e-004
153	8.1667	5.	5.e-002	7.4688e-005
154	8.1667	4.25	0.1	1.0475e-003
155	8.1667	4.5	5.e-002	6.1937e-005
156	8.0833	4.	0.1	1.1549e-003
157	8.1667	4.	5.e-002	1.6599e-004
158	8.	4.25	0.1	8.1192e-004
159	8.	4.	5.e-002	3.0513e-005
160	8.	4.75	0.1	5.0515e-004
161	8.	4.5	5.e-002	4.6879e-005
162	8.	5.5	0.1	3.9941e-004
163	8.	5.	5.e-002	6.1219e-005
164	8.1667	1.25	0.1	4.8891e-004
165	8.1667	0.5	0.1	3.1851e-004
166	8.1667	1.	5.e-002	6.7832e-005
167	8.1667	1.75	0.1	1.0642e-003
168	8.1667	1.5	5.e-002	9.1418e-005
169	8.0833	2.	0.1	1.3766e-003
170	8.1667	2.	5.e-002	1.2239e-004
171	8.	1.75	0.1	8.9366e-004
172	8.	2.	5.e-002	1.8738e-004
173	8.	1.25	0.1	4.1069e-004
174	8.	1.5	5.e-002	1.0415e-004
175	8.	0.5	0.1	3.0225e-004
176	8.	1.	5.e-002	9.7588e-005
177	9.651	6.	0.1	2.1706e-004
178	8.1667	6.	5.e-002	4.2104e-005
179	12.62	6.	0.1	2.3792e-004
180	11.135	6.	5.e-002	9.9693e-006
181	16.083	6.	0.1	1.6928e-004
182	13.115	3.	0.1	2.2359e-004
183	14.104	6.	5.e-002	4.9544e-006
184	21.031	6.	0.1	9.2888e-005
185	17.073	3.	0.1	1.3216e-004
186	18.063	6.	5.e-002	3.3592e-006
187	24.	3.	0.1	8.0161e-005
188	24.	6.	5.e-002	3.0792e-006
189	20.042	0.	0.1	1.1985e-004
190	24.	0.	5.e-002	2.5956e-006
191	14.104	0.	0.1	1.8959e-004
192	16.083	0.	5.e-002	3.1292e-006
193	10.146	0.	0.1	2.0754e-004
194	12.125	0.	5.e-002	2.4767e-006
195	8.1667	0.	5.e-002	6.2326e-006
196	6.6667	1.011e-030	0.1	3.0526e-004
197	8.	1.2132e-030	5.e-002	3.6586e-005
198	4.	6.0659e-031	0.1	4.1094e-004
199	5.3333	0.	5.e-002	1.9299e-005
200	1.3333	2.022e-031	0.1	4.2034e-004
201	3.3333	3.	0.1	4.6031e-004
202	2.6667	0.	5.e-002	3.5052e-005
203	2.6226e-014	3.	0.1	3.5049e-004
204	0.	0.	5.e-002	1.1219e-005
205	2.	6.	0.1	3.7419e-004
206	5.2451e-014	6.	5.e-002	3.9415e-006
207	6.	6.	0.1	4.0019e-004
208	4.	6.	5.e-002	3.5356e-005
209	8.	6.	5.e-002	8.7651e-005
210	6.	6.	0.	4.0019e-004
211	2.	6.	0.	3.7419e-004
212	3.3333	3.	0.	4.6031e-004
213	8.	5.5	0.	3.9941e-004
214	2.6226e-014	3.	0.	3.5049e-004
215	4.	6.0659e-031	0.	4.1094e-004
216	1.3333	2.022e-031	0.	4.2034e-004
217	6.6667	1.011e-030	0.	3.0526e-004
218	8.	0.5	0.	3.0225e-004
219	14.104	0.	0.	1.8959e-004
220	10.146	0.	0.	2.0754e-004
221	13.115	3.	0.	2.2359e-004
222	20.042	0.	0.	1.1985e-004
223	17.073	3.	0.	1.3216e-004
224	8.1667	0.5	0.	3.1851e-004
225	24.	3.	0.	8.0161e-005
226	21.031	6.	0.	9.2888e-005
227	16.083	6.	0.	1.6928e-004
228	12.62	6.	0.	2.3792e-004
229	9.651	6.	0.	2.1706e-004
230	8.1667	5.5	0.	3.1908e-004
231	8.	1.25	0.	4.1069e-004
232	8.	1.75	0.	8.9366e-004
233	8.0833	2.	0.	1.3766e-003
234	8.1667	1.25	0.	4.8891e-004
235	8.1667	1.75	0.	1.0642e-003
236	8.	4.75	0.	5.0515e-004
237	8.	4.25	0.	8.1192e-004
238	8.0833	4.	0.	1.1549e-003
239	8.1667	4.75	0.	5.6163e-004
240	8.1667	4.25	0.	1.0475e-003
