Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	10.	2.1818	0.	144.27
2	10.	2.3636	0.	-32.008
3	10.	2.5455	0.	0.62658
4	10.	2.7273	0.	-3.5855
5	10.	2.9091	0.	-1.8813
6	10.	3.0909	0.	-1.8813
7	10.	3.2727	0.	-3.5855
8	10.	3.4545	0.	0.62656
9	10.	3.6364	0.	-32.008
10	10.	3.8182	0.	144.27
11	10.167	2.1818	0.	63.905
12	10.167	2.3636	0.	-32.679
13	10.167	2.5455	0.	1.2478
14	10.167	2.7273	0.	-3.4313
15	10.167	2.9091	0.	-1.6492
16	10.167	3.0909	0.	-1.6492
17	10.167	3.2727	0.	-3.4313
18	10.167	3.4545	0.	1.2478
19	10.167	3.6364	0.	-32.679
20	10.167	3.8182	0.	63.905
21	9.8182	5.8182	0.	-17.683
22	9.8182	5.6364	0.	-8.0734
23	9.8182	5.4545	0.	-6.1451
24	9.8182	5.2727	0.	-5.4281
25	9.8182	5.0909	0.	-5.3217
26	9.8182	4.9091	0.	-6.8538
27	9.8182	4.7273	0.	-4.8788
28	9.8182	4.5455	0.	-20.272
29	9.8182	4.3636	0.	16.469
30	9.8182	4.1818	0.	-116.93
31	9.8182	4.	0.	-487.99
32	9.8182	3.8182	0.	19.632
33	9.8182	3.6364	0.	-14.658
34	9.8182	3.4545	0.	4.4081
35	9.8182	3.2727	0.	-3.0718
36	9.8182	3.0909	0.	-0.73554
37	9.8182	2.9091	0.	-0.73554
38	9.8182	2.7273	0.	-3.0718
39	9.8182	2.5455	0.	4.4081
40	9.8182	2.3636	0.	-14.658
41	9.8182	2.1818	0.	19.633
42	9.8182	2.	0.	-487.99
43	9.8182	1.8182	0.	-116.93
44	9.8182	1.6364	0.	16.469
45	9.8182	1.4545	0.	-20.272
46	9.8182	1.2727	0.	-4.8788
47	9.8182	1.0909	0.	-6.8538
48	9.8182	0.90909	0.	-5.3217
49	9.8182	0.72727	0.	-5.4281
50	9.8182	0.54545	0.	-6.1451
51	9.8182	0.36364	0.	-8.0734
52	9.8182	0.18182	0.	-17.683
53	9.6364	5.8182	0.	-3.8543
54	9.6364	5.6364	0.	-1.6798
55	9.6364	5.4545	0.	-0.52954
56	9.6364	5.2727	0.	0.19736
57	9.6364	5.0909	0.	0.47244
58	9.6364	4.9091	0.	0.76868
59	9.6364	4.7273	0.	0.55343
60	9.6364	4.5455	0.	-2.1887e-002
61	9.6364	4.3636	0.	3.6244
62	9.6364	4.1818	0.	13.187
63	9.6364	4.	0.	61.712
64	9.6364	3.8182	0.	32.348
65	9.6364	3.6364	0.	-4.5646
66	9.6364	3.4545	0.	1.2706
67	9.6364	3.2727	0.	-0.11638
68	9.6364	3.0909	0.	-0.21032
69	9.6364	2.9091	0.	-0.21032
70	9.6364	2.7273	0.	-0.11638
71	9.6364	2.5455	0.	1.2706
72	9.6364	2.3636	0.	-4.5646
73	9.6364	2.1818	0.	32.348
74	9.6364	2.	0.	61.712
75	9.6364	1.8182	0.	13.187
76	9.6364	1.6364	0.	3.6244
77	9.6364	1.4545	0.	-2.1889e-002
78	9.6364	1.2727	0.	0.55343
79	9.6364	1.0909	0.	0.76868
80	9.6364	0.90909	0.	0.47244
81	9.6364	0.72727	0.	0.19737
82	9.6364	0.54545	0.	-0.52954
83	9.6364	0.36364	0.	-1.6798
84	9.6364	0.18182	0.	-3.8543
85	9.4545	5.8182	0.	-1.3512
86	9.4545	5.6364	0.	-1.3353
87	9.4545	5.4545	0.	-1.128
88	9.4545	5.2727	0.	-1.0646
89	9.4545	5.0909	0.	-1.1253
90	9.4545	4.9091	0.	-1.5019
91	9.4545	4.7273	0.	-1.81
92	9.4545	4.5455	0.	-1.8599
93	9.4545	4.3636	0.	-8.3324
94	9.4545	4.1818	0.	-4.8174
95	9.4545	4.	0.	-11.287
96	9.4545	3.8182	0.	-7.3561
97	9.4545	3.6364	0.	5.1926
98	9.4545	3.4545	0.	0.84347
99	9.4545	3.2727	0.	0.77477
100	9.4545	3.0909	0.	0.49924
101	9.4545	2.9091	0.	0.49924
102	9.4545	2.7273	0.	0.77477
103	9.4545	2.5455	0.	0.84347
104	9.4545	2.3636	0.	5.1926
105	9.4545	2.1818	0.	-7.3561
106	9.4545	2.	0.	-11.287
107	9.4545	1.8182	0.	-4.8174
108	9.4545	1.6364	0.	-8.3324
109	9.4545	1.4545	0.	-1.8599
110	9.4545	1.2727	0.	-1.81
111	9.4545	1.0909	0.	-1.5019
112	9.4545	0.90909	0.	-1.1253
113	9.4545	0.72727	0.	-1.0646
114	9.4545	0.54545	0.	-1.128
115	9.4545	0.36364	0.	-1.3353
116	9.4545	0.18182	0.	-1.3512
117	9.2727	5.8182	0.	0.20741
118	9.2727	5.6364	0.	-0.35053
119	9.2727	5.4545	0.	-0.42196
120	9.2727	5.2727	0.	-0.54532
121	9.2727	5.0909	0.	-0.67729
122	9.2727	4.9091	0.	-0.82979
123	9.2727	4.7273	0.	-1.1595
124	9.2727	4.5455	0.	-1.5363
125	9.2727	4.3636	0.	-0.23014
126	9.2727	4.1818	0.	-0.92441
127	9.2727	4.	0.	1.526
128	9.2727	3.8182	0.	3.0545
129	9.2727	3.6364	0.	0.69122
130	9.2727	3.4545	0.	1.0798
131	9.2727	3.2727	0.	0.89963
132	9.2727	3.0909	0.	0.73905
133	9.2727	2.9091	0.	0.73905
134	9.2727	2.7273	0.	0.89963
135	9.2727	2.5455	0.	1.0798
136	9.2727	2.3636	0.	0.69122
137	9.2727	2.1818	0.	3.0545
138	9.2727	2.	0.	1.526
139	9.2727	1.8182	0.	-0.92441
140	9.2727	1.6364	0.	-0.23013
141	9.2727	1.4545	0.	-1.5363
142	9.2727	1.2727	0.	-1.1595
143	9.2727	1.0909	0.	-0.82979
144	9.2727	0.90909	0.	-0.67728
145	9.2727	0.72727	0.	-0.54532
146	9.2727	0.54545	0.	-0.42195
147	9.2727	0.36364	0.	-0.35053
148	9.2727	0.18182	0.	0.20742
149	9.0909	5.8182	0.	0.47698
150	9.0909	5.6364	0.	-0.19497
151	9.0909	5.4545	0.	-0.26185
152	9.0909	5.2727	0.	-0.45525
153	9.0909	5.0909	0.	-0.6081
154	9.0909	4.9091	0.	-0.77195
155	9.0909	4.7273	0.	-0.90571
156	9.0909	4.5455	0.	-1.0828
157	9.0909	4.3636	0.	-1.4377
158	9.0909	4.1818	0.	-1.2659
159	9.0909	4.	0.	-1.4324
160	9.0909	3.8182	0.	-1.1006
161	9.0909	3.6364	0.	0.14708
162	9.0909	3.4545	0.	0.61697
163	9.0909	3.2727	0.	0.69528
164	9.0909	3.0909	0.	0.72005
165	9.0909	2.9091	0.	0.72005
166	9.0909	2.7273	0.	0.69527
167	9.0909	2.5455	0.	0.61697
168	9.0909	2.3636	0.	0.14708
169	9.0909	2.1818	0.	-1.1005
170	9.0909	2.	0.	-1.4324
171	9.0909	1.8182	0.	-1.2659
172	9.0909	1.6364	0.	-1.4377
173	9.0909	1.4545	0.	-1.0828
174	9.0909	1.2727	0.	-0.90571
175	9.0909	1.0909	0.	-0.77194
176	9.0909	0.90909	0.	-0.6081
177	9.0909	0.72727	0.	-0.45525
178	9.0909	0.54545	0.	-0.26184
179	9.0909	0.36364	0.	-0.19497
180	9.0909	0.18182	0.	0.47698
181	8.9091	5.8182	0.	0.47084
182	8.9091	5.6364	0.	-0.13873
183	8.9091	5.4545	0.	-0.13354
184	8.9091	5.2727	0.	-0.31997
185	8.9091	5.0909	0.	-0.44759
186	8.9091	4.9091	0.	-0.57318
187	8.9091	4.7273	0.	-0.69166
188	8.9091	4.5455	0.	-0.78425
189	8.9091	4.3636	0.	-0.84203
190	8.9091	4.1818	0.	-0.95021
191	8.9091	4.	0.	-0.88728
192	8.9091	3.8182	0.	-0.71469
193	8.9091	3.6364	0.	-0.48036
194	8.9091	3.4545	0.	-2.7315e-002
195	8.9091	3.2727	0.	0.38153
196	8.9091	3.0909	0.	0.56781
197	8.9091	2.9091	0.	0.56781
198	8.9091	2.7273	0.	0.38153
199	8.9091	2.5455	0.	-2.7315e-002
200	8.9091	2.3636	0.	-0.48036
201	8.9091	2.1818	0.	-0.71469
202	8.9091	2.	0.	-0.88727
203	8.9091	1.8182	0.	-0.95021
204	8.9091	1.6364	0.	-0.84203
205	8.9091	1.4545	0.	-0.78425
206	8.9091	1.2727	0.	-0.69166
207	8.9091	1.0909	0.	-0.57318
208	8.9091	0.90909	0.	-0.44759
209	8.9091	0.72727	0.	-0.31997
210	8.9091	0.54545	0.	-0.13354
211	8.9091	0.36364	0.	-0.13872
212	8.9091	0.18182	0.	0.47084
213	8.7273	5.8182	0.	0.3401
214	8.7273	5.6364	0.	-0.14724
215	8.7273	5.4545	0.	-7.7745e-002
216	8.7273	5.2727	0.	-0.23483
217	8.7273	5.0909	0.	-0.34017
218	8.7273	4.9091	0.	-0.44631
219	8.7273	4.7273	0.	-0.5483
220	8.7273	4.5455	0.	-0.66244
221	8.7273	4.3636	0.	-0.80096
222	8.7273	4.1818	0.	-0.94986
223	8.7273	4.	0.	-1.1138
224	8.7273	3.8182	0.	-1.2246
225	8.7273	3.6364	0.	-1.2631
226	8.7273	3.4545	0.	-1.3701
227	8.7273	3.2727	0.	-2.1196
228	8.7273	3.0909	0.	-5.5631
229	8.7273	2.9091	0.	-5.5631
230	8.7273	2.7273	0.	-2.1195
231	8.7273	2.5455	0.	-1.3701
232	8.7273	2.3636	0.	-1.2631
233	8.7273	2.1818	0.	-1.2246
234	8.7273	2.	0.	-1.1137
235	8.7273	1.8182	0.	-0.94986
236	8.7273	1.6364	0.	-0.80096
237	8.7273	1.4545	0.	-0.66244
238	8.7273	1.2727	0.	-0.5483
239	8.7273	1.0909	0.	-0.44631
240	8.7273	0.90909	0.	-0.34016
241	8.7273	0.72727	0.	-0.23483
242	8.7273	0.54545	0.	-7.7745e-002
243	8.7273	0.36364	0.	-0.14724
244	8.7273	0.18182	0.	0.3401
245	8.5455	5.8182	0.	0.20642
246	8.5455	5.6364	0.	-0.15417
247	8.5455	5.4545	0.	-4.1769e-002
248	8.5455	5.2727	0.	-0.16785
249	8.5455	5.0909	0.	-0.2528
250	8.5455	4.9091	0.	-0.34753
251	8.5455	4.7273	0.	-0.44618
252	8.5455	4.5455	0.	-0.56337
253	8.5455	4.3636	0.	-0.71204
