Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,5.2641,2.6828,0,0.0002152,2150.6,0.00011875,626.17,4.2605e-05,54.039,-0.00019784,-1752.6,0.034226
2,5.2875,3.4415,0,0.00019851,1983.8,7.6835e-05,209.77,6.5459e-05,124.29,-0.00019269,-1815.4,0.033988
3,4.6633,2.8678,0,0.00017831,1781.9,7.7897e-05,159.66,3.9753e-05,-126.94,-0.00017601,-1748.1,0.026406
4,3.901,2.001,0,0.00012351,1234.3,5.9119e-05,238.96,3.0368e-05,22.939,-0.00011763,-1089.1,0.018488
5,5.1671,3.4833,0,0.00021336,2132.2,9.2742e-05,229.15,5.2235e-05,-75.211,-0.00020911,-2038.8,0.032238
6,5.8431,2.9959,0,0.00014134,1412.4,8.1776e-05,409.18,1.9514e-05,-58.633,-0.00012944,-1177.8,0.042894
7,20.878,3,0,4.6181e-06,46.149,2.3466e-06,6.5857,6.1441e-07,-6.4291,-4.4756e-06,-44.674,0.39985
8,17.756,3.0591,0,1.287e-05,128.61,4.9796e-06,5.8346,3.5138e-06,-5.1788,-1.2824e-05,-127.93,0.31569
9,14.662,3.0001,0,2.5811e-05,257.94,8.4569e-06,-8.9913,7.7954e-06,-13.961,-2.6198e-05,-269.38,0.23487
10,11.627,3.0043,0,4.2964e-05,429.34,1.7016e-05,13.749,1.0458e-05,-35.526,-4.3121e-05,-438.1,0.16038
11,6.6778,3.5365,0,7.647e-05,764.17,2.9714e-05,28.23,2.0029e-05,-44.543,-7.6487e-05,-769.72,0.05664
12,2.4029,3.9216,0,0.00011454,1144.6,6.9345e-05,302.33,5.2369e-06,-179.35,-0.00010457,-1004.4,0.0069993
13,7.0725,3.0058,0,8.0759e-05,807.03,5.0693e-05,362.96,1.6498e-05,106.03,-6.9651e-05,-541.26,0.064247
14,4.9198,3.1499,0,0.00020901,2088.7,7.9195e-05,143.41,6.465e-05,34.124,-0.00020578,-1997.7,0.02934
15,5.0706,3.1196,0,0.00022414,2239.9,7.6291e-05,4.9899,7.0473e-05,-38.723,-0.00022468,-2256.4,0.031334
16,5.3929,3.2157,0,0.00016882,1687.1,7.8184e-05,190.79,3.2951e-05,-149.08,-0.00016553,-1640.4,0.035788
17,8.8533,2.6169,0,4.8154e-05,481.21,2.0463e-05,-4.0171,7.1097e-06,-104.35,-4.9206e-05,-527.48,0.099487
18,8.8533,2.6169,0.1,4.8154e-05,481.21,4.9206e-05,527.48,-7.1097e-06,104.35,-2.0463e-05,4.0171,0.099487
19,5.3929,3.2157,0.1,0.00016882,1687.1,0.00016553,1640.4,-3.2951e-05,149.08,-7.8184e-05,-190.79,0.035788
20,5.0706,3.1196,0.1,0.00022414,2239.9,0.00022468,2256.4,-7.0473e-05,38.723,-7.6291e-05,-4.9899,0.031334
21,4.9198,3.1499,0.1,0.00020901,2088.7,0.00020578,1997.7,-6.465e-05,-34.124,-7.9195e-05,-143.41,0.02934
