Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	2.1173	2.93	0.	2.6953e-002
2	2.0049	2.9029	0.	2.3502e-002
3	0.84588	3.8111	0.	3.4803e-003
4	4.7492	3.0438	0.	0.16123
5	4.1452	1.2043	0.	0.11522
6	1.8778	3.1496	0.	2.01e-002
7	17.679	2.939	0.	1.4235
8	10.146	3.2455	0.	0.60479
9	5.4265	4.4345	0.	0.20832
10	3.2711	2.1544	0.	7.2915e-002
11	1.6241	3.0626	0.	1.4182e-002
12	6.6808	1.6574	0.	0.2943
13	6.6808	1.6574	0.1	0.2943
14	1.6241	3.0626	0.1	1.4182e-002
15	3.2711	2.1544	0.1	7.2915e-002
16	5.4265	4.4345	0.1	0.20832
17	10.146	3.2455	0.1	0.60479
18	17.679	2.939	0.1	1.4235
19	1.8778	3.1496	0.1	2.01e-002
20	4.1452	1.2043	0.1	0.11522
21	4.7492	3.0438	0.1	0.16123
22	0.84588	3.8111	0.1	3.4803e-003
23	2.0049	2.9029	0.1	2.3502e-002
24	2.1173	2.93	0.1	2.6953e-002
25	2.1667	1.	0.1	1.2384e-002
26	2.1667	1.5	0.1	1.8972e-002
27	2.1667	2.	0.1	2.4163e-002
28	2.	2.	0.1	1.9267e-002
29	2.	1.5	0.1	1.704e-002
30	2.	1.	0.1	1.5806e-002
31	2.1667	5.	0.1	1.386e-002
32	2.1667	4.5	0.1	1.9064e-002
33	2.1667	4.	0.1	2.443e-002
34	2.	4.	0.1	1.9821e-002
35	2.	4.5	0.1	1.6228e-002
36	2.	5.	0.1	1.3702e-002
37	2.1667	6.	0.1	4.0358e-003
38	5.5781	6.	0.1	0.21609
39	10.354	6.	0.1	0.6298
40	17.177	6.	0.1	1.3674
41	24.	6.	0.1	2.2284
42	24.	3.	0.1	2.225
43	3.2782e-014	3.75	0.1	0.
44	3.937e-014	6.	0.1	0.
45	1.	6.	0.1	2.3148e-003
46	2.	6.	0.1	1.0246e-002
47	24.	0.	0.1	2.2126
48	18.542	0.	0.1	1.5166
49	13.083	0.	0.1	0.88802
50	7.625	0.	0.1	0.35858
51	4.8958	0.	0.1	0.15079
52	2.1667	0.	0.1	2.983e-003
53	2.	0.	0.1	1.4243e-002
54	0.	0.	0.1	0.
55	2.	0.	0.	1.4243e-002
56	0.	0.	0.	0.
57	4.8958	0.	0.	0.15079
58	7.625	0.	0.	0.35858
59	13.083	0.	0.	0.88802
60	18.542	0.	0.	1.5166
61	2.1667	0.	0.	2.983e-003
62	24.	0.	0.	2.2126
63	1.	6.	0.	2.3148e-003
64	2.	6.	0.	1.0246e-002
65	3.937e-014	6.	0.	0.
66	3.2782e-014	3.75	0.	0.
67	24.	3.	0.	2.225
68	24.	6.	0.	2.2284
69	17.177	6.	0.	1.3674
70	10.354	6.	0.	0.6298
71	5.5781	6.	0.	0.21609
72	2.1667	6.	0.	4.0358e-003
73	2.	4.5	0.	1.6228e-002
74	2.	5.	0.	1.3702e-002
75	2.	4.	0.	1.9821e-002
76	2.1667	5.	0.	1.386e-002
77	2.1667	4.5	0.	1.9064e-002
78	2.1667	4.	0.	2.443e-002
79	2.	1.5	0.	1.704e-002
80	2.	1.	0.	1.5806e-002
81	2.	2.	0.	1.9267e-002
82	2.1667	1.	0.	1.2384e-002
83	2.1667	1.5	0.	1.8972e-002
84	2.1667	2.	0.	2.4163e-002
85	2.0611	2.9165	0.	2.5207e-002
86	1.9975	3.0398	0.	2.3387e-002
87	2.6942	2.5422	0.	4.752e-002
88	2.1173	2.93	5.e-002	2.69e-002
89	2.142	3.465	0.	2.6913e-002
90	2.142	2.465	0.	2.629e-002
91	1.9413	3.0263	0.	2.1779e-002
92	2.0049	2.9029	5.e-002	2.3446e-002
93	2.0024	2.4515	0.	2.1871e-002
94	1.235	3.4368	0.	7.9829e-003
95	0.84588	3.8111	5.e-002	3.4483e-003
96	0.92294	4.9055	0.	3.0728e-003
97	0.42294	3.7805	0.	8.7388e-004
98	1.4229	4.1555	0.	9.1518e-003
99	1.4229	4.4055	0.	8.4192e-003
100	1.4229	3.9055	0.	9.9854e-003
101	1.4229	2.6555	0.	9.7789e-003
102	5.0879	3.7392	0.	0.18489
103	4.0101	2.5991	0.	0.11498
104	5.715	2.3506	0.	0.22548
105	4.7492	3.0438	5.e-002	0.1612
106	3.4579	3.7719	0.	8.4517e-002
107	3.7081	1.6794	0.	9.3591e-002
108	5.413	1.4309	0.	0.19887
109	4.1452	1.2043	5.e-002	0.11517
110	4.5205	0.60217	0.	0.13299
111	3.1559	1.1022	0.	5.9689e-002
112	1.7509	3.1061	0.	1.6955e-002
113	1.8778	3.1496	5.e-002	2.0047e-002
114	1.9389	3.5748	0.	2.0901e-002
115	13.912	3.0922	0.	0.9901
116	17.679	2.939	5.e-002	1.4235
117	18.11	1.4695	0.	1.471
118	20.839	2.9695	0.	1.8163
119	17.428	4.4695	0.	1.3965
120	7.7863	3.84	0.	0.39342
121	8.4135	2.4514	0.	0.44302
122	10.146	3.2455	5.e-002	0.60476
123	11.615	1.6227	0.	0.74369
124	10.25	4.6227	0.	0.61838
125	5.4265	4.4345	5.e-002	0.20829
126	5.5023	5.2173	0.	0.21271
127	3.7966	4.7173	0.	0.1006
128	3.2711	2.1544	5.e-002	7.2869e-002
129	2.7189	3.0772	0.	4.9271e-002
