Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	2.1173	2.93	0.	-9.9718e-004
2	2.0049	2.9029	0.	-1.2636e-003
3	0.84588	3.8111	0.	-5.4583e-004
4	4.7492	3.0438	0.	-3.9559e-004
5	4.1452	1.2043	0.	-4.0292e-004
6	1.8778	3.1496	0.	-1.1608e-003
7	17.679	2.939	0.	-1.2612e-004
8	10.146	3.2455	0.	-1.9421e-004
9	5.4265	4.4345	0.	-3.7969e-004
10	3.2711	2.1544	0.	-5.3393e-004
11	1.6241	3.0626	0.	-9.2126e-004
12	6.6808	1.6574	0.	-3.4243e-004
13	6.6808	1.6574	0.1	-1.7865e-004
14	1.6241	3.0626	0.1	-3.8205e-004
15	3.2711	2.1544	0.1	-2.2254e-004
16	5.4265	4.4345	0.1	-1.8073e-004
17	10.146	3.2455	0.1	-8.5773e-005
18	17.679	2.939	0.1	-5.3056e-005
19	1.8778	3.1496	0.1	-4.3334e-004
20	4.1452	1.2043	0.1	-1.5352e-004
21	4.7492	3.0438	0.1	-1.3514e-004
22	0.84588	3.8111	0.1	-2.4774e-004
23	2.0049	2.9029	0.1	-5.1572e-004
24	2.1173	2.93	0.1	-5.7102e-004
25	2.1667	1.	0.1	-2.2439e-004
26	2.1667	1.5	0.1	-3.3651e-004
27	2.1667	2.	0.1	-4.8847e-004
28	2.	2.	0.1	-9.3135e-004
29	2.	1.5	0.1	-6.6531e-004
30	2.	1.	0.1	-5.3666e-004
31	2.1667	5.	0.1	-1.9225e-004
32	2.1667	4.5	0.1	-2.777e-004
33	2.1667	4.	0.1	-6.4201e-004
34	2.	4.	0.1	-5.4044e-004
35	2.	4.5	0.1	-4.185e-004
36	2.	5.	0.1	-2.0512e-004
37	2.1667	6.	0.1	-1.9329e-004
38	5.5781	6.	0.1	-1.5256e-004
39	10.354	6.	0.1	-8.439e-005
40	17.177	6.	0.1	-5.2676e-005
41	24.	6.	0.1	-2.7208e-005
42	24.	3.	0.1	-4.9624e-005
43	3.2782e-014	3.75	0.1	-1.5542e-005
44	3.937e-014	6.	0.1	-1.6214e-005
45	1.	6.	0.1	-1.7861e-004
46	2.	6.	0.1	-1.2531e-004
47	24.	0.	0.1	-7.9636e-005
48	18.542	0.	0.1	-4.3221e-005
49	13.083	0.	0.1	-7.4607e-005
50	7.625	0.	0.1	-2.2317e-004
51	4.8958	0.	0.1	-1.5636e-004
52	2.1667	0.	0.1	-1.1923e-004
53	2.	0.	0.1	-2.7472e-004
54	0.	0.	0.1	-2.0158e-005
55	2.	0.	0.	-3.4457e-004
56	0.	0.	0.	-3.4895e-004
57	4.8958	0.	0.	-3.6592e-004
58	7.625	0.	0.	-3.1201e-004
59	13.083	0.	0.	-1.6828e-004
60	18.542	0.	0.	-1.1546e-004
61	2.1667	0.	0.	-3.6781e-004
62	24.	0.	0.	-7.6252e-005
63	1.	6.	0.	-3.0247e-004
64	2.	6.	0.	-2.8367e-004
65	3.937e-014	6.	0.	-2.4888e-004
66	3.2782e-014	3.75	0.	-4.4685e-004
67	24.	3.	0.	-8.0083e-005
68	24.	6.	0.	-9.0282e-005
69	17.177	6.	0.	-1.324e-004
70	10.354	6.	0.	-1.898e-004
71	5.5781	6.	0.	-3.4746e-004
72	2.1667	6.	0.	-4.4534e-004
73	2.	4.5	0.	-8.7115e-004
74	2.	5.	0.	-4.6455e-004
75	2.	4.	0.	-1.6033e-003
76	2.1667	5.	0.	-4.9384e-004
77	2.1667	4.5	0.	-8.9635e-004
78	2.1667	4.	0.	-1.9844e-003
79	2.	1.5	0.	-1.2319e-003
80	2.	1.	0.	-8.7786e-004
81	2.	2.	0.	-1.9936e-003
82	2.1667	1.	0.	-5.7182e-004
83	2.1667	1.5	0.	-1.027e-003
84	2.1667	2.	0.	-1.4623e-003
85	2.0611	2.9165	0.	-1.1184e-003
86	1.9975	3.0398	0.	-1.0696e-003
87	2.6942	2.5422	0.	-7.6192e-004
88	2.1173	2.93	5.e-002	-6.4859e-005
89	2.142	3.465	0.	-1.4639e-003
90	2.142	2.465	0.	-1.222e-003
91	1.9413	3.0263	0.	-1.2119e-003
92	2.0049	2.9029	5.e-002	-1.6565e-004
93	2.0024	2.4515	0.	-1.5648e-003
94	1.235	3.4368	0.	-7.288e-004
95	0.84588	3.8111	5.e-002	-9.6342e-006
