Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	4.9191	2.6759	0.	2.0935e-004
2	5.5813	3.5374	0.	1.6002e-004
3	4.4902	2.6612	0.	1.5226e-004
4	6.0544	3.6754	0.	1.1479e-004
5	3.8685	2.0742	0.	1.0698e-004
6	7.003	4.0885	0.	7.7265e-005
7	5.3246	3.5181	0.	2.463e-004
8	5.1928	2.6304	0.	2.4254e-004
9	19.315	2.99	0.	9.4411e-006
10	14.598	2.97	0.	2.8788e-005
11	9.2089	2.7419	0.	5.0112e-005
12	2.3523	3.8372	0.	1.3197e-004
13	6.4375	2.2794	0.	9.2364e-005
14	5.8339	2.6701	0.	1.4207e-004
15	4.977	3.2218	0.	2.0098e-004
16	5.2141	3.1018	0.	2.2202e-004
17	5.4608	2.9398	0.	1.9813e-004
18	7.231	1.3973	0.	7.2826e-005
19	7.231	1.3973	0.1	7.2826e-005
20	5.4608	2.9398	0.1	1.9813e-004
21	5.2141	3.1018	0.1	2.2202e-004
22	4.977	3.2218	0.1	2.0098e-004
23	5.8339	2.6701	0.1	1.4207e-004
24	6.4375	2.2794	0.1	9.2364e-005
25	2.3523	3.8372	0.1	1.3197e-004
26	9.2089	2.7419	0.1	5.0112e-005
27	14.598	2.97	0.1	2.8788e-005
28	19.315	2.99	0.1	9.4411e-006
29	5.1928	2.6304	0.1	2.4254e-004
30	5.3246	3.5181	0.1	2.463e-004
31	7.003	4.0885	0.1	7.7265e-005
32	3.8685	2.0742	0.1	1.0698e-004
33	6.0544	3.6754	0.1	1.1479e-004
34	4.4902	2.6612	0.1	1.5226e-004
35	5.5813	3.5374	0.1	1.6002e-004
36	4.9191	2.6759	0.1	2.0935e-004
37	5.2667	5.	0.1	1.1288e-004
38	5.2667	4.5	0.1	1.466e-004
39	5.2667	4.	0.1	4.6572e-004
40	5.1	4.	0.1	4.2642e-004
41	5.1	4.5	0.1	1.8147e-004
42	5.1	5.	0.1	1.0866e-004
43	5.2667	1.	0.1	9.2496e-005
44	5.2667	1.5	0.1	1.5841e-004
45	5.2667	2.	0.1	3.6559e-004
46	5.1	2.	0.1	3.8087e-004
47	5.1	1.5	0.1	1.5565e-004
48	5.1	1.	0.1	6.2619e-005
49	5.2667	6.	0.1	5.5248e-005
50	7.6083	6.	0.1	5.8067e-005
51	9.95	6.	0.1	4.7816e-005
52	14.633	6.	0.1	2.8703e-005
53	19.317	6.	0.1	1.0172e-005
54	24.	6.	0.1	4.0305e-006
55	24.	3.	0.1	2.4239e-006
56	2.6226e-014	3.	0.1	9.4646e-005
57	24.	0.	0.1	3.8911e-006
58	19.317	0.	0.1	9.9897e-006
59	14.633	0.	0.1	2.8727e-005
60	9.95	0.	0.1	4.9865e-005
61	7.6083	0.	0.1	5.6658e-005
62	5.2667	0.	0.1	5.6174e-005
63	5.1	0.	0.1	1.1013e-004
64	2.55	1.0919e-030	0.1	1.1064e-004
65	0.	0.	0.1	9.3614e-005
66	3.937e-014	6.	0.1	8.5303e-005
67	2.55	6.	0.1	1.2306e-004
68	5.1	6.	0.1	1.1307e-004
69	2.55	6.	0.	1.2306e-004
70	5.1	6.	0.	1.1307e-004
71	3.937e-014	6.	0.	8.5303e-005
72	2.55	1.0919e-030	0.	1.1064e-004
73	5.1	0.	0.	1.1013e-004
74	0.	0.	0.	9.3614e-005
75	7.6083	0.	0.	5.6658e-005
76	9.95	0.	0.	4.9865e-005
77	14.633	0.	0.	2.8727e-005
78	19.317	0.	0.	9.9897e-006
79	5.2667	0.	0.	5.6174e-005
80	24.	0.	0.	3.8911e-006
81	2.6226e-014	3.	0.	9.4646e-005
82	24.	3.	0.	2.4239e-006
83	24.	6.	0.	4.0305e-006
84	19.317	6.	0.	1.0172e-005
85	14.633	6.	0.	2.8703e-005
86	9.95	6.	0.	4.7816e-005
87	7.6083	6.	0.	5.8067e-005
88	5.2667	6.	0.	5.5248e-005
89	5.1	1.5	0.	1.5565e-004
90	5.1	1.	0.	6.2619e-005
91	5.1	2.	0.	3.8087e-004
92	5.2667	1.	0.	9.2496e-005
93	5.2667	1.5	0.	1.5841e-004
94	5.2667	2.	0.	3.6559e-004
95	5.1	4.5	0.	1.8147e-004
96	5.1	5.	0.	1.0866e-004
97	5.1	4.	0.	4.2642e-004
98	5.2667	5.	0.	1.1288e-004
99	5.2667	4.5	0.	1.466e-004
100	5.2667	4.	0.	4.6572e-004
101	4.7047	2.6685	0.	1.8071e-004
102	5.056	2.6532	0.	2.2525e-004
103	5.0666	2.8889	0.	2.1512e-004
104	4.9191	2.6759	5.e-002	3.2753e-006
105	5.0095	2.338	0.	2.927e-004
106	5.8179	3.6064	0.	1.3677e-004
107	5.4529	3.5278	0.	2.0259e-004
108	5.5211	3.2386	0.	1.7729e-004
109	5.5813	3.5374	5.e-002	2.0506e-005
110	5.424	3.7687	0.	3.0983e-004
111	4.1794	2.3677	0.	1.2945e-004
112	4.7336	2.9415	0.	1.7579e-004
113	4.4902	2.6612	5.e-002	7.6623e-006
114	4.7951	2.3306	0.	2.6489e-004
115	4.7951	3.5806	0.	1.4849e-004
116	4.7951	3.3306	0.	2.7767e-004
117	6.5287	3.8819	0.	9.5674e-005
118	5.9442	3.1727	0.	1.2682e-004
119	6.0544	3.6754	5.e-002	6.2332e-006
120	5.6606	4.0877	0.	1.2476e-004
121	3.1104	2.9557	0.	1.1681e-004
122	3.8685	2.0742	5.e-002	1.1681e-007
123	3.2092	1.0371	0.	1.0618e-004
124	4.4842	1.7871	0.	1.2052e-004
125	4.4842	1.5371	0.	7.9222e-005
126	4.4842	3.5371	0.	1.0507e-004
127	8.1059	3.4152	0.	6.3242e-005
128	6.7203	3.1839	0.	8.2704e-005
129	7.003	4.0885	5.e-002	3.3745e-006
130	7.3057	5.0442	0.	6.7549e-005
131	6.1348	4.5442	0.	9.2796e-005
132	5.2693	3.3099	0.	2.3273e-004
133	5.3246	3.5181	5.e-002	1.1959e-005
134	5.2123	3.759	0.	3.2233e-004
135	5.3268	2.7851	0.	2.1904e-004
136	5.1928	2.6304	5.e-002	7.665e-006
137	5.2298	2.3152	0.	2.9775e-004
138	16.956	2.98	0.	1.9036e-005
139	19.315	2.99	5.e-002	1.7075e-007
140	19.316	1.495	0.	9.5555e-006
141	21.657	2.995	0.	5.8776e-006
142	19.316	4.495	0.	9.5904e-006
143	11.903	2.856	0.	3.9406e-005
144	14.598	2.97	5.e-002	4.4902e-007
145	14.615	1.485	0.	2.8701e-005
146	14.615	4.485	0.	2.8658e-005
147	8.22	2.0696	0.	6.1272e-005
148	9.2089	2.7419	5.e-002	1.291e-006
149	9.5794	1.3709	0.	4.9863e-005
150	9.5794	4.3709	0.	4.8814e-005
151	2.3523	3.8372	5.e-002	3.3586e-006
152	2.4512	4.9186	0.	1.2702e-004
153	2.4512	1.9186	0.	1.2087e-004
154	1.1762	3.4186	0.	1.116e-004
155	3.7262	4.4186	0.	1.1869e-004
156	6.1357	2.4747	0.	1.1613e-004
157	6.8343	1.8383	0.	8.2429e-005
158	6.4375	2.2794	5.e-002	2.454e-006
159	5.8521	1.8897	0.	1.2183e-004
160	5.6474	2.805	0.	1.6945e-004
161	5.8339	2.6701	5.e-002	1.2949e-005
162	5.5503	2.3351	0.	2.5053e-004
163	5.0955	3.1618	0.	2.1144e-004
164	4.977	3.2218	5.e-002	1.2636e-005
165	5.0385	3.6109	0.	3.0591e-004
166	5.3375	3.0208	0.	2.0993e-004
167	5.2141	3.1018	5.e-002	4.4564e-006
168	5.4608	2.9398	5.e-002	3.2927e-006
169	7.231	1.3973	5.e-002	3.5408e-006
170	7.4197	0.69864	0.	6.4601e-005
171	6.2489	1.1986	0.	7.869e-005
172	6.8343	1.8383	0.1	8.2429e-005
173	8.22	2.0696	0.1	6.1272e-005
174	6.2489	1.1986	0.1	7.869e-005
175	7.4197	0.69864	0.1	6.4601e-005
176	5.3375	3.0208	0.1	2.0993e-004
177	5.6474	2.805	0.1	1.6945e-004
178	5.3268	2.7851	0.1	2.1904e-004
179	5.5211	3.2386	0.1	1.7729e-004
180	5.0955	3.1618	0.1	2.1144e-004
181	5.2693	3.3099	0.1	2.3273e-004
182	5.0666	2.8889	0.1	2.1512e-004
183	4.7336	2.9415	0.1	1.7579e-004
184	5.0385	3.6109	0.1	3.0591e-004
185	6.1357	2.4747	0.1	1.1613e-004
186	5.9442	3.1727	0.1	1.2682e-004
187	5.5503	2.3351	0.1	2.5053e-004
188	6.7203	3.1839	0.1	8.2704e-005
189	5.8521	1.8897	0.1	1.2183e-004
190	3.1104	2.9557	0.1	1.1681e-004
191	3.7262	4.4186	0.1	1.1869e-004
192	1.1762	3.4186	0.1	1.116e-004
193	2.4512	1.9186	0.1	1.2087e-004
194	2.4512	4.9186	0.1	1.2702e-004
195	11.903	2.856	0.1	3.9406e-005
196	8.1059	3.4152	0.1	6.3242e-005
197	9.5794	4.3709	0.1	4.8814e-005
198	9.5794	1.3709	0.1	4.9863e-005
