Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	3.9963	2.6059	0.	1820.5
2	5.0127	2.4008	0.	1298.7
3	4.0716	3.1948	0.	1661.4
4	5.2745	3.9242	0.	1121.6
5	2.3115	0.66249	0.	1170.7
6	2.3479	1.6865	0.	1302.3
7	4.5202	0.5801	0.	736.21
8	2.165	4.3586	0.	1190.8
9	4.4494	5.4745	0.	723.12
10	5.398	3.1834	0.	1193.2
11	2.1404	5.1769	0.	1111.3
12	1.0633	3.8624	0.	1535.3
13	1.2181	1.2769	0.	1278.
14	1.0388	4.957	0.	1387.3
15	5.5127	0.78084	0.	888.52
16	6.4388	1.1616	0.	849.85
17	7.6182	1.3846	0.	775.68
18	8.762	1.5039	0.	674.55
19	9.9685	1.5135	0.	573.01
20	11.17	1.5043	0.	485.48
21	12.334	1.504	0.	403.78
22	13.48	1.5298	0.	330.8
23	14.629	1.5475	0.	265.22
24	15.78	1.5807	0.	206.63
25	16.978	1.7854	0.	146.11
26	18.296	1.2614	0.	105.9
27	19.44	1.1916	0.	69.597
28	20.58	1.1966	0.	43.724
29	21.722	1.1921	0.	24.309
30	22.857	1.1901	0.	12.753
31	22.854	2.3909	0.	16.081
32	22.852	3.5988	0.	16.039
33	22.854	4.8037	0.	12.584
34	21.713	4.7937	0.	23.759
35	20.6	4.8114	0.	42.046
36	19.49	4.8412	0.	68.08
37	18.365	4.8545	0.	101.78
38	17.194	4.8966	0.	141.67
39	16.182	4.6987	0.	186.91
40	15.163	4.5966	0.	237.69
41	14.025	4.5963	0.	298.04
42	12.853	4.6426	0.	368.12
43	11.736	4.5188	0.	444.59
44	10.572	4.4879	0.	528.95
45	9.3646	4.4705	0.	626.03
46	8.0972	4.4312	0.	732.05
47	6.7192	4.4334	0.	811.52
48	5.524	5.1638	0.	995.1
49	6.8516	2.8249	0.	799.91
50	18.472	2.5087	0.	98.759
51	19.498	2.41	0.	67.75
52	20.586	2.3892	0.	44.6
53	21.71	2.3928	0.	26.427
54	21.702	3.5897	0.	26.172
55	20.604	3.6055	0.	43.647
56	19.517	3.6599	0.	68.471
57	18.463	3.7263	0.	99.416
58	17.399	3.6467	0.	130.03
59	16.43	3.3171	0.	178.85
60	15.423	3.1001	0.	225.07
61	14.305	3.0763	0.	281.92
62	13.16	3.0702	0.	348.34
63	12.013	3.0557	0.	423.84
64	10.841	3.0139	0.	505.83
65	9.6171	3.0076	0.	599.12
66	8.3096	2.9684	0.	713.54
67	4.2368	5.0719	0.	844.19
68	4.8281	4.5774	0.	1088.1
69	2.5984	1.1195	0.	915.18
70	2.3508	2.371	0.	1479.8
71	1.35	2.7183	0.	1470.4
72	3.5142	3.2905	0.	2408.7
73	4.3083	1.0494	0.	870.1
74	4.9272	1.3293	0.	1011.1
75	4.3126	1.7705	0.	1386.1
76	17.669	2.6763	0.	127.2
77	2.7763	3.1669	0.	1813.5
78	3.2886	2.8007	0.	2389.3
79	4.0663	1.4392	0.	1305.7
80	2.3397	3.6624	0.	1405.1
81	5.9249	1.936	0.	956.25
82	5.9249	1.936	0.1	956.25
83	2.3397	3.6624	0.1	1405.1
84	4.0663	1.4392	0.1	1305.7
