Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.8028,3.3746,0,0.00026018,2600,9.9349e-05,112.72,7.2899e-05,-86.015,-0.00025915,-2580.9,0.012083
2,4.121,2.1029,0,0.00012999,1299,5.6229e-05,-5.2201,1.7765e-05,-294.23,-0.00013264,-1424.3,0.027765
3,1.8805,0.91928,0,0.0001103,1102.3,3.7863e-05,-70.809,2.7267e-05,-150.42,-0.00011385,-1210.7,0.0043299
4,1.9502,2.6677,0,0.00014249,1424,5.3138e-05,-84.49,2.8158e-05,-272.18,-0.00014763,-1593,0.0056609
5,4.2175,0.58486,0,8.3092e-05,830.34,3.7976e-05,137.9,2.1612e-05,14.941,-7.9805e-05,-747.07,0.027421
6,2.056,5.0805,0,0.00012266,1225.8,4.1849e-05,6.8003,3.8774e-05,-16.302,-0.00012281,-1230.4,0.0052105
7,4.3112,4.7529,0,0.00011753,1174.5,5.1606e-05,145.11,2.9652e-05,-19.835,-0.00011453,-1103.2,0.030664
8,3.8601,5.0755,0,7.8755e-05,787,3.8171e-05,150.35,1.8229e-05,0.5126,-7.5111e-05,-700.8,0.023349
9,3.848,2.867,0,0.00017276,1726.4,6.9545e-05,14.14,3.5926e-05,-238.46,-0.00017518,-1824.7,0.024294
10,4.0745,5.459,0,7.6188e-05,761.35,3.3753e-05,115.16,2.0725e-05,17.277,-7.3461e-05,-690.4,0.026196
11,0.96808,3.3671,0,0.00016127,1611.6,9.488e-05,370.19,7.6138e-06,-285.49,-0.00014949,-1465.9,0.0014111
12,0.91922,1.0643,0,0.00013851,1384.1,7.8582e-05,292.94,1.0592e-05,-217.91,-0.00012997,-1274,0.0010545
13,1.144,4.5743,0,0.00013688,1367.9,7.9193e-05,308,8.9597e-06,-219.71,-0.00012751,-1245.1,0.0017931
14,5.2035,2.1498,0,9.1541e-05,914.78,3.3679e-05,-45.418,1.9807e-05,-149.65,-9.4413e-05,-1007.9,0.045575
15,5.0831,1.1023,0,8.8047e-05,879.86,3.271e-05,15.229,2.4125e-05,-49.272,-8.8448e-05,-895.11,0.042569
16,6.4388,1.1432,0,8.2911e-05,828.54,2.9782e-05,10.245,2.4141e-05,-32.135,-8.3202e-05,-838.67,0.067806
17,7.6409,1.2049,0,7.5859e-05,758.06,2.615e-05,0.55806,2.3178e-05,-21.77,-7.6195e-05,-768.42,0.092775
18,8.838,1.2085,0,6.6065e-05,660.19,2.2001e-05,-3.8317,2.1112e-05,-10.515,-6.6306e-05,-667.34,0.11977
19,10.048,1.1998,0,5.6986e-05,569.47,1.8981e-05,0.35647,1.8541e-05,-2.9482,-5.703e-05,-570.76,0.14897
20,11.232,1.1915,0,4.8082e-05,480.49,1.5955e-05,0.39305,1.5754e-05,-1.1154,-4.8095e-05,-480.85,0.17918
21,12.413,1.1817,0,3.9856e-05,398.28,1.3485e-05,3.6102,1.292e-05,-0.63463,-3.9803e-05,-396.78,0.21061
22,13.576,1.1792,0,3.2489e-05,324.66,1.1234e-05,5.7178,1.0374e-05,-0.74546,-3.2399e-05,-322.13,0.24267
23,14.73,1.1791,0,2.5884e-05,258.66,9.1628e-06,7.0375,8.1293e-06,-0.72846,-2.5768e-05,-255.42,0.27536
24,15.89,1.1793,0,2.005e-05,200.37,7.2936e-06,7.7973,6.1757e-06,-0.60173,-1.9915e-05,-196.64,0.30887
25,17.044,1.1816,0,1.4979e-05,149.69,5.6594e-06,8.2531,4.4717e-06,-0.67105,-1.483e-05,-145.7,0.34275
26,18.202,1.1844,0,1.0678e-05,106.71,4.2517e-06,8.4679,3.0441e-06,-0.60499,-1.0515e-05,-102.48,0.37715
27,19.357,1.1892,0,7.1531e-06,71.481,3.0937e-06,8.5721,1.8678e-06,-0.63882,-6.9734e-06,-67.068,0.41172
28,20.516,1.1918,0,4.4052e-06,44.022,2.1692e-06,8.4856,9.5954e-07,-0.60361,-4.2002e-06,-39.371,0.44659
29,21.672,1.1921,0,2.4348e-06,24.331,1.4793e-06,8.1887,3.0223e-07,-0.65561,-2.1829e-06,-19.328,0.48147
30,22.84,1.1962,0,1.2575e-06,12.566,1.0091e-06,7.6118,-8.9147e-08,-0.63961,-9.1577e-07,-6.8505,0.51678
31,22.836,2.395,0,1.5906e-06,15.895,1.3539e-06,10.67,-2.3912e-07,-1.2987,-1.0465e-06,-7.3648,0.51684
32,22.824,3.5944,0,1.5969e-06,15.958,1.3552e-06,10.649,-2.3431e-07,-1.2935,-1.0569e-06,-7.4739,0.51665
33,22.836,4.8051,0,1.2593e-06,12.584,1.0102e-06,7.6082,-9.0317e-08,-0.66032,-9.1733e-07,-6.8742,0.51711
34,21.674,4.7954,0,2.4424e-06,24.407,1.4874e-06,8.2661,3.011e-07,-0.64696,-2.1874e-06,-19.345,0.482
35,20.514,4.7956,0,4.4069e-06,44.038,2.1675e-06,8.4193,9.5793e-07,-0.66873,-4.2041e-06,-39.454,0.44699
36,19.354,4.7626,0,7.1679e-06,71.63,3.0997e-06,8.6071,1.874e-06,-0.60216,-6.9872e-06,-67.182,0.41211
37,18.198,4.7331,0,1.0697e-05,106.9,4.2582e-06,8.4991,3.0532e-06,-0.55482,-1.0533e-05,-102.64,0.3775
