Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	8.8667	2.2648	0.	0.41146
2	7.2254	2.6123	0.	0.27175
3	7.1419	3.7952	0.	0.26447
4	8.891	3.6247	0.	0.41418
5	6.5908	0.67677	0.	0.21961
6	9.4356	1.0854	0.	0.46563
7	9.5295	4.5931	0.	0.47661
8	10.555	2.5638	0.	0.58989
9	7.8114	3.064	0.	0.31755
10	8.3034	2.994	0.	0.3598
11	22.412	4.4913	0.	2.2082
12	20.815	4.4952	0.	1.9679
13	19.218	4.4976	0.	1.7312
14	17.555	4.4834	0.	1.4905
15	15.922	4.4638	0.	1.2618
16	14.276	4.3992	0.	1.041
17	12.731	4.575	0.	0.8441
18	11.278	4.8811	0.	0.66918
19	9.6346	5.241	0.	0.48505
20	9.1412	4.1252	0.	0.4379
21	22.308	1.4801	0.	2.1923
22	22.369	2.9816	0.	2.202
23	10.41	1.7061	0.	0.57259
24	11.734	1.3289	0.	0.72333
25	13.636	1.4852	0.	0.95789
26	15.463	1.5144	0.	1.1988
27	17.191	1.4954	0.	1.4386
28	18.915	1.4872	0.	1.6867
29	20.613	1.4824	0.	1.9376
30	6.9198	1.2212	0.	0.24486
31	7.0801	1.9417	0.	0.25941
32	1.3551	1.5237	0.	9.5998e-003
33	2.6898	1.5173	0.	3.8041e-002
34	3.9556	1.4418	0.	8.2107e-002
35	5.2283	1.2389	0.	0.14186
36	6.1186	1.6696	0.	0.19489
37	1.5235	4.5366	0.	1.2099e-002
38	1.4296	3.0478	0.	1.1205e-002
39	5.7634	3.789	0.	0.17497
40	4.8	4.5331	0.	0.1208
41	3.0896	4.5343	0.	5.0156e-002
42	9.056	1.6627	0.	0.42849
43	6.8581	4.6246	0.	0.24126
44	8.781	2.93	0.	0.40421
45	7.432	3.1547	0.	0.28738
46	9.7067	1.9395	0.	0.49684
47	20.734	2.9774	0.	1.9565
48	2.8176	3.0361	0.	4.3314e-002
49	9.4894	3.0902	0.	0.47524
50	6.5083	3.1936	0.	0.22202
51	9.6825	2.4898	0.	0.49515
52	19.085	2.9812	0.	1.7126
53	4.171	2.9681	0.	9.3829e-002
54	5.1837	2.6685	0.	0.14314
55	17.389	2.981	0.	1.4678
56	15.696	2.9776	0.	1.2319
57	13.851	2.9302	0.	0.98708
58	10.18	3.4241	0.	0.54849
59	12.121	3.0262	0.	0.77163
60	10.787	3.9205	0.	0.61525
61	6.1459	2.377	0.	0.1985
62	9.9598	0.62433	0.	0.51975
63	6.3484	5.2594	0.	0.20445
64	6.3484	5.2594	0.1	0.20445
65	9.9598	0.62433	0.1	0.51975
66	6.1459	2.377	0.1	0.1985
67	10.787	3.9205	0.1	0.61525
68	12.121	3.0262	0.1	0.77163
69	10.18	3.4241	0.1	0.54849
70	13.851	2.9302	0.1	0.98708
71	15.696	2.9776	0.1	1.2319
72	17.389	2.981	0.1	1.4678
73	5.1837	2.6685	0.1	0.14314
74	4.171	2.9681	0.1	9.3829e-002
75	19.085	2.9812	0.1	1.7126
76	9.6825	2.4898	0.1	0.49515
77	6.5083	3.1936	0.1	0.22202
78	9.4894	3.0902	0.1	0.47524
79	2.8176	3.0361	0.1	4.3314e-002
80	20.734	2.9774	0.1	1.9565
81	9.7067	1.9395	0.1	0.49684
82	7.432	3.1547	0.1	0.28738
83	8.781	2.93	0.1	0.40421
84	6.8581	4.6246	0.1	0.24126
85	9.056	1.6627	0.1	0.42849
86	3.0896	4.5343	0.1	5.0156e-002
87	4.8	4.5331	0.1	0.1208
88	5.7634	3.789	0.1	0.17497
89	1.4296	3.0478	0.1	1.1205e-002
90	1.5235	4.5366	0.1	1.2099e-002
91	6.1186	1.6696	0.1	0.19489
92	5.2283	1.2389	0.1	0.14186
93	3.9556	1.4418	0.1	8.2107e-002
94	2.6898	1.5173	0.1	3.8041e-002
95	1.3551	1.5237	0.1	9.5998e-003
96	7.0801	1.9417	0.1	0.25941
97	6.9198	1.2212	0.1	0.24486
98	20.613	1.4824	0.1	1.9376
99	18.915	1.4872	0.1	1.6867
100	17.191	1.4954	0.1	1.4386
101	15.463	1.5144	0.1	1.1988
102	13.636	1.4852	0.1	0.95789
103	11.734	1.3289	0.1	0.72333
104	10.41	1.7061	0.1	0.57259
105	22.369	2.9816	0.1	2.202
106	22.308	1.4801	0.1	2.1923
107	9.1412	4.1252	0.1	0.4379
