Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	5.3185	2.6068	0.	1.0832e-004
2	5.4208	3.6718	0.	1.047e-004
3	4.7825	2.3081	0.	9.2523e-005
4	3.7313	1.5084	0.	3.6193e-005
5	7.8824	1.3998	0.	2.4806e-005
6	7.517	4.6527	0.	2.3008e-005
7	5.2444	2.9673	0.	1.0216e-004
8	5.4495	2.5417	0.	1.0576e-004
9	21.663	3.9952	0.	1.6604e-006
10	19.334	3.9276	0.	3.1725e-006
11	16.972	3.96	0.	5.4978e-006
12	14.61	3.9714	0.	8.8279e-006
13	12.243	3.9817	0.	1.4057e-005
14	9.755	3.8739	0.	2.0829e-005
15	21.665	1.9963	0.	1.6373e-006
16	10.115	1.8273	0.	1.7691e-005
17	12.299	1.9872	0.	1.412e-005
18	14.628	1.988	0.	8.8916e-006
19	16.975	1.9795	0.	5.6641e-006
20	19.34	1.9591	0.	3.1888e-006
21	4.5783	1.7191	0.	9.0677e-005
22	1.7172	2.1378	0.	7.9375e-005
23	2.287	4.3198	0.	6.8068e-005
24	3.5856	3.7283	0.	3.5068e-005
25	3.4662	2.6655	0.	2.8875e-005
26	6.1989	3.3739	0.	4.1093e-005
27	6.1054	4.0526	0.	5.5868e-005
28	7.0477	3.2088	0.	2.7323e-005
29	4.6796	2.8131	0.	8.826e-005
30	7.709	2.5505	0.	2.689e-005
31	7.709	2.5505	0.1	6.6856e-005
32	4.6796	2.8131	0.1	1.9287e-004
33	7.0477	3.2088	0.1	7.2583e-005
34	6.1054	4.0526	0.1	1.0471e-004
35	6.1989	3.3739	0.1	1.1509e-004
36	3.4662	2.6655	0.1	1.0154e-004
37	3.5856	3.7283	0.1	1.0792e-004
38	2.287	4.3198	0.1	1.018e-004
39	1.7172	2.1378	0.1	1.2026e-004
40	4.5783	1.7191	0.1	1.2849e-004
41	19.34	1.9591	0.1	7.5328e-006
42	16.975	1.9795	0.1	1.5456e-005
43	14.628	1.988	0.1	2.6481e-005
44	12.299	1.9872	0.1	3.958e-005
45	10.115	1.8273	0.1	4.9975e-005
46	21.665	1.9963	0.1	2.7239e-006
47	9.755	3.8739	0.1	4.8861e-005
48	12.243	3.9817	0.1	4.0542e-005
49	14.61	3.9714	0.1	2.6709e-005
50	16.972	3.96	0.1	1.5468e-005
51	19.334	3.9276	0.1	7.5424e-006
52	21.663	3.9952	0.1	2.7265e-006
53	5.4495	2.5417	0.1	1.9919e-004
54	5.2444	2.9673	0.1	1.8446e-004
55	7.517	4.6527	0.1	6.1184e-005
56	7.8824	1.3998	0.1	5.6755e-005
57	3.7313	1.5084	0.1	9.49e-005
58	4.7825	2.3081	0.1	2.1794e-004
59	5.4208	3.6718	0.1	1.7751e-004
60	5.3185	2.6068	0.1	1.758e-004
61	5.2667	5.	0.1	1.0965e-004
62	5.2667	4.5	0.1	1.1364e-004
63	5.2667	4.	0.1	4.3747e-004
64	5.1	4.	0.1	3.2414e-004
65	5.1	4.5	0.1	1.6968e-004
66	5.1	5.	0.1	1.5003e-004
67	5.2667	1.	0.1	8.1258e-005
68	5.2667	1.5	0.1	1.4439e-004
69	5.2667	2.	0.1	3.4359e-004
70	5.1	2.	0.1	4.5358e-004
71	5.1	1.5	0.1	1.2548e-004
72	5.1	1.	0.1	1.0621e-004
73	5.2667	6.	0.1	5.7808e-005
74	7.6083	6.	0.1	4.6116e-005
75	9.95	6.	0.1	5.2015e-005
76	12.292	6.	0.1	4.2852e-005
77	14.633	6.	0.1	2.6848e-005
78	16.975	6.	0.1	1.5519e-005
79	19.317	6.	0.1	7.4696e-006
80	21.658	6.	0.1	2.7039e-006
81	24.	6.	0.1	9.3775e-007
82	24.	4.	0.1	1.0641e-006
83	24.	2.	0.1	1.0663e-006
84	1.7484e-014	2.	0.1	1.2896e-004
85	3.4968e-014	4.	0.1	1.2804e-004
86	24.	0.	0.1	8.947e-007
87	21.658	0.	0.1	2.6128e-006
88	19.317	0.	0.1	7.5775e-006
89	16.975	0.	0.1	1.557e-005
90	14.633	0.	0.1	2.6489e-005
91	12.292	0.	0.1	3.9521e-005
92	9.95	0.	0.1	4.8698e-005
93	7.6083	0.	0.1	5.2013e-005
94	5.2667	0.	0.1	5.9349e-005
95	5.1	0.	0.1	1.0033e-004
96	2.55	1.0919e-030	0.1	9.8145e-005
97	0.	0.	0.1	1.1013e-004
98	3.937e-014	6.	0.1	1.189e-004
99	2.55	6.	0.1	9.4298e-005
100	5.1	6.	0.1	1.0782e-004
101	2.55	6.	0.	5.9101e-005
102	5.1	6.	0.	6.2895e-005
103	3.937e-014	6.	0.	6.4883e-006
104	2.55	1.0919e-030	0.	5.9731e-005
105	5.1	0.	0.	6.4271e-005
106	0.	0.	0.	4.3722e-006
107	7.6083	0.	0.	2.1942e-005
108	9.95	0.	0.	1.7737e-005
109	12.292	0.	0.	1.3449e-005
110	14.633	0.	0.	9.4491e-006
111	16.975	0.	0.	6.0637e-006
112	19.317	0.	0.	3.4456e-006
113	21.658	0.	0.	1.7488e-006
114	5.2667	0.	0.	2.016e-005
115	24.	0.	0.	8.0588e-007
116	3.4968e-014	4.	0.	1.8738e-006
117	1.7484e-014	2.	0.	7.7244e-008
118	24.	2.	0.	8.4159e-007
119	24.	4.	0.	8.3248e-007
120	24.	6.	0.	8.2737e-007
121	21.658	6.	0.	1.853e-006
122	19.317	6.	0.	3.3268e-006
123	16.975	6.	0.	5.6293e-006
124	14.633	6.	0.	9.2645e-006
125	12.292	6.	0.	1.5127e-005
126	9.95	6.	0.	1.9374e-005
127	7.6083	6.	0.	2.466e-005
128	5.2667	6.	0.	2.1296e-005
129	5.1	1.5	0.	6.4083e-005
130	5.1	1.	0.	4.8193e-005
131	5.1	2.	0.	1.7602e-004
132	5.2667	1.	0.	3.0525e-005
133	5.2667	1.5	0.	4.5553e-005
134	5.2667	2.	0.	9.807e-005
135	5.1	4.5	0.	6.2448e-005
136	5.1	5.	0.	6.3335e-005
137	5.1	4.	0.	1.0708e-004
138	5.2667	5.	0.	5.6258e-005
139	5.2667	4.5	0.	4.5439e-005
140	5.2667	4.	0.	1.7036e-004
141	5.2814	2.7871	0.	1.0311e-004
142	5.384	2.5742	0.	1.0457e-004
143	5.3185	2.6068	5.e-002	3.7765e-005
144	5.2093	2.3034	0.	1.2472e-004
145	5.3326	3.3196	0.	1.0287e-004
146	5.7631	3.8622	0.	7.785e-005
147	5.0502	3.2425	0.	9.6447e-005
148	5.4208	3.6718	5.e-002	1.3362e-005
149	5.3437	3.8359	0.	1.2221e-004
150	5.0134	2.6377	0.	9.6174e-005
151	4.6804	2.0136	0.	9.0128e-005
152	4.7311	2.5606	0.	8.9153e-005
153	4.7825	2.3081	5.e-002	1.936e-006
154	4.9413	2.1541	0.	1.2753e-004
155	4.1548	1.6137	0.	6.3003e-005
156	3.5987	2.087	0.	3.0543e-005
157	4.2054	2.1608	0.	6.0023e-005
158	3.7313	1.5084	5.e-002	5.2784e-006
159	3.1406	0.75421	0.	4.2718e-005
160	4.4156	1.2542	0.	3.5811e-005
161	8.9985	1.6135	0.	2.0858e-005
162	7.7957	1.9751	0.	2.5553e-005
163	7.8824	1.3998	5.e-002	2.2465e-006
164	7.7454	0.69988	0.	2.3374e-005
165	6.5745	1.1999	0.	2.2618e-005
166	8.636	4.2633	0.	2.1054e-005
167	6.8112	4.3527	0.	3.7737e-005
168	7.2824	3.9307	0.	2.3828e-005
169	7.517	4.6527	5.e-002	2.585e-006
170	7.5627	5.3263	0.	2.3504e-005
171	6.3918	4.8263	0.	3.7712e-005
172	5.7216	3.1706	0.	7.1222e-005
173	5.2444	2.9673	5.e-002	1.8982e-005
174	5.8242	2.9578	0.	7.2248e-005
175	5.4495	2.5417	5.e-002	5.6947e-005
176	5.3581	2.2708	0.	9.1942e-005
177	20.499	3.9614	0.	2.4145e-006
178	21.664	2.9957	0.	1.596e-006
179	21.663	3.9952	5.e-002	1.3682e-007
180	22.831	3.9976	0.	1.2463e-006
181	21.66	4.9976	0.	1.6931e-006
182	18.153	3.9438	0.	4.3332e-006
183	19.337	2.9433	0.	3.1146e-006
184	19.334	3.9276	5.e-002	1.7599e-007
185	19.326	4.9638	0.	3.1877e-006
186	15.791	3.9657	0.	6.9324e-006
187	16.974	2.9697	0.	5.5237e-006
188	16.972	3.96	5.e-002	3.2661e-007
189	16.974	4.98	0.	5.4892e-006
190	13.426	3.9765	0.	1.142e-005
191	14.619	2.9797	0.	8.735e-006
192	14.61	3.9714	5.e-002	2.4443e-007
193	14.622	4.9857	0.	8.7346e-006
194	10.999	3.9278	0.	1.7424e-005
195	12.271	2.9845	0.	1.4047e-005
196	12.243	3.9817	5.e-002	7.9256e-007
197	12.267	4.9908	0.	1.4552e-005
198	9.9348	2.8506	0.	1.882e-005
199	8.732	3.2122	0.	2.1603e-005
200	9.755	3.8739	5.e-002	9.2096e-007
201	9.8525	4.937	0.	1.903e-005
202	20.503	1.9777	0.	2.4117e-006
203	21.665	1.9963	5.e-002	1.4667e-007
204	21.662	0.99813	0.	1.6333e-006
205	22.833	1.9981	0.	1.2394e-006
206	11.207	1.9073	0.	1.5475e-005
207	10.115	1.8273	5.e-002	1.3466e-006
208	10.032	0.91364	0.	1.7528e-005
209	13.464	1.9876	0.	1.1331e-005
210	12.299	1.9872	5.e-002	7.4824e-007
211	12.296	0.99362	0.	1.3519e-005
212	15.802	1.9837	0.	7.2405e-006
213	14.628	1.988	5.e-002	3.3297e-007
214	14.631	0.99399	0.	9.0471e-006
215	18.158	1.9693	0.	4.4227e-006
216	16.975	1.9795	5.e-002	2.8263e-007
217	16.975	0.98976	0.	5.7853e-006
218	19.34	1.9591	5.e-002	1.7048e-007
219	19.328	0.97955	0.	3.2414e-006
220	4.5783	1.7191	5.e-002	1.3708e-005
221	4.8392	1.6095	0.	6.9559e-005
222	2.0021	3.2288	0.	7.3691e-005
223	2.5917	2.4017	0.	5.3785e-005
224	1.7172	2.1378	5.e-002	4.7667e-006
225	2.1336	1.0689	0.	6.9535e-005
226	0.8586	2.0689	0.	3.9698e-005
227	2.9363	4.0241	0.	5.1288e-005
228	2.287	4.3198	5.e-002	3.4559e-006
229	2.4185	5.1599	0.	6.3565e-005
230	1.1435	4.1599	0.	3.4279e-005
231	3.6935	4.6599	0.	5.2842e-005
232	3.5259	3.1969	0.	3.1814e-005
233	3.5856	3.7283	5.e-002	3.3713e-006
234	4.3428	4.1142	0.	4.874e-005
235	3.4662	2.6655	5.e-002	2.4705e-006
236	4.2831	3.3328	0.	6.7665e-005
237	6.1521	3.7133	0.	4.494e-005
238	6.6233	3.2913	0.	2.7575e-005
239	6.1989	3.3739	5.e-002	4.0641e-006
240	6.1054	4.0526	5.e-002	6.5813e-006
241	5.686	4.2763	0.	4.7569e-005
242	7.3784	2.8796	0.	2.5332e-005
243	7.0477	3.2088	5.e-002	3.5835e-006
244	6.1572	2.6044	0.	5.8088e-005
245	4.6796	2.8131	5.e-002	8.8693e-006
246	4.8898	3.4066	0.	8.2458e-005
247	7.709	2.5505	5.e-002	3.9477e-006
248	6.4878	2.0252	0.	3.3524e-005
249	7.3784	2.8796	0.1	6.9694e-005
250	8.732	3.2122	0.1	5.7854e-005
251	7.7957	1.9751	0.1	6.1738e-005
252	6.4878	2.0252	0.1	1.0003e-004
253	4.2054	2.1608	0.1	1.4232e-004
254	4.7311	2.5606	0.1	2.0418e-004
255	5.0502	3.2425	0.1	1.8465e-004
256	4.8898	3.4066	0.1	2.4783e-004
257	6.6233	3.2913	0.1	9.3745e-005
258	7.2824	3.9307	0.1	6.59e-005
259	6.1572	2.6044	0.1	2.0549e-004
260	6.1521	3.7133	0.1	1.0664e-004
261	6.8112	4.3527	0.1	8.2546e-005
262	5.7631	3.8622	0.1	1.3878e-004
263	5.686	4.2763	0.1	1.0784e-004
264	5.8242	2.9578	0.1	1.5418e-004
265	5.7216	3.1706	0.1	1.4942e-004
266	3.5259	3.1969	0.1	1.035e-004
267	2.5917	2.4017	0.1	1.109e-004
268	3.5987	2.087	0.1	9.72e-005
269	4.2831	3.3328	0.1	2.0666e-004
270	2.9363	4.0241	0.1	1.0456e-004
271	4.3428	4.1142	0.1	1.3751e-004
272	2.0021	3.2288	0.1	1.1082e-004
273	3.6935	4.6599	0.1	1.2107e-004
274	1.1435	4.1599	0.1	1.1476e-004
275	2.4185	5.1599	0.1	9.7903e-005
276	0.8586	2.0689	0.1	1.2451e-004
277	2.1336	1.0689	0.1	1.0863e-004
278	4.1548	1.6137	0.1	1.1121e-004
279	4.6804	2.0136	0.1	1.7173e-004
280	4.8392	1.6095	0.1	1.197e-004
281	18.158	1.9693	0.1	1.1491e-005
282	20.503	1.9777	0.1	5.126e-006
283	19.337	2.9433	0.1	7.4718e-006
284	19.328	0.97955	0.1	7.4782e-006
285	15.802	1.9837	0.1	2.0966e-005
286	16.974	2.9697	0.1	1.5405e-005
287	16.975	0.98976	0.1	1.5434e-005
288	13.464	1.9876	0.1	3.303e-005
289	14.619	2.9797	0.1	2.6556e-005
290	14.631	0.99399	0.1	2.6413e-005
291	11.207	1.9073	0.1	4.4767e-005
292	12.271	2.9845	0.1	4.0028e-005
293	12.296	0.99362	0.1	3.9496e-005
294	9.9348	2.8506	0.1	4.9418e-005
295	8.9985	1.6135	0.1	5.3285e-005
