Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	2.2072	3.0653	0.	1683.8
2	0.79348	3.7377	0.	1543.6
3	3.1323	3.4731	0.	312.64
4	1.3569	3.4596	0.	189.99
5	0.90313	1.6806	0.	1565.1
6	2.4338	2.9443	0.	1280.3
7	3.9234	1.9374	0.	-116.63
8	0.94862	4.9934	0.	760.17
9	5.5095	4.2293	0.	-34.233
10	2.0101	3.143	0.	719.25
11	21.357	4.0559	0.	46.239
12	18.736	4.0916	0.	19.973
13	16.113	4.0628	0.	-9.3643
14	13.458	4.0902	0.	-3.9365
15	10.842	4.0928	0.	-10.696
16	8.3116	4.0937	0.	170.94
17	4.2117	3.5985	0.	-415.63
18	21.468	2.0458	0.	51.935
19	4.7173	2.6526	0.	13.159
20	6.7795	1.9591	0.	-4.8246
21	9.0887	2.0927	0.	191.
22	11.459	2.0634	0.	-25.453
23	13.996	2.0845	0.	11.641
24	16.484	2.0822	0.	6.9321
25	18.958	2.0675	0.	28.976
26	1.4204	2.2556	0.	290.96
27	3.006	2.3935	0.	355.5
28	2.8842	3.0064	0.	-764.12
29	1.7173	3.2887	0.	848.43
30	1.7749	2.6207	0.	831.93
31	4.1524	1.1249	0.	1224.5
32	4.1524	1.1249	0.1	4005.1
33	1.7749	2.6207	0.1	9183.2
34	1.7173	3.2887	0.1	9473.1
35	2.8842	3.0064	0.1	8573.1
36	3.006	2.3935	0.1	5653.6
37	1.4204	2.2556	0.1	8204.4
38	18.958	2.0675	0.1	1098.4
39	16.484	2.0822	0.1	1687.2
40	13.996	2.0845	0.1	2297.6
41	11.459	2.0634	0.1	2990.1
42	9.0887	2.0927	0.1	3483.6
43	6.7795	1.9591	0.1	3167.3
44	4.7173	2.6526	0.1	4428.2
45	21.468	2.0458	0.1	570.24
46	4.2117	3.5985	0.1	4549.8
47	8.3116	4.0937	0.1	3497.6
48	10.842	4.0928	0.1	3106.9
49	13.458	4.0902	0.1	2442.7
50	16.113	4.0628	0.1	1788.
51	18.736	4.0916	0.1	1154.8
52	21.357	4.0559	0.1	597.22
53	2.0101	3.143	0.1	10095
54	5.5095	4.2293	0.1	3323.4
55	0.94862	4.9934	0.1	3788.5
56	3.9234	1.9374	0.1	4846.6
57	2.4338	2.9443	0.1	9084.6
58	0.90313	1.6806	0.1	5426.4
59	1.3569	3.4596	0.1	8558.9
60	3.1323	3.4731	0.1	6270.9
61	0.79348	3.7377	0.1	5779.5
62	2.2072	3.0653	0.1	8971.6
63	2.1667	1.	0.1	5029.7
64	2.1667	1.5	0.1	8099.5
65	2.1667	2.	0.1	18189
66	2.	2.	0.1	25185
67	2.	1.5	0.1	9489.1
68	2.	1.	0.1	6520.4
69	2.1667	5.	0.1	5925.1
70	2.1667	4.5	0.1	9178.6
71	2.1667	4.	0.1	19456
72	2.	4.	0.1	28988
73	2.	4.375	0.1	13438
74	2.	4.75	0.1	9970.1
75	2.	5.25	0.1	5529.7
76	2.1667	6.	0.1	3912.9
77	4.8958	6.	0.1	2801.9
78	7.625	6.	0.1	3639.5
79	10.354	6.	0.1	3241.2
80	13.083	6.	0.1	2567.2
81	15.813	6.	0.1	1882.1
82	18.542	6.	0.1	1209.3
83	21.271	6.	0.1	603.99
84	24.	6.	0.1	334.73
85	24.	4.	0.1	346.54
86	24.	2.	0.1	336.55
87	1.7484e-014	2.	0.1	8490.2
88	3.4968e-014	4.	0.1	8632.6
89	4.371e-014	5.	0.1	6744.6
90	3.937e-014	6.	0.1	3362.5
91	1.	6.	0.1	3460.9
92	2.	6.	0.1	3325.7
93	24.	0.	0.1	299.17
94	21.574	0.	0.1	525.17
95	19.148	0.	0.1	1038.1
96	16.722	0.	0.1	1622.2
97	14.296	0.	0.1	2228.8
98	11.87	0.	0.1	2941.3
99	9.4444	0.	0.1	3624.3
100	7.0185	0.	0.1	3206.3
101	4.5926	0.	0.1	3238.3
102	2.1667	0.	0.1	3969.5
103	2.	0.	0.1	3932.9
104	0.	0.	0.1	4927.7
105	2.	0.	0.	450.83
106	0.	0.	0.	-2154.
107	4.5926	0.	0.	513.66
108	7.0185	0.	0.	163.45
109	9.4444	0.	0.	213.38
110	11.87	0.	0.	-11.281
111	14.296	0.	0.	47.73
112	16.722	0.	0.	51.131
113	19.148	0.	0.	69.802
114	21.574	0.	0.	74.682
115	2.1667	0.	0.	540.81
116	24.	0.	0.	24.788
117	1.	6.	0.	650.45
118	2.	6.	0.	-153.24
119	3.937e-014	6.	0.	-1414.5
120	4.371e-014	5.	0.	-3208.9
121	3.4968e-014	4.	0.	-4007.9
122	1.7484e-014	2.	0.	-4059.2
123	24.	2.	0.	25.656
124	24.	4.	0.	21.508
125	24.	6.	0.	12.405
126	21.271	6.	0.	45.187
127	18.542	6.	0.	6.8637
128	15.813	6.	0.	-18.958
129	13.083	6.	0.	-5.396
130	10.354	6.	0.	-33.853
131	7.625	6.	0.	127.15
132	4.8958	6.	0.	672.55
133	2.1667	6.	0.	818.27
134	2.	4.375	0.	-761.5
135	2.	4.75	0.	-1403.8
136	2.	5.25	0.	-838.88
137	2.	4.	0.	-849.32
138	2.1667	5.	0.	-250.88
139	2.1667	4.5	0.	-377.79
140	2.1667	4.	0.	-2407.4
141	2.	1.5	0.	62.757
142	2.	1.	0.	-1557.8
143	2.	2.	0.	-1292.7
144	2.1667	1.	0.	-158.13
145	2.1667	1.5	0.	1984.5
146	2.1667	2.	0.	-993.52
147	2.3205	3.0048	0.	1143.6
148	2.1087	3.1041	0.	1181.
149	2.2072	3.0653	5.e-002	417.2
150	2.1869	3.5327	0.	-442.03
151	2.1036	2.5327	0.	-526.87
152	1.0752	3.5986	0.	848.27
153	0.84831	2.7091	0.	1547.4
154	0.87105	4.3656	0.	1146.1
155	0.79348	3.7377	5.e-002	130.26
156	0.39674	3.8688	0.	-1322.6
157	1.3967	4.2438	0.	61.973
158	2.7831	3.2087	0.	528.94
159	3.672	3.5358	0.	-215.25
160	3.0083	3.2398	0.	-368.81
161	3.1323	3.4731	5.e-002	722.54
162	2.6495	3.7366	0.	-1201.9
163	1.3887	2.8576	0.	197.38
164	1.5371	3.3741	0.	467.73
165	1.3569	3.4596	5.e-002	324.29
166	1.6785	3.9173	0.	-316.69
167	1.1618	1.9681	0.	915.31
168	0.90313	1.6806	5.e-002	185.42
169	0.45157	0.8403	0.	-382.41
170	0.45157	1.8403	0.	-1314.6
171	1.4516	1.3403	0.	-6.0848
172	2.659	2.9754	0.	139.26
173	2.4338	2.9443	5.e-002	572.38
174	2.3003	2.4722	0.	-443.73
175	4.3203	2.295	0.	-93.551
176	3.4647	2.1655	0.	-127.85
177	4.0379	1.5312	0.	209.79
178	3.9234	1.9374	5.e-002	278.7
179	3.045	1.7187	0.	304.31
180	0.94862	4.9934	5.e-002	188.64
181	0.97431	5.4967	0.	700.11
182	0.47431	4.9967	0.	-1291.7
183	1.4743	5.1217	0.	-52.813
184	6.9105	4.1615	0.	55.959
185	4.8606	3.9139	0.	-277.41
186	6.1445	3.0942	0.	-31.712
187	5.5095	4.2293	5.e-002	104.14
188	5.2027	5.1146	0.	261.41
189	3.8381	4.6146	0.	-166.76
190	1.8925	2.8819	0.	670.33
191	2.0101	3.143	5.e-002	321.14
192	2.005	3.5715	0.	-836.12
193	20.047	4.0737	0.	33.049
194	21.412	3.0508	0.	47.32
195	21.357	4.0559	5.e-002	11.497
196	22.678	4.0279	0.	33.857
197	21.314	5.0279	0.	43.631
198	17.425	4.0772	0.	4.3461
199	18.847	3.0795	0.	22.701
200	18.736	4.0916	5.e-002	9.8271
201	18.639	5.0458	0.	11.324
202	14.786	4.0765	0.	-7.1756
203	16.299	3.0725	0.	-4.2842
204	16.113	4.0628	5.e-002	10.07
205	15.963	5.0314	0.	-15.45
206	12.15	4.0915	0.	-7.8102
207	13.727	3.0874	0.	2.5795
208	13.458	4.0902	5.e-002	15.308
209	13.27	5.0451	0.	-5.5061
210	9.5769	4.0932	0.	80.08
211	11.15	3.0781	0.	-18.082
212	10.842	4.0928	5.e-002	5.2643
213	10.598	5.0464	0.	-22.754
214	8.7001	3.0932	0.	180.96
215	8.3116	4.0937	5.e-002	17.492
216	7.9683	5.0469	0.	147.9
217	4.4645	3.1256	0.	-326.02
218	4.2117	3.5985	5.e-002	169.98
219	3.1892	4.0493	0.	-631.86
220	20.213	2.0566	0.	40.401
221	21.468	2.0458	5.e-002	11.356
222	21.521	1.0229	0.	60.763
223	22.734	2.0229	0.	38.788
224	5.7484	2.3059	0.	-9.1419
225	3.8007	2.8295	0.	-479.69
226	4.7173	2.6526	5.e-002	308.5
227	7.9341	2.0259	0.	91.6
228	5.466	1.542	0.	360.09
229	6.7795	1.9591	5.e-002	66.396
230	6.899	0.97955	0.	-26.492
231	10.274	2.0781	0.	82.76
232	9.0887	2.0927	5.e-002	24.755
233	9.2666	1.0464	0.	202.12
234	12.727	2.074	0.	-7.2832
235	11.459	2.0634	5.e-002	7.8229
236	11.665	1.0317	0.	-40.725
237	15.24	2.0834	0.	6.1991
238	13.996	2.0845	5.e-002	15.362
239	14.146	1.0423	0.	26.03
240	17.721	2.0748	0.	17.73
241	16.484	2.0822	5.e-002	11.962
242	16.603	1.0411	0.	27.054
243	18.958	2.0675	5.e-002	9.6502
244	19.053	1.0337	0.	46.776
245	1.5977	2.4381	0.	375.34
246	1.4204	2.2556	5.e-002	218.6
247	1.7102	1.8778	0.	118.08
248	2.9451	2.6999	0.	-242.88
249	3.006	2.3935	5.e-002	419.58
250	2.5863	2.1967	0.	-539.47
251	2.8842	3.0064	5.e-002	105.07
252	1.7461	2.9547	0.	564.
253	1.7173	3.2887	5.e-002	699.05
254	1.8587	3.6443	0.	-517.55
255	1.7749	2.6207	5.e-002	336.54
256	1.8875	2.3104	0.	-559.64
257	4.1524	1.1249	5.e-002	494.27
258	4.3725	0.56243	0.	865.69
259	3.1595	1.0624	0.	349.32
260	5.466	1.542	0.1	3542.8
261	4.0379	1.5312	0.1	4388.
262	3.1595	1.0624	0.1	4461.9
263	4.3725	0.56243	0.1	3617.8
264	1.7461	2.9547	0.1	9098.4
265	1.5977	2.4381	0.1	8653.4
266	1.8925	2.8819	0.1	9576.7
267	1.8875	2.3104	0.1	17152
268	1.5371	3.3741	0.1	8990.7
269	1.8587	3.6443	0.1	19176
270	2.9451	2.6999	0.1	7107.
271	3.8007	2.8295	0.1	6492.7
272	2.659	2.9754	0.1	8828.1
273	3.0083	3.2398	0.1	7381.3
274	3.4647	2.1655	0.1	5249.7
275	2.5863	2.1967	0.1	11897
