Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	1.6576	3.4381	0.	9717.8
2	0.90446	3.8924	0.	5763.2
3	2.189	3.1671	0.	12205
4	21.075	3.1263	0.	692.09
5	18.137	3.1613	0.	1325.7
6	14.253	3.2889	0.	1981.6
7	10.984	3.9019	0.	2999.3
8	12.629	1.6934	0.	2755.5
9	6.9115	3.7594	0.	3239.6
10	4.42	4.6296	0.	4709.1
11	3.5362	3.4942	0.	5162.5
12	4.684	1.291	0.	4056.
13	7.3616	1.7443	0.	3410.5
14	10.677	1.9385	0.	3039.1
15	2.0685	3.5674	0.	14716
16	1.9103	3.632	0.	12240
17	2.5698	3.5452	0.	9014.9
18	4.309	2.5778	0.	4689.5
19	4.309	2.5778	0.1	4689.5
20	2.5698	3.5452	0.1	9014.9
21	1.9103	3.632	0.1	12240
22	2.0685	3.5674	0.1	14716
23	10.677	1.9385	0.1	3039.1
24	7.3616	1.7443	0.1	3410.5
25	4.684	1.291	0.1	4056.
26	3.5362	3.4942	0.1	5162.5
27	4.42	4.6296	0.1	4709.1
28	6.9115	3.7594	0.1	3239.6
29	12.629	1.6934	0.1	2755.5
30	10.984	3.9019	0.1	2999.3
31	14.253	3.2889	0.1	1981.6
32	18.137	3.1613	0.1	1325.7
33	21.075	3.1263	0.1	692.09
34	2.189	3.1671	0.1	12205
35	0.90446	3.8924	0.1	5763.2
36	1.6576	3.4381	0.1	9717.8
37	2.1667	1.	0.1	5816.3
38	2.1667	1.5	0.1	8743.1
39	2.1667	2.	0.1	15080
40	2.	2.	0.1	21564
41	2.	1.5	0.1	11500
42	2.	1.	0.1	8951.
43	2.1667	5.	0.1	4966.7
44	2.1667	4.5	0.1	10571
45	2.1667	4.	0.1	25246
46	2.	4.	0.1	19067
47	2.	4.5	0.1	7981.9
48	2.	5.	0.1	3809.4
49	2.1667	6.	0.1	4248.1
50	5.2857	6.	0.1	3617.6
51	8.4048	6.	0.1	3292.7
52	11.524	6.	0.1	2869.
53	14.643	6.	0.1	1970.
54	17.762	6.	0.1	1374.8
55	20.881	6.	0.1	760.52
56	24.	6.	0.1	401.81
57	24.	3.	0.1	381.09
58	3.2782e-014	3.75	0.1	3336.3
59	3.937e-014	6.	0.1	1913.
60	1.	6.	0.1	3291.9
61	2.	6.	0.1	2644.4
62	24.	0.	0.1	433.65
63	21.271	0.	0.1	689.53
64	18.542	0.	0.1	1233.1
65	15.813	0.	0.1	1793.4
66	13.083	0.	0.1	2413.
67	10.354	0.	0.1	3091.2
68	7.625	0.	0.1	3405.5
69	4.8958	0.	0.1	3814.1
70	2.1667	0.	0.1	4407.
71	2.	0.	0.1	4117.8
72	0.	0.	0.1	2703.
73	2.	0.	0.	4117.8
74	0.	0.	0.	2703.
75	4.8958	0.	0.	3814.1
76	7.625	0.	0.	3405.5
77	10.354	0.	0.	3091.2
78	13.083	0.	0.	2413.
79	15.813	0.	0.	1793.4
80	18.542	0.	0.	1233.1
81	21.271	0.	0.	689.53
82	2.1667	0.	0.	4407.
83	24.	0.	0.	433.65
84	1.	6.	0.	3291.9
85	2.	6.	0.	2644.4
86	3.937e-014	6.	0.	1913.
87	3.2782e-014	3.75	0.	3336.3
88	24.	3.	0.	381.09
