Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	4.	3.	0.	3.7197e-005
2	8.	3.	0.	8.1171e-005
3	12.	3.	0.	8.9475e-005
4	16.	3.	0.	5.5375e-005
5	20.	3.	0.	2.2267e-005
6	20.	3.	0.1	-2.2267e-005
7	16.	3.	0.1	-5.5375e-005
8	12.	3.	0.1	-8.9475e-005
9	8.	3.	0.1	-8.1171e-005
10	4.	3.	0.1	-3.7197e-005
11	4.	6.	0.1	-4.3209e-005
12	8.	6.	0.1	-8.1084e-005
13	12.	6.	0.1	-8.5032e-005
14	16.	6.	0.1	-5.6262e-005
15	20.	6.	0.1	-2.1762e-005
16	24.	6.	0.1	-8.4718e-006
17	24.	3.	0.1	-8.9475e-006
18	24.	0.	0.1	-8.4718e-006
19	20.	0.	0.1	-2.1762e-005
20	16.	0.	0.1	-5.6262e-005
21	12.	0.	0.1	-8.5032e-005
22	8.	0.	0.1	-8.1084e-005
23	4.	0.	0.1	-4.3209e-005
24	0.	0.	0.1	5.6689e-006
25	2.6226e-014	3.	0.1	1.1353e-006
26	3.937e-014	6.	0.1	5.6689e-006
27	2.6226e-014	3.	0.	-1.1353e-006
28	3.937e-014	6.	0.	-5.6689e-006
29	0.	0.	0.	-5.6689e-006
30	4.	0.	0.	4.3209e-005
31	8.	0.	0.	8.1084e-005
32	12.	0.	0.	8.5032e-005
33	16.	0.	0.	5.6262e-005
34	20.	0.	0.	2.1762e-005
35	24.	0.	0.	8.4718e-006
36	24.	3.	0.	8.9475e-006
37	24.	6.	0.	8.4718e-006
38	20.	6.	0.	2.1762e-005
39	16.	6.	0.	5.6262e-005
40	12.	6.	0.	8.5032e-005
41	8.	6.	0.	8.1084e-005
42	4.	6.	0.	4.3209e-005
43	6.	3.	0.	5.9184e-005
44	4.	3.	5.e-002	-2.3809e-021
45	2.	3.	0.	1.8031e-005
46	4.	1.5	0.	3.9775e-005
47	4.	4.5	0.	3.9775e-005
48	10.	3.	0.	8.5323e-005
49	8.	3.	5.e-002	-1.0421e-021
50	8.	1.5	0.	8.133e-005
51	8.	4.5	0.	8.133e-005
52	14.	3.	0.	7.4685e-005
53	12.	3.	5.e-002	6.0941e-021
54	12.	1.5	0.	8.7717e-005
55	12.	4.5	0.	8.7717e-005
56	18.	3.	0.	3.8815e-005
57	16.	3.	5.e-002	1.819e-012
58	16.	1.5	0.	5.5859e-005
59	16.	4.5	0.	5.5859e-005
60	20.	3.	5.e-002	4.5475e-013
61	20.	1.5	0.	2.2014e-005
62	22.	3.	0.	1.5593e-005
63	20.	4.5	0.	2.2014e-005
64	18.	3.	0.1	-3.8815e-005
65	20.	4.5	0.1	-2.2014e-005
66	22.	3.	0.1	-1.5593e-005
67	20.	1.5	0.1	-2.2014e-005
68	14.	3.	0.1	-7.4685e-005
69	16.	4.5	0.1	-5.5859e-005
70	16.	1.5	0.1	-5.5859e-005
71	10.	3.	0.1	-8.5323e-005
72	12.	4.5	0.1	-8.7717e-005
73	12.	1.5	0.1	-8.7717e-005
74	6.	3.	0.1	-5.9184e-005
75	8.	4.5	0.1	-8.133e-005
76	8.	1.5	0.1	-8.133e-005
77	4.	4.5	0.1	-3.9775e-005
78	4.	1.5	0.1	-3.9775e-005
79	2.	3.	0.1	-1.8031e-005
80	6.	6.	0.1	-6.3461e-005
81	2.	6.	0.1	-2.1496e-005
82	4.	6.	5.e-002	-3.9184e-021
83	10.	6.	0.1	-8.346e-005
84	8.	6.	5.e-002	-2.2537e-021
85	14.	6.	0.1	-7.362e-005
86	12.	6.	5.e-002	4.7757e-015
87	18.	6.	0.1	-3.9078e-005
88	16.	6.	5.e-002	1.7788e-013
89	22.	6.	0.1	-1.5117e-005
90	20.	6.	5.e-002	1.5477e-012
91	24.	4.5	0.1	-8.7045e-006
92	24.	6.	5.e-002	-2.0241e-012
93	24.	1.5	0.1	-8.7045e-006
94	24.	3.	5.e-002	6.8212e-013
95	22.	0.	0.1	-1.5117e-005
96	24.	0.	5.e-002	-2.3175e-012
97	18.	0.	0.1	-3.9078e-005
98	20.	0.	5.e-002	3.2399e-013
99	14.	0.	0.1	-7.362e-005
100	16.	0.	5.e-002	3.3152e-012
101	10.	0.	0.1	-8.346e-005
102	12.	0.	5.e-002	5.5786e-015
103	6.	0.	0.1	-6.3461e-005
104	8.	0.	5.e-002	-2.2875e-013
105	2.	0.	0.1	-2.1496e-005
106	4.	0.	5.e-002	-2.8444e-013
107	1.3113e-014	1.5	0.1	5.1482e-006
108	0.	0.	5.e-002	-2.3779e-020
109	3.9339e-014	4.5	0.1	5.1482e-006
110	2.6581e-014	3.	5.e-002	-1.2614e-020
111	5.2451e-014	6.	5.e-002	-2.3779e-020
112	3.9339e-014	4.5	0.	-5.1482e-006
113	1.3113e-014	1.5	0.	-5.1482e-006
114	2.	6.	0.	2.1496e-005
115	2.	0.	0.	2.1496e-005
116	6.	0.	0.	6.3461e-005
117	10.	0.	0.	8.346e-005
118	14.	0.	0.	7.362e-005
119	18.	0.	0.	3.9078e-005
120	22.	0.	0.	1.5117e-005
121	24.	1.5	0.	8.7045e-006
122	24.	4.5	0.	8.7045e-006
123	22.	6.	0.	1.5117e-005
124	18.	6.	0.	3.9078e-005
125	14.	6.	0.	7.362e-005
126	10.	6.	0.	8.346e-005
127	6.	6.	0.	6.3461e-005
