Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	8.1	2.1818	0.	1678.5
2	8.1	2.3636	0.	1332.4
3	8.1	2.5455	0.	1109.7
4	8.1	2.7273	0.	990.9
5	8.1	2.9091	0.	937.16
6	8.1	3.0909	0.	937.16
7	8.1	3.2727	0.	990.9
8	8.1	3.4545	0.	1109.7
9	8.1	3.6364	0.	1332.4
10	8.1	3.8182	0.	1678.5
11	8.2667	2.1818	0.	1410.7
12	8.2667	2.3636	0.	1252.3
13	8.2667	2.5455	0.	1059.9
14	8.2667	2.7273	0.	954.47
15	8.2667	2.9091	0.	905.47
16	8.2667	3.0909	0.	905.47
17	8.2667	3.2727	0.	954.47
18	8.2667	3.4545	0.	1059.9
19	8.2667	3.6364	0.	1252.3
20	8.2667	3.8182	0.	1410.7
21	7.9159	5.8182	0.	132.84
22	7.9159	5.6364	0.	288.05
23	7.9159	5.4545	0.	528.54
24	7.9159	5.2727	0.	815.46
25	7.9159	5.0909	0.	1148.3
26	7.9159	4.9091	0.	1537.8
27	7.9159	4.7273	0.	2007.3
28	7.9159	4.5455	0.	2579.4
29	7.9159	4.3636	0.	3372.7
30	7.9159	4.1818	0.	3900.2
31	7.9159	4.	0.	2800.8
32	7.9159	3.8182	0.	1343.2
33	7.9159	3.6364	0.	1090.5
34	7.9159	3.4545	0.	929.67
35	7.9159	3.2727	0.	859.91
36	7.9159	3.0909	0.	825.43
37	7.9159	2.9091	0.	825.43
38	7.9159	2.7273	0.	859.91
39	7.9159	2.5455	0.	929.67
40	7.9159	2.3636	0.	1090.5
41	7.9159	2.1818	0.	1343.2
42	7.9159	2.	0.	2800.8
43	7.9159	1.8182	0.	3900.2
44	7.9159	1.6364	0.	3372.7
45	7.9159	1.4545	0.	2579.4
46	7.9159	1.2727	0.	2007.3
47	7.9159	1.0909	0.	1537.8
48	7.9159	0.90909	0.	1148.3
49	7.9159	0.72727	0.	815.46
50	7.9159	0.54545	0.	528.54
51	7.9159	0.36364	0.	288.05
52	7.9159	0.18182	0.	132.84
53	7.7318	5.8182	0.	96.975
54	7.7318	5.6364	0.	170.89
55	7.7318	5.4545	0.	330.82
56	7.7318	5.2727	0.	542.33
57	7.7318	5.0909	0.	791.16
58	7.7318	4.9091	0.	1071.6
59	7.7318	4.7273	0.	1380.
60	7.7318	4.5455	0.	1684.4
61	7.7318	4.3636	0.	1922.1
62	7.7318	4.1818	0.	1887.6
63	7.7318	4.	0.	1327.1
64	7.7318	3.8182	0.	866.04
65	7.7318	3.6364	0.	688.96
66	7.7318	3.4545	0.	648.78
67	7.7318	3.2727	0.	625.79
68	7.7318	3.0909	0.	616.56
69	7.7318	2.9091	0.	616.56
70	7.7318	2.7273	0.	625.79
71	7.7318	2.5455	0.	648.78
72	7.7318	2.3636	0.	688.96
73	7.7318	2.1818	0.	866.04
74	7.7318	2.	0.	1327.1
75	7.7318	1.8182	0.	1887.6
76	7.7318	1.6364	0.	1922.1
77	7.7318	1.4545	0.	1684.4
78	7.7318	1.2727	0.	1380.
79	7.7318	1.0909	0.	1071.6
80	7.7318	0.90909	0.	791.16
81	7.7318	0.72727	0.	542.33
82	7.7318	0.54545	0.	330.82
83	7.7318	0.36364	0.	170.89
84	7.7318	0.18182	0.	96.975
85	7.5477	5.8182	0.	95.95
86	7.5477	5.6364	0.	152.92
87	7.5477	5.4545	0.	265.21
88	7.5477	5.2727	0.	418.02
89	7.5477	5.0909	0.	598.47
90	7.5477	4.9091	0.	793.4
91	7.5477	4.7273	0.	983.15
92	7.5477	4.5455	0.	1135.
93	7.5477	4.3636	0.	1178.5
94	7.5477	4.1818	0.	1045.9
95	7.5477	4.	0.	781.45
96	7.5477	3.8182	0.	534.81
97	7.5477	3.6364	0.	419.27
98	7.5477	3.4545	0.	390.84
99	7.5477	3.2727	0.	387.75
100	7.5477	3.0909	0.	389.2
101	7.5477	2.9091	0.	389.2
102	7.5477	2.7273	0.	387.75
103	7.5477	2.5455	0.	390.84
