Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	7.6365	2.7392	0.	3.1036e-004
2	8.2979	3.4741	0.	3.9962e-004
3	8.4786	2.7713	0.	3.0246e-004
4	7.0392	2.2659	0.	1.739e-004
5	7.4148	3.2816	0.	2.7746e-004
6	8.9248	3.8622	0.	1.766e-004
7	9.194	1.2429	0.	1.2726e-004
8	7.0139	4.1683	0.	1.8667e-004
9	6.545	5.2186	0.	1.6099e-004
10	8.9913	2.3114	0.	1.9813e-004
11	9.3902	3.192	0.	1.5787e-004
12	5.2728	4.8623	0.	1.5783e-004
13	6.7607	3.127	0.	1.7941e-004
14	2.822	3.4498	0.	2.0686e-004
15	21.568	2.3962	0.	2.4243e-005
16	21.574	3.6027	0.	2.4212e-005
17	2.756	2.3369	0.	1.9982e-004
18	4.2486	2.0125	0.	1.8719e-004
19	13.05	2.4226	0.	8.5979e-005
20	14.252	2.4068	0.	7.4387e-005
21	15.473	2.4067	0.	6.3865e-005
22	16.692	2.4067	0.	5.3648e-005
23	17.91	2.4067	0.	4.5349e-005
24	19.128	2.4067	0.	3.7388e-005
25	20.349	2.4043	0.	3.0166e-005
26	20.35	3.6085	0.	3.0196e-005
27	19.13	3.6096	0.	3.7389e-005
28	17.911	3.6101	0.	4.5357e-005
29	16.692	3.627	0.	5.3645e-005
30	15.474	3.627	0.	6.3808e-005
31	14.251	3.6127	0.	7.469e-005
32	13.024	3.6252	0.	8.8595e-005
33	11.727	3.7099	0.	9.9379e-005
34	11.96	2.3745	0.	9.9304e-005
35	7.9314	3.3945	0.	4.1747e-004
36	8.0722	2.7541	0.	3.8841e-004
37	22.782	4.8135	0.	1.6362e-005
38	21.569	4.8001	0.	2.2007e-005
39	20.346	4.8135	0.	2.9133e-005
40	19.128	4.8135	0.	3.713e-005
41	17.91	4.8135	0.	4.5537e-005
42	16.692	4.8135	0.	5.4246e-005
43	15.474	4.8135	0.	6.3653e-005
44	14.256	4.8135	0.	7.4185e-005
45	13.045	4.8154	0.	8.5772e-005
46	11.875	4.9125	0.	9.3651e-005
47	10.676	5.1302	0.	1.0352e-004
48	9.422	5.399	0.	1.0832e-004
49	9.3641	4.8288	0.	1.31e-004
50	9.124	4.3691	0.	1.4598e-004
51	22.783	1.1988	0.	1.6395e-005
52	22.786	2.398	0.	2.0137e-005
53	22.787	3.604	0.	2.014e-005
54	9.4442	0.70081	0.	1.1894e-004
55	10.665	1.1463	0.	1.0757e-004
56	11.895	1.1635	0.	9.7265e-005
57	13.077	1.1943	0.	8.4276e-005
58	14.26	1.2057	0.	7.3934e-005
59	15.475	1.2036	0.	6.3595e-005
60	16.692	1.2034	0.	5.4303e-005
61	17.91	1.2034	0.	4.5547e-005
62	19.128	1.2033	0.	3.7115e-005
63	20.346	1.2017	0.	2.916e-005
64	21.565	1.1994	0.	2.2015e-005
65	6.7736	0.5589	0.	1.3815e-004
66	6.8525	1.1463	0.	1.6667e-004
67	6.9218	1.7383	0.	1.8342e-004
68	1.3333	1.1865	0.	3.0348e-004
69	2.6765	1.1597	0.	1.8931e-004
70	4.0893	0.99521	0.	1.7712e-004
71	5.485	0.69472	0.	1.5817e-004
72	5.4797	1.5567	0.	1.5572e-004
