Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	7.6365	2.7392	0.	-6422.9
2	8.2979	3.4741	0.	-7372.9
3	8.4786	2.7713	0.	-7509.2
4	7.0392	2.2659	0.	-5615.7
5	7.4148	3.2816	0.	-6906.1
6	8.9248	3.8622	0.	-5287.
7	9.194	1.2429	0.	-2810.
8	7.0139	4.1683	0.	-4207.4
9	6.545	5.2186	0.	-3411.5
10	8.9913	2.3114	0.	-4870.5
11	9.3902	3.192	0.	-4659.4
12	5.2728	4.8623	0.	-4491.4
13	6.7607	3.127	0.	-5553.1
14	2.822	3.4498	0.	-5623.5
15	21.568	2.3962	0.	-518.67
16	21.574	3.6027	0.	-517.36
17	2.756	2.3369	0.	-5642.7
18	4.2486	2.0125	0.	-5019.2
19	13.05	2.4226	0.	-2536.3
20	14.252	2.4068	0.	-2220.2
21	15.473	2.4067	0.	-1916.7
22	16.692	2.4067	0.	-1620.4
23	17.91	2.4067	0.	-1331.8
24	19.128	2.4067	0.	-1052.2
25	20.349	2.4043	0.	-781.82
26	20.35	3.6085	0.	-781.32
27	19.13	3.6096	0.	-1051.6
28	17.911	3.6101	0.	-1331.5
29	16.692	3.627	0.	-1619.9
30	15.474	3.627	0.	-1915.3
31	14.251	3.6127	0.	-2223.5
32	13.024	3.6252	0.	-2545.4
33	11.727	3.7099	0.	-2886.5
34	11.96	2.3745	0.	-2834.8
35	7.9314	3.3945	0.	-7171.9
36	8.0722	2.7541	0.	-7428.8
37	22.782	4.8135	0.	-267.18
38	21.569	4.8001	0.	-513.05
39	20.346	4.8135	0.	-780.27
40	19.128	4.8135	0.	-1053.2
41	17.91	4.8135	0.	-1335.1
42	16.692	4.8135	0.	-1625.5
43	15.474	4.8135	0.	-1924.1
44	14.256	4.8135	0.	-2232.8
45	13.045	4.8154	0.	-2540.1
46	11.875	4.9125	0.	-2824.2
47	10.676	5.1302	0.	-2898.2
48	9.422	5.399	0.	-2353.6
49	9.3641	4.8288	0.	-2753.3
50	9.124	4.3691	0.	-3544.5
51	22.783	1.1988	0.	-267.1
52	22.786	2.398	0.	-272.89
53	22.787	3.604	0.	-272.48
54	9.4442	0.70081	0.	-2593.6
55	10.665	1.1463	0.	-2939.4
56	11.895	1.1635	0.	-2828.9
57	13.077	1.1943	0.	-2531.4
58	14.26	1.2057	0.	-2227.4
59	15.475	1.2036	0.	-1924.4
60	16.692	1.2034	0.	-1625.9
61	17.91	1.2034	0.	-1335.4
62	19.128	1.2033	0.	-1053.2
63	20.346	1.2017	0.	-780.56
64	21.565	1.1994	0.	-513.88
65	6.7736	0.5589	0.	-3053.9
66	6.8525	1.1463	0.	-3451.2
67	6.9218	1.7383	0.	-4390.5
68	1.3333	1.1865	0.	-5293.1
69	2.6765	1.1597	0.	-5684.8
70	4.0893	0.99521	0.	-5062.9
71	5.485	0.69472	0.	-4414.9
72	5.4797	1.5567	0.	-4455.9
73	1.3906	4.7696	0.	-5302.9
74	1.2892	3.5823	0.	-5546.7
75	1.3689	2.375	0.	-5568.3
76	4.0828	4.6296	0.	-5088.2
77	2.7773	4.6455	0.	-5621.6
78	6.7132	4.6074	0.	-3717.6
79	7.3752	3.7626	0.	-5653.4
80	8.8378	1.6877	0.	-3906.
81	8.6399	2.1292	0.	-6540.9
82	8.8838	3.3134	0.	-6359.3
83	7.1687	2.6677	0.	-6825.8
84	9.9312	3.9923	0.	-3516.9
85	5.7771	2.2523	0.	-4572.1
86	6.5909	3.6541	0.	-4935.8
87	10.962	2.3172	0.	-3155.9
88	5.6452	3.8123	0.	-4428.7
