Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,7.6365,2.7392,0,0.00070685,7063.6,0.00031036,1036.2,0.00019434,164.4,-0.00068238,-6422.9,0.30543
2,8.2979,3.4741,0,0.0008492,8486.2,0.00039962,1688.5,0.00022655,388.05,-0.00080637,-7372.9,0.36119
3,8.4786,2.7713,0,0.00078049,7799.5,0.00030246,546.47,0.00023053,6.016,-0.00076969,-7509.2,0.37835
4,7.0392,2.2659,0,0.00052824,5278.7,0.0001739,-254.92,0.00015154,-422.98,-0.00053957,-5615.7,0.25929
5,7.4148,3.2816,0,0.00071401,7135.2,0.00027746,477.62,0.00020743,-48.53,-0.00070526,-6906.1,0.28808
6,8.9248,3.8622,0,0.00050424,5038.9,0.0001766,-111.03,0.0001385,-397.28,-0.00051228,-5287,0.42017
7,9.194,1.2429,0,0.00029669,2964.9,0.00012726,326.69,7.664e-05,-53.618,-0.00029021,-2810,0.44446
8,7.0139,4.1683,0,0.00043242,4321.2,0.00018667,397.48,0.00010171,-240.9,-0.0004262,-4207.4,0.25612
9,6.545,5.2186,0,0.00036622,3659.7,0.00016099,473.44,9.4119e-05,-29.032,-0.00035606,-3411.5,0.2188
10,8.9913,2.3114,0,0.00051741,5170.6,0.00019813,426.6,0.00016311,163.51,-0.00050687,-4870.5,0.42731
11,9.3902,3.192,0,0.00044702,4467.1,0.00015787,-68.166,0.00012331,-327.87,-0.00045319,-4659.4,0.46882
12,5.2728,4.8623,0,0.00045707,4567.6,0.00015783,109.05,0.00014897,42.489,-0.00045446,-4491.4,0.14492
13,6.7607,3.127,0,0.00053717,5368,0.00017941,-122.3,0.00016237,-250.3,-0.00054339,-5553.1,0.24071
14,2.822,3.4498,0,0.0005007,5003.5,0.00020686,-187.81,7.0831e-05,-1209.9,-0.00051658,-5623.5,0.043718
15,21.568,2.3962,0,5.5694e-05,556.55,2.4243e-05,70.505,1.4619e-05,-1.8088,-5.4171e-05,-518.67,2.1111
16,21.574,3.6027,0,5.5589e-05,555.5,2.4212e-05,70.726,1.4598e-05,-1.5059,-5.4057e-05,-517.36,2.1121
17,2.756,2.3369,0,0.00049881,4984.7,0.00019982,-257.84,7.5807e-05,-1189.6,-0.00051686,-5642.7,0.041572
18,4.2486,2.0125,0,0.00048846,4881.2,0.00018719,83.836,0.00012344,-395.14,-0.00049199,-5019.2,0.096982
19,13.05,2.4226,0,0.00025014,2499.7,8.5979e-05,-1.8267,7.6524e-05,-72.868,-0.00025134,-2536.3,0.89562
20,14.252,2.4068,0,0.00022036,2202.1,7.4387e-05,-0.99998,6.9798e-05,-35.479,-0.00022096,-2220.2,1.052
