Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	4.4674	2.3626	0.	4.4925e-005
2	6.0242	3.8082	0.	3.0625e-005
3	5.8958	1.2378	0.	1.0752e-005
4	4.5376	4.4549	0.	2.1085e-005
5	5.9069	4.8026	0.	9.4218e-006
6	4.3828	1.6837	0.	3.379e-005
7	6.7948	3.8505	0.	2.2024e-005
8	3.7785	2.4461	0.	3.0625e-005
9	7.5121	3.1636	0.	1.7248e-005
10	2.1406	3.5108	0.	1.1638e-005
11	8.6104	2.042	0.	1.8768e-005
12	9.6802	2.0102	0.	1.7504e-005
13	10.768	1.9814	0.	1.598e-005
14	11.875	1.9913	0.	1.4093e-005
15	12.98	2.0242	0.	1.1633e-005
16	14.082	2.0242	0.	9.2985e-006
17	15.187	1.9899	0.	7.2416e-006
18	16.297	1.9588	0.	5.4563e-006
19	17.397	1.9665	0.	3.9445e-006
20	18.483	1.9856	0.	2.5984e-006
21	19.578	2.1334	0.	1.6205e-006
22	20.727	3.7267	0.	6.6079e-007
23	19.631	3.8537	0.	1.5535e-006
24	18.501	3.9283	0.	2.6127e-006
25	17.389	3.9373	0.	3.887e-006
26	16.283	3.9221	0.	5.4539e-006
27	15.184	3.9033	0.	7.2514e-006
28	14.082	3.9033	0.	9.3075e-006
29	12.98	3.9033	0.	1.163e-005
30	11.878	3.9033	0.	1.4096e-005
31	10.788	3.9344	0.	1.6009e-005
32	9.7169	3.9814	0.	1.7657e-005
33	8.6741	4.0434	0.	1.91e-005
34	4.8791	3.2092	0.	5.8375e-005
35	5.3523	2.5935	0.	4.23e-005
36	22.916	4.8382	0.	-1.0677e-007
37	21.812	4.8427	0.	2.553e-007
38	20.719	4.8756	0.	8.1646e-007
39	19.62	4.9187	0.	1.6278e-006
40	18.503	4.9509	0.	2.7177e-006
41	17.388	4.9516	0.	4.0316e-006
42	16.286	4.9516	0.	5.5848e-006
43	15.184	4.9516	0.	7.3554e-006
44	14.082	4.9516	0.	9.3811e-006
45	12.98	4.9516	0.	1.168e-005
46	11.878	4.9516	0.	1.4213e-005
47	10.792	4.9716	0.	1.6636e-005
48	9.7169	4.9975	0.	1.8907e-005
49	8.6716	5.043	0.	2.0953e-005
50	7.6133	5.1202	0.	2.3071e-005
51	6.4833	5.2114	0.	2.0568e-005
52	5.9977	4.3757	0.	2.5753e-005
53	22.9	1.2109	0.	-1.0735e-007
54	22.899	2.4268	0.	-2.6404e-007
55	22.899	3.6358	0.	-2.4872e-007
56	6.5002	0.8698	0.	1.9373e-005
57	7.581	0.97311	0.	2.2776e-005
58	8.622	1.0021	0.	2.0597e-005
59	9.6865	1.0028	0.	1.8787e-005
60	10.777	1.0217	0.	1.6602e-005
61	11.88	1.0237	0.	1.4233e-005
62	12.981	1.0283	0.	1.1669e-005
63	14.081	1.0282	0.	9.3831e-006
64	15.182	1.0222	0.	7.3512e-006
65	16.285	1.0058	0.	5.5776e-006
66	17.386	0.99465	0.	4.0048e-006
67	18.5	1.0121	0.	2.7359e-006
68	19.628	1.0975	0.	1.6787e-006
69	20.721	1.1972	0.	7.8173e-007
70	21.798	1.2264	0.	2.3683e-007
71	4.0952	0.53229	0.	2.5886e-005
72	4.3189	1.0329	0.	2.1572e-005
73	0.9861	1.1657	0.	1.1156e-005
74	1.9628	1.0476	0.	2.6583e-005
75	3.026	0.7948	0.	3.3249e-005
76	1.0325	4.7765	0.	1.1699e-005
77	1.07	3.5792	0.	3.8696e-006
78	1.0328	2.3637	0.	3.9465e-006
79	4.08	4.9516	0.	2.801e-005
80	3.0118	5.0236	0.	3.3315e-005
81	2.019	4.8354	0.	2.5911e-005
82	4.4782	4.7529	0.	1.1401e-005
83	4.4577	3.833	0.	3.7083e-005
84	6.0123	1.7275	0.	2.6846e-005
85	5.9419	2.3593	0.	4.161e-005
86	6.8756	4.3786	0.	2.7563e-005
87	21.802	3.6819	0.	1.1035e-007
88	21.801	2.4498	0.	8.7511e-008
89	3.6469	1.2497	0.	3.8528e-005
90	2.04	2.0967	0.	1.429e-005
91	4.1109	4.461	0.	3.9203e-005
92	4.1183	3.1882	0.	3.9479e-005
93	6.7544	1.858	0.	2.7171e-005
94	5.6672	3.1047	0.	4.8361e-005
95	5.0518	2.8488	0.	4.3255e-005
96	7.6305	1.9953	0.	2.0238e-005
97	3.5932	1.8307	0.	3.4575e-005
98	4.1535	4.012	0.	3.8888e-005
99	2.7939	1.9653	0.	2.4331e-005
100	3.0808	4.1347	0.	2.6157e-005
101	20.672	2.4708	0.	7.2245e-007
102	19.577	2.819	0.	1.5684e-006
103	18.492	2.9712	0.	2.5894e-006
104	17.389	2.952	0.	3.9234e-006
105	16.289	2.9062	0.	5.4429e-006
106	15.184	2.8549	0.	7.245e-006
107	14.082	2.8549	0.	9.2994e-006
108	12.98	2.8549	0.	1.1616e-005
109	11.878	2.8549	0.	1.4008e-005
110	10.773	2.9082	0.	1.5716e-005
111	9.6704	2.9831	0.	1.7158e-005
112	8.6134	3.0524	0.	1.8021e-005
113	6.537	2.6635	0.	2.5425e-005
114	6.3272	3.2765	0.	3.3703e-005
115	7.73	4.1851	0.	2.0573e-005
116	3.4636	3.4982	0.	1.8809e-005
117	3.0019	2.8578	0.	1.9851e-005
118	3.0019	2.8578	0.1	-1.9851e-005
119	3.4636	3.4982	0.1	-1.8809e-005
120	7.73	4.1851	0.1	-2.0573e-005
121	6.3272	3.2765	0.1	-3.3703e-005
122	6.537	2.6635	0.1	-2.5425e-005
123	8.6134	3.0524	0.1	-1.8021e-005
124	9.6704	2.9831	0.1	-1.7158e-005
125	10.773	2.9082	0.1	-1.5716e-005
126	11.878	2.8549	0.1	-1.4008e-005
127	12.98	2.8549	0.1	-1.1616e-005
128	14.082	2.8549	0.1	-9.2994e-006
129	15.184	2.8549	0.1	-7.245e-006
130	16.289	2.9062	0.1	-5.4429e-006
131	17.389	2.952	0.1	-3.9234e-006
132	18.492	2.9712	0.1	-2.5894e-006
133	19.577	2.819	0.1	-1.5684e-006
134	20.672	2.4708	0.1	-7.2245e-007
135	3.0808	4.1347	0.1	-2.6157e-005
136	2.7939	1.9653	0.1	-2.4331e-005
137	4.1535	4.012	0.1	-3.8888e-005
138	3.5932	1.8307	0.1	-3.4575e-005
139	7.6305	1.9953	0.1	-2.0238e-005
140	5.0518	2.8488	0.1	-4.3255e-005
141	5.6672	3.1047	0.1	-4.8361e-005
142	6.7544	1.858	0.1	-2.7171e-005
143	4.1183	3.1882	0.1	-3.9479e-005
144	4.1109	4.461	0.1	-3.9203e-005
145	2.04	2.0967	0.1	-1.429e-005
146	3.6469	1.2497	0.1	-3.8528e-005
147	21.801	2.4498	0.1	-8.7512e-008
148	21.802	3.6819	0.1	-1.1035e-007
149	6.8756	4.3786	0.1	-2.7563e-005
150	5.9419	2.3593	0.1	-4.161e-005
151	6.0123	1.7275	0.1	-2.6846e-005
152	4.4577	3.833	0.1	-3.7083e-005
153	4.4782	4.7529	0.1	-1.1401e-005
154	2.019	4.8354	0.1	-2.5911e-005
155	3.0118	5.0236	0.1	-3.3315e-005
156	4.08	4.9516	0.1	-2.801e-005
157	1.0328	2.3637	0.1	-3.9465e-006
158	1.07	3.5792	0.1	-3.8696e-006
159	1.0325	4.7765	0.1	-1.1699e-005
160	3.026	0.7948	0.1	-3.3249e-005
161	1.9628	1.0476	0.1	-2.6583e-005
162	0.9861	1.1657	0.1	-1.1156e-005
163	4.3189	1.0329	0.1	-2.1572e-005
164	4.0952	0.53229	0.1	-2.5886e-005
165	21.798	1.2264	0.1	-2.3683e-007
166	20.721	1.1972	0.1	-7.8173e-007
167	19.628	1.0975	0.1	-1.6787e-006
168	18.5	1.0121	0.1	-2.7359e-006
169	17.386	0.99465	0.1	-4.0048e-006
170	16.285	1.0058	0.1	-5.5776e-006
171	15.182	1.0222	0.1	-7.3512e-006
172	14.081	1.0282	0.1	-9.3831e-006
173	12.981	1.0283	0.1	-1.1669e-005
174	11.88	1.0237	0.1	-1.4233e-005
175	10.777	1.0217	0.1	-1.6602e-005
176	9.6865	1.0028	0.1	-1.8787e-005
177	8.622	1.0021	0.1	-2.0597e-005
178	7.581	0.97311	0.1	-2.2776e-005
179	6.5002	0.8698	0.1	-1.9373e-005
180	22.899	3.6358	0.1	2.4872e-007
181	22.899	2.4268	0.1	2.6404e-007
182	22.9	1.2109	0.1	1.0735e-007
183	5.9977	4.3757	0.1	-2.5753e-005
184	6.4833	5.2114	0.1	-2.0568e-005
185	7.6133	5.1202	0.1	-2.3071e-005
186	8.6716	5.043	0.1	-2.0953e-005
187	9.7169	4.9975	0.1	-1.8907e-005
188	10.792	4.9716	0.1	-1.6636e-005
189	11.878	4.9516	0.1	-1.4213e-005
190	12.98	4.9516	0.1	-1.168e-005
191	14.082	4.9516	0.1	-9.3811e-006
192	15.184	4.9516	0.1	-7.3554e-006
193	16.286	4.9516	0.1	-5.5848e-006
194	17.388	4.9516	0.1	-4.0316e-006
195	18.503	4.9509	0.1	-2.7177e-006
196	19.62	4.9187	0.1	-1.6278e-006
197	20.719	4.8756	0.1	-8.1646e-007
198	21.812	4.8427	0.1	-2.553e-007
199	22.916	4.8382	0.1	1.0677e-007
200	5.3523	2.5935	0.1	-4.23e-005
201	4.8791	3.2092	0.1	-5.8375e-005
202	8.6741	4.0434	0.1	-1.91e-005
203	9.7169	3.9814	0.1	-1.7657e-005
204	10.788	3.9344	0.1	-1.6009e-005
205	11.878	3.9033	0.1	-1.4096e-005
