Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	4.4674	2.3626	0.	-1506.2
2	6.0242	3.8082	0.	-1351.9
3	5.8958	1.2378	0.	-617.87
4	4.5376	4.4549	0.	-1128.9
5	5.9069	4.8026	0.	-609.72
6	4.3828	1.6837	0.	-1192.6
7	6.7948	3.8505	0.	-1098.1
8	3.7785	2.4461	0.	-1448.3
9	7.5121	3.1636	0.	-883.08
10	2.1406	3.5108	0.	-1389.4
11	8.6104	2.042	0.	-699.9
12	9.6802	2.0102	0.	-599.65
13	10.768	1.9814	0.	-512.22
14	11.875	1.9913	0.	-431.6
15	12.98	2.0242	0.	-357.54
16	14.082	2.0242	0.	-290.51
17	15.187	1.9899	0.	-230.27
18	16.297	1.9588	0.	-177.06
19	17.397	1.9665	0.	-131.12
20	18.483	1.9856	0.	-92.706
21	19.578	2.1334	0.	-62.122
22	20.727	3.7267	0.	-34.471
23	19.631	3.8537	0.	-59.728
24	18.501	3.9283	0.	-92.307
25	17.389	3.9373	0.	-131.31
26	16.283	3.9221	0.	-177.63
27	15.184	3.9033	0.	-230.58
28	14.082	3.9033	0.	-290.65
29	12.98	3.9033	0.	-357.52
30	11.878	3.9033	0.	-431.16
31	10.788	3.9344	0.	-510.44
32	9.7169	3.9814	0.	-595.32
33	8.6741	4.0434	0.	-689.04
34	4.8791	3.2092	0.	-1843.3
35	5.3523	2.5935	0.	-1764.1
36	22.916	4.8382	0.	-6.0473
37	21.812	4.8427	0.	-17.115
38	20.719	4.8756	0.	-34.891
39	19.62	4.9187	0.	-59.961
40	18.503	4.9509	0.	-92.394
41	17.388	4.9516	0.	-131.75
42	16.286	4.9516	0.	-178.03
43	15.184	4.9516	0.	-231.3
44	14.082	4.9516	0.	-291.65
45	12.98	4.9516	0.	-359.16
46	11.878	4.9516	0.	-433.31
47	10.792	4.9716	0.	-513.39
48	9.7169	4.9975	0.	-598.25
49	8.6716	5.043	0.	-682.68
50	7.6133	5.1202	0.	-726.5
51	6.4833	5.2114	0.	-643.89
52	5.9977	4.3757	0.	-921.49
53	22.9	1.2109	0.	-6.2509
54	22.899	2.4268	0.	-6.655
55	22.899	3.6358	0.	-6.6878
56	6.5002	0.8698	0.	-632.58
57	7.581	0.97311	0.	-724.45
58	8.622	1.0021	0.	-687.68
59	9.6865	1.0028	0.	-600.94
60	10.777	1.0217	0.	-514.48
61	11.88	1.0237	0.	-433.33
62	12.981	1.0283	0.	-358.9
63	14.081	1.0282	0.	-291.58
64	15.182	1.0222	0.	-231.39
65	16.285	1.0058	0.	-178.24
66	17.386	0.99465	0.	-131.91
67	18.5	1.0121	0.	-92.506
68	19.628	1.0975	0.	-60.003
69	20.721	1.1972	0.	-34.257
70	21.798	1.2264	0.	-17.298
71	4.0952	0.53229	0.	-842.33
72	4.3189	1.0329	0.	-810.49
73	0.9861	1.1657	0.	-1353.5
74	1.9628	1.0476	0.	-1428.8
75	3.026	0.7948	0.	-1177.8
76	1.0325	4.7765	0.	-1354.4
77	1.07	3.5792	0.	-1441.9
78	1.0328	2.3637	0.	-1451.8
79	4.08	4.9516	0.	-940.18
80	3.0118	5.0236	0.	-1215.4
81	2.019	4.8354	0.	-1418.3
82	4.4782	4.7529	0.	-823.26
83	4.4577	3.833	0.	-1703.7
84	6.0123	1.7275	0.	-962.83
85	5.9419	2.3593	0.	-1366.7
86	6.8756	4.3786	0.	-867.76
87	21.802	3.6819	0.	-17.551
88	21.801	2.4498	0.	-17.517
89	3.6469	1.2497	0.	-1106.8
90	2.04	2.0967	0.	-1461.3
91	4.1109	4.461	0.	-1209.2
92	4.1183	3.1882	0.	-1692.5
93	6.7544	1.858	0.	-888.77
94	5.6672	3.1047	0.	-1565.6
95	5.0518	2.8488	0.	-1671.3
96	7.6305	1.9953	0.	-806.87
97	3.5932	1.8307	0.	-1252.6
98	4.1535	4.012	0.	-1468.4
99	2.7939	1.9653	0.	-1291.9
100	3.0808	4.1347	0.	-1296.
101	20.672	2.4708	0.	-38.167
102	19.577	2.819	0.	-61.703
103	18.492	2.9712	0.	-92.154
104	17.389	2.952	0.	-131.18
105	16.289	2.9062	0.	-177.08
106	15.184	2.8549	0.	-230.15
107	14.082	2.8549	0.	-290.13
108	12.98	2.8549	0.	-356.99
109	11.878	2.8549	0.	-430.48
110	10.773	2.9082	0.	-510.92
111	9.6704	2.9831	0.	-599.85
112	8.6134	3.0524	0.	-701.92
113	6.537	2.6635	0.	-1092.1
114	6.3272	3.2765	0.	-1319.7
115	7.73	4.1851	0.	-786.84
116	3.4636	3.4982	0.	-1364.6
117	3.0019	2.8578	0.	-1373.8
118	3.0019	2.8578	0.1	-9.006
119	3.4636	3.4982	0.1	13.044
120	7.73	4.1851	0.1	0.58433
121	6.3272	3.2765	0.1	-18.344
122	6.537	2.6635	0.1	-68.752
123	8.6134	3.0524	0.1	0.24674
124	9.6704	2.9831	0.1	0.76409
125	10.773	2.9082	0.1	-8.0799e-002
126	11.878	2.8549	0.1	0.59426
127	12.98	2.8549	0.1	-3.2048
128	14.082	2.8549	0.1	-6.4673
129	15.184	2.8549	0.1	-8.4539
130	16.289	2.9062	0.1	-9.565
131	17.389	2.952	0.1	-10.305
132	18.492	2.9712	0.1	-10.632
133	19.577	2.819	0.1	-10.978
134	20.672	2.4708	0.1	-9.4993
135	3.0808	4.1347	0.1	-24.09
136	2.7939	1.9653	0.1	-19.078
137	4.1535	4.012	0.1	-19.101
138	3.5932	1.8307	0.1	-20.721
139	7.6305	1.9953	0.1	-4.269
140	5.0518	2.8488	0.1	-313.58
141	5.6672	3.1047	0.1	-173.35
142	6.7544	1.858	0.1	-31.359
143	4.1183	3.1882	0.1	-16.817
144	4.1109	4.461	0.1	-39.918
145	2.04	2.0967	0.1	67.864
146	3.6469	1.2497	0.1	-83.463
147	21.801	2.4498	0.1	-10.903
148	21.802	3.6819	0.1	-10.83
149	6.8756	4.3786	0.1	-13.261
150	5.9419	2.3593	0.1	-117.65
151	6.0123	1.7275	0.1	-131.83
152	4.4577	3.833	0.1	62.28
153	4.4782	4.7529	0.1	-451.36
154	2.019	4.8354	0.1	54.292
155	3.0118	5.0236	0.1	-31.042
156	4.08	4.9516	0.1	-115.85
157	1.0328	2.3637	0.1	-298.28
158	1.07	3.5792	0.1	-294.26
159	1.0325	4.7765	0.1	-270.48
160	3.026	0.7948	0.1	-34.722
161	1.9628	1.0476	0.1	44.867
162	0.9861	1.1657	0.1	-271.74
163	4.3189	1.0329	0.1	-187.11
