Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	4.4674	2.3626	0.	14.794
2	6.0242	3.8082	0.	-168.83
3	5.8958	1.2378	0.	6.1568
4	4.5376	4.4549	0.	-59.57
5	5.9069	4.8026	0.	-3.2047
6	4.3828	1.6837	0.	5.0506
7	6.7948	3.8505	0.	-136.62
8	3.7785	2.4461	0.	-162.39
9	7.5121	3.1636	0.	-128.31
10	2.1406	3.5108	0.	-356.56
11	8.6104	2.042	0.	-43.84
12	9.6802	2.0102	0.	-22.832
13	10.768	1.9814	0.	-9.4698
14	11.875	1.9913	0.	-1.7641
15	12.98	2.0242	0.	-0.70223
16	14.082	2.0242	0.	-0.88581
17	15.187	1.9899	0.	-0.94062
18	16.297	1.9588	0.	-0.92629
19	17.397	1.9665	0.	-0.68895
20	18.483	1.9856	0.	-1.4424
21	19.578	2.1334	0.	-1.1071
22	20.727	3.7267	0.	-1.19
23	19.631	3.8537	0.	-0.71659
24	18.501	3.9283	0.	-1.0305
25	17.389	3.9373	0.	-1.2296
26	16.283	3.9221	0.	-1.0891
27	15.184	3.9033	0.	-1.0022
28	14.082	3.9033	0.	-0.87969
29	12.98	3.9033	0.	-0.69916
30	11.878	3.9033	0.	-1.5857
31	10.788	3.9344	0.	-8.4088
32	9.7169	3.9814	0.	-20.283
33	8.6741	4.0434	0.	-35.918
34	4.8791	3.2092	0.	59.999
35	5.3523	2.5935	0.	43.156
36	22.916	4.8382	0.	-0.56912
37	21.812	4.8427	0.	-0.37104
38	20.719	4.8756	0.	-0.56689
39	19.62	4.9187	0.	-0.7373
40	18.503	4.9509	0.	-0.56596
41	17.388	4.9516	0.	-0.48998
42	16.286	4.9516	0.	-0.41165
43	15.184	4.9516	0.	-0.55442
44	14.082	4.9516	0.	-0.63132
45	12.98	4.9516	0.	-0.58945
46	11.878	4.9516	0.	-0.69084
47	10.792	4.9716	0.	-3.4204
48	9.7169	4.9975	0.	-8.6378
49	8.6716	5.043	0.	-16.548
50	7.6133	5.1202	0.	-0.26711
51	6.4833	5.2114	0.	12.256
52	5.9977	4.3757	0.	-16.84
53	22.9	1.2109	0.	-0.5628
54	22.899	2.4268	0.	-1.1946
55	22.899	3.6358	0.	-1.1367
56	6.5002	0.8698	0.	5.2023
