Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	5.1507	3.1178	0.	5.3851e-005
2	4.5003	3.313	0.	8.5366e-005
3	5.6009	1.8102	0.	3.8906e-005
4	3.8956	2.8651	0.	1.1788e-004
5	3.5856	3.8167	0.	1.0094e-004
6	4.9468	4.3172	0.	4.2628e-005
7	2.8948	0.68864	0.	3.8793e-005
8	2.4292	1.9544	0.	4.6315e-005
9	4.8967	0.59831	0.	3.4816e-005
10	2.9205	5.2622	0.	3.9021e-005
11	3.0306	4.5993	0.	5.0031e-005
12	3.2737	4.1232	0.	6.5591e-005
13	5.2096	5.3866	0.	2.8557e-005
14	4.7416	3.8295	0.	5.3087e-005
15	1.9907	4.9905	0.	4.1558e-005
16	5.8927	2.448	0.	4.763e-005
17	2.9638	3.3365	0.	6.9145e-005
18	1.3369	3.4516	0.	8.5983e-005
19	1.1535	2.252	0.	8.9487e-005
20	7.0544	3.6238	0.	2.6455e-005
21	1.9598	0.96882	0.	4.523e-005
22	1.1237	4.7597	0.	7.9372e-005
23	5.7985	0.79392	0.	3.1101e-005
24	6.8523	1.2302	0.	3.237e-005
25	8.307	1.2139	0.	2.655e-005
26	9.524	1.2122	0.	1.9938e-005
27	10.691	1.2165	0.	1.7321e-005
28	11.823	1.2179	0.	1.4762e-005
29	12.942	1.2097	0.	1.2488e-005
30	14.056	1.219	0.	1.0394e-005
31	15.167	1.2129	0.	8.464e-006
32	16.271	1.2189	0.	6.7503e-006
33	17.388	1.2322	0.	5.2504e-006
34	18.49	1.2155	0.	3.9721e-006
35	19.589	1.2044	0.	2.9103e-006
36	20.676	1.2005	0.	2.0797e-006
37	21.778	1.1973	0.	1.4352e-006
38	22.882	1.1953	0.	9.9908e-007
39	22.87	2.3933	0.	1.34e-006
40	22.866	3.5996	0.	1.3475e-006
41	22.881	4.7973	0.	9.9839e-007
42	21.761	4.8056	0.	1.4378e-006
43	20.67	4.8256	0.	2.0589e-006
44	19.568	4.8196	0.	2.9117e-006
45	18.467	4.8173	0.	3.9735e-006
46	17.369	4.8083	0.	5.2602e-006
47	16.262	4.8083	0.	6.7568e-006
48	15.157	4.8081	0.	8.4691e-006
49	14.044	4.806	0.	1.0388e-005
50	12.929	4.807	0.	1.2501e-005
51	11.802	4.8028	0.	1.4788e-005
52	10.664	4.8096	0.	1.7272e-005
53	9.5301	4.7928	0.	2.0248e-005
54	8.413	4.7883	0.	2.4022e-005
55	7.3561	4.882	0.	2.6266e-005
56	6.3369	5.1253	0.	2.8608e-005
57	7.1332	2.4039	0.	2.6978e-005
58	8.2875	2.3894	0.	2.6635e-005
59	9.4809	2.4063	0.	2.0569e-005
60	10.662	2.4155	0.	1.7514e-005
61	11.805	2.4171	0.	1.4583e-005
62	12.93	2.416	0.	1.2496e-005
63	14.053	2.4159	0.	1.0445e-005
64	15.162	2.4161	0.	8.5925e-006
65	16.278	2.4364	0.	6.9019e-006
66	17.392	2.4225	0.	5.4118e-006
67	18.483	2.4249	0.	4.1526e-006
68	19.57	2.4274	0.	3.1202e-006
69	20.661	2.4094	0.	2.3039e-006
70	21.755	2.407	0.	1.7201e-006
71	21.764	3.6065	0.	1.7189e-006
72	20.665	3.6168	0.	2.3125e-006
73	19.571	3.6231	0.	3.1223e-006
74	18.473	3.6217	0.	4.157e-006
75	17.369	3.6184	0.	5.4089e-006
76	16.263	3.6121	0.	6.9005e-006
77	15.164	3.6196	0.	8.5751e-006
78	14.043	3.6113	0.	1.0475e-005
79	12.927	3.6185	0.	1.2476e-005
80	11.788	3.6119	0.	1.462e-005
81	10.643	3.6052	0.	1.7403e-005
82	9.488	3.5922	0.	2.1082e-005
83	8.316	3.5954	0.	2.4913e-005
84	5.095	4.8272	0.	3.5629e-005
85	3.071	1.1754	0.	3.5892e-005
86	2.6117	2.6966	0.	4.8601e-005
87	1.0268	1.1374	0.	7.9871e-005
88	4.7017	0.96736	0.	3.965e-005
89	4.9853	1.3407	0.	4.9529e-005
90	4.2682	2.478	0.	7.9283e-005
91	3.9152	3.7119	0.	1.5696e-004
92	4.1636	3.5229	0.	1.0471e-004
93	3.7986	3.3292	0.	8.6238e-005
94	3.7857	3.6194	0.	1.1112e-004
95	6.0256	3.18	0.	4.2265e-005
96	3.4666	3.4831	0.	8.5674e-005
97	2.2663	4.0721	0.	5.6771e-005
98	5.2571	3.6322	0.	4.9864e-005
99	5.7221	3.8993	0.	4.3038e-005
100	6.1205	4.4092	0.	3.4966e-005
101	6.1205	4.4092	0.1	9.4721e-005
102	5.7221	3.8993	0.1	1.0837e-004
103	5.2571	3.6322	0.1	1.2178e-004
