Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	2.9201	2.7529	0.	2334.
2	4.068	1.5928	0.	1096.9
3	2.9368	3.2616	0.	2444.3
4	3.7167	4.3719	0.	1321.2
5	1.6071	0.82433	0.	1063.8
6	1.7367	3.1517	0.	1958.1
7	3.7381	0.59291	0.	775.29
8	1.6058	5.1351	0.	1077.5
9	3.5778	5.4766	0.	882.99
10	5.1289	2.6944	0.	1052.2
11	0.90013	2.274	0.	1643.7
12	4.6157	4.3839	0.	1045.8
13	0.92896	3.6343	0.	1639.6
14	0.795	4.8862	0.	1359.7
15	5.4442	4.1051	0.	1033.5
16	4.7414	0.80955	0.	1024.2
17	5.6804	0.97792	0.	923.77
18	6.9362	1.1002	0.	838.48
19	8.1294	1.1729	0.	733.08
20	9.3222	1.1931	0.	633.09
21	10.483	1.1894	0.	538.82
22	11.637	1.179	0.	453.35
23	12.778	1.1724	0.	375.61
24	13.902	1.1716	0.	305.84
25	15.021	1.1718	0.	243.76
26	16.142	1.1725	0.	188.85
27	17.259	1.1749	0.	141.21
28	18.379	1.179	0.	100.84
29	19.496	1.185	0.	67.738
30	20.617	1.189	0.	41.94
31	21.742	1.189	0.	23.372
32	22.873	1.1952	0.	12.308
33	22.863	2.3933	0.	15.706
34	22.864	3.6013	0.	15.713
35	22.87	4.797	0.	12.358
36	21.742	4.793	0.	23.431
37	20.612	4.7916	0.	42.034
38	19.489	4.7444	0.	68.063
39	18.369	4.706	0.	101.18
40	17.252	4.6862	0.	141.56
41	16.137	4.6789	0.	189.07
42	15.02	4.6779	0.	243.85
43	13.902	4.6782	0.	305.83
44	12.781	4.6792	0.	374.77
45	11.657	4.7174	0.	451.87
46	10.518	4.7189	0.	536.97
47	9.2819	4.7302	0.	636.16
48	8.0152	4.6745	0.	744.27
49	6.834	4.7662	0.	841.59
50	5.8059	5.0006	0.	924.28
51	4.5571	5.225	0.	912.91
52	0.78974	1.0828	0.	1358.9
53	5.4636	1.9011	0.	984.94
54	6.7101	2.2061	0.	844.49
55	7.9373	2.3447	0.	743.17
56	9.2147	2.3695	0.	635.93
57	10.43	2.3647	0.	539.16
58	11.628	2.3452	0.	453.08
59	12.775	2.3505	0.	374.93
60	13.9	2.3505	0.	305.64
61	15.018	2.3513	0.	243.91
62	16.139	2.3537	0.	189.25
63	17.257	2.3581	0.	141.76
64	18.377	2.364	0.	101.54
65	19.496	2.3708	0.	68.733
66	20.616	2.3783	0.	43.342
67	21.738	2.3876	0.	25.644
68	21.736	3.5909	0.	25.675
69	20.616	3.5802	0.	43.411
70	19.497	3.5592	0.	68.762
71	18.371	3.5353	0.	101.75
72	17.254	3.5231	0.	141.92
73	16.135	3.5154	0.	189.39
74	15.016	3.5124	0.	244.
75	13.897	3.5116	0.	305.87
76	12.775	3.5118	0.	374.39
77	11.65	3.5147	0.	451.64
78	10.422	3.5391	0.	540.32
79	9.1767	3.5374	0.	637.32
80	7.8244	3.4976	0.	755.85
81	6.3461	3.4186	0.	844.54
82	3.3571	5.0821	0.	770.35
83	3.621	4.7561	0.	1276.9
84	1.6942	1.4951	0.	1461.
85	2.4059	2.8428	0.	2589.2
86	1.7112	4.416	0.	1499.6
87	2.9367	3.6339	0.	2352.5
88	3.3989	3.6404	0.	2036.3
89	3.5309	1.0417	0.	863.07
90	3.8295	2.2848	0.	1349.9
91	3.6452	3.3517	0.	1791.9
92	3.5406	3.9499	0.	1840.4
93	4.2535	3.778	0.	1130.6
94	4.7807	3.3283	0.	1091.2
95	2.3748	3.632	0.	2866.1
96	1.7769	2.4823	0.	1760.8
97	1.9412	1.8431	0.	1475.3
98	2.9589	3.8135	0.	1926.
99	3.7747	2.8892	0.	1621.5
100	1.9984	3.8999	0.	2155.4
101	1.9984	3.8999	0.1	2155.4
102	3.7747	2.8892	0.1	1621.5
103	2.9589	3.8135	0.1	1926.
104	1.9412	1.8431	0.1	1475.3
105	1.7769	2.4823	0.1	1760.8
106	2.3748	3.632	0.1	2866.1
107	4.7807	3.3283	0.1	1091.2
108	4.2535	3.778	0.1	1130.6
109	3.5406	3.9499	0.1	1840.4
110	3.6452	3.3517	0.1	1791.9
111	3.8295	2.2848	0.1	1349.9
112	3.5309	1.0417	0.1	863.07
113	3.3989	3.6404	0.1	2036.3
114	2.9367	3.6339	0.1	2352.5
115	1.7112	4.416	0.1	1499.6
116	2.4059	2.8428	0.1	2589.2
117	1.6942	1.4951	0.1	1461.
118	3.621	4.7561	0.1	1276.9
119	3.3571	5.0821	0.1	770.35
120	6.3461	3.4186	0.1	844.54
121	7.8244	3.4976	0.1	755.85
122	9.1767	3.5374	0.1	637.32
123	10.422	3.5391	0.1	540.32
124	11.65	3.5147	0.1	451.64
125	12.775	3.5118	0.1	374.39
126	13.897	3.5116	0.1	305.87
127	15.016	3.5124	0.1	244.
128	16.135	3.5154	0.1	189.39
129	17.254	3.5231	0.1	141.92
130	18.371	3.5353	0.1	101.75
131	19.497	3.5592	0.1	68.762
132	20.616	3.5802	0.1	43.411
133	21.736	3.5909	0.1	25.675
134	21.738	2.3876	0.1	25.644
135	20.616	2.3783	0.1	43.342
136	19.496	2.3708	0.1	68.733
137	18.377	2.364	0.1	101.54
138	17.257	2.3581	0.1	141.76
139	16.139	2.3537	0.1	189.25
140	15.018	2.3513	0.1	243.91
141	13.9	2.3505	0.1	305.64
142	12.775	2.3505	0.1	374.93
143	11.628	2.3452	0.1	453.08
144	10.43	2.3647	0.1	539.16
145	9.2147	2.3695	0.1	635.93
146	7.9373	2.3447	0.1	743.17
147	6.7101	2.2061	0.1	844.49
148	5.4636	1.9011	0.1	984.94
149	0.78974	1.0828	0.1	1358.9
150	4.5571	5.225	0.1	912.91
151	5.8059	5.0006	0.1	924.28
152	6.834	4.7662	0.1	841.59
153	8.0152	4.6745	0.1	744.27
154	9.2819	4.7302	0.1	636.16
155	10.518	4.7189	0.1	536.97
156	11.657	4.7174	0.1	451.87
157	12.781	4.6792	0.1	374.77
158	13.902	4.6782	0.1	305.83
159	15.02	4.6779	0.1	243.85
160	16.137	4.6789	0.1	189.07
161	17.252	4.6862	0.1	141.56
162	18.369	4.706	0.1	101.18
163	19.489	4.7444	0.1	68.063
164	20.612	4.7916	0.1	42.034
165	21.742	4.793	0.1	23.431
166	22.87	4.797	0.1	12.358
167	22.864	3.6013	0.1	15.713
168	22.863	2.3933	0.1	15.706
169	22.873	1.1952	0.1	12.308
170	21.742	1.189	0.1	23.372
171	20.617	1.189	0.1	41.94
172	19.496	1.185	0.1	67.738
173	18.379	1.179	0.1	100.84
174	17.259	1.1749	0.1	141.21
175	16.142	1.1725	0.1	188.85
176	15.021	1.1718	0.1	243.76
177	13.902	1.1716	0.1	305.84
178	12.778	1.1724	0.1	375.61
179	11.637	1.179	0.1	453.35
180	10.483	1.1894	0.1	538.82
181	9.3222	1.1931	0.1	633.09
182	8.1294	1.1729	0.1	733.08
183	6.9362	1.1002	0.1	838.48
184	5.6804	0.97792	0.1	923.77
185	4.7414	0.80955	0.1	1024.2
186	5.4442	4.1051	0.1	1033.5
187	0.795	4.8862	0.1	1359.7
188	0.92896	3.6343	0.1	1639.6
189	4.6157	4.3839	0.1	1045.8
190	0.90013	2.274	0.1	1643.7
191	5.1289	2.6944	0.1	1052.2
192	3.5778	5.4766	0.1	882.99
193	1.6058	5.1351	0.1	1077.5
194	3.7381	0.59291	0.1	775.29
195	1.7367	3.1517	0.1	1958.1
196	1.6071	0.82433	0.1	1063.8
197	3.7167	4.3719	0.1	1321.2
198	2.9368	3.2616	0.1	2444.3
199	4.068	1.5928	0.1	1096.9
200	2.9201	2.7529	0.1	2334.
201	2.7067	5.5	0.1	394.52
202	2.7067	5.	0.1	1318.7
203	2.7067	4.5	0.1	1701.8
204	2.7067	4.	0.1	4764.4
205	2.54	4.	0.1	6599.3
206	2.54	4.5	0.1	2310.7
207	2.54	5.	0.1	1210.3
208	2.54	5.5	0.1	688.72
209	2.7067	0.5	0.1	596.08
210	2.7067	1.	0.1	1684.2
211	2.7067	1.5	0.1	1643.9
212	2.7067	2.	0.1	3929.
213	2.54	2.	0.1	4712.5
214	2.54	1.5	0.1	2970.1
215	2.54	1.	0.1	1353.1
216	2.54	0.5	0.1	726.22
217	2.7067	6.	0.1	487.01
218	3.8274	6.	0.1	689.83
219	4.9481	6.	0.1	915.22
220	6.0688	6.	0.1	932.18
221	7.1895	6.	0.1	836.69
222	8.3102	6.	0.1	727.19
223	9.4309	6.	0.1	633.55
224	10.552	6.	0.1	538.84
225	11.672	6.	0.1	453.47
226	12.793	6.	0.1	376.67
227	13.914	6.	0.1	306.53
228	15.034	6.	0.1	244.08
229	16.155	6.	0.1	188.92
230	17.276	6.	0.1	141.09
231	18.396	6.	0.1	100.63
232	19.517	6.	0.1	67.48
233	20.638	6.	0.1	41.589
234	21.759	6.	0.1	22.174
235	22.879	6.	0.1	10.19
236	24.	6.	0.1	4.639
237	24.	4.8	0.1	8.3258
238	24.	3.6	0.1	12.417
239	24.	2.4	0.1	12.413
240	24.	1.2	0.1	8.3115
241	1.049e-014	1.2	0.1	984.14
242	2.0981e-014	2.4	0.1	1119.8
243	3.1471e-014	3.6	0.1	1132.
244	4.1961e-014	4.8	0.1	981.16
245	24.	0.	0.1	4.6227
246	22.879	0.	0.1	10.182
247	21.759	0.	0.1	22.255
248	20.638	0.	0.1	41.222
249	19.517	0.	0.1	67.22
250	18.396	0.	0.1	100.44
251	17.276	0.	0.1	140.94
252	16.155	0.	0.1	188.75
253	15.034	0.	0.1	243.88
254	13.914	0.	0.1	306.41
255	12.793	0.	0.1	376.37
256	11.672	0.	0.1	453.92
257	10.552	0.	0.1	538.97
258	9.4309	0.	0.1	630.72
259	8.3102	0.	0.1	723.74
260	7.1895	0.	0.1	833.19
261	6.0688	0.	0.1	912.72
262	4.9481	0.	0.1	948.41
263	3.8274	0.	0.1	708.84
264	2.7067	0.	0.1	400.81
265	2.54	0.	0.1	522.96
266	1.6933	-2.8308e-031	0.1	1012.3
267	0.84667	-1.4154e-031	0.1	1212.8
268	0.	0.	0.1	590.09
269	3.937e-014	6.	0.1	606.4
270	0.84667	6.	0.1	1195.1
271	1.6933	6.	0.1	1010.9
272	2.54	6.	0.1	536.12
273	1.6933	6.	0.	1010.9
274	0.84667	6.	0.	1195.1
275	2.54	6.	0.	536.12
276	3.937e-014	6.	0.	606.4
277	0.84667	-1.4154e-031	0.	1212.8
278	1.6933	-2.8308e-031	0.	1012.3
279	2.54	0.	0.	522.96
280	0.	0.	0.	590.09
281	3.8274	0.	0.	708.84
282	4.9481	0.	0.	948.41
283	6.0688	0.	0.	912.72
284	7.1895	0.	0.	833.19
285	8.3102	0.	0.	723.74
286	9.4309	0.	0.	630.72
287	10.552	0.	0.	538.97
288	11.672	0.	0.	453.92
289	12.793	0.	0.	376.37
290	13.914	0.	0.	306.41
291	15.034	0.	0.	243.88
292	16.155	0.	0.	188.75
293	17.276	0.	0.	140.94
294	18.396	0.	0.	100.44
295	19.517	0.	0.	67.22
296	20.638	0.	0.	41.222
297	21.759	0.	0.	22.255
298	22.879	0.	0.	10.182
299	2.7067	0.	0.	400.81
300	24.	0.	0.	4.6227
301	4.1961e-014	4.8	0.	981.16
302	3.1471e-014	3.6	0.	1132.
303	2.0981e-014	2.4	0.	1119.8
304	1.049e-014	1.2	0.	984.14
305	24.	1.2	0.	8.3115
306	24.	2.4	0.	12.413
307	24.	3.6	0.	12.417
308	24.	4.8	0.	8.3258
309	24.	6.	0.	4.639
310	22.879	6.	0.	10.19
311	21.759	6.	0.	22.174
312	20.638	6.	0.	41.589
313	19.517	6.	0.	67.48
314	18.396	6.	0.	100.63
315	17.276	6.	0.	141.09
316	16.155	6.	0.	188.92
317	15.034	6.	0.	244.08
318	13.914	6.	0.	306.53
319	12.793	6.	0.	376.67
320	11.672	6.	0.	453.47
321	10.552	6.	0.	538.84
322	9.4309	6.	0.	633.55
323	8.3102	6.	0.	727.19
324	7.1895	6.	0.	836.69
325	6.0688	6.	0.	932.18
326	4.9481	6.	0.	915.22
327	3.8274	6.	0.	689.83
328	2.7067	6.	0.	487.01
329	2.54	1.5	0.	2970.1
330	2.54	1.	0.	1353.1
331	2.54	0.5	0.	726.22
332	2.54	2.	0.	4712.5
333	2.7067	0.5	0.	596.08
334	2.7067	1.	0.	1684.2
335	2.7067	1.5	0.	1643.9
336	2.7067	2.	0.	3929.
337	2.54	4.5	0.	2310.7
338	2.54	5.	0.	1210.3
339	2.54	5.5	0.	688.72
340	2.54	4.	0.	6599.3
341	2.7067	5.5	0.	394.52
342	2.7067	5.	0.	1318.7
343	2.7067	4.5	0.	1701.8
344	2.7067	4.	0.	4764.4
345	2.9285	3.0072	0.	2367.3
346	2.663	2.7978	0.	2439.4
347	3.3474	2.821	0.	1961.6
348	2.9201	2.7529	5.e-002	65.408
349	2.8134	2.3764	0.	3095.6
350	4.4047	1.2012	0.	1058.7
351	4.7658	1.7469	0.	1037.2
352	3.7995	1.3172	0.	974.64
353	3.9488	1.9388	0.	1222.8
354	4.068	1.5928	5.e-002	97.97
355	3.3874	1.5464	0.	1294.
356	2.9368	3.4478	0.	2345.5
357	3.291	3.3066	0.	2111.7
358	2.6558	3.4468	0.	2613.8
359	2.9368	3.2616	5.e-002	97.428
360	4.1662	4.3779	0.	1177.
361	3.6688	4.564	0.	1283.1
362	3.6286	4.1609	0.	1570.5
363	3.7167	4.3719	5.e-002	40.271
364	3.2117	4.186	0.	2896.9
365	1.1984	0.95357	0.	1186.4
366	1.6506	1.1597	0.	1260.9
367	1.6071	0.82433	5.e-002	63.051
368	1.6502	0.41217	0.	1036.5
369	2.0735	0.66217	0.	862.52
370	1.3328	3.393	0.	1784.9
371	2.0713	2.9972	0.	2253.6
372	1.7568	2.817	0.	1827.8
373	1.8675	3.5258	0.	2011.4
374	1.7367	3.1517	5.e-002	43.39
375	4.2398	0.70123	0.	893.63
376	3.6345	0.81732	0.	818.67
377	3.7381	0.59291	5.e-002	59.673
378	3.7827	0.29646	0.	738.17
379	3.2224	0.54646	0.	635.84
380	1.2004	5.0106	0.	1193.4
381	1.6585	4.7755	0.	1288.
382	1.6058	5.1351	5.e-002	57.097
383	1.6496	5.5676	0.	1042.9
384	2.0729	5.3176	0.	852.97
385	4.0674	5.3508	0.	875.55
386	3.4675	5.2793	0.	823.46
387	3.5778	5.4766	5.e-002	83.897
388	3.7026	5.7383	0.	776.75
389	3.1422	5.4883	0.	608.98
390	5.2963	2.2977	0.	1017.7
391	5.7375	3.0565	0.	948.31
392	4.4792	2.4896	0.	1195.8
393	4.9548	3.0114	0.	1071.2
394	5.1289	2.6944	5.e-002	28.16
395	0.91455	2.9542	0.	1630.9
396	0.84494	1.6784	0.	1496.3
397	1.2971	1.8846	0.	1502.
398	1.3385	2.3782	0.	1671.3
399	0.90013	2.274	5.e-002	66.49
400	0.45007	2.337	0.	1354.9
401	5.0299	4.2445	0.	1039.2
402	4.5864	4.8044	0.	975.86
403	4.4346	4.081	0.	1085.4
404	4.6157	4.3839	5.e-002	25.251
405	0.86198	4.2602	0.	1495.2
406	1.3201	4.0251	0.	1519.9
407	0.92896	3.6343	5.e-002	40.107
408	0.46448	3.6171	0.	1361.6
409	0.795	4.8862	5.e-002	45.445
410	0.82083	5.4431	0.	1269.7
411	0.3975	4.8431	0.	1142.
412	5.6251	4.5528	0.	978.68
413	5.8951	3.7618	0.	938.56
414	5.1125	3.7167	0.	1060.2
415	5.4442	4.1051	5.e-002	15.497
416	5.2109	0.89373	0.	971.37
417	4.7414	0.80955	5.e-002	29.281
