Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	2.6888	3.22	0.	2.43e-004
2	1.3418	4.4664	0.	3.6884e-004
3	3.9403	2.7231	0.	2.0874e-004
4	1.9975	2.6151	0.	4.9528e-004
5	2.0909	2.4662	0.	4.9131e-004
6	2.315	3.0779	0.	5.7271e-004
7	19.38	2.7841	0.	3.9299e-005
8	2.3454	2.5687	0.	5.1702e-004
9	1.4636	3.2364	0.	3.9967e-004
10	2.1397	2.5436	0.	6.1937e-004
11	2.7718	2.5615	0.	3.2424e-004
12	1.9479	2.9841	0.	5.6721e-004
13	1.0608	2.8206	0.	3.6561e-004
14	4.9999	3.8802	0.	1.7742e-004
15	4.9999	3.8802	0.1	4.1973e-004
16	1.0608	2.8206	0.1	7.6474e-004
17	1.9479	2.9841	0.1	1.1824e-003
18	2.7718	2.5615	0.1	6.9269e-004
19	2.1397	2.5436	0.1	1.2315e-003
20	1.4636	3.2364	0.1	9.3571e-004
21	2.3454	2.5687	0.1	1.0085e-003
22	19.38	2.7841	0.1	1.0825e-004
23	2.315	3.0779	0.1	1.1701e-003
24	2.0909	2.4662	0.1	1.5495e-003
25	1.9975	2.6151	0.1	1.1251e-003
26	3.9403	2.7231	0.1	4.4373e-004
27	1.3418	4.4664	0.1	5.8742e-004
28	2.6888	3.22	0.1	5.8198e-004
29	2.1667	1.	0.1	6.6052e-004
30	2.1667	1.5	0.1	6.7091e-004
31	2.1667	2.	0.1	2.5736e-003
32	2.	2.	0.1	2.6188e-003
33	2.	1.5	0.1	8.2394e-004
34	2.	1.	0.1	8.3197e-004
35	2.1667	5.	0.1	5.9062e-004
36	2.1667	4.5	0.1	9.5724e-004
37	2.1667	4.	0.1	1.8973e-003
38	2.	4.	0.1	1.9183e-003
39	2.	4.5	0.1	9.3851e-004
40	2.	5.	0.1	4.5403e-004
41	2.1667	6.	0.1	3.6125e-004
42	5.8056	6.	0.1	3.4607e-004
43	9.4444	6.	0.1	2.8581e-004
44	16.722	6.	0.1	1.509e-004
45	24.	6.	0.1	1.1429e-004
46	24.	3.	0.1	1.1353e-004
47	2.6226e-014	3.	0.1	4.0544e-004
48	3.937e-014	6.	0.1	1.9323e-004
49	1.	6.	0.1	3.3684e-004
50	2.	6.	0.1	2.7017e-004
51	24.	0.	0.1	9.8766e-005
52	18.178	0.	0.1	1.1834e-004
53	12.356	0.	0.1	2.3045e-004
54	7.9889	0.	0.1	3.0615e-004
55	5.0778	0.	0.1	3.8966e-004
56	2.1667	0.	0.1	3.9365e-004
57	2.	0.	0.1	3.1912e-004
58	0.	0.	0.1	2.8527e-004
59	2.	0.	0.	2.2027e-004
60	0.	0.	0.	3.4058e-005
61	5.0778	0.	0.	1.8311e-004
62	7.9889	0.	0.	1.2253e-004
63	12.356	0.	0.	1.1666e-004
64	18.178	0.	0.	4.4766e-005
65	2.1667	0.	0.	1.4492e-004
66	24.	0.	0.	6.7792e-005
67	1.	6.	0.	1.7494e-004
68	2.	6.	0.	7.7458e-005
69	3.937e-014	6.	0.	1.4646e-005
70	2.6226e-014	3.	0.	7.5868e-006
71	24.	3.	0.	1.0097e-004
72	24.	6.	0.	1.4529e-004
73	16.722	6.	0.	5.5821e-005
74	9.4444	6.	0.	1.3485e-004
75	5.8056	6.	0.	1.5112e-004
76	2.1667	6.	0.	1.2548e-004
77	2.	4.5	0.	5.0211e-004
78	2.	5.	0.	1.9484e-004
79	2.	4.	0.	7.2578e-004
80	2.1667	5.	0.	1.9359e-004
81	2.1667	4.5	0.	3.219e-004
82	2.1667	4.	0.	6.16e-004
83	2.	1.5	0.	4.5027e-004
84	2.	1.	0.	5.1078e-004
85	2.	2.	0.	9.8721e-004
86	2.1667	1.	0.	2.4867e-004
87	2.1667	1.5	0.	3.1172e-004
88	2.1667	2.	0.	1.0281e-003
89	3.3146	2.9716	0.	2.2163e-004
90	2.5019	3.149	0.	4.0567e-004
91	2.6888	3.22	5.e-002	3.4304e-005
92	2.4277	3.61	0.	3.7847e-004
93	1.4027	3.8514	0.	3.5082e-004
94	1.3418	4.4664	5.e-002	1.2308e-005
95	1.1709	5.2332	0.	2.7053e-004
96	0.67088	3.7332	0.	1.8579e-004
97	1.6709	4.4832	0.	2.9368e-004
98	1.6709	4.7332	0.	1.8526e-004
99	3.3561	2.6423	0.	2.6631e-004
100	4.4701	3.3016	0.	1.8839e-004
101	3.9403	2.7231	5.e-002	3.9137e-005
102	4.5091	1.3615	0.	1.9326e-004
103	3.0535	3.6115	0.	2.2861e-004
104	3.0535	1.8615	0.	2.1102e-004
105	2.0442	2.5406	0.	4.8144e-004
106	1.7306	2.9258	0.	4.2337e-004
107	2.0686	2.5793	0.	5.4089e-004
108	1.9727	2.7996	0.	5.2591e-004
109	1.9975	2.6151	5.e-002	1.0945e-004
110	1.9988	2.3075	0.	6.5465e-004
111	2.1153	2.5049	0.	5.0991e-004
112	2.0909	2.4662	5.e-002	1.8654e-004
113	2.1288	2.2331	0.	7.3503e-004
114	2.5434	2.8197	0.	4.4683e-004
115	2.1315	3.031	0.	5.6555e-004
116	2.315	3.0779	5.e-002	1.4426e-004
117	2.1575	3.5389	0.	5.1466e-004
118	19.38	2.7841	5.e-002	6.5123e-006
119	18.779	1.3921	0.	3.8601e-005
120	21.69	2.8921	0.	5.7095e-005
121	18.051	4.3921	0.	4.6495e-005
