Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	4.4947	2.8401	0.	9.6567e-005
2	5.7224	3.3959	0.	5.5912e-005
3	5.65	1.8043	0.	4.6418e-005
4	6.4511	4.2274	0.	3.9537e-005
5	3.6245	0.54254	0.	4.3176e-005
6	5.9922	0.64862	0.	2.6907e-005
7	3.0688	4.2435	0.	4.1413e-005
8	5.7422	5.4755	0.	2.6826e-005
9	5.8036	2.6758	0.	6.393e-005
10	3.582	5.3822	0.	3.6187e-005
11	6.3498	2.1809	0.	4.2382e-005
12	3.543	1.431	0.	5.1294e-005
13	2.6784	0.88002	0.	4.2724e-005
14	2.5476	5.2013	0.	4.2301e-005
15	1.7835	1.5186	0.	7.4807e-005
16	7.0511	0.89186	0.	2.6586e-005
17	6.7999	1.6277	0.	3.3473e-005
18	9.2335	1.2128	0.	2.1873e-005
19	10.351	1.2368	0.	1.8088e-005
20	11.541	1.1997	0.	1.5155e-005
21	12.709	1.1857	0.	1.2762e-005
22	13.851	1.1779	0.	1.0638e-005
23	14.986	1.1741	0.	8.6776e-006
24	16.107	1.1733	0.	6.9397e-006
25	17.235	1.1738	0.	5.389e-006
26	18.357	1.1761	0.	4.0696e-006
27	19.483	1.1801	0.	2.9696e-006
28	20.606	1.186	0.	2.1e-006
29	21.734	1.1902	0.	1.4441e-006
30	22.864	1.1918	0.	9.956e-007
31	1.4861	3.8232	0.	8.261e-005
32	1.6051	2.7123	0.	8.2414e-005
33	22.865	2.3909	0.	1.3417e-006
34	22.86	3.5946	0.	1.344e-006
35	22.866	4.7936	0.	1.0023e-006
36	21.733	4.7935	0.	1.4406e-006
37	20.603	4.7503	0.	2.1058e-006
38	19.477	4.7133	0.	2.9774e-006
39	18.353	4.693	0.	4.0726e-006
40	17.231	4.6845	0.	5.3912e-006
41	16.108	4.6829	0.	6.9333e-006
42	14.985	4.683	0.	8.6843e-006
43	13.864	4.6864	0.	1.0615e-005
44	12.724	4.7409	0.	1.2718e-005
45	11.55	4.7633	0.	1.511e-005
46	10.351	4.7691	0.	1.7981e-005
47	9.141	4.8013	0.	2.253e-005
48	7.7647	4.8157	0.	2.4898e-005
