Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	4.4947	2.8401	0.	-2052.2
2	5.7224	3.3959	0.	-1196.5
3	5.65	1.8043	0.	-1074.8
4	6.4511	4.2274	0.	-1082.6
5	3.6245	0.54254	0.	-858.88
6	5.9922	0.64862	0.	-612.97
7	3.0688	4.2435	0.	-1200.5
8	5.7422	5.4755	0.	-599.59
9	5.8036	2.6758	0.	-1319.1
10	3.582	5.3822	0.	-853.42
11	6.3498	2.1809	0.	-1020.4
12	3.543	1.431	0.	-1133.3
13	2.6784	0.88002	0.	-1280.3
14	2.5476	5.2013	0.	-1278.4
15	1.7835	1.5186	0.	-1243.3
16	7.0511	0.89186	0.	-743.86
17	6.7999	1.6277	0.	-879.77
18	9.2335	1.2128	0.	-637.45
19	10.351	1.2368	0.	-547.39
20	11.541	1.1997	0.	-458.25
21	12.709	1.1857	0.	-377.44
22	13.851	1.1779	0.	-305.59
23	14.986	1.1741	0.	-241.89
24	16.107	1.1733	0.	-186.21
25	17.235	1.1738	0.	-137.97
26	18.357	1.1761	0.	-97.129
27	19.483	1.1801	0.	-63.603
28	20.606	1.186	0.	-37.378
29	21.734	1.1902	0.	-18.381
30	22.864	1.1918	0.	-6.5489
31	1.4861	3.8232	0.	-1335.1
32	1.6051	2.7123	0.	-1314.1
33	22.865	2.3909	0.	-7.0274
34	22.86	3.5946	0.	-7.0772
35	22.866	4.7936	0.	-6.5572
36	21.733	4.7935	0.	-18.482
37	20.603	4.7503	0.	-37.53
38	19.477	4.7133	0.	-63.743
39	18.353	4.693	0.	-97.301
40	17.231	4.6845	0.	-138.09
41	16.108	4.6829	0.	-186.19
42	14.985	4.683	0.	-241.63
43	13.864	4.6864	0.	-304.5
44	12.724	4.7409	0.	-376.32
45	11.55	4.7633	0.	-457.1
46	10.351	4.7691	0.	-548.7
47	9.141	4.8013	0.	-646.74
48	7.7647	4.8157	0.	-749.57
49	6.6879	5.2794	0.	-812.61
50	7.8632	3.6317	0.	-769.37
51	7.8532	2.3384	0.	-751.29
52	9.1029	2.4179	0.	-647.77
53	10.3	2.4155	0.	-551.22
54	11.504	2.3833	0.	-458.48
55	12.684	2.3595	0.	-377.58
56	13.846	2.348	0.	-305.07
57	14.984	2.355	0.	-241.34
58	16.106	2.3541	0.	-185.76
59	17.233	2.3559	0.	-137.68
60	18.356	2.3601	0.	-96.919
61	19.482	2.3658	0.	-63.486
62	20.607	2.3724	0.	-37.482
63	21.736	2.3804	0.	-18.662
64	21.734	3.5821	0.	-18.728
65	20.61	3.5626	0.	-37.483
66	19.476	3.5389	0.	-63.684
67	18.352	3.5272	0.	-97.102
68	17.228	3.5196	0.	-137.86
69	16.105	3.5165	0.	-185.89
70	14.981	3.5171	0.	-241.37
71	13.849	3.521	0.	-304.79
72	12.688	3.5463	0.	-377.33
73	11.5	3.572	0.	-459.35
74	10.274	3.588	0.	-554.74
75	9.0602	3.6063	0.	-654.76
76	5.5287	5.0842	0.	-653.06
77	6.0026	4.7376	0.	-936.23
78	3.9276	0.98231	0.	-738.25
79	3.408	2.1516	0.	-1439.7
80	1.2921	4.888	0.	-1278.8
81	3.802	4.9238	0.	-845.
82	3.2369	3.1471	0.	-1444.2
83	5.1917	2.2516	0.	-1448.9
84	5.8763	1.2461	0.	-745.42
85	4.8782	3.1742	0.	-1585.7
86	6.7954	3.6077	0.	-1024.6
87	6.0834	2.977	0.	-1061.7
88	6.8199	2.8291	0.	-1081.7
89	8.1389	1.1145	0.	-723.26
90	8.1389	1.1145	0.1	4.1418
91	6.8199	2.8291	0.1	17.228
92	6.0834	2.977	0.1	-120.06
93	6.7954	3.6077	0.1	20.327
