Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	18.239	3.4466	0.	1.7719e-004
2	17.958	3.0146	0.	1.3991e-004
3	17.18	3.1383	0.	1.2636e-004
4	15.9	1.9207	0.	8.1007e-005
5	18.219	2.7406	0.	1.4443e-004
6	18.097	3.3304	0.	1.8565e-004
7	21.463	2.7101	0.	1.3406e-005
8	19.844	3.3029	0.	4.0563e-005
9	4.6899	3.1396	0.	2.5168e-004
10	9.3346	3.023	0.	1.132e-004
11	13.385	3.0683	0.	7.598e-005
12	18.702	3.1144	0.	1.4522e-004
13	17.73	3.272	0.	1.9286e-004
14	18.431	3.0386	0.	1.3275e-004
15	18.431	3.0386	0.1	2.3694e-004
16	17.73	3.272	0.1	2.0567e-004
17	18.702	3.1144	0.1	1.8485e-004
18	13.385	3.0683	0.1	1.5545e-004
19	9.3346	3.023	0.1	3.3387e-004
20	4.6899	3.1396	0.1	4.2646e-004
21	19.844	3.3029	0.1	7.728e-005
22	21.463	2.7101	0.1	4.1683e-005
23	18.097	3.3304	0.1	2.7282e-004
24	18.219	2.7406	0.1	2.5915e-004
25	15.9	1.9207	0.1	1.5396e-004
26	17.18	3.1383	0.1	2.2255e-004
27	17.958	3.0146	0.1	2.6353e-004
28	18.239	3.4466	0.1	3.2914e-004
29	18.167	1.	0.1	1.2991e-004
30	18.167	1.5	0.1	2.0975e-004
31	18.167	2.	0.1	4.2756e-004
32	18.	2.	0.1	3.9229e-004
33	18.	1.5	0.1	2.1112e-004
34	18.	1.	0.1	1.9515e-004
35	18.167	5.	0.1	1.1233e-004
36	18.167	4.5	0.1	2.2303e-004
37	18.167	4.	0.1	5.6351e-004
38	18.	4.	0.1	6.3136e-004
39	18.	4.5	0.1	2.6606e-004
40	18.	5.	0.1	2.7306e-004
41	18.167	6.	0.1	6.2076e-005
42	20.111	6.	0.1	5.8244e-005
43	22.056	6.	0.1	3.1726e-005
44	24.	6.	0.1	2.2784e-005
45	24.	3.	0.1	2.7511e-005
46	2.6226e-014	3.	0.1	4.7328e-004
47	3.937e-014	6.	0.1	4.5618e-004
48	5.625	6.	0.1	4.1033e-004
49	11.25	6.	0.1	2.7648e-004
50	15.188	6.	0.1	1.0595e-004
51	18.	6.	0.1	2.2022e-004
52	24.	0.	0.1	3.0749e-005
53	21.083	0.	0.1	3.8167e-005
54	18.167	0.	0.1	5.8379e-005
55	18.	0.	0.1	1.3412e-004
56	15.75	2.4415e-030	0.1	8.8885e-005
57	13.5	2.0927e-030	0.1	2.0558e-004
58	9.	1.3952e-030	0.1	3.6982e-004
59	4.5	6.9758e-031	0.1	4.4297e-004
60	0.	0.	0.1	4.4957e-004
61	4.5	6.9758e-031	0.	2.5644e-004
62	9.	1.3952e-030	0.	1.4372e-004
63	13.5	2.0927e-030	0.	9.627e-005
64	15.75	2.4415e-030	0.	8.6623e-005
65	18.	0.	0.	7.791e-005
66	0.	0.	0.	2.3067e-005
67	21.083	0.	0.	1.8729e-005
68	18.167	0.	0.	1.9765e-005
69	24.	0.	0.	1.1383e-005
70	15.188	6.	0.	1.249e-004
71	11.25	6.	0.	1.0684e-004
72	5.625	6.	0.	2.4685e-004
73	18.	6.	0.	1.6437e-004
74	3.937e-014	6.	0.	1.1877e-005
75	2.6226e-014	3.	0.	4.1171e-006
76	24.	3.	0.	8.9583e-006
