Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	2.1173	2.9301	0.	1.0757e-003
2	2.0049	2.903	0.	1.2929e-003
3	0.84588	3.8111	0.	5.5746e-004
4	4.7469	3.0488	0.	3.8869e-004
5	4.168	1.2043	0.	4.05e-004
6	1.8778	3.1496	0.	1.1349e-003
7	17.679	2.9387	0.	1.2946e-004
8	10.135	3.2514	0.	1.9e-004
9	5.4251	4.4364	0.	3.885e-004
10	3.2704	2.155	0.	5.2704e-004
11	1.6241	3.0626	0.	9.1049e-004
12	6.684	1.6254	0.	3.6108e-004
13	6.684	1.6254	0.1	3.6108e-004
14	1.6241	3.0626	0.1	9.1049e-004
15	3.2704	2.155	0.1	5.2704e-004
16	5.4251	4.4364	0.1	3.885e-004
17	10.135	3.2514	0.1	1.9e-004
18	17.679	2.9387	0.1	1.2946e-004
19	1.8778	3.1496	0.1	1.1349e-003
20	4.168	1.2043	0.1	4.05e-004
21	4.7469	3.0488	0.1	3.8869e-004
22	0.84588	3.8111	0.1	5.5746e-004
23	2.0049	2.903	0.1	1.2929e-003
24	2.1173	2.9301	0.1	1.0757e-003
25	2.1667	1.	0.1	5.7349e-004
26	2.1667	1.5	0.1	1.0147e-003
27	2.1667	2.	0.1	1.4242e-003
28	2.	2.	0.1	1.9701e-003
29	2.	1.5	0.1	1.2484e-003
30	2.	1.	0.1	9.2743e-004
31	2.1667	5.	0.1	4.8787e-004
32	2.1667	4.5	0.1	8.677e-004
33	2.1667	4.	0.1	1.8736e-003
34	2.	4.	0.1	1.514e-003
35	2.	4.5	0.1	8.6456e-004
36	2.	5.	0.1	4.5208e-004
37	2.1667	6.	0.1	4.5914e-004
38	5.5781	6.	0.1	3.4611e-004
39	10.354	6.	0.1	1.9139e-004
40	17.177	6.	0.1	1.3396e-004
41	24.	6.	0.1	8.7421e-005
42	24.	3.	0.1	8.5969e-005
43	3.2782e-014	3.75	0.1	3.3678e-004
44	3.937e-014	6.	0.1	1.9438e-004
45	1.	6.	0.1	3.2485e-004
46	2.	6.	0.1	2.6642e-004
47	24.	0.	0.1	1.0338e-004
48	18.542	0.	0.1	1.1643e-004
49	13.083	0.	0.1	1.6956e-004
50	7.625	0.	0.1	3.5197e-004
51	4.8958	0.	0.1	3.7361e-004
52	2.1667	0.	0.1	3.5336e-004
53	2.	0.	0.1	4.0341e-004
54	0.	0.	0.1	2.679e-004
55	2.	0.	0.	4.0341e-004
56	0.	0.	0.	2.679e-004
57	4.8958	0.	0.	3.7361e-004
58	7.625	0.	0.	3.5197e-004
59	13.083	0.	0.	1.6956e-004
60	18.542	0.	0.	1.1643e-004
61	2.1667	0.	0.	3.5336e-004
62	24.	0.	0.	1.0338e-004
63	1.	6.	0.	3.2485e-004
64	2.	6.	0.	2.6642e-004
65	3.937e-014	6.	0.	1.9438e-004
66	3.2782e-014	3.75	0.	3.3678e-004
67	24.	3.	0.	8.5969e-005
68	24.	6.	0.	8.7421e-005
69	17.177	6.	0.	1.3396e-004
70	10.354	6.	0.	1.9139e-004
71	5.5781	6.	0.	3.4611e-004
72	2.1667	6.	0.	4.5914e-004
73	2.	4.5	0.	8.6456e-004
74	2.	5.	0.	4.5208e-004
75	2.	4.	0.	1.514e-003
76	2.1667	5.	0.	4.8787e-004
77	2.1667	4.5	0.	8.677e-004
78	2.1667	4.	0.	1.8736e-003
79	2.	1.5	0.	1.2484e-003
80	2.	1.	0.	9.2743e-004
81	2.	2.	0.	1.9701e-003
82	2.1667	1.	0.	5.7349e-004
83	2.1667	1.5	0.	1.0147e-003
84	2.1667	2.	0.	1.4242e-003
85	2.0611	2.9166	0.	1.1677e-003
86	1.9975	3.0399	0.	1.0825e-003
87	2.6938	2.5426	0.	7.9644e-004
88	2.1173	2.9301	5.e-002	8.4459e-005
89	2.142	3.4651	0.	1.4282e-003
90	2.142	2.4651	0.	1.235e-003
91	1.9413	3.0263	0.	1.2093e-003
92	2.0049	2.903	5.e-002	2.1593e-004
93	2.0024	2.4515	0.	1.5445e-003
94	1.235	3.4368	0.	7.2268e-004
95	0.84588	3.8111	5.e-002	1.256e-005
96	0.92294	4.9055	0.	4.366e-004
97	0.42294	3.7805	0.	4.405e-004
98	1.4229	4.1555	0.	6.5337e-004
99	1.4229	4.4055	0.	4.7691e-004
100	1.4229	3.9055	0.	1.0264e-003
101	1.4229	2.6555	0.	8.471e-004
102	5.086	3.7426	0.	3.8529e-004
103	4.0086	2.6019	0.	4.5265e-004
104	5.7154	2.3371	0.	3.6945e-004
105	4.7469	3.0488	5.e-002	1.9491e-005
106	3.4568	3.7744	0.	6.1218e-004
107	3.7192	1.6797	0.	4.6152e-004
108	5.426	1.4148	0.	3.8028e-004
109	4.168	1.2043	5.e-002	3.6436e-005
110	4.5319	0.60213	0.	3.8878e-004
111	3.1674	1.1021	0.	4.5261e-004
112	1.7509	3.1061	0.	9.9714e-004
113	1.8778	3.1496	5.e-002	1.632e-004
114	1.9389	3.5748	0.	1.2908e-003
115	13.907	3.095	0.	1.5762e-004
116	17.679	2.9387	5.e-002	5.0609e-006
117	18.111	1.4693	0.	1.2137e-004
118	20.84	2.9693	0.	1.0642e-004
119	17.428	4.4693	0.	1.3144e-004
120	7.7802	3.8439	0.	2.8229e-004
121	8.4097	2.4384	0.	2.6983e-004
122	10.135	3.2514	5.e-002	1.2825e-005
123	11.609	1.6257	0.	1.7788e-004
124	10.245	4.6257	0.	1.8887e-004
125	5.4251	4.4364	5.e-002	6.8078e-005
126	5.5016	5.2182	0.	3.6614e-004
127	3.7959	4.7182	0.	4.3361e-004
128	3.2704	2.155	5.e-002	4.4009e-005
129	2.7185	3.0775	0.	1.1866e-003
130	2.7185	1.8275	0.	7.4779e-004
131	2.7185	2.0775	0.	9.7294e-004
132	1.6241	3.0626	5.e-002	2.1464e-004
133	1.8121	2.5313	0.	1.3375e-003
134	6.684	1.6254	5.e-002	5.8553e-005
135	7.1545	0.81268	0.	3.5279e-004
136	8.4097	2.4384	0.1	2.6983e-004
137	5.426	1.4148	0.1	3.8028e-004
138	5.7154	2.3371	0.1	3.6945e-004
139	7.1545	0.81268	0.1	3.5279e-004
140	1.7509	3.1061	0.1	9.9714e-004
141	1.235	3.4368	0.1	7.2268e-004
142	1.8121	2.5313	0.1	1.3375e-003
143	3.7192	1.6797	0.1	4.6152e-004
144	4.0086	2.6019	0.1	4.5265e-004
145	2.6938	2.5426	0.1	7.9644e-004
146	2.7185	1.8275	0.1	7.4779e-004
147	2.7185	2.0775	0.1	9.7294e-004
148	2.7185	3.0775	0.1	1.1866e-003
149	7.7802	3.8439	0.1	2.8229e-004
150	5.086	3.7426	0.1	3.8529e-004
151	3.7959	4.7182	0.1	4.3361e-004
152	5.5016	5.2182	0.1	3.6614e-004
153	13.907	3.095	0.1	1.5762e-004
154	10.245	4.6257	0.1	1.8887e-004
155	11.609	1.6257	0.1	1.7788e-004
156	17.428	4.4693	0.1	1.3144e-004
157	20.84	2.9693	0.1	1.0642e-004
158	18.111	1.4693	0.1	1.2138e-004
159	1.9413	3.0263	0.1	1.2093e-003
160	1.9975	3.0399	0.1	1.0825e-003
161	1.9389	3.5748	0.1	1.2908e-003
162	3.1674	1.1021	0.1	4.5261e-004
163	4.5319	0.60213	0.1	3.8878e-004
164	3.4568	3.7744	0.1	6.1218e-004
165	1.4229	2.6555	0.1	8.471e-004
166	1.4229	3.9055	0.1	1.0264e-003
167	1.4229	4.1555	0.1	6.5337e-004
168	1.4229	4.4055	0.1	4.7691e-004
169	0.42294	3.7805	0.1	4.405e-004
170	0.92294	4.9055	0.1	4.366e-004
171	2.0611	2.9166	0.1	1.1677e-003
172	2.0024	2.4515	0.1	1.5445e-003
173	2.142	2.4651	0.1	1.235e-003
174	2.142	3.4651	0.1	1.4282e-003
175	2.1667	1.25	0.1	7.8825e-004
176	2.1667	0.5	0.1	4.607e-004
177	2.1667	1.	5.e-002	4.9017e-005
178	2.1667	1.75	0.1	1.1813e-003
179	2.1667	1.5	5.e-002	1.701e-004
180	2.0833	2.	0.1	1.6261e-003
181	2.1667	2.	5.e-002	7.9807e-005
182	2.	1.75	0.1	1.6023e-003
183	2.	2.	5.e-002	1.4622e-004
184	2.	1.25	0.1	1.0856e-003
185	2.	1.5	5.e-002	1.7962e-004
186	1.	2.375	0.1	6.1198e-004
187	2.	0.5	0.1	6.6061e-004
188	2.	1.	5.e-002	6.4845e-005
189	2.1667	4.75	0.1	6.7545e-004
190	2.1667	5.5	0.1	4.7095e-004
191	2.1667	5.	5.e-002	5.9912e-005
192	2.1667	4.25	0.1	1.3386e-003
193	2.1667	4.5	5.e-002	1.8201e-005
194	2.0833	4.	0.1	1.6133e-003
195	2.1667	4.	5.e-002	2.8207e-005
196	2.	4.25	0.1	1.0954e-003
197	2.	4.	5.e-002	1.3985e-004
198	2.	4.75	0.1	6.5577e-004
199	2.	4.5	5.e-002	1.2746e-004
200	2.	5.5	0.1	3.3359e-004
201	2.	5.	5.e-002	7.8988e-005
202	3.8724	6.	0.1	4.0061e-004
203	2.1667	6.	5.e-002	2.5427e-005
204	7.9661	6.	0.1	2.6029e-004
205	5.5781	6.	5.e-002	6.2572e-005
206	13.766	6.	0.1	1.6221e-004
207	10.354	6.	5.e-002	3.4844e-005
208	20.589	6.	0.1	1.1011e-004
209	17.177	6.	5.e-002	1.1513e-005
