Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	4.919	2.6759	0.	6.0127e-005
2	5.5809	3.539	0.	4.9874e-005
3	4.4902	2.6611	0.	3.7861e-005
4	6.0531	3.6772	0.	2.7029e-005
5	3.8685	2.0742	0.	3.4905e-005
6	7.0002	4.0899	0.	2.501e-005
7	5.3245	3.5245	0.	6.0808e-005
8	5.1927	2.6305	0.	5.388e-005
9	19.319	2.9893	0.	1.3519e-006
10	14.603	2.9865	0.	9.0199e-006
11	9.2075	2.7455	0.	1.112e-005
12	2.3523	3.8372	0.	8.9455e-006
13	6.438	2.2819	0.	2.0743e-005
14	5.8341	2.6722	0.	3.7319e-005
15	4.9769	3.2218	0.	6.0031e-005
16	5.2141	3.1019	0.	7.1852e-005
17	5.4612	2.9416	0.	5.8122e-005
18	7.2319	1.4003	0.	2.1908e-005
19	7.2319	1.4003	0.1	-2.1908e-005
20	5.4612	2.9416	0.1	-5.8122e-005
21	5.2141	3.1019	0.1	-7.1852e-005
22	4.9769	3.2218	0.1	-6.0031e-005
23	5.8341	2.6722	0.1	-3.7319e-005
24	6.438	2.2819	0.1	-2.0743e-005
25	2.3523	3.8372	0.1	-8.9455e-006
26	9.2075	2.7455	0.1	-1.112e-005
27	14.603	2.9865	0.1	-9.0199e-006
28	19.319	2.9893	0.1	-1.3519e-006
29	5.1927	2.6305	0.1	-5.388e-005
30	5.3245	3.5245	0.1	-6.0808e-005
31	7.0002	4.0899	0.1	-2.501e-005
32	3.8685	2.0742	0.1	-3.4905e-005
33	6.0531	3.6772	0.1	-2.7029e-005
34	4.4902	2.6611	0.1	-3.7861e-005
35	5.5809	3.539	0.1	-4.9874e-005
36	4.919	2.6759	0.1	-6.0127e-005
37	5.2667	5.	0.1	-2.6604e-005
38	5.2667	4.5	0.1	-2.8832e-005
39	5.2667	4.	0.1	-1.2722e-004
40	5.1	4.	0.1	-5.7943e-005
41	5.1	4.5	0.1	-1.4171e-005
42	5.1	5.	0.1	-1.9611e-005
43	5.2667	1.	0.1	-2.2628e-005
44	5.2667	1.5	0.1	-4.4082e-005
45	5.2667	2.	0.1	-7.7877e-005
46	5.1	2.	0.1	-1.0429e-004
47	5.1	1.5	0.1	-3.8046e-005
48	5.1	1.	0.1	4.4704e-006
49	5.2667	6.	0.1	-9.5511e-006
50	7.6083	6.	0.1	-1.4695e-005
51	9.95	6.	0.1	-1.4568e-005
52	14.633	6.	0.1	-9.387e-006
53	19.317	6.	0.1	-1.2658e-006
54	24.	6.	0.1	-6.1502e-007
55	24.	3.	0.1	-5.9046e-008
56	2.6226e-014	3.	0.1	5.8143e-007
57	24.	0.	0.1	-3.3561e-007
58	19.317	0.	0.1	-1.223e-006
59	14.633	0.	0.1	-8.5164e-006
60	9.95	0.	0.1	-1.5348e-005
61	7.6083	0.	0.1	-1.4992e-005
62	5.2667	0.	0.1	-1.214e-005
63	5.1	0.	0.1	-8.6067e-006
64	2.55	1.0919e-030	0.1	-2.7903e-006
65	0.	0.	0.1	6.1225e-007
66	3.937e-014	6.	0.1	6.9784e-006
67	2.55	6.	0.1	-1.2012e-005
68	5.1	6.	0.1	-2.3547e-005
69	2.55	6.	0.	1.2012e-005
70	5.1	6.	0.	2.3547e-005
71	3.937e-014	6.	0.	-6.9784e-006
72	2.55	1.0919e-030	0.	2.7903e-006
73	5.1	0.	0.	8.6067e-006
74	0.	0.	0.	-6.1225e-007
75	7.6083	0.	0.	1.4992e-005
76	9.95	0.	0.	1.5348e-005
77	14.633	0.	0.	8.5164e-006
78	19.317	0.	0.	1.223e-006
79	5.2667	0.	0.	1.214e-005
80	24.	0.	0.	3.356e-007
81	2.6226e-014	3.	0.	-5.8143e-007
82	24.	3.	0.	5.9045e-008
83	24.	6.	0.	6.1502e-007
84	19.317	6.	0.	1.2658e-006
85	14.633	6.	0.	9.387e-006
86	9.95	6.	0.	1.4568e-005
87	7.6083	6.	0.	1.4695e-005
88	5.2667	6.	0.	9.5511e-006
89	5.1	1.5	0.	3.8046e-005
90	5.1	1.	0.	-4.4704e-006
91	5.1	2.	0.	1.0429e-004
92	5.2667	1.	0.	2.2628e-005
93	5.2667	1.5	0.	4.4082e-005
94	5.2667	2.	0.	7.7877e-005
95	5.1	4.5	0.	1.4171e-005
96	5.1	5.	0.	1.9611e-005
97	5.1	4.	0.	5.7943e-005
98	5.2667	5.	0.	2.6604e-005
99	5.2667	4.5	0.	2.8832e-005
100	5.2667	4.	0.	1.2722e-004
101	4.7046	2.6685	0.	4.9364e-005
102	5.0559	2.6532	0.	5.7062e-005
103	5.0665	2.8889	0.	6.6456e-005
104	4.919	2.6759	5.e-002	7.7874e-013
105	5.0095	2.338	0.	8.5827e-005
106	5.817	3.6081	0.	3.9431e-005
107	5.4527	3.5318	0.	5.7074e-005
108	5.521	3.2403	0.	5.3132e-005
109	5.5809	3.539	5.e-002	1.3414e-012
110	5.4238	3.7695	0.	8.9588e-005
111	4.1794	2.3677	0.	3.6462e-005
112	4.7336	2.9415	0.	5.002e-005
113	4.4902	2.6611	5.e-002	1.8633e-012
114	4.7951	2.3306	0.	7.657e-005
115	4.7951	3.5806	0.	2.5148e-005
116	4.7951	3.3306	0.	5.0285e-005
117	6.5267	3.8836	0.	2.7639e-005
118	5.9436	3.1747	0.	3.35e-005
119	6.0531	3.6772	5.e-002	2.7494e-012
120	5.6599	4.0886	0.	3.6241e-005
