Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,5.059,2.84,0,0.00021411,2139.6,9.6551e-05,317.98,5.4485e-05,1.916,-0.00020691,-1962.1,0.033237
2,5.18,3.4438,0,0.00022586,2257,9.8316e-05,289.47,5.9628e-05,-1.2155,-0.00021955,-2098.8,0.03463
3,4.4431,2.5836,0,0.00014535,1452.5,6.1117e-05,95.586,3.3529e-05,-111.7,-0.00014451,-1449.4,0.025495
4,5.6287,3.3694,0,0.00016891,1688,7.759e-05,288.39,4.3989e-05,35.933,-0.00016197,-1511.6,0.041607
5,3.8469,1.9303,0,0.00010235,1022.8,4.414e-05,37.842,1.8537e-05,-154.53,-0.00010297,-1067.4,0.01891
6,4.8694,3.0216,0,0.00022285,2227,0.00010174,368.29,5.802e-05,39.778,-0.00021409,-2004.7,0.030689
7,5.3178,2.931,0,0.00022029,2201.4,0.00010439,373.36,5.0908e-05,-28.476,-0.00021165,-2001.3,0.03696
8,22.134,2.0091,0,2.1929e-06,21.914,1.3991e-06,7.2185,9.1628e-08,-2.6053,-1.9424e-06,-17.888,0.46199
9,22.14,4.0125,0,2.203e-06,22.015,1.4341e-06,7.6277,6.422e-08,-2.665,-1.9299e-06,-17.648,0.46173
10,20.273,4.0798,0,5.2191e-06,52.155,2.4625e-06,7.7063,1.1121e-06,-2.4402,-5.0549e-06,-48.776,0.40789
11,18.381,4.124,0,1.03e-05,102.93,4.1767e-06,7.5001,2.7352e-06,-3.3306,-1.0187e-05,-100.42,0.35368
12,16.507,4.2708,0,1.7288e-05,172.76,6.3073e-06,5.1689,5.1466e-06,-3.552,-1.7244e-05,-171.78,0.30063
13,14.633,4.2708,0,2.6324e-05,263.06,8.9941e-06,2.2832,8.3747e-06,-2.3711,-2.6322e-05,-263.07,0.24887
14,12.76,4.2708,0,3.7133e-05,371.08,1.2472e-05,0.30873,1.1914e-05,-3.8848,-3.7192e-05,-372.85,0.19895
15,10.898,4.1238,0,4.9867e-05,498.33,1.7516e-05,-1.4266,1.4504e-05,-24.062,-5.0262e-05,-510.69,0.15199
16,9.0984,3.9961,0,6.3848e-05,638.04,2.5063e-05,28.999,1.6782e-05,-33.221,-6.3692e-05,-637.88,0.10992
17,7.3602,4.1704,0,6.5598e-05,655.53,2.4754e-05,19.76,1.8086e-05,-30.339,-6.5634e-05,-659.38,0.073012
18,6.2749,3.5778,0,0.00010905,1089.7,4.6417e-05,110.33,2.788e-05,-28.958,-0.00010699,-1042.3,0.052642
19,7.3376,1.8801,0,6.6225e-05,661.8,2.4823e-05,17.849,1.836e-05,-30.71,-6.631e-05,-666.89,0.073081
20,9.0951,2.0215,0,6.3897e-05,638.53,2.4998e-05,27.68,1.682e-05,-33.766,-6.3779e-05,-639.36,0.11029
21,10.934,2.0593,0,4.9434e-05,494,1.7455e-05,-1.4122,1.4219e-05,-25.724,-4.9851e-05,-507.12,0.15338
22,12.772,2.0243,0,3.6934e-05,369.09,1.2369e-05,-0.35829,1.185e-05,-4.2576,-3.7011e-05,-371.38,0.19983
23,14.635,2.0338,0,2.6289e-05,262.71,9.0244e-06,2.8356,8.3427e-06,-2.2867,-2.6276e-05,-262.4,0.24947
24,16.502,2.0248,0,1.7331e-05,173.19,6.3584e-06,5.8246,5.158e-06,-3.1946,-1.7269e-05,-171.7,0.30105
25,18.38,2.0764,0,1.0313e-05,103.06,4.1596e-06,7.4177,2.7702e-06,-3.0216,-1.0198e-05,-100.46,0.35411
26,20.251,2.038,0,5.2669e-06,52.633,2.4696e-06,7.5552,1.1303e-06,-2.5083,-5.1084e-06,-49.383,0.40769
27,3.3717,1.1706,0,0.00011074,1106.6,4.0105e-05,-6.0134,2.9806e-05,-83.397,-0.00011205,-1149.3,0.01419
28,1.8095,2.0913,0,0.00012797,1278.8,7.6167e-05,304.64,5.1655e-06,-228.84,-0.00011803,-1154.5,0.004352
29,1.585,4.1473,0,0.00013566,1355.7,7.945e-05,327.6,9.158e-06,-200.55,-0.00012554,-1212.6,0.0032678
30,3.1975,4.5438,0,0.00010385,1037.8,3.2403e-05,-91.7,2.9017e-05,-117.15,-0.00010738,-1142,0.012744
31,3.3692,3.2249,0,0.00011283,1127.5,4.1923e-05,-23.959,2.6745e-05,-138,-0.00011515,-1204.1,0.014779
32,4.3479,3.2091,0,0.00013952,1394.2,7.3813e-05,311.79,2.4355e-05,-59.818,-0.00013146,-1230.6,0.024391
