Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	5.059	2.84	0.	3.3237e-002
2	5.18	3.4438	0.	3.463e-002
3	4.4431	2.5836	0.	2.5495e-002
4	5.6287	3.3694	0.	4.1607e-002
5	3.8469	1.9303	0.	1.891e-002
6	4.8694	3.0216	0.	3.0689e-002
7	5.3178	2.931	0.	3.696e-002
8	22.134	2.0091	0.	0.46199
9	22.14	4.0125	0.	0.46173
10	20.273	4.0798	0.	0.40789
11	18.381	4.124	0.	0.35368
12	16.507	4.2708	0.	0.30063
13	14.633	4.2708	0.	0.24887
14	12.76	4.2708	0.	0.19895
15	10.898	4.1238	0.	0.15199
16	9.0984	3.9961	0.	0.10992
17	7.3602	4.1704	0.	7.3012e-002
18	6.2749	3.5778	0.	5.2642e-002
19	7.3376	1.8801	0.	7.3081e-002
20	9.0951	2.0215	0.	0.11029
21	10.934	2.0593	0.	0.15338
22	12.772	2.0243	0.	0.19983
23	14.635	2.0338	0.	0.24947
24	16.502	2.0248	0.	0.30105
25	18.38	2.0764	0.	0.35411
26	20.251	2.038	0.	0.40769
27	3.3717	1.1706	0.	1.419e-002
28	1.8095	2.0913	0.	4.352e-003
29	1.585	4.1473	0.	3.2678e-003
30	3.1975	4.5438	0.	1.2744e-002
31	3.3692	3.2249	0.	1.4779e-002
32	4.3479	3.2091	0.	2.4391e-002
33	5.7094	2.6769	0.	4.3116e-002
34	6.2665	2.498	0.	5.2762e-002
35	6.2665	2.498	0.1	5.2762e-002
36	5.7094	2.6769	0.1	4.3116e-002
37	4.3479	3.2091	0.1	2.4391e-002
38	3.3692	3.2249	0.1	1.4779e-002
39	3.1975	4.5438	0.1	1.2744e-002
40	1.585	4.1473	0.1	3.2678e-003
41	1.8095	2.0913	0.1	4.352e-003
42	3.3717	1.1706	0.1	1.419e-002
43	20.251	2.038	0.1	0.40769
44	18.38	2.0764	0.1	0.35411
45	16.502	2.0248	0.1	0.30105
46	14.635	2.0338	0.1	0.24947
47	12.772	2.0243	0.1	0.19983
48	10.934	2.0593	0.1	0.15338
49	9.0951	2.0215	0.1	0.11029
50	7.3376	1.8801	0.1	7.3081e-002
51	6.2749	3.5778	0.1	5.2642e-002
52	7.3602	4.1704	0.1	7.3012e-002
53	9.0984	3.9961	0.1	0.10992
54	10.898	4.1238	0.1	0.15199
55	12.76	4.2708	0.1	0.19895
56	14.633	4.2708	0.1	0.24887
57	16.507	4.2708	0.1	0.30063
58	18.381	4.124	0.1	0.35368
59	20.273	4.0798	0.1	0.40789
60	22.14	4.0125	0.1	0.46173
61	22.134	2.0091	0.1	0.46199
62	5.3178	2.931	0.1	3.696e-002
63	4.8694	3.0216	0.1	3.0689e-002
64	3.8469	1.9303	0.1	1.891e-002
65	5.6287	3.3694	0.1	4.1607e-002
66	4.4431	2.5836	0.1	2.5495e-002
67	5.18	3.4438	0.1	3.463e-002
68	5.059	2.84	0.1	3.3237e-002
69	5.2667	5.	0.1	3.2885e-002
70	5.2667	4.5	0.1	3.3894e-002
71	5.2667	4.	0.1	3.4964e-002
72	5.1	4.	0.1	3.2564e-002
73	5.1	4.5	0.1	3.1405e-002
74	5.1	5.	0.1	3.0166e-002
