Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	5.059	2.84	0.	317.98
2	5.18	3.4438	0.	289.47
3	4.4431	2.5836	0.	95.586
4	5.6287	3.3694	0.	288.39
5	3.8469	1.9303	0.	37.842
6	4.8694	3.0216	0.	368.29
7	5.3178	2.931	0.	373.36
8	22.134	2.0091	0.	7.2185
9	22.14	4.0125	0.	7.6277
10	20.273	4.0798	0.	7.7063
11	18.381	4.124	0.	7.5001
12	16.507	4.2708	0.	5.1689
13	14.633	4.2708	0.	2.2832
14	12.76	4.2708	0.	0.30873
15	10.898	4.1238	0.	-1.4266
16	9.0984	3.9961	0.	28.999
17	7.3602	4.1704	0.	19.76
18	6.2749	3.5778	0.	110.33
19	7.3376	1.8801	0.	17.849
20	9.0951	2.0215	0.	27.68
21	10.934	2.0593	0.	-1.4122
22	12.772	2.0243	0.	-0.35829
23	14.635	2.0338	0.	2.8356
24	16.502	2.0248	0.	5.8246
25	18.38	2.0764	0.	7.4177
26	20.251	2.038	0.	7.5552
27	3.3717	1.1706	0.	-6.0134
28	1.8095	2.0913	0.	304.64
29	1.585	4.1473	0.	327.6
30	3.1975	4.5438	0.	-91.7
31	3.3692	3.2249	0.	-23.959
32	4.3479	3.2091	0.	311.79
33	5.7094	2.6769	0.	423.18
34	6.2665	2.498	0.	113.77
35	6.2665	2.498	0.1	1078.5
36	5.7094	2.6769	0.1	1304.1
37	4.3479	3.2091	0.1	1230.6
38	3.3692	3.2249	0.1	1204.1
39	3.1975	4.5438	0.1	1142.
40	1.585	4.1473	0.1	1212.6
41	1.8095	2.0913	0.1	1154.5
42	3.3717	1.1706	0.1	1149.3
43	20.251	2.038	0.1	49.383
44	18.38	2.0764	0.1	100.46
45	16.502	2.0248	0.1	171.7
46	14.635	2.0338	0.1	262.4
47	12.772	2.0243	0.1	371.38
48	10.934	2.0593	0.1	507.12
49	9.0951	2.0215	0.1	639.36
50	7.3376	1.8801	0.1	666.89
51	6.2749	3.5778	0.1	1042.3
52	7.3602	4.1704	0.1	659.38
53	9.0984	3.9961	0.1	637.88
54	10.898	4.1238	0.1	510.69
55	12.76	4.2708	0.1	372.85
56	14.633	4.2708	0.1	263.07
57	16.507	4.2708	0.1	171.78
58	18.381	4.124	0.1	100.42
59	20.273	4.0798	0.1	48.776
60	22.14	4.0125	0.1	17.648
61	22.134	2.0091	0.1	17.888
62	5.3178	2.931	0.1	2001.3
63	4.8694	3.0216	0.1	2004.7
64	3.8469	1.9303	0.1	1067.4
65	5.6287	3.3694	0.1	1511.6
66	4.4431	2.5836	0.1	1449.4
67	5.18	3.4438	0.1	2098.8
68	5.059	2.84	0.1	1962.1
69	5.2667	5.	0.1	1258.2
70	5.2667	4.5	0.1	1800.
71	5.2667	4.	0.1	4687.9
72	5.1	4.	0.1	3895.5
73	5.1	4.5	0.1	2409.9
74	5.1	5.	0.1	1359.
75	5.2667	1.	0.1	1263.6
76	5.2667	1.5	0.1	1779.2
77	5.2667	2.	0.1	4272.4
78	5.1	2.	0.1	4062.
79	5.1	1.5	0.1	1784.6
80	5.1	1.	0.1	1187.1
81	5.2667	6.	0.1	554.77
82	7.14	6.	0.1	533.94
83	9.0133	6.	0.1	622.59
84	10.887	6.	0.1	512.05
85	12.76	6.	0.1	379.16
86	14.633	6.	0.1	265.57
87	16.507	6.	0.1	171.56
88	18.38	6.	0.1	97.761
89	20.253	6.	0.1	45.704
90	22.127	6.	0.1	14.33
91	24.	6.	0.1	3.9939
92	24.	4.	0.1	7.4598
93	24.	2.	0.1	7.631
94	1.7484e-014	2.	0.1	1986.
95	3.4968e-014	4.	0.1	1964.3
96	24.	0.	0.1	4.2102
97	22.127	0.	0.1	14.84
98	20.253	0.	0.1	45.703
99	18.38	0.	0.1	98.152
100	16.507	0.	0.1	171.21
101	14.633	0.	0.1	265.51
102	12.76	0.	0.1	378.92
103	10.887	0.	0.1	510.98
104	9.0133	0.	0.1	621.04
105	7.14	0.	0.1	546.9
106	5.2667	0.	0.1	552.04
107	5.1	0.	0.1	816.33
108	3.4	1.4558e-030	0.1	1009.7
109	1.7	7.2791e-031	0.1	1156.1
110	0.	0.	0.1	1723.7
111	3.937e-014	6.	0.1	1563.2
112	1.7	6.	0.1	1177.5
113	3.4	6.	0.1	1057.1
114	5.1	6.	0.1	862.89
115	3.4	6.	0.	-38.307
116	1.7	6.	0.	248.27
117	5.1	6.	0.	-15.211
118	3.937e-014	6.	0.	-702.61
119	1.7	7.2791e-031	0.	288.44
120	3.4	1.4558e-030	0.	-7.8431
121	5.1	0.	0.	-41.578
122	0.	0.	0.	-784.67
123	7.14	0.	0.	72.474
124	9.0133	0.	0.	22.246
125	10.887	0.	0.	-12.013
126	12.76	0.	0.	3.2606
127	14.633	0.	0.	7.1345
128	16.507	0.	0.	9.5452
129	18.38	0.	0.	10.939
130	20.253	0.	0.	11.734
131	22.127	0.	0.	10.624
132	5.2667	0.	0.	-65.594
133	24.	0.	0.	6.3606
134	3.4968e-014	4.	0.	-957.6
135	1.7484e-014	2.	0.	-973.69
136	24.	2.	0.	5.1708
137	24.	4.	0.	5.514
138	24.	6.	0.	6.9182
139	22.127	6.	0.	10.518
140	20.253	6.	0.	10.944
141	18.38	6.	0.	9.9528
142	16.507	6.	0.	7.9144
143	14.633	6.	0.	5.5676
144	12.76	6.	0.	5.3334
145	10.887	6.	0.	-9.463
146	9.0133	6.	0.	23.603
147	7.14	6.	0.	74.075
148	5.2667	6.	0.	-46.41
149	5.1	1.5	0.	156.16
150	5.1	1.	0.	-91.976
151	5.1	2.	0.	-281.47
152	5.2667	1.	0.	-91.044
153	5.2667	1.5	0.	-84.23
154	5.2667	2.	0.	-200.99
155	5.1	4.5	0.	-134.29
156	5.1	5.	0.	-102.32
157	5.1	4.	0.	-238.31
158	5.2667	5.	0.	-82.546
159	5.2667	4.5	0.	-113.2
160	5.2667	4.	0.	-224.08
161	4.9642	2.9308	0.	341.48
