Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	5.4216	3.1998	0.	-1.7299e-004
2	4.9509	2.7094	0.	-2.129e-004
3	6.6102	3.049	0.	-1.0099e-004
4	5.7845	1.6453	0.	-9.507e-005
5	4.0013	5.2678	0.	-8.433e-005
6	4.0951	3.9939	0.	-1.4128e-004
7	6.0764	4.7327	0.	-9.2557e-005
8	5.9165	5.451	0.	-6.5127e-005
9	3.6258	0.64101	0.	-1.0031e-004
10	5.9504	0.59641	0.	-6.1615e-005
11	3.3956	3.484	0.	-1.3961e-004
12	3.6281	1.657	0.	-1.1869e-004
13	7.3212	2.0235	0.	-7.8706e-005
14	6.9758	5.2029	0.	-7.8102e-005
15	2.2324	5.0117	0.	-1.2955e-004
16	3.6693	2.2958	0.	-1.419e-004
17	4.1004	2.9243	0.	-1.7064e-004
18	6.8031	0.86496	0.	-7.5843e-005
19	7.8923	1.0494	0.	-7.0205e-005
20	9.0933	1.1371	0.	-6.4305e-005
21	10.281	1.1793	0.	-5.5179e-005
22	11.457	1.1913	0.	-4.6464e-005
23	12.63	1.1844	0.	-3.8398e-005
24	13.789	1.1801	0.	-3.1111e-005
25	14.946	1.1794	0.	-2.4645e-005
26	16.081	1.1811	0.	-1.9006e-005
27	17.214	1.1835	0.	-1.4138e-005
28	18.349	1.1806	0.	-1.0014e-005
29	19.482	1.1824	0.	-6.6334e-006
30	20.613	1.1922	0.	-3.9919e-006
31	21.742	1.1942	0.	-2.083e-006
32	22.871	1.2025	0.	-8.8258e-007
33	22.812	4.8008	0.	-9.3853e-007
34	21.637	4.798	0.	-2.2396e-006
35	20.466	4.7889	0.	-4.3086e-006
36	19.294	4.7925	0.	-7.149e-006
37	18.12	4.7906	0.	-1.0794e-005
38	16.946	4.787	0.	-1.523e-005
39	15.77	4.7827	0.	-2.0472e-005
40	14.585	4.7778	0.	-2.6537e-005
41	13.391	4.7722	0.	-3.3433e-005
42	12.18	4.7371	0.	-4.1191e-005
43	10.922	4.7507	0.	-5.0075e-005
44	9.5833	4.7096	0.	-6.1096e-005
45	8.0779	4.5809	0.	-7.1208e-005
46	2.2024	3.9231	0.	-1.2933e-004
47	1.2339	3.746	0.	-1.4102e-004
48	2.5545	1.276	0.	-1.1954e-004
49	8.2473	3.3585	0.	-7.2001e-005
50	8.6199	2.2606	0.	-6.7294e-005
51	9.9465	2.3442	0.	-5.7502e-005
52	11.212	2.3745	0.	-4.7901e-005
53	12.44	2.374	0.	-3.9439e-005
54	13.638	2.3708	0.	-3.1901e-005
55	14.813	2.3711	0.	-2.5276e-005
56	15.974	2.3748	0.	-1.9481e-005
57	17.125	2.3783	0.	-1.4494e-005
58	18.273	2.3812	0.	-1.0284e-005
59	19.419	2.3847	0.	-6.8397e-006
60	20.565	2.3898	0.	-4.1521e-006
61	21.677	3.5918	0.	-2.2752e-006
62	20.515	3.594	0.	-4.256e-006
63	19.354	3.5802	0.	-7.0179e-006
64	18.194	3.5893	0.	-1.055e-005
65	17.033	3.5859	0.	-1.4868e-005
66	15.867	3.5818	0.	-1.9983e-005
67	14.691	3.5775	0.	-2.5902e-005
68	13.501	3.5704	0.	-3.2681e-005
69	12.278	3.564	0.	-4.0397e-005
70	11.006	3.5571	0.	-4.927e-005
71	9.6624	3.5188	0.	-5.9584e-005
72	1.1191	4.8808	0.	-1.3383e-004
73	2.5051	2.6558	0.	-1.2365e-004
74	22.838	3.5997	0.	-1.0438e-006
75	1.328	2.5966	0.	-1.3986e-004
76	21.715	2.3954	0.	-2.2184e-006
77	22.856	2.3995	0.	-1.0273e-006
78	5.7026	5.0575	0.	-6.2216e-005
79	6.4966	4.1152	0.	-9.7516e-005
80	3.9611	1.0882	0.	-8.2126e-005
81	1.2697	1.2868	0.	-1.342e-004
82	3.234	5.1851	0.	-1.1515e-004
83	3.9563	4.6147	0.	-1.1061e-004
84	5.5584	1.0673	0.	-5.3151e-005
85	5.3675	2.3082	0.	-1.7862e-004
86	4.5162	3.491	0.	-1.8681e-004
87	3.1117	4.2387	0.	-1.2259e-004
88	3.1117	4.2387	0.1	-4.8338e-005
89	4.5162	3.491	0.1	-9.4813e-005
90	5.3675	2.3082	0.1	-6.5677e-005
91	5.5584	1.0673	0.1	-3.9063e-005
92	3.9563	4.6147	0.1	-4.8649e-005
93	3.234	5.1851	0.1	-4.1569e-005
94	1.2697	1.2868	0.1	-7.7433e-005
95	3.9611	1.0882	0.1	-3.5379e-005
96	6.4966	4.1152	0.1	-3.5122e-005
97	5.7026	5.0575	0.1	-3.1597e-005
98	22.856	2.3995	0.1	-1.3494e-006
99	21.715	2.3954	0.1	-1.74e-006
100	1.328	2.5966	0.1	-8.7293e-005
101	22.838	3.5997	0.1	-1.351e-006
102	2.5051	2.6558	0.1	-5.0569e-005
103	1.1191	4.8808	0.1	-7.7852e-005
104	9.6624	3.5188	0.1	-2.1387e-005
105	11.006	3.5571	0.1	-1.6583e-005
106	12.278	3.564	0.1	-1.337e-005
107	13.501	3.5704	0.1	-1.1166e-005
108	14.691	3.5775	0.1	-9.2133e-006
109	15.867	3.5818	0.1	-7.4082e-006
110	17.033	3.5859	0.1	-5.8071e-006
111	18.194	3.5893	0.1	-4.4326e-006
112	19.354	3.5802	0.1	-3.2979e-006
113	20.515	3.594	0.1	-2.4014e-006
114	21.677	3.5918	0.1	-1.7573e-006
115	20.565	2.3898	0.1	-2.3686e-006
116	19.419	2.3847	0.1	-3.2415e-006
117	18.273	2.3812	0.1	-4.3518e-006
118	17.125	2.3783	0.1	-5.6932e-006
119	15.974	2.3748	0.1	-7.2511e-006
120	14.813	2.3711	0.1	-9.0178e-006
121	13.638	2.3708	0.1	-1.0969e-005
122	12.44	2.374	0.1	-1.3085e-005
123	11.212	2.3745	0.1	-1.5958e-005
124	9.9465	2.3442	0.1	-1.9402e-005
125	8.6199	2.2606	0.1	-2.3754e-005
126	8.2473	3.3585	0.1	-2.5876e-005
127	2.5545	1.276	0.1	-4.4554e-005
