Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	3.9312	2.3837	0.	700.42
2	3.9558	3.2545	0.	101.84
3	2.4326	0.36873	0.	-129.73
4	2.284	4.1228	0.	-2873.5
5	2.0151	5.2413	0.	-201.54
6	4.0529	5.0577	0.	-167.26
7	4.3258	4.685	0.	-431.66
8	5.0548	3.4579	0.	-1483.5
9	4.2229	0.56995	0.	-132.64
10	2.2388	1.4398	0.	-452.84
11	0.96682	5.004	0.	-911.99
12	4.2662	5.4601	0.	89.891
13	5.2768	0.82096	0.	-52.654
14	1.5449	3.1373	0.	-269.44
15	1.3977	1.7944	0.	-1874.8
16	1.0036	3.9833	0.	-1918.7
17	6.2803	1.3164	0.	-211.16
18	7.7047	1.2135	0.	-73.711
19	8.9585	1.2022	0.	-67.775
20	10.171	1.1965	0.	-33.706
21	11.343	1.1911	0.	-16.683
22	12.507	1.1821	0.	-3.6115
23	13.667	1.1814	0.	-0.14769
24	14.811	1.1812	0.	-1.689e-002
25	15.961	1.1829	0.	0.12474
26	17.105	1.1855	0.	-8.1636e-002
27	18.252	1.1863	0.	3.6909e-002
28	19.397	1.1844	0.	7.4877e-002
29	20.549	1.1957	0.	-0.15064
30	21.702	1.1933	0.	6.0836e-002
31	22.85	1.1959	0.	-9.3159e-002
32	22.844	2.3945	0.	0.12916
33	22.844	3.6002	0.	-0.10463
34	22.845	4.8067	0.	-0.20181
35	21.692	4.8076	0.	-3.1996e-003
36	20.544	4.7974	0.	-6.8577e-002
37	19.394	4.8005	0.	8.3116e-002
38	18.248	4.7833	0.	1.1941e-002
39	17.102	4.7491	0.	-1.0663e-002
40	15.956	4.7223	0.	0.14435
41	14.813	4.7082	0.	-0.2758
42	13.669	4.7054	0.	-3.2467e-002
43	12.52	4.7342	0.	-5.0616
44	11.351	4.7657	0.	-14.505
45	10.164	4.7652	0.	-27.844
46	8.9677	4.7607	0.	-34.632
47	7.6938	4.7639	0.	-248.27
48	6.1676	4.6757	0.	177.15
49	5.3009	5.2303	0.	-298.58
50	6.3638	2.4407	0.	-93.502
51	6.4153	3.5471	0.	-347.19
52	7.6502	2.3811	0.	-144.19
53	8.9027	2.3775	0.	-121.95
54	10.135	2.3712	0.	-66.476
55	11.323	2.3685	0.	-31.22
56	12.497	2.3646	0.	-12.881
57	13.663	2.3647	0.	-1.5978
58	14.81	2.3672	0.	-0.18268
59	15.958	2.3685	0.	-0.19221
60	17.102	2.3717	0.	-0.14147
61	18.247	2.3754	0.	-2.8923e-002
62	19.391	2.3903	0.	0.12172
63	20.535	2.3995	0.	-8.4358e-004
64	21.691	2.3921	0.	-0.43075
65	21.688	3.5992	0.	-0.15055
66	20.532	3.5979	0.	0.12644
67	19.385	3.5908	0.	-0.32945
68	18.246	3.5789	0.	7.3793e-002
69	17.097	3.5566	0.	0.23014
70	15.954	3.5466	0.	-6.2185e-002
71	14.811	3.5395	0.	9.3256e-002
72	13.664	3.5349	0.	-1.9171
73	12.497	3.5407	0.	-11.24
74	11.333	3.5421	0.	-29.497
75	10.133	3.5503	0.	-62.685
76	8.9344	3.5334	0.	-106.45
77	7.6482	3.5775	0.	-233.62
78	4.8554	4.1194	0.	-251.3
79	2.0097	0.64445	0.	-235.25
80	2.915	2.263	0.	49.416
81	2.0346	4.541	0.	-752.24
82	3.9599	0.99565	0.	-172.74
83	4.4914	1.4497	0.	-141.76
84	4.5703	2.1071	0.	-1793.4
