Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	5.3898	2.7824	0.	-1394.
2	5.1465	2.8199	0.	-1951.
3	3.9765	3.6683	0.	-1428.
4	6.3684	4.1591	0.	-982.12
5	3.9826	0.69754	0.	-842.48
6	6.0887	0.57458	0.	-618.44
7	4.3589	4.3043	0.	-1214.4
8	6.2078	5.3646	0.	-581.79
9	5.574	3.6814	0.	-1400.1
10	3.5506	2.0025	0.	-1129.
11	4.0293	5.2884	0.	-840.09
12	4.8714	3.1335	0.	-1898.4
13	3.0666	0.97886	0.	-1180.
14	7.1408	3.3046	0.	-931.26
15	3.1094	5.0229	0.	-1137.1
16	2.2285	4.7436	0.	-1389.7
17	1.1456	4.7256	0.	-1342.6
18	1.0758	1.1991	0.	-1350.4
19	2.1229	1.1414	0.	-1407.7
20	7.0967	0.86721	0.	-692.27
21	8.1073	1.5076	0.	-749.3
22	9.477	1.3169	0.	-633.36
23	10.688	1.2242	0.	-525.89
24	11.854	1.2119	0.	-437.55
25	12.977	1.2072	0.	-359.61
26	14.063	1.1926	0.	-292.25
27	15.153	1.2186	0.	-232.43
28	16.241	1.2092	0.	-179.85
29	17.342	1.1964	0.	-133.59
30	18.452	1.1844	0.	-93.95
31	19.559	1.1846	0.	-61.466
32	20.667	1.1974	0.	-36.068
33	21.775	1.1973	0.	-17.727
34	22.881	1.196	0.	-6.3469
35	1.209	3.5384	0.	-1417.9
36	1.17	2.3846	0.	-1432.4
37	22.875	2.3943	0.	-6.919
38	22.879	3.6005	0.	-6.9113
39	22.884	4.7974	0.	-6.377
40	21.767	4.7959	0.	-17.881
41	20.65	4.7943	0.	-36.434
42	19.547	4.7884	0.	-61.842
43	18.444	4.7918	0.	-94.077
44	17.35	4.8045	0.	-133.13
45	16.255	4.8631	0.	-179.41
46	15.152	4.8367	0.	-233.24
47	14.048	4.831	0.	-294.02
48	12.938	4.8171	0.	-362.36
49	11.82	4.806	0.	-436.56
50	10.638	4.7835	0.	-530.5
51	9.213	4.3831	0.	-628.2
52	8.0065	4.6266	0.	-727.25
53	7.0573	4.9979	0.	-733.09
54	2.5177	3.471	0.	-1352.5
55	2.3181	2.2594	0.	-1427.3
56	9.568	2.5359	0.	-615.82
57	8.4411	2.9351	0.	-724.7
58	10.761	2.387	0.	-513.87
59	11.876	2.4054	0.	-429.97
60	12.983	2.4187	0.	-356.62
61	14.069	2.4324	0.	-290.48
62	15.146	2.4359	0.	-232.31
63	16.233	2.422	0.	-179.6
64	17.334	2.3998	0.	-133.67
65	18.436	2.3834	0.	-94.361
66	19.543	2.3885	0.	-61.901
67	20.652	2.3952	0.	-36.526
68	21.762	2.3974	0.	-18.247
69	21.752	3.5966	0.	-18.416
70	19.538	3.589	0.	-62.035
71	18.435	3.5906	0.	-94.278
72	17.336	3.6079	0.	-133.53
73	16.234	3.6443	0.	-179.84
74	15.162	3.658	0.	-231.86
75	14.062	3.6329	0.	-292.09
76	12.975	3.6317	0.	-356.77
77	11.887	3.6075	0.	-425.84
78	10.777	3.588	0.	-507.78
79	9.8989	3.5222	0.	-569.58
80	20.642	3.588	0.	-36.772
