Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	18.322	3.3599	0.	7.6848e-005
2	18.889	3.2155	0.	1.1787e-005
3	17.671	2.7261	0.	1.998e-005
4	21.445	2.6571	0.	9.2917e-006
5	16.736	1.8262	0.	-1.0699e-005
6	18.51	3.1514	0.	6.4763e-005
7	18.264	2.8774	0.	6.3313e-005
8	18.109	2.9855	0.	7.3085e-005
9	19.602	3.3824	0.	1.9882e-005
10	19.778	4.6462	0.	1.8382e-005
11	19.778	4.6462	0.1	-1.8382e-005
12	19.602	3.3824	0.1	-1.9882e-005
13	18.109	2.9855	0.1	-7.3085e-005
14	18.264	2.8774	0.1	-6.3313e-005
15	18.51	3.1514	0.1	-6.4763e-005
16	16.736	1.8262	0.1	1.0699e-005
17	21.445	2.6571	0.1	-9.2917e-006
18	17.671	2.7261	0.1	-1.998e-005
19	18.889	3.2155	0.1	-1.1787e-005
20	18.322	3.3599	0.1	-7.6848e-005
21	18.167	1.	0.1	-1.8916e-005
22	18.167	1.5	0.1	-1.8267e-005
23	18.167	2.	0.1	-5.6852e-005
24	18.	2.	0.1	-1.1649e-004
25	18.	1.5	0.1	-6.5406e-005
26	18.	1.	0.1	6.9859e-006
27	18.167	5.	0.1	-2.7791e-005
28	18.167	4.5	0.1	-3.2519e-005
29	18.167	4.	0.1	-8.1984e-005
30	18.	4.	0.1	-9.6699e-005
31	18.	4.5	0.1	-1.7981e-005
32	18.	5.	0.1	-1.2077e-005
33	18.167	6.	0.1	-1.1377e-005
34	21.083	6.	0.1	-7.5388e-006
35	24.	6.	0.1	-7.9587e-006
36	24.	3.	0.1	-5.676e-006
37	2.6226e-014	3.	0.1	4.6713e-006
38	3.937e-014	6.	0.1	7.0893e-006
39	9.	6.	0.1	-1.3057e-005
40	13.5	6.	0.1	-4.6235e-005
41	18.	6.	0.1	-2.1838e-005
42	24.	0.	0.1	-8.7676e-006
43	21.083	0.	0.1	-9.7549e-006
44	18.167	0.	0.1	-1.6484e-005
45	18.	0.	0.1	5.5864e-005
46	13.5	2.0927e-030	0.1	-2.0067e-005
47	9.	1.3952e-030	0.1	-2.3015e-005
48	0.	0.	0.1	1.4271e-005
49	9.	1.3952e-030	0.	2.3015e-005
50	13.5	2.0927e-030	0.	2.0067e-005
51	18.	0.	0.	-5.5864e-005
52	0.	0.	0.	-1.4271e-005
53	21.083	0.	0.	9.7549e-006
54	18.167	0.	0.	1.6484e-005
55	24.	0.	0.	8.7676e-006
56	13.5	6.	0.	4.6235e-005
57	9.	6.	0.	1.3057e-005
58	18.	6.	0.	2.1838e-005
59	3.937e-014	6.	0.	-7.0893e-006
60	2.6226e-014	3.	0.	-4.6713e-006
61	24.	3.	0.	5.676e-006
62	24.	6.	0.	7.9587e-006
63	21.083	6.	0.	7.5388e-006
64	18.167	6.	0.	1.1377e-005
65	18.	4.5	0.	1.7981e-005
66	18.	5.	0.	1.2077e-005
67	18.	4.	0.	9.6699e-005
68	18.167	5.	0.	2.7791e-005
69	18.167	4.5	0.	3.2519e-005
70	18.167	4.	0.	8.1984e-005
71	18.	1.5	0.	6.5406e-005
72	18.	1.	0.	-6.9859e-006
73	18.	2.	0.	1.1649e-004
74	18.167	1.	0.	1.8916e-005
75	18.167	1.5	0.	1.8267e-005
76	18.167	2.	0.	5.6852e-005
77	18.416	3.2556	0.	7.1295e-005
78	18.216	3.1727	0.	7.5632e-005
79	18.322	3.3599	5.e-002	-1.0487e-012
80	18.244	3.6799	0.	8.161e-005
81	18.7	3.1835	0.	3.7993e-005
82	19.245	3.2989	0.	1.5297e-005
83	18.889	3.2155	5.e-002	1.1357e-012
84	18.528	3.6078	0.	7.5728e-005
85	18.528	2.6078	0.	5.7133e-005
86	17.204	2.2762	0.	3.4403e-006
87	17.671	2.7261	5.e-002	-4.4511e-013
88	17.836	3.363	0.	9.4393e-005
89	17.836	2.363	0.	7.9453e-005
90	20.523	3.0197	0.	1.6326e-005
91	21.445	2.6571	5.e-002	3.9751e-013
92	21.264	1.3285	0.	1.1346e-005
93	22.722	2.8285	0.	9.4512e-006
94	21.264	4.3285	0.	8.461e-006
95	19.806	1.8285	0.	1.109e-005
96	16.736	1.8262	5.e-002	-2.9378e-013
97	15.118	0.91311	0.	2.2545e-005
98	17.368	3.1631	0.	1.3607e-005
99	17.368	1.6631	0.	3.1784e-005
100	17.368	1.4131	0.	1.1625e-005
101	18.387	3.0144	0.	6.3702e-005
102	18.51	3.1514	5.e-002	1.7773e-013
