Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	8.2545	3.5228	0.	0.30563
2	6.3853	2.991	0.	0.18448
3	9.5917	3.1354	0.	0.42182
4	5.7424	1.6961	0.	0.14886
5	8.9725	2.7961	0.	0.36611
6	8.1081	3.2832	0.	0.29513
7	8.4781	2.304	0.	0.3228
8	20.042	3.	0.	1.6153
9	16.083	3.	0.	1.1179
10	12.982	3.002	0.	0.76407
11	10.18	4.2326	0.	0.47625
12	3.1841	2.9613	0.	4.8455e-002
13	5.7034	4.2138	0.	0.14738
14	8.9518	2.0779	0.	0.36246
15	7.4681	3.107	0.	0.25025
16	8.2895	2.8353	0.	0.30919
17	7.934	2.3902	0.	0.28091
18	10.146	1.7012	0.	0.47188
19	7.9021	3.1027	0.	0.28015
20	8.0507	2.6529	0.	0.29055
21	8.0507	2.6529	0.1	0.29055
22	7.9021	3.1027	0.1	0.28015
23	10.146	1.7012	0.1	0.47188
24	7.934	2.3902	0.1	0.28091
25	8.2895	2.8353	0.1	0.30919
26	7.4681	3.107	0.1	0.25025
27	8.9518	2.0779	0.1	0.36246
28	5.7034	4.2138	0.1	0.14738
29	3.1841	2.9613	0.1	4.8455e-002
30	10.18	4.2326	0.1	0.47625
31	12.982	3.002	0.1	0.76407
32	16.083	3.	0.1	1.1179
33	20.042	3.	0.1	1.6153
34	8.4781	2.304	0.1	0.3228
35	8.1081	3.2832	0.1	0.29513
36	8.9725	2.7961	0.1	0.36611
37	5.7424	1.6961	0.1	0.14886
38	9.5917	3.1354	0.1	0.42182
39	6.3853	2.991	0.1	0.18448
40	8.2545	3.5228	0.1	0.30563
41	8.1667	5.	0.1	0.28863
42	8.1667	4.5	0.1	0.29213
43	8.1667	4.	0.1	0.29615
44	8.	4.	0.1	0.28355
45	8.	4.5	0.1	0.2794
46	8.	5.	0.1	0.27471
47	8.1667	1.	0.1	0.28533
48	8.1667	1.5	0.1	0.29021
49	8.1667	2.	0.1	0.29529
50	8.	2.	0.1	0.28267
51	8.	1.5	0.1	0.27718
52	8.	1.	0.1	0.2723
53	8.1667	6.	0.1	0.28129
54	10.146	6.	0.1	0.46722
55	12.125	6.	0.1	0.66837
56	16.083	6.	0.1	1.1137
57	20.042	6.	0.1	1.6124
58	24.	6.	0.1	2.1391
59	24.	3.	0.1	2.1404
60	2.6226e-014	3.	0.1	0.
61	24.	0.	0.1	2.1386
62	20.042	0.	0.1	1.6119
63	16.083	0.	0.1	1.1129
64	12.125	0.	0.1	0.66635
65	10.146	0.	0.1	0.46413
66	8.1667	0.	0.1	0.27561
67	8.	0.	0.1	0.26235
68	6.	9.0989e-031	0.1	0.15443
69	4.	6.0659e-031	0.1	7.1258e-002
70	0.	0.	0.1	0.
71	3.937e-014	6.	0.1	0.
72	4.	6.	0.1	7.1563e-002
73	6.	6.	0.1	0.15539
74	8.	6.	0.1	0.26526
75	6.	6.	0.	0.15539
76	4.	6.	0.	7.1563e-002
77	8.	6.	0.	0.26526
78	3.937e-014	6.	0.	0.
79	4.	6.0659e-031	0.	7.1258e-002
80	6.	9.0989e-031	0.	0.15443
81	8.	0.	0.	0.26235
82	0.	0.	0.	0.
83	10.146	0.	0.	0.46413
84	12.125	0.	0.	0.66635
85	16.083	0.	0.	1.1129
86	20.042	0.	0.	1.6119
87	8.1667	0.	0.	0.27561
88	24.	0.	0.	2.1386
89	2.6226e-014	3.	0.	0.
90	24.	3.	0.	2.1404
91	24.	6.	0.	2.1391
92	20.042	6.	0.	1.6124
93	16.083	6.	0.	1.1137
94	12.125	6.	0.	0.66837
95	10.146	6.	0.	0.46722
96	8.1667	6.	0.	0.28129
97	8.	1.5	0.	0.27718
98	8.	1.	0.	0.2723
99	8.	2.	0.	0.28267
100	8.1667	1.	0.	0.28533
101	8.1667	1.5	0.	0.29021
102	8.1667	2.	0.	0.29529
103	8.	4.5	0.	0.2794
104	8.	5.	0.	0.27471
105	8.	4.	0.	0.28355
106	8.1667	5.	0.	0.28863
107	8.1667	4.5	0.	0.29213
108	8.1667	4.	0.	0.29615
109	8.6135	3.1595	0.	0.33547
110	8.1813	3.403	0.	0.30038
111	8.2545	3.5228	5.e-002	0.3056
112	8.2106	3.7614	0.	0.30111
113	6.0638	2.3436	0.	0.16676
114	6.0443	3.6024	0.	0.16591
115	6.9267	3.049	0.	0.21622
116	6.3853	2.991	5.e-002	0.18446
117	7.1926	2.4955	0.	0.23194
118	7.1926	3.7455	0.	0.23135
119	9.2821	2.9657	0.	0.39364
120	9.8858	3.684	0.	0.44906
121	9.8687	2.4183	0.	0.44737
122	9.5917	3.1354	5.e-002	0.4218
123	8.8792	3.5677	0.	0.35748
124	4.4632	2.3287	0.	9.288e-002
125	5.7424	1.6961	5.e-002	0.14884
126	5.8712	0.84805	0.	0.15253
127	6.8712	1.5981	0.	0.20928
128	6.8712	1.3481	0.	0.20783
129	8.9622	2.437	0.	0.36463
130	8.631	2.8157	0.	0.33694
131	8.9725	2.7961	5.e-002	0.36608
132	8.1988	3.0592	0.	0.30228
133	8.0051	3.193	0.	0.28756
134	8.1081	3.2832	5.e-002	0.29511
135	8.0541	3.6416	0.	0.28974
136	8.715	2.1909	0.	0.34228
137	8.3838	2.5696	0.	0.31614
138	8.4781	2.304	5.e-002	0.32277
139	8.3224	2.152	0.	0.30907
140	18.063	3.	0.	1.3615
141	20.042	3.	5.e-002	1.6152
142	20.042	1.5	0.	1.6143
143	22.021	3.	0.	1.876
144	20.042	4.5	0.	1.6146
145	14.533	3.001	0.	0.93603
146	16.083	3.	5.e-002	1.1179
147	16.083	1.5	0.	1.1166
148	16.083	4.5	0.	1.1169
149	11.581	3.6173	0.	0.61675
150	11.564	2.3516	0.	0.61463
151	12.982	3.002	5.e-002	0.76405
152	12.553	1.501	0.	0.71661
153	12.553	4.501	0.	0.71735
154	10.18	4.2326	5.e-002	0.47623
155	10.163	5.1163	0.	0.47246
156	9.1733	4.6163	0.	0.38049
157	9.1733	4.3663	0.	0.38149
158	4.4437	3.5876	0.	9.2235e-002
159	3.1841	2.9613	5.e-002	4.8425e-002
160	3.592	4.4807	0.	6.0574e-002
161	3.592	1.4807	0.	6.0421e-002
162	1.592	2.9807	0.	1.2239e-002
163	5.7034	4.2138	5.e-002	0.14736
164	5.8517	5.1069	0.	0.15231
165	6.8517	4.6069	0.	0.20762
166	9.5488	1.8896	0.	0.41607
167	8.9518	2.0779	5.e-002	0.36243
168	8.5593	1.789	0.	0.32645
169	7.7011	2.7486	0.	0.26575
170	7.6851	3.1049	0.	0.26482
171	7.4681	3.107	5.e-002	0.25023
172	7.7341	3.5535	0.	0.26721
173	8.1701	2.7441	0.	0.29977
174	8.2895	2.8353	5.e-002	0.30916
175	7.9923	2.5216	0.	0.28578
176	7.934	2.3902	5.e-002	0.28088
177	7.967	2.1951	0.	0.28209
178	10.146	1.7012	5.e-002	0.47186
179	10.146	0.85061	0.	0.46866
180	9.1562	1.3506	0.	0.37704
181	7.9764	2.8778	0.	0.28549
182	7.9021	3.1027	5.e-002	0.28012
183	8.0507	2.6529	5.e-002	0.29052
184	8.1087	2.3264	0.	0.29345
185	7.9764	2.8778	0.1	0.28549
186	7.9923	2.5216	0.1	0.28578
187	8.1701	2.7441	0.1	0.29977
188	8.1087	2.3264	0.1	0.29345
189	7.6851	3.1049	0.1	0.26482
190	8.0051	3.193	0.1	0.28756
191	9.5488	1.8896	0.1	0.41607
192	11.564	2.3516	0.1	0.61463
193	9.8687	2.4183	0.1	0.44737
194	9.1562	1.3506	0.1	0.37704
195	10.146	0.85061	0.1	0.46866
196	7.7011	2.7486	0.1	0.26575
197	7.967	2.1951	0.1	0.28209
198	8.3838	2.5696	0.1	0.31614
199	8.1988	3.0592	0.1	0.30228
200	8.631	2.8157	0.1	0.33694
201	6.9267	3.049	0.1	0.21622
202	7.7341	3.5535	0.1	0.26721
203	8.715	2.1909	0.1	0.34228
204	8.9622	2.437	0.1	0.36463
205	8.5593	1.789	0.1	0.32645
206	4.4437	3.5876	0.1	9.2235e-002
207	6.0443	3.6024	0.1	0.16591
208	6.8517	4.6069	0.1	0.20762
209	5.8517	5.1069	0.1	0.15231
210	4.4632	2.3287	0.1	9.288e-002
211	1.592	2.9807	0.1	1.2239e-002
212	3.592	1.4807	0.1	6.0421e-002
213	3.592	4.4807	0.1	6.0574e-002
214	11.581	3.6173	0.1	0.61675
215	9.8858	3.684	0.1	0.44906
216	9.1733	4.6163	0.1	0.38049
217	9.1733	4.3663	0.1	0.38149
218	10.163	5.1163	0.1	0.47246
219	14.533	3.001	0.1	0.93603
220	12.553	4.501	0.1	0.71735
221	12.553	1.501	0.1	0.71661
222	18.063	3.	0.1	1.3615
223	16.083	4.5	0.1	1.1169
224	16.083	1.5	0.1	1.1166
225	20.042	4.5	0.1	1.6146
226	22.021	3.	0.1	1.876
227	20.042	1.5	0.1	1.6143
228	8.3224	2.152	0.1	0.30907
229	8.1813	3.403	0.1	0.30038
230	8.0541	3.6416	0.1	0.28974
231	9.2821	2.9657	0.1	0.39364
232	8.6135	3.1595	0.1	0.33547
233	6.0638	2.3436	0.1	0.16676
234	6.8712	1.5981	0.1	0.20928
235	6.8712	1.3481	0.1	0.20783
236	5.8712	0.84805	0.1	0.15253
237	8.8792	3.5677	0.1	0.35748
238	7.1926	3.7455	0.1	0.23135
239	7.1926	2.4955	0.1	0.23194
240	8.2106	3.7614	0.1	0.30111
241	8.1667	4.75	0.1	0.29039
242	8.1667	5.5	0.1	0.28501
243	8.1667	5.	5.e-002	0.28859
244	8.1667	4.25	0.1	0.29415
245	8.1667	4.5	5.e-002	0.2921
246	8.0833	4.	0.1	0.28971
247	8.1667	4.	5.e-002	0.29612
248	8.	4.25	0.1	0.28159
249	8.	4.	5.e-002	0.28352
250	8.	4.75	0.1	0.27709
251	8.	4.5	5.e-002	0.27937
252	8.	5.5	0.1	0.27016
253	8.	5.	5.e-002	0.27469
254	8.1667	1.25	0.1	0.28786
255	8.1667	0.5	0.1	0.28045
256	8.1667	1.	5.e-002	0.28529
257	8.1667	1.75	0.1	0.29275
258	8.1667	1.5	5.e-002	0.29017
259	8.0833	2.	0.1	0.28883
260	8.1667	2.	5.e-002	0.29525
261	8.	1.75	0.1	0.28
262	8.	2.	5.e-002	0.28264
263	8.	1.25	0.1	0.27475
264	8.	1.5	5.e-002	0.27716
265	8.	0.5	0.1	0.26742
266	8.	1.	5.e-002	0.27228
267	9.1563	6.	0.1	0.37174
268	8.1667	6.	5.e-002	0.28125
269	11.135	6.	0.1	0.56659
270	10.146	6.	5.e-002	0.46719
271	14.104	6.	0.1	0.88294
272	12.125	6.	5.e-002	0.66835
273	18.063	6.	0.1	1.3579
274	16.083	6.	5.e-002	1.1137
275	22.021	6.	0.1	1.8739
276	20.042	6.	5.e-002	1.6124
277	24.	4.5	0.1	2.1402
278	24.	6.	5.e-002	2.1391
279	24.	1.5	0.1	2.1399
280	24.	3.	5.e-002	2.1404
281	1.3113e-014	1.5	0.1	0.
282	3.9339e-014	4.5	0.1	0.
283	2.6581e-014	3.	5.e-002	0.
284	22.021	0.	0.1	1.8734
285	24.	0.	5.e-002	2.1386
286	18.063	0.	0.1	1.3573
287	20.042	0.	5.e-002	1.6119
288	14.104	0.	0.1	0.88169
289	16.083	0.	5.e-002	1.1129
290	11.135	0.	0.1	0.56407
291	12.125	0.	5.e-002	0.66633
292	9.1563	0.	0.1	0.36774
293	10.146	0.	5.e-002	0.4641
294	8.1667	0.	5.e-002	0.27557
295	7.	1.0615e-030	0.1	0.20501
296	8.	1.2132e-030	5.e-002	0.26233
297	5.	7.5824e-031	0.1	0.11018
298	6.	0.	5.e-002	0.15441
299	2.	3.033e-031	0.1	1.7543e-002
300	4.	0.	5.e-002	7.1228e-002
301	0.	0.	5.e-002	0.
302	2.	6.	0.1	1.7619e-002
303	5.2451e-014	6.	5.e-002	0.
304	5.	6.	0.1	0.11072
305	4.	6.	5.e-002	7.1534e-002
306	7.	6.	0.1	0.20673
307	6.	6.	5.e-002	0.15537
308	8.	6.	5.e-002	0.26524
309	5.	6.	0.	0.11072
310	7.	6.	0.	0.20673
311	2.	6.	0.	1.7619e-002
312	8.	5.5	0.	0.27016
313	3.9339e-014	4.5	0.	0.
314	5.	7.5824e-031	0.	0.11018
315	2.	3.033e-031	0.	1.7543e-002
316	7.	1.0615e-030	0.	0.20501
317	8.	0.5	0.	0.26742
318	1.3113e-014	1.5	0.	0.
319	11.135	0.	0.	0.56407
320	9.1563	0.	0.	0.36774
321	14.104	0.	0.	0.88169
322	18.063	0.	0.	1.3573
323	22.021	0.	0.	1.8734
324	8.1667	0.5	0.	0.28045
325	24.	1.5	0.	2.1399
326	24.	4.5	0.	2.1402
327	22.021	6.	0.	1.8739
328	18.063	6.	0.	1.3579
329	14.104	6.	0.	0.88294
330	11.135	6.	0.	0.56659
331	9.1563	6.	0.	0.37174
332	8.1667	5.5	0.	0.28501
333	8.	1.25	0.	0.27475
334	8.	1.75	0.	0.28
335	8.0833	2.	0.	0.28883
336	8.1667	1.25	0.	0.28786
337	8.1667	1.75	0.	0.29275
338	8.	4.75	0.	0.27709
339	8.	4.25	0.	0.28159
340	8.0833	4.	0.	0.28971
341	8.1667	4.75	0.	0.29039
342	8.1667	4.25	0.	0.29415
