Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	8.6	2.1818	0.	-1.3877e-003
2	8.6	2.3636	0.	-1.1008e-003
3	8.6	2.5455	0.	-9.7215e-004
4	8.6	2.7273	0.	-9.0579e-004
5	8.6	2.9091	0.	-8.7749e-004
6	8.6	3.0909	0.	-8.7749e-004
7	8.6	3.2727	0.	-9.0579e-004
8	8.6	3.4545	0.	-9.7215e-004
9	8.6	3.6364	0.	-1.1008e-003
10	8.6	3.8182	0.	-1.3877e-003
11	8.7667	2.1818	0.	-1.379e-003
12	8.7667	2.3636	0.	-1.0972e-003
13	8.7667	2.5455	0.	-9.6731e-004
14	8.7667	2.7273	0.	-9.0064e-004
15	8.7667	2.9091	0.	-8.7217e-004
16	8.7667	3.0909	0.	-8.7217e-004
17	8.7667	3.2727	0.	-9.0064e-004
18	8.7667	3.4545	0.	-9.6731e-004
19	8.7667	3.6364	0.	-1.0972e-003
20	8.7667	3.8182	0.	-1.379e-003
21	8.417	5.8182	0.	-7.8082e-005
22	8.417	5.6364	0.	-1.1123e-004
23	8.417	5.4545	0.	-1.511e-004
24	8.417	5.2727	0.	-1.9476e-004
25	8.417	5.0909	0.	-2.4358e-004
26	8.417	4.9091	0.	-3.003e-004
27	8.417	4.7273	0.	-3.6972e-004
28	8.417	4.5455	0.	-4.6072e-004
29	8.417	4.3636	0.	-5.9266e-004
30	8.417	4.1818	0.	-8.155e-004
31	8.417	4.	0.	-1.0428e-003
32	8.417	3.8182	0.	-1.0305e-003
33	8.417	3.6364	0.	-9.713e-004
34	8.417	3.4545	0.	-9.0375e-004
35	8.417	3.2727	0.	-8.6397e-004
36	8.417	3.0909	0.	-8.4504e-004
37	8.417	2.9091	0.	-8.4504e-004
38	8.417	2.7273	0.	-8.6397e-004
39	8.417	2.5455	0.	-9.0375e-004
40	8.417	2.3636	0.	-9.713e-004
41	8.417	2.1818	0.	-1.0305e-003
42	8.417	2.	0.	-1.0428e-003
43	8.417	1.8182	0.	-8.155e-004
44	8.417	1.6364	0.	-5.9266e-004
45	8.417	1.4545	0.	-4.6072e-004
46	8.417	1.2727	0.	-3.6972e-004
47	8.417	1.0909	0.	-3.003e-004
48	8.417	0.90909	0.	-2.4358e-004
49	8.417	0.72727	0.	-1.9476e-004
50	8.417	0.54545	0.	-1.511e-004
51	8.417	0.36364	0.	-1.1123e-004
52	8.417	0.18182	0.	-7.8082e-005
53	8.234	5.8182	0.	-1.2166e-004
54	8.234	5.6364	0.	-1.3997e-004
55	8.234	5.4545	0.	-1.6944e-004
56	8.234	5.2727	0.	-2.0594e-004
57	8.234	5.0909	0.	-2.4886e-004
58	8.234	4.9091	0.	-2.994e-004
59	8.234	4.7273	0.	-3.6044e-004
60	8.234	4.5455	0.	-4.353e-004
61	8.234	4.3636	0.	-5.2989e-004
62	8.234	4.1818	0.	-6.3787e-004
63	8.234	4.	0.	-7.2413e-004
64	8.234	3.8182	0.	-7.8735e-004
65	8.234	3.6364	0.	-8.0702e-004
