Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	3.9963	2.6059	0.	2.452e-002
2	5.0127	2.4008	0.	4.0123e-002
3	4.0716	3.1948	0.	2.5752e-002
4	5.2745	3.9242	0.	4.4682e-002
5	2.3115	0.66249	0.	6.1736e-003
6	2.3479	1.6865	0.	7.3604e-003
7	4.5202	0.5801	0.	2.9893e-002
8	2.165	4.3586	0.	6.3709e-003
9	4.4494	5.4745	0.	2.9169e-002
10	5.398	3.1834	0.	4.7011e-002
11	2.1404	5.1769	0.	5.6236e-003
12	1.0633	3.8624	0.	1.5933e-003
13	1.2181	1.2769	0.	1.9595e-003
14	1.0388	4.957	0.	1.3668e-003
15	5.5127	0.78084	0.	4.7583e-002
16	6.4388	1.1616	0.	6.5765e-002
17	7.6182	1.3846	0.	9.0659e-002
18	8.762	1.5039	0.	0.11674
19	9.9685	1.5135	0.	0.14608
20	11.17	1.5043	0.	0.17695
21	12.334	1.504	0.	0.2082
22	13.48	1.5298	0.	0.24002
23	14.629	1.5475	0.	0.27283
24	15.78	1.5807	0.	0.30636
25	16.978	1.7854	0.	0.34185
26	18.296	1.2614	0.	0.38123
27	19.44	1.1916	0.	0.4158
28	20.58	1.1966	0.	0.45046
29	21.722	1.1921	0.	0.48524
30	22.857	1.1901	0.	0.51988
31	22.854	2.3909	0.	0.51994
32	22.852	3.5988	0.	0.51996
33	22.854	4.8037	0.	0.52007
34	21.713	4.7937	0.	0.48527
35	20.6	4.8114	0.	0.45136
36	19.49	4.8412	0.	0.41763
37	18.365	4.8545	0.	0.3836
38	17.194	4.8966	0.	0.34842
39	16.182	4.6987	0.	0.31837
40	15.163	4.5966	0.	0.2885
41	14.025	4.5963	0.	0.25569
42	12.853	4.6426	0.	0.22269
43	11.736	4.5188	0.	0.19222
44	10.572	4.4879	0.	0.16162
45	9.3646	4.4705	0.	0.13142
46	8.0972	4.4312	0.	0.10169
47	6.7192	4.4334	0.	7.2032e-002
48	5.524	5.1638	0.	4.828e-002
49	6.8516	2.8249	0.	7.5057e-002
50	18.472	2.5087	0.	0.38677
51	19.498	2.41	0.	0.41776
52	20.586	2.3892	0.	0.45081
53	21.71	2.3928	0.	0.48504
54	21.702	3.5897	0.	0.48487
55	20.604	3.6055	0.	0.45145
56	19.517	3.6599	0.	0.41843
57	18.463	3.7263	0.	0.38657
58	17.399	3.6467	0.	0.35463
59	16.43	3.3171	0.	0.32578
60	15.423	3.1001	0.	0.29618
61	14.305	3.0763	0.	0.26384
62	13.16	3.0702	0.	0.23145
63	12.013	3.0557	0.	0.19989
64	10.841	3.0139	0.	0.16882
65	9.6171	3.0076	0.	0.13788
66	8.3096	2.9684	0.	0.10682
67	4.2368	5.0719	0.	2.6302e-002
68	4.8281	4.5774	0.	3.6572e-002
69	2.5984	1.1195	0.	8.3511e-003
70	2.3508	2.371	0.	7.775e-003
71	1.35	2.7183	0.	2.6095e-003
72	3.5142	3.2905	0.	1.8486e-002
73	4.3083	1.0494	0.	2.7165e-002
74	4.9272	1.3293	0.	3.7829e-002
75	4.3126	1.7705	0.	2.8246e-002
76	17.669	2.6763	0.	0.36265
77	2.7763	3.1669	0.	1.1156e-002
78	3.2886	2.8007	0.	1.5958e-002
79	4.0663	1.4392	0.	2.3971e-002
80	2.3397	3.6624	0.	7.7704e-003
81	5.9249	1.936	0.	5.6352e-002
82	5.9249	1.936	0.1	5.6352e-002
83	2.3397	3.6624	0.1	7.7704e-003
84	4.0663	1.4392	0.1	2.3971e-002
85	3.2886	2.8007	0.1	1.5958e-002
86	2.7763	3.1669	0.1	1.1156e-002
87	17.669	2.6763	0.1	0.36265
88	4.3126	1.7705	0.1	2.8246e-002
89	4.9272	1.3293	0.1	3.7829e-002
90	4.3083	1.0494	0.1	2.7165e-002
91	3.5142	3.2905	0.1	1.8486e-002
92	1.35	2.7183	0.1	2.6095e-003
93	2.3508	2.371	0.1	7.775e-003
94	2.5984	1.1195	0.1	8.3511e-003
95	4.8281	4.5774	0.1	3.6572e-002
96	4.2368	5.0719	0.1	2.6302e-002
97	8.3096	2.9684	0.1	0.10682
98	9.6171	3.0076	0.1	0.13788
99	10.841	3.0139	0.1	0.16882
100	12.013	3.0557	0.1	0.19989
101	13.16	3.0702	0.1	0.23145
102	14.305	3.0763	0.1	0.26384
103	15.423	3.1001	0.1	0.29618
104	16.43	3.3171	0.1	0.32578
105	17.399	3.6467	0.1	0.35463
106	18.463	3.7263	0.1	0.38657
107	19.517	3.6599	0.1	0.41843
108	20.604	3.6055	0.1	0.45145
109	21.702	3.5897	0.1	0.48487
110	21.71	2.3928	0.1	0.48504
111	20.586	2.3892	0.1	0.45081
112	19.498	2.41	0.1	0.41776
113	18.472	2.5087	0.1	0.38677
114	6.8516	2.8249	0.1	7.5057e-002
115	5.524	5.1638	0.1	4.828e-002
116	6.7192	4.4334	0.1	7.2032e-002
117	8.0972	4.4312	0.1	0.10169
118	9.3646	4.4705	0.1	0.13142
119	10.572	4.4879	0.1	0.16162
120	11.736	4.5188	0.1	0.19222
121	12.853	4.6426	0.1	0.22269
122	14.025	4.5963	0.1	0.25569
123	15.163	4.5966	0.1	0.2885
124	16.182	4.6987	0.1	0.31837
125	17.194	4.8966	0.1	0.34842
126	18.365	4.8545	0.1	0.3836
127	19.49	4.8412	0.1	0.41763
128	20.6	4.8114	0.1	0.45136
129	21.713	4.7937	0.1	0.48527
130	22.854	4.8037	0.1	0.52007
131	22.852	3.5988	0.1	0.51996
132	22.854	2.3909	0.1	0.51994
133	22.857	1.1901	0.1	0.51988
134	21.722	1.1921	0.1	0.48524
135	20.58	1.1966	0.1	0.45046
136	19.44	1.1916	0.1	0.4158
137	18.296	1.2614	0.1	0.38123
138	16.978	1.7854	0.1	0.34185
139	15.78	1.5807	0.1	0.30636
140	14.629	1.5475	0.1	0.27283
141	13.48	1.5298	0.1	0.24002
142	12.334	1.504	0.1	0.2082
143	11.17	1.5043	0.1	0.17695
144	9.9685	1.5135	0.1	0.14608
145	8.762	1.5039	0.1	0.11674
146	7.6182	1.3846	0.1	9.0659e-002
147	6.4388	1.1616	0.1	6.5765e-002
148	5.5127	0.78084	0.1	4.7583e-002
149	1.0388	4.957	0.1	1.3668e-003
150	1.2181	1.2769	0.1	1.9595e-003
151	1.0633	3.8624	0.1	1.5933e-003
152	2.1404	5.1769	0.1	5.6236e-003
153	5.398	3.1834	0.1	4.7011e-002
154	4.4494	5.4745	0.1	2.9169e-002
155	2.165	4.3586	0.1	6.3709e-003
156	4.5202	0.5801	0.1	2.9893e-002
157	2.3479	1.6865	0.1	7.3604e-003
158	2.3115	0.66249	0.1	6.1736e-003
159	5.2745	3.9242	0.1	4.4682e-002
160	4.0716	3.1948	0.1	2.5752e-002
161	5.0127	2.4008	0.1	4.0123e-002
162	3.9963	2.6059	0.1	2.452e-002
163	3.5667	5.5	0.1	1.4872e-002
164	3.5667	5.	0.1	1.5972e-002
165	3.5667	4.5	0.1	1.7158e-002
166	3.5667	4.	0.1	1.8207e-002
167	3.4	4.	0.1	1.6234e-002
168	3.4	4.5	0.1	1.5095e-002
169	3.4	5.	0.1	1.4e-002
170	3.4	5.5	0.1	1.2968e-002
171	3.5667	0.5	0.1	1.4161e-002
172	3.5667	1.	0.1	1.5326e-002
173	3.5667	1.5	0.1	1.663e-002
174	3.5667	2.	0.1	1.7962e-002
175	3.4	2.	0.1	1.6049e-002
176	3.4	1.5	0.1	1.4726e-002
177	3.4	1.	0.1	1.3448e-002
178	3.4	0.5	0.1	1.2293e-002
179	3.5667	6.	0.1	1.3844e-002
180	4.7019	6.	0.1	3.2551e-002
181	5.837	6.	0.1	5.3048e-002
182	6.9722	6.	0.1	7.5767e-002
183	8.1074	6.	0.1	0.10056
184	9.2426	6.	0.1	0.12726
185	10.378	6.	0.1	0.1556
186	11.513	6.	0.1	0.18536
187	12.648	6.	0.1	0.21631
188	13.783	6.	0.1	0.24824
189	14.919	6.	0.1	0.28094
190	16.054	6.	0.1	0.31427
191	17.189	6.	0.1	0.34808
192	18.324	6.	0.1	0.38223
193	19.459	6.	0.1	0.41662
194	20.594	6.	0.1	0.45116
195	21.73	6.	0.1	0.48578
196	22.865	6.	0.1	0.52045
197	24.	6.	0.1	0.55511
198	24.	4.8	0.1	0.55507
199	24.	3.6	0.1	0.55501
200	24.	2.4	0.1	0.55491
201	24.	1.2	0.1	0.55477
202	1.049e-014	1.2	0.1	0.
203	2.0981e-014	2.4	0.1	0.
204	3.1471e-014	3.6	0.1	0.
205	4.1961e-014	4.8	0.1	0.
206	24.	0.	0.1	0.55462
207	22.865	0.	0.1	0.51995
208	21.73	0.	0.1	0.48529
209	20.594	0.	0.1	0.45066
210	19.459	0.	0.1	0.41612
211	18.324	0.	0.1	0.38173
212	17.189	0.	0.1	0.34759
213	16.054	0.	0.1	0.3138
214	14.919	0.	0.1	0.28046
215	13.783	0.	0.1	0.24775
216	12.648	0.	0.1	0.21583
217	11.513	0.	0.1	0.18488
218	10.378	0.	0.1	0.15511
219	9.2426	0.	0.1	0.12675
220	8.1074	0.	0.1	0.10002
221	6.9722	0.	0.1	7.5192e-002
222	5.837	0.	0.1	5.2488e-002
223	4.7019	0.	0.1	3.195e-002
224	3.5667	0.	0.1	1.3053e-002
225	3.4	0.	0.1	1.125e-002
226	2.2667	-5.2571e-031	0.1	5.0823e-003
227	1.1333	-2.6286e-031	0.1	1.1875e-003
228	0.	0.	0.1	0.
229	3.937e-014	6.	0.1	0.
230	1.1333	6.	0.1	1.1848e-003
231	2.2667	6.	0.1	5.2971e-003
232	3.4	6.	0.1	1.1978e-002
233	2.2667	6.	0.	5.2971e-003
234	1.1333	6.	0.	1.1848e-003
235	3.4	6.	0.	1.1978e-002
236	3.937e-014	6.	0.	0.
237	1.1333	-2.6286e-031	0.	1.1875e-003
238	2.2667	-5.2571e-031	0.	5.0823e-003
239	3.4	0.	0.	1.125e-002
240	0.	0.	0.	0.
241	4.7019	0.	0.	3.195e-002
242	5.837	0.	0.	5.2488e-002
243	6.9722	0.	0.	7.5192e-002
244	8.1074	0.	0.	0.10002
245	9.2426	0.	0.	0.12675
246	10.378	0.	0.	0.15511
247	11.513	0.	0.	0.18488
248	12.648	0.	0.	0.21583
249	13.783	0.	0.	0.24775
250	14.919	0.	0.	0.28046
251	16.054	0.	0.	0.3138
252	17.189	0.	0.	0.34759
253	18.324	0.	0.	0.38173
254	19.459	0.	0.	0.41612
255	20.594	0.	0.	0.45066
256	21.73	0.	0.	0.48529
257	22.865	0.	0.	0.51995
258	3.5667	0.	0.	1.3053e-002
259	24.	0.	0.	0.55462
260	4.1961e-014	4.8	0.	0.
261	3.1471e-014	3.6	0.	0.
262	2.0981e-014	2.4	0.	0.
263	1.049e-014	1.2	0.	0.
264	24.	1.2	0.	0.55477
265	24.	2.4	0.	0.55491
266	24.	3.6	0.	0.55501
267	24.	4.8	0.	0.55507
268	24.	6.	0.	0.55511
269	22.865	6.	0.	0.52045
270	21.73	6.	0.	0.48578
271	20.594	6.	0.	0.45116
272	19.459	6.	0.	0.41662
273	18.324	6.	0.	0.38223
274	17.189	6.	0.	0.34808
275	16.054	6.	0.	0.31427
276	14.919	6.	0.	0.28094
277	13.783	6.	0.	0.24824
278	12.648	6.	0.	0.21631
279	11.513	6.	0.	0.18536
280	10.378	6.	0.	0.1556
281	9.2426	6.	0.	0.12726
282	8.1074	6.	0.	0.10056
283	6.9722	6.	0.	7.5767e-002
