Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,3.9963,2.6059,0,0.00018218,1820.5,8.1656e-05,326.08,5.2731e-05,108.75,-0.0001738,-1593.3,0.02452
2,5.0127,2.4008,0,0.00012996,1298.7,5.1533e-05,8.8941,2.8335e-05,-165.41,-0.00013174,-1368.2,0.040123
3,4.0716,3.1948,0,0.00016625,1661.4,8.0073e-05,382.02,4.5935e-05,125.51,-0.00015612,-1392.7,0.025752
4,5.2745,3.9242,0,0.00011224,1121.6,4.236e-05,-21.899,2.5586e-05,-147.94,-0.00011459,-1201.2,0.044682
5,2.3115,0.66249,0,0.00011715,1170.7,5.1094e-05,122.36,2.801e-05,-51.083,-0.00011497,-1125.4,0.0061736
6,2.3479,1.6865,0,0.00013032,1302.3,5.5084e-05,90.157,2.9956e-05,-98.646,-0.00012943,-1296.2,0.0073604
7,4.5202,0.5801,0,7.3672e-05,736.21,3.1352e-05,85.125,1.9882e-05,-1.0575,-7.1862e-05,-690.39,0.029893
8,2.165,4.3586,0,0.00011916,1190.8,3.8745e-05,-88.9,3.2098e-05,-138.85,-0.00012295,-1303.8,0.0063709
9,4.4494,5.4745,0,7.2361e-05,723.12,2.9972e-05,70.58,1.9783e-05,-5.9799,-7.0958e-05,-687.77,0.029169
10,5.398,3.1834,0,0.0001194,1193.2,4.6667e-05,-19.043,2.4639e-05,-184.55,-0.000122,-1286.3,0.047011
11,2.1404,5.1769,0,0.00011121,1111.3,3.6797e-05,-42.178,3.2647e-05,-73.364,-0.00011314,-1168.7,0.0056236
12,1.0633,3.8624,0,0.00015364,1535.3,9.1063e-05,360.06,6.4777e-06,-275.48,-0.00014199,-1391,0.0015933
13,1.2181,1.2769,0,0.00012789,1278,7.2419e-05,296.19,1.2998e-05,-150.27,-0.00011942,-1145.2,0.0019595
14,1.0388,4.957,0,0.00013883,1387.3,7.8451e-05,308.82,1.3053e-05,-182.56,-0.00012999,-1257.3,0.0013668
15,5.5127,0.78084,0,8.8913e-05,888.52,3.2364e-05,33.818,2.7279e-05,-4.3876,-8.8351e-05,-873.19,0.047583
16,6.4388,1.1616,0,8.5043e-05,849.85,2.8509e-05,-1.7954,2.7145e-05,-12.044,-8.5274e-05,-856.72,0.065765
17,7.6182,1.3846,0,7.7622e-05,775.68,2.6322e-05,2.372,2.4632e-05,-10.326,-7.7749e-05,-779.58,0.090659
18,8.762,1.5039,0,6.7502e-05,674.55,2.356e-05,4.1917,2.0465e-05,-19.065,-6.7725e-05,-681.69,0.11674
19,9.9685,1.5135,0,5.7341e-05,573.01,1.8991e-05,-3.9747,1.8442e-05,-8.0966,-5.7545e-05,-579.04,0.14608
20,11.17,1.5043,0,4.8582e-05,485.48,1.6284e-05,2.3594,1.5821e-05,-1.1232,-4.856e-05,-484.85,0.17695
21,12.334,1.504,0,4.0406e-05,403.78,1.3792e-05,4.8901,1.3005e-05,-1.0235,-4.0337e-05,-401.81,0.2082
22,13.48,1.5298,0,3.3103e-05,330.8,1.1524e-05,7.0349,1.055e-05,-0.28585,-3.2982e-05,-327.36,0.24002
23,14.629,1.5475,0,2.654e-05,265.22,9.3637e-06,7.3869,8.4059e-06,0.19033,-2.6404e-05,-261.36,0.27283
24,15.78,1.5807,0,2.0677e-05,206.63,7.4883e-06,8.2987,6.4508e-06,0.50353,-2.0516e-05,-202.12,0.30636
25,16.978,1.7854,0,1.4621e-05,146.11,5.6178e-06,10.186,4.3998e-06,1.0335,-1.4409e-05,-140.29,0.34185
26,18.296,1.2614,0,1.0597e-05,105.9,4.2134e-06,8.8852,3.0782e-06,0.35633,-1.0414e-05,-101.02,0.38123
27,19.44,1.1916,0,6.9645e-06,69.597,3.1519e-06,9.3378,1.6509e-06,-1.9397,-6.7697e-06,-65.209,0.4158
28,20.58,1.1966,0,4.3754e-06,43.724,2.2556e-06,9.6984,8.7895e-07,-0.64507,-4.1286e-06,-38.27,0.45046
29,21.722,1.1921,0,2.4326e-06,24.309,1.5276e-06,8.8486,2.6123e-07,-0.66647,-2.1494e-06,-18.779,0.48524
30,22.857,1.1901,0,1.2762e-06,12.753,1.0386e-06,7.9653,-1.0461e-07,-0.62402,-9.1173e-07,-6.6883,0.51988
31,22.854,2.3909,0,1.6092e-06,16.081,1.3775e-06,10.964,-2.4522e-07,-1.2281,-1.048e-06,-7.2601,0.51994
32,22.852,3.5988,0,1.6051e-06,16.039,1.3753e-06,10.951,-2.4803e-07,-1.2468,-1.0427e-06,-7.218,0.51996
33,22.854,4.8037,0,1.2593e-06,12.584,1.0193e-06,7.7768,-9.6554e-08,-0.60737,-9.0656e-07,-6.6935,0.52007
34,21.713,4.7937,0,2.3776e-06,23.759,1.4805e-06,8.5188,2.7041e-07,-0.57303,-2.108e-06,-18.444,0.48527
35,20.6,4.8114,0,4.2075e-06,42.046,2.1047e-06,8.4312,8.8385e-07,-0.7419,-4.0009e-06,-37.444,0.45136
36,19.49,4.8412,0,6.8127e-06,68.08,2.9035e-06,7.7983,1.8233e-06,-0.31777,-6.649e-06,-63.976,0.41763
37,18.365,4.8545,0,1.0185e-05,101.78,4.0362e-06,7.9839,2.9292e-06,-0.33402,-1.0029e-05,-97.697,0.3836
38,17.194,4.8966,0,1.4177e-05,141.67,5.4112e-06,7.951,4.1482e-06,-1.5387,-1.4044e-05,-138.23,0.34842
39,16.182,4.6987,0,1.8704e-05,186.91,6.9001e-06,8.0535,5.6651e-06,-1.2264,-1.857e-05,-183.32,0.31837
40,15.163,4.5966,0,2.3786e-05,237.69,8.4761e-06,6.4648,7.3734e-06,-1.8206,-2.3696e-05,-235.26,0.2885
41,14.025,4.5963,0,2.9825e-05,298.04,1.0363e-05,5.2024,9.4331e-06,-1.7866,-2.976e-05,-296.27,0.25569
42,12.853,4.6426,0,3.6838e-05,368.12,1.2646e-05,5.1904,1.1801e-05,-1.1613,-3.6765e-05,-366.07,0.22269
43,11.736,4.5188,0,4.449e-05,444.59,1.4831e-05,0.87756,1.4509e-05,-1.5478,-4.45e-05,-444.92,0.19222
44,10.572,4.4879,0,5.2932e-05,528.95,1.7649e-05,-1.058,1.7064e-05,-5.4485,-5.3041e-05,-532.19,0.16162
45,9.3646,4.4705,0,6.2646e-05,626.03,2.1427e-05,-1.2743,1.9271e-05,-17.475,-6.2949e-05,-635.24,0.13142
46,8.0972,4.4312,0,7.3256e-05,732.05,2.6077e-05,6.2704,2.1484e-05,-28.241,-7.3568e-05,-742.43,0.10169
47,6.7192,4.4334,0,8.1208e-05,811.52,2.9148e-05,-15.455,2.1279e-05,-74.585,-8.2578e-05,-854.93,0.072032
48,5.524,5.1638,0,9.9579e-05,995.1,3.9804e-05,86.198,2.8799e-05,3.5101,-9.7795e-05,-947.67,0.04828
49,6.8516,2.8249,0,8.0046e-05,799.91,2.9051e-05,-25.253,1.9442e-05,-97.45,-8.1888e-05,-858.81,0.075057
50,18.472,2.5087,0,9.8827e-06,98.759,4.2723e-06,12.991,2.6961e-06,1.1482,-9.5888e-06,-91.155,0.38677
51,19.498,2.41,0,6.7797e-06,67.75,3.4113e-06,12.758,1.2981e-06,-3.1199,-6.4746e-06,-61.521,0.41776
52,20.586,2.3892,0,4.4631e-06,44.6,2.4898e-06,12.198,7.4151e-07,-0.93766,-4.1239e-06,-37.494,0.45081
53,21.71,2.3928,0,2.6445e-06,26.427,1.7903e-06,11.13,1.3987e-07,-1.2708,-2.2485e-06,-19.216,0.48504
54,21.702,3.5897,0,2.619e-06,26.172,1.7767e-06,11.098,1.3809e-07,-1.2144,-2.2236e-06,-18.959,0.48487
55,20.604,3.6055,0,4.3677e-06,43.647,2.3568e-06,11,7.9646e-07,-0.72367,-4.0731e-06,-37.312,0.45145
56,19.517,3.6599,0,6.8519e-06,68.471,3.1687e-06,10.849,1.6591e-06,-0.49333,-6.6048e-06,-62.585,0.41843
57,18.463,3.7263,0,9.9484e-06,99.416,4.2471e-06,11.583,2.6682e-06,-0.28071,-9.7029e-06,-93.232,0.38657
58,17.399,3.6467,0,1.3012e-05,130.03,5.2566e-06,10.368,3.5768e-06,-2.2534,-1.2827e-05,-125.51,0.35463
59,16.43,3.3171,0,1.7897e-05,178.85,6.7086e-06,8.6712,5.3247e-06,-1.7267,-1.7756e-05,-175.15,0.32578
60,15.423,3.1001,0,2.2522e-05,225.07,8.0337e-06,5.8341,6.9414e-06,-2.3736,-2.2452e-05,-223.23,0.29618
61,14.305,3.0763,0,2.8211e-05,281.92,9.9718e-06,6.6721,8.7935e-06,-2.1817,-2.8124e-05,-279.57,0.26384
62,13.16,3.0702,0,3.4858e-05,348.34,1.1987e-05,4.8898,1.1129e-05,-1.5577,-3.4796e-05,-346.62,0.23145
63,12.013,3.0557,0,4.2413e-05,423.84,1.4222e-05,1.9968,1.3798e-05,-1.1929,-4.2399e-05,-423.43,0.19989
64,10.841,3.0139,0,5.0618e-05,505.83,1.684e-05,-1.2682,1.6358e-05,-4.8913,-5.0722e-05,-508.9,0.16882
65,9.6171,3.0076,0,5.9954e-05,599.12,2.0345e-05,-3.5978,1.85e-05,-17.459,-6.03e-05,-609.53,0.13788
66,8.3096,2.9684,0,7.1404e-05,713.54,2.5759e-05,10.23,2.0728e-05,-27.566,-7.1623e-05,-721.46,0.10682
67,4.2368,5.0719,0,8.4478e-05,844.19,3.9507e-05,139.52,2.0178e-05,-5.7092,-8.1258e-05,-767.86,0.026302
68,4.8281,4.5774,0,0.00010888,1088.1,4.6778e-05,102.86,2.631e-05,-50.927,-0.00010718,-1053.9,0.036572
69,2.5984,1.1195,0,9.1582e-05,915.18,3.5727e-05,99.186,2.9934e-05,55.661,-8.887e-05,-836.98,0.0083511
70,2.3508,2.371,0,0.00014808,1479.8,5.8441e-05,-60.604,2.5819e-05,-305.72,-0.00015278,-1647.6,0.007775
71,1.35,2.7183,0,0.00014715,1470.4,8.706e-05,319.35,3.5758e-06,-307.91,-0.00013654,-1360.7,0.0026095
72,3.5142,3.2905,0,0.00024104,2408.7,0.00012096,542.73,5.5963e-05,54.329,-0.00022714,-2072.8,0.018486
73,4.3083,1.0494,0,8.707e-05,870.1,4.0066e-05,124.56,2.0141e-05,-25.15,-8.4407e-05,-810.68,0.027165
74,4.9272,1.3293,0,0.00010118,1011.1,3.9338e-05,47.089,2.7398e-05,-42.618,-0.00010081,-1005.9,0.037829
75,4.3126,1.7705,0,0.00013871,1386.1,5.2388e-05,-58.531,2.8488e-05,-238.1,-0.00014288,-1525.7,0.028246
76,17.669,2.6763,0,1.2728e-05,127.2,5.732e-06,20.87,3.4472e-06,3.7027,-1.2223e-05,-114.04,0.36265
77,2.7763,3.1669,0,0.00018147,1813.5,6.6383e-05,-9.4315,4.7702e-05,-149.79,-0.00018377,-1889,0.011156
78,3.2886,2.8007,0,0.00023909,2389.3,0.00010108,301.52,6.8201e-05,54.486,-0.00023208,-2201.7,0.015958
79,4.0663,1.4392,0,0.00013066,1305.7,6.5974e-05,267.51,2.6784e-05,-26.949,-0.00012405,-1160.2,0.023971
80,2.3397,3.6624,0,0.00014061,1405.1,4.8645e-05,-76.295,3.5403e-05,-175.8,-0.00014463,-1528.5,0.0077704
81,5.9249,1.936,0,9.5691e-05,956.25,3.2405e-05,-33.139,2.7098e-05,-73.014,-9.7435e-05,-1008.7,0.056352
82,5.9249,1.936,0.1,9.5691e-05,956.25,9.7435e-05,1008.7,-2.7098e-05,73.014,-3.2405e-05,33.139,0.056352
83,2.3397,3.6624,0.1,0.00014061,1405.1,0.00014463,1528.5,-3.5403e-05,175.8,-4.8645e-05,76.295,0.0077704
84,4.0663,1.4392,0.1,0.00013066,1305.7,0.00012405,1160.2,-2.6784e-05,26.949,-6.5974e-05,-267.51,0.023971
85,3.2886,2.8007,0.1,0.00023909,2389.3,0.00023208,2201.7,-6.8201e-05,-54.486,-0.00010108,-301.52,0.015958
86,2.7763,3.1669,0.1,0.00018147,1813.5,0.00018377,1889,-4.7702e-05,149.79,-6.6383e-05,9.4316,0.011156
87,17.669,2.6763,0.1,1.2728e-05,127.2,1.2223e-05,114.04,-3.4472e-06,-3.7027,-5.732e-06,-20.87,0.36265
88,4.3126,1.7705,0.1,0.00013871,1386.1,0.00014288,1525.7,-2.8488e-05,238.1,-5.2388e-05,58.531,0.028246
89,4.9272,1.3293,0.1,0.00010118,1011.1,0.00010081,1005.9,-2.7398e-05,42.618,-3.9338e-05,-47.089,0.037829
90,4.3083,1.0494,0.1,8.707e-05,870.1,8.4407e-05,810.68,-2.0141e-05,25.15,-4.0066e-05,-124.56,0.027165
91,3.5142,3.2905,0.1,0.00024104,2408.7,0.00022714,2072.8,-5.5963e-05,-54.329,-0.00012096,-542.73,0.018486
92,1.35,2.7183,0.1,0.00014715,1470.4,0.00013654,1360.7,-3.5758e-06,307.91,-8.706e-05,-319.35,0.0026095
93,2.3508,2.371,0.1,0.00014808,1479.8,0.00015278,1647.6,-2.5819e-05,305.72,-5.8441e-05,60.604,0.007775
94,2.5984,1.1195,0.1,9.1582e-05,915.18,8.887e-05,836.98,-2.9934e-05,-55.661,-3.5727e-05,-99.186,0.0083511
95,4.8281,4.5774,0.1,0.00010888,1088.1,0.00010718,1053.9,-2.631e-05,50.927,-4.6778e-05,-102.86,0.036572
96,4.2368,5.0719,0.1,8.4478e-05,844.19,8.1258e-05,767.86,-2.0178e-05,5.7092,-3.9507e-05,-139.52,0.026302
97,8.3096,2.9684,0.1,7.1404e-05,713.54,7.1623e-05,721.46,-2.0728e-05,27.566,-2.5759e-05,-10.23,0.10682
98,9.6171,3.0076,0.1,5.9954e-05,599.12,6.03e-05,609.53,-1.85e-05,17.459,-2.0345e-05,3.5978,0.13788
99,10.841,3.0139,0.1,5.0618e-05,505.83,5.0722e-05,508.9,-1.6358e-05,4.8913,-1.684e-05,1.2682,0.16882
100,12.013,3.0557,0.1,4.2413e-05,423.84,4.2399e-05,423.43,-1.3798e-05,1.1929,-1.4222e-05,-1.9968,0.19989
101,13.16,3.0702,0.1,3.4858e-05,348.34,3.4796e-05,346.62,-1.1129e-05,1.5577,-1.1987e-05,-4.8898,0.23145
102,14.305,3.0763,0.1,2.8211e-05,281.92,2.8124e-05,279.57,-8.7935e-06,2.1817,-9.9718e-06,-6.6721,0.26384
103,15.423,3.1001,0.1,2.2522e-05,225.07,2.2452e-05,223.23,-6.9414e-06,2.3736,-8.0337e-06,-5.8341,0.29618
104,16.43,3.3171,0.1,1.7897e-05,178.85,1.7756e-05,175.15,-5.3247e-06,1.7267,-6.7086e-06,-8.6712,0.32578
105,17.399,3.6467,0.1,1.3012e-05,130.03,1.2827e-05,125.51,-3.5768e-06,2.2534,-5.2566e-06,-10.368,0.35463
106,18.463,3.7263,0.1,9.9484e-06,99.416,9.7029e-06,93.232,-2.6682e-06,0.28071,-4.2471e-06,-11.583,0.38657
107,19.517,3.6599,0.1,6.8519e-06,68.471,6.6048e-06,62.585,-1.6591e-06,0.49333,-3.1687e-06,-10.849,0.41843
108,20.604,3.6055,0.1,4.3677e-06,43.647,4.0731e-06,37.312,-7.9646e-07,0.72367,-2.3568e-06,-11,0.45145
109,21.702,3.5897,0.1,2.619e-06,26.172,2.2236e-06,18.959,-1.3809e-07,1.2144,-1.7767e-06,-11.098,0.48487
110,21.71,2.3928,0.1,2.6445e-06,26.427,2.2485e-06,19.216,-1.3987e-07,1.2708,-1.7903e-06,-11.13,0.48504
111,20.586,2.3892,0.1,4.4631e-06,44.6,4.1239e-06,37.494,-7.4151e-07,0.93766,-2.4898e-06,-12.198,0.45081
112,19.498,2.41,0.1,6.7797e-06,67.75,6.4746e-06,61.521,-1.2981e-06,3.1199,-3.4113e-06,-12.758,0.41776
113,18.472,2.5087,0.1,9.8827e-06,98.759,9.5888e-06,91.155,-2.6961e-06,-1.1482,-4.2723e-06,-12.991,0.38677
114,6.8516,2.8249,0.1,8.0046e-05,799.91,8.1888e-05,858.81,-1.9442e-05,97.45,-2.9051e-05,25.253,0.075057
115,5.524,5.1638,0.1,9.9579e-05,995.1,9.7795e-05,947.67,-2.8799e-05,-3.5101,-3.9804e-05,-86.198,0.04828
116,6.7192,4.4334,0.1,8.1208e-05,811.52,8.2578e-05,854.93,-2.1279e-05,74.585,-2.9148e-05,15.455,0.072032
117,8.0972,4.4312,0.1,7.3256e-05,732.05,7.3568e-05,742.43,-2.1484e-05,28.241,-2.6077e-05,-6.2704,0.10169
118,9.3646,4.4705,0.1,6.2646e-05,626.03,6.2949e-05,635.24,-1.9271e-05,17.475,-2.1427e-05,1.2743,0.13142
119,10.572,4.4879,0.1,5.2932e-05,528.95,5.3041e-05,532.19,-1.7064e-05,5.4485,-1.7649e-05,1.058,0.16162
120,11.736,4.5188,0.1,4.449e-05,444.59,4.45e-05,444.92,-1.4509e-05,1.5478,-1.4831e-05,-0.87755,0.19222
121,12.853,4.6426,0.1,3.6838e-05,368.12,3.6765e-05,366.07,-1.1801e-05,1.1613,-1.2646e-05,-5.1904,0.22269
122,14.025,4.5963,0.1,2.9825e-05,298.04,2.976e-05,296.27,-9.4331e-06,1.7866,-1.0363e-05,-5.2024,0.25569
123,15.163,4.5966,0.1,2.3786e-05,237.69,2.3696e-05,235.26,-7.3734e-06,1.8206,-8.4761e-06,-6.4648,0.2885
124,16.182,4.6987,0.1,1.8704e-05,186.91,1.857e-05,183.32,-5.6651e-06,1.2264,-6.9001e-06,-8.0535,0.31837
125,17.194,4.8966,0.1,1.4177e-05,141.67,1.4044e-05,138.23,-4.1482e-06,1.5387,-5.4112e-06,-7.951,0.34842
126,18.365,4.8545,0.1,1.0185e-05,101.78,1.0029e-05,97.697,-2.9292e-06,0.33402,-4.0362e-06,-7.9839,0.3836
127,19.49,4.8412,0.1,6.8127e-06,68.08,6.649e-06,63.976,-1.8233e-06,0.31777,-2.9035e-06,-7.7983,0.41763
128,20.6,4.8114,0.1,4.2075e-06,42.046,4.0009e-06,37.444,-8.8385e-07,0.7419,-2.1047e-06,-8.4312,0.45136
129,21.713,4.7937,0.1,2.3776e-06,23.759,2.108e-06,18.444,-2.7041e-07,0.57303,-1.4805e-06,-8.5188,0.48527
130,22.854,4.8037,0.1,1.2593e-06,12.584,9.0656e-07,6.6935,9.6554e-08,0.60737,-1.0193e-06,-7.7768,0.52007
131,22.852,3.5988,0.1,1.6051e-06,16.039,1.0427e-06,7.218,2.4803e-07,1.2468,-1.3753e-06,-10.951,0.51996
132,22.854,2.3909,0.1,1.6092e-06,16.081,1.048e-06,7.2601,2.4522e-07,1.2281,-1.3775e-06,-10.964,0.51994
133,22.857,1.1901,0.1,1.2762e-06,12.753,9.1173e-07,6.6883,1.0461e-07,0.62402,-1.0386e-06,-7.9653,0.51988
134,21.722,1.1921,0.1,2.4326e-06,24.309,2.1494e-06,18.779,-2.6123e-07,0.66647,-1.5276e-06,-8.8486,0.48524
135,20.58,1.1966,0.1,4.3754e-06,43.724,4.1286e-06,38.27,-8.7895e-07,0.64507,-2.2556e-06,-9.6984,0.45046
136,19.44,1.1916,0.1,6.9645e-06,69.597,6.7697e-06,65.209,-1.6509e-06,1.9397,-3.1519e-06,-9.3378,0.4158
137,18.296,1.2614,0.1,1.0597e-05,105.9,1.0414e-05,101.02,-3.0782e-06,-0.35633,-4.2134e-06,-8.8852,0.38123
138,16.978,1.7854,0.1,1.4621e-05,146.11,1.4409e-05,140.29,-4.3998e-06,-1.0335,-5.6178e-06,-10.186,0.34185
139,15.78,1.5807,0.1,2.0677e-05,206.63,2.0516e-05,202.12,-6.4508e-06,-0.50353,-7.4883e-06,-8.2987,0.30636
140,14.629,1.5475,0.1,2.654e-05,265.22,2.6404e-05,261.36,-8.4059e-06,-0.19033,-9.3637e-06,-7.3869,0.27283
