Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	6.1459	2.7985	0.	-1297.8
2	5.9469	3.2041	0.	-1448.7
3	6.8742	1.4314	0.	-855.82
4	3.799	3.3494	0.	-1318.7
5	7.1033	4.2692	0.	-1018.9
6	4.8843	0.39617	0.	-350.74
7	6.9234	0.55841	0.	-586.64
8	4.8208	4.685	0.	-1132.8
9	6.7671	5.4748	0.	-535.62
10	7.1798	3.6177	0.	-1118.3
11	4.9086	5.3983	0.	-811.34
12	4.4602	1.4744	0.	-972.79
13	3.3529	1.2493	0.	-1223.1
14	4.4544	2.3895	0.	-1261.
15	8.0998	1.8053	0.	-739.91
16	3.962	5.1978	0.	-1032.
17	1.3524	4.7616	0.	-1323.7
18	1.1648	1.1945	0.	-1333.4
19	2.2907	1.1701	0.	-1407.3
20	7.8378	0.96298	0.	-676.49
21	9.1773	0.97919	0.	-628.35
22	10.334	1.0944	0.	-546.13
23	11.404	1.2123	0.	-462.64
24	12.579	1.1948	0.	-385.41
25	13.743	1.1795	0.	-311.88
26	14.904	1.1732	0.	-246.45
27	16.05	1.1794	0.	-189.02
28	17.189	1.1829	0.	-139.8
29	18.32	1.1833	0.	-98.421
30	19.457	1.1925	0.	-64.315
31	20.587	1.1944	0.	-37.715
32	21.728	1.1926	0.	-18.502
33	22.863	1.1955	0.	-6.5764
34	1.3278	3.6043	0.	-1372.
35	1.2214	2.4028	0.	-1391.7
36	22.854	2.3938	0.	-7.1543
37	22.851	3.6005	0.	-7.1785
38	22.857	4.7961	0.	-6.6115
39	21.721	4.7976	0.	-18.602
40	20.582	4.7963	0.	-37.902
41	19.445	4.7989	0.	-64.617
42	18.314	4.7778	0.	-98.72
43	17.182	4.739	0.	-140.41
44	16.022	4.7299	0.	-190.3
45	14.879	4.7507	0.	-247.7
46	13.709	4.7584	0.	-314.86
47	12.51	4.7601	0.	-392.68
48	11.251	4.7303	0.	-481.6
49	9.9663	4.7457	0.	-586.14
50	8.4417	4.751	0.	-700.09
51	7.7427	5.3009	0.	-693.39
52	3.4732	2.3367	0.	-1251.3
53	8.3908	3.7313	0.	-770.3
54	2.6549	3.4991	0.	-1356.9
55	2.3623	2.3663	0.	-1392.8
56	9.1793	1.8958	0.	-639.97
57	10.169	2.2422	0.	-557.13
58	11.272	2.3855	0.	-473.51
59	12.481	2.3839	0.	-390.55
60	13.677	2.363	0.	-314.67
61	14.868	2.3406	0.	-247.9
62	16.027	2.3561	0.	-189.85
63	17.18	2.3658	0.	-140.07
64	18.316	2.3713	0.	-98.339
65	19.444	2.3879	0.	-64.54
66	20.57	2.398	0.	-38.202
67	21.712	2.3909	0.	-19.078
68	21.712	3.5977	0.	-19.076
69	20.566	3.5957	0.	-38.328
70	19.434	3.5872	0.	-64.822
71	18.313	3.5737	0.	-98.548
72	17.184	3.549	0.	-140.01
73	16.022	3.5249	0.	-189.88
74	14.847	3.5466	0.	-249.11
75	13.663	3.5588	0.	-315.91
76	12.444	3.5687	0.	-393.41
77	9.6691	3.4476	0.	-606.92
78	6.5608	5.0796	0.	-564.71
79	6.9115	4.7434	0.	-797.67
80	4.5417	0.79811	0.	-724.35
81	5.2628	2.3555	0.	-1375.
82	2.9074	4.7173	0.	-1287.8
83	5.0983	5.0376	0.	-602.26
84	4.1716	4.1028	0.	-1287.9
85	6.6071	0.99534	0.	-505.32
86	7.2397	2.0443	0.	-1006.4
87	5.006	3.2479	0.	-1360.2
88	7.7718	2.7921	0.	-917.44
89	6.8335	2.8444	0.	-991.21
90	8.7548	2.6397	0.	-717.68
91	11.144	3.5514	0.	-490.55
92	11.144	3.5514	0.1	-1.4549
93	8.7548	2.6397	0.1	25.71
94	6.8335	2.8444	0.1	-203.08
95	7.7718	2.7921	0.1	30.224
96	5.006	3.2479	0.1	-100.19
97	7.2397	2.0443	0.1	11.548
98	6.6071	0.99534	0.1	-128.11
99	4.1716	4.1028	0.1	62.721
100	5.0983	5.0376	0.1	-216.32
101	2.9074	4.7173	0.1	50.499
102	5.2628	2.3555	0.1	-345.72
103	4.5417	0.79811	0.1	-326.6
104	6.9115	4.7434	0.1	-119.71
105	6.5608	5.0796	0.1	-95.762
106	9.6691	3.4476	0.1	5.6541
107	12.444	3.5687	0.1	2.0933
108	13.663	3.5588	0.1	-4.0116
109	14.847	3.5466	0.1	-6.5426
110	16.022	3.5249	0.1	-8.4924
111	17.184	3.549	0.1	-9.4711
112	18.313	3.5737	0.1	-9.9751
113	19.434	3.5872	0.1	-10.337
114	20.566	3.5957	0.1	-10.496
115	21.712	3.5977	0.1	-10.618
116	21.712	2.3909	0.1	-10.599
117	20.57	2.398	0.1	-10.545
118	19.444	2.3879	0.1	-10.407
119	18.316	2.3713	0.1	-10.03
120	17.18	2.3658	0.1	-9.3497
121	16.027	2.3561	0.1	-8.4571
122	14.868	2.3406	0.1	-6.758
123	13.677	2.363	0.1	-4.7762
124	12.481	2.3839	0.1	0.54331
125	11.272	2.3855	0.1	-2.9249
126	10.169	2.2422	0.1	2.4481
127	9.1793	1.8958	0.1	-7.0165
128	2.3623	2.3663	0.1	79.265
129	2.6549	3.4991	0.1	78.598
130	8.3908	3.7313	0.1	17.214
131	3.4732	2.3367	0.1	-41.089
132	7.7427	5.3009	0.1	-12.683
133	8.4417	4.751	0.1	-4.1697
134	9.9663	4.7457	0.1	-3.3004
135	11.251	4.7303	0.1	5.6241
