Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	3.9935	2.7442	0.	95.453
2	5.2554	3.472	0.	-213.35
3	2.5077	0.69015	0.	-67.893
4	2.7206	1.8525	0.	-94.793
5	4.9386	0.66091	0.	6.3345
6	2.3369	4.3708	0.	-110.41
7	4.846	4.7038	0.	-24.711
8	4.4449	5.057	0.	-0.26476
9	2.2869	5.1831	0.	-67.269
10	5.5882	2.4239	0.	-241.57
11	6.5122	3.2898	0.	-123.62
12	4.6494	5.4629	0.	4.1087
13	5.9266	1.7257	0.	-10.617
14	1.11	4.9548	0.	-167.84
15	1.4561	2.7094	0.	-298.91
16	1.635	1.2618	0.	-127.96
17	1.1431	3.8594	0.	-263.63
18	6.0401	0.86305	0.	23.061
19	7.1128	1.0366	0.	-12.808
20	8.1606	1.1297	0.	-11.661
21	9.3024	1.1821	0.	-6.3805
22	10.445	1.1894	0.	-2.1579
23	11.598	1.1859	0.	-0.50548
24	12.744	1.1753	0.	-0.64422
25	13.869	1.1737	0.	-0.75141
26	14.994	1.1739	0.	-0.60708
27	16.115	1.1759	0.	-0.60508
28	17.237	1.1788	0.	-0.56932
29	18.359	1.1825	0.	-0.57705
30	19.482	1.1834	0.	-0.59942
31	20.613	1.1928	0.	-0.52526
32	21.736	1.1956	0.	-0.6038
33	22.87	1.1953	0.	-0.60316
34	22.86	2.3936	0.	-1.2476
35	22.861	3.6022	0.	-1.2381
36	22.867	4.798	0.	-0.60957
37	21.736	4.7964	0.	-0.58498
38	20.601	4.7989	0.	-0.6085
39	19.476	4.7764	0.	-0.58321
40	18.351	4.7359	0.	-0.538
41	17.229	4.7044	0.	-0.48026
42	16.11	4.6881	0.	-0.50453
43	14.99	4.6835	0.	-0.51108
44	13.87	4.6816	0.	-0.57399
45	12.743	4.7221	0.	-0.73263
46	11.597	4.7585	0.	-0.63492
47	10.425	4.7584	0.	-4.1222
48	9.2185	4.7459	0.	-15.562
49	7.9339	4.6962	0.	-27.261
50	6.5036	4.7045	0.	-55.423
51	5.6731	5.2608	0.	-12.33
52	6.9594	2.1241	0.	-44.865
53	8.0488	2.3172	0.	-37.468
54	9.2153	2.356	0.	-17.386
55	10.401	2.3658	0.	-4.9823
56	11.57	2.3682	0.	-1.2566
57	12.72	2.3559	0.	-1.0301
58	13.867	2.3537	0.	-0.95691
59	14.991	2.3544	0.	-1.2008
60	16.113	2.358	0.	-1.1211
61	17.235	2.3614	0.	-1.1843
62	18.357	2.3655	0.	-1.1964
63	19.48	2.3701	0.	-1.2313
64	20.602	2.3879	0.	-1.2051
65	21.722	2.3996	0.	-1.1824
66	21.719	3.5969	0.	-1.2115
67	20.591	3.5867	0.	-1.3048
68	19.476	3.573	0.	-1.2007
69	18.349	3.5469	0.	-1.2663
70	17.229	3.5346	0.	-1.2218
71	16.109	3.5244	0.	-1.256
72	14.988	3.5178	0.	-1.115
73	13.856	3.5218	0.	-1.2773
74	12.722	3.5281	0.	-1.1755
75	11.565	3.5494	0.	-1.2
76	10.38	3.5593	0.	-7.3112
77	9.1646	3.5466	0.	-24.115
78	7.8912	3.4807	0.	-42.949
79	5.1783	4.1662	0.	-185.4
80	2.9479	1.1704	0.	64.405
81	2.5445	2.4266	0.	-259.65
82	3.6772	3.3842	0.	71.074
83	4.12	3.361	0.	200.84
84	4.8242	1.2612	0.	-4.8056
85	4.7206	1.8176	0.	36.119
86	4.4365	2.184	0.	-210.67
87	4.619	2.6388	0.	-24.978
88	2.9292	3.1784	0.	-182.59
89	3.4402	2.8606	0.	36.405
90	2.5197	3.6824	0.	-135.63
91	2.5197	3.6824	0.1	135.63
92	3.4402	2.8606	0.1	-36.405
93	2.9292	3.1784	0.1	182.59
94	4.619	2.6388	0.1	24.978
95	4.4365	2.184	0.1	210.67
96	4.7206	1.8176	0.1	-36.119
97	4.8242	1.2612	0.1	4.8056
98	4.12	3.361	0.1	-200.84
99	3.6772	3.3842	0.1	-71.074
100	2.5445	2.4266	0.1	259.65
101	2.9479	1.1704	0.1	-64.405
102	5.1783	4.1662	0.1	185.4
103	7.8912	3.4807	0.1	42.949
104	9.1646	3.5466	0.1	24.115
105	10.38	3.5593	0.1	7.3112
106	11.565	3.5494	0.1	1.2
107	12.722	3.5281	0.1	1.1755
108	13.856	3.5218	0.1	1.2773
109	14.988	3.5178	0.1	1.115
110	16.109	3.5244	0.1	1.256
111	17.229	3.5346	0.1	1.2218
112	18.349	3.5469	0.1	1.2663
113	19.476	3.573	0.1	1.2007
114	20.591	3.5867	0.1	1.3048
115	21.719	3.5969	0.1	1.2115
116	21.722	2.3996	0.1	1.1824
117	20.602	2.3879	0.1	1.2051
118	19.48	2.3701	0.1	1.2313
119	18.357	2.3655	0.1	1.1964
120	17.235	2.3614	0.1	1.1843
121	16.113	2.358	0.1	1.1211
122	14.991	2.3544	0.1	1.2008
123	13.867	2.3537	0.1	0.95691
124	12.72	2.3559	0.1	1.0301
125	11.57	2.3682	0.1	1.2566
126	10.401	2.3658	0.1	4.9823
127	9.2153	2.356	0.1	17.386
128	8.0488	2.3172	0.1	37.468
129	6.9594	2.1241	0.1	44.865
130	5.6731	5.2608	0.1	12.33
131	6.5036	4.7045	0.1	55.423
132	7.9339	4.6962	0.1	27.261
133	9.2185	4.7459	0.1	15.562
134	10.425	4.7584	0.1	4.1222
135	11.597	4.7585	0.1	0.63492
136	12.743	4.7221	0.1	0.73263
137	13.87	4.6816	0.1	0.57399
138	14.99	4.6835	0.1	0.51108
139	16.11	4.6881	0.1	0.50452
140	17.229	4.7044	0.1	0.48026
141	18.351	4.7359	0.1	0.538
142	19.476	4.7764	0.1	0.58321
143	20.601	4.7989	0.1	0.6085
144	21.736	4.7964	0.1	0.58498
145	22.867	4.798	0.1	0.60957
146	22.861	3.6022	0.1	1.2381
147	22.86	2.3936	0.1	1.2476
148	22.87	1.1953	0.1	0.60316
149	21.736	1.1956	0.1	0.6038
150	20.613	1.1928	0.1	0.52526
151	19.482	1.1834	0.1	0.59942
152	18.359	1.1825	0.1	0.57706
153	17.237	1.1788	0.1	0.56932
154	16.115	1.1759	0.1	0.60508
155	14.994	1.1739	0.1	0.60708
156	13.869	1.1737	0.1	0.75141
157	12.744	1.1753	0.1	0.64422
158	11.598	1.1859	0.1	0.50548
159	10.445	1.1894	0.1	2.1579
160	9.3024	1.1821	0.1	6.3805
161	8.1606	1.1297	0.1	11.661
162	7.1128	1.0366	0.1	12.808
163	6.0401	0.86305	0.1	-23.061
164	1.1431	3.8594	0.1	263.63
165	1.635	1.2618	0.1	127.96
166	1.4561	2.7094	0.1	298.91
167	1.11	4.9548	0.1	167.84
168	5.9266	1.7257	0.1	10.617
169	4.6494	5.4629	0.1	-4.1087
170	6.5122	3.2898	0.1	123.62
171	5.5882	2.4239	0.1	241.57
172	2.2869	5.1831	0.1	67.269
173	4.4449	5.057	0.1	0.26476
174	4.846	4.7038	0.1	24.711
175	2.3369	4.3708	0.1	110.41
176	4.9386	0.66091	0.1	-6.3345
177	2.7206	1.8525	0.1	94.793
178	2.5077	0.69015	0.1	67.893
179	5.2554	3.472	0.1	213.35
180	3.9935	2.7442	0.1	-95.453
181	3.7667	5.5	0.1	210.76
182	3.7667	5.	0.1	62.254
183	3.7667	4.5	0.1	-28.133
184	3.7667	4.	0.1	749.09
185	3.6	4.	0.1	1045.2
186	3.6	4.5	0.1	331.75
187	3.6	5.	0.1	232.51
188	3.6	5.5	0.1	195.07
189	3.7667	0.5	0.1	165.71
190	3.7667	1.	0.1	120.66
191	3.7667	1.5	0.1	168.03
192	3.7667	2.	0.1	436.75
193	3.6	2.	0.1	487.71
194	3.6	1.5	0.1	12.145
195	3.6	1.	0.1	168.5
196	3.6	0.5	0.1	193.31
197	3.7667	6.	0.1	153.24
198	4.8907	6.	0.1	25.629
