Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,5.9995,3.3151,0,0.00013918,1390.9,7.0207e-05,333.09,3.3608e-05,58.107,-0.00013047,-1174.7,0.048961
2,7.0359,1.7895,0,8.4482e-05,844.24,3.2166e-05,-30.814,1.7341e-05,-142.2,-8.6872e-05,-925.22,0.067192
3,4.8335,2.6749,0,0.00015175,1516.5,7.5901e-05,350.13,3.6599e-05,54.828,-0.00014269,-1292.3,0.031632
4,3.6966,3.4007,0,0.0001355,1354.1,5.8844e-05,50.508,2.3781e-05,-212.95,-0.00013633,-1415.9,0.018618
5,7.2317,3.4509,0,9.7582e-05,975.14,3.9685e-05,7.692,1.9493e-05,-144.02,-9.9011e-05,-1034.4,0.071246
6,4.475,0.47779,0,8.1983e-05,819.27,3.6772e-05,119.05,2.0971e-05,0.3291,-7.9304e-05,-753.1,0.024643
7,6.3576,0.60159,0,6.5294e-05,652.49,2.9751e-05,110.38,1.7354e-05,17.235,-6.2622e-05,-583.68,0.053246
8,4.5068,4.6715,0,0.00012077,1206.9,5.5457e-05,184.51,2.9335e-05,-11.771,-0.00011663,-1108.5,0.026311
9,6.5957,4.7589,0,8.9123e-05,890.61,4.0746e-05,118.94,2.0273e-05,-34.884,-8.669e-05,-838.56,0.058397
10,6.2233,5.0727,0,6.1223e-05,611.81,2.933e-05,106.71,1.3819e-05,-9.8343,-5.8736e-05,-554.99,0.051146
11,7.1206,2.5139,0,0.00010114,1010.7,4.0388e-05,-10.831,1.9768e-05,-165.76,-0.00010325,-1090.1,0.069086
12,4.2756,1.2883,0,0.00011594,1158.6,5.2047e-05,162.86,2.9025e-05,-10.116,-0.00011236,-1072.5,0.023738
13,4.5873,5.4045,0,8.5841e-05,857.82,3.9669e-05,146.03,2.1846e-05,12.106,-8.2363e-05,-770.88,0.026064
14,6.4324,5.4592,0,6.1759e-05,617.16,2.842e-05,102.22,1.5666e-05,6.3913,-5.9351e-05,-557.25,0.054563
15,3.4996,0.73855,0,0.00010819,1081.1,3.7419e-05,27.664,3.5325e-05,11.932,-0.0001075,-1061.2,0.015534
16,3.6392,2.4621,0,0.00013436,1342.6,5.7495e-05,42.186,2.4464e-05,-206,-0.00013541,-1407.2,0.018027
17,3.7092,5.2074,0,0.00010382,1037.5,3.4869e-05,0.9455,3.3321e-05,-10.683,-0.00010399,-1042.3,0.017509
18,2.6693,4.7172,0,0.00012072,1206.3,4.42e-05,-50.384,2.7433e-05,-176.36,-0.00012408,-1314.8,0.0094274
19,1.2652,4.7518,0,0.00014161,1415.2,7.7411e-05,259.31,1.3067e-05,-224.15,-0.00013468,-1334.2,0.0020995
20,1.2216,1.1989,0,0.00014139,1412.9,7.7523e-05,255.27,1.2102e-05,-236.28,-0.00013449,-1337.7,0.0019375
21,2.644,1.2782,0,0.00012158,1215,4.5403e-05,-45.067,2.654e-05,-186.79,-0.0001249,-1324.7,0.0092298
22,7.3165,0.74828,0,6.5889e-05,658.44,2.2929e-05,-17.473,1.8079e-05,-53.914,-6.7028e-05,-693.37,0.071924
23,8.3376,1.187,0,6.8761e-05,687.13,2.3345e-05,-10.575,2.06e-05,-31.199,-6.9448e-05,-707.79,0.093302
24,9.8275,1.2046,0,5.8885e-05,588.44,2.1508e-05,8.152,1.6599e-05,-28.726,-5.9148e-05,-597.86,0.12648
25,11.098,1.2017,0,4.8433e-05,484,1.6065e-05,-5.067,1.5379e-05,-10.227,-4.8691e-05,-491.62,0.15686
26,12.33,1.2097,0,4.0192e-05,401.64,1.34e-05,0.49891,1.3077e-05,-1.9323,-4.0216e-05,-402.35,0.18782
27,13.524,1.2186,0,3.2618e-05,325.96,1.0977e-05,1.9668,1.0584e-05,-0.98689,-3.2601e-05,-325.46,0.21897
28,14.709,1.2131,0,2.5901e-05,258.83,8.9947e-06,5.0103,8.2467e-06,-0.60937,-2.5822e-05,-256.59,0.25082
29,15.884,1.1919,0,2.0004e-05,199.9,7.192e-06,6.6306,6.2018e-06,-0.80933,-1.9894e-05,-196.89,0.2831
30,17.064,1.1875,0,1.488e-05,148.7,5.5659e-06,7.5205,4.4775e-06,-0.65701,-1.4747e-05,-145.1,0.31607
31,18.222,1.1849,0,1.0581e-05,105.74,4.1973e-06,8.1445,3.022e-06,-0.68608,-1.0427e-05,-101.74,0.34881
32,19.377,1.1855,0,7.0815e-06,70.767,3.0557e-06,8.3968,1.8535e-06,-0.63638,-6.9061e-06,-66.453,0.38173
33,20.532,1.1927,0,4.3581e-06,43.551,2.1489e-06,8.4197,9.4593e-07,-0.61927,-4.1544e-06,-38.941,0.41484
34,21.687,1.1937,0,2.4116e-06,24.099,1.4669e-06,8.1496,2.9996e-07,-0.61809,-2.1606e-06,-19.106,0.44806
35,22.843,1.1961,0,1.2478e-06,12.47,1.0027e-06,7.5702,-9.0947e-08,-0.64734,-9.0686e-07,-6.7778,0.48135
36,1.2945,3.5732,0,0.00014744,1473.4,8.536e-05,295.75,5.3423e-06,-305.47,-0.00013809,-1383.2,0.0023474
37,1.2452,2.3865,0,0.00014879,1486.9,8.7052e-05,311.47,4.689e-06,-307.38,-0.00013872,-1384.9,0.0021624
38,22.838,2.3948,0,1.5806e-06,15.795,1.3447e-06,10.598,-2.3576e-07,-1.2767,-1.0411e-06,-7.3279,0.48126
39,22.826,3.5942,0,1.5834e-06,15.823,1.3421e-06,10.532,-2.3018e-07,-1.2815,-1.0505e-06,-7.4454,0.48093
40,22.838,4.8055,0,1.2528e-06,12.52,1.0054e-06,7.5736,-9.0781e-08,-0.66301,-9.1205e-07,-6.8337,0.48124
41,21.678,4.806,0,2.4203e-06,24.186,1.4708e-06,8.1403,2.9986e-07,-0.65751,-2.1697e-06,-19.213,0.44783
42,20.52,4.8071,0,4.3836e-06,43.806,2.1476e-06,8.2797,9.6005e-07,-0.64312,-4.185e-06,-39.301,0.41453
43,19.36,4.7867,0,7.1272e-06,71.222,3.0653e-06,8.3278,1.8723e-06,-0.63599,-6.9539e-06,-66.952,0.38129
44,18.207,4.7824,0,1.0636e-05,106.28,4.2003e-06,8.0133,3.0543e-06,-0.59708,-1.0483e-05,-102.31,0.34841
45,17.05,4.7829,0,1.4911e-05,149.01,5.5811e-06,7.5483,4.4817e-06,-0.7123,-1.4778e-05,-145.42,0.31569
46,15.893,4.7966,0,1.9964e-05,199.5,7.1635e-06,6.503,6.203e-06,-0.71384,-1.9855e-05,-196.51,0.28338
47,14.717,4.8044,0,2.5868e-05,258.5,8.9877e-06,4.998,8.2276e-06,-0.71326,-2.579e-05,-256.31,0.25106
48,13.532,4.7996,0,3.2565e-05,325.42,1.0986e-05,2.4117,1.0561e-05,-0.78824,-3.2536e-05,-324.6,0.2192
49,12.335,4.7972,0,4.0107e-05,400.8,1.333e-05,-0.1744,1.306e-05,-2.1981,-4.0147e-05,-401.98,0.18797
50,11.111,4.7867,0,4.8495e-05,484.61,1.6269e-05,-3.382,1.5242e-05,-11.093,-4.8736e-05,-491.81,0.1572
51,9.8472,4.7713,0,5.837e-05,583.3,2.0974e-05,6.604,1.6925e-05,-23.82,-5.8603e-05,-591.31,0.12698
52,8.4238,4.7744,0,6.694e-05,668.94,2.2954e-05,-11.484,1.9551e-05,-37.046,-6.7729e-05,-692.84,0.095179
53,7.4631,5.2537,0,6.8771e-05,687.23,2.4416e-05,4.0926,2.0114e-05,-28.228,-6.9124e-05,-698.73,0.074855
54,2.5734,3.4875,0,0.00012098,1209,4.9402e-05,-85.186,1.4209e-05,-349.61,-0.00012619,-1404.5,0.0091649
55,2.4205,2.2828,0,0.00012299,1229.1,4.9974e-05,-83.704,1.5242e-05,-344.66,-0.00012818,-1422.3,0.0080799
56,8.5017,3.5482,0,6.8734e-05,686.87,2.5703e-05,-16.723,1.5788e-05,-91.219,-7.0267e-05,-737.8,0.097315
57,8.4831,2.4111,0,6.8994e-05,689.46,2.6462e-05,-9.846,1.5296e-05,-93.747,-7.0372e-05,-737.42,0.096901
58,9.7359,2.3701,0,5.8287e-05,582.46,2.098e-05,1.1571,1.6325e-05,-33.819,-5.8763e-05,-598.01,0.12482
59,11.003,2.3895,0,4.859e-05,485.57,1.675e-05,-2.082,1.462e-05,-18.089,-4.8914e-05,-495.46,0.15496
60,12.26,2.4052,0,4.028e-05,402.52,1.352e-05,-0.40439,1.287e-05,-5.2841,-4.0374e-05,-405.34,0.18639
61,13.487,2.4185,0,3.2652e-05,326.29,1.0936e-05,1.1287,1.0607e-05,-1.3435,-3.2655e-05,-326.39,0.21831
62,14.679,2.4199,0,2.5969e-05,259.51,9.0755e-06,5.2928,8.195e-06,-1.3234,-2.5895e-05,-257.46,0.25027
63,15.871,2.3973,0,2.0041e-05,200.27,7.2912e-06,7.4273,6.1366e-06,-1.2479,-1.9922e-05,-197.04,0.28295
64,17.054,2.3891,0,1.4932e-05,149.21,5.7141e-06,8.8028,4.3827e-06,-1.201,-1.4777e-05,-145.16,0.31595
65,18.215,2.3894,0,1.0652e-05,106.44,4.3723e-06,9.6892,2.9173e-06,-1.243,-1.0466e-05,-101.8,0.34873
66,19.368,2.3916,0,7.1844e-06,71.794,3.261e-06,10.185,1.7395e-06,-1.2464,-6.9637e-06,-66.639,0.38158
67,20.521,2.3941,0,4.5059e-06,45.028,2.3841e-06,10.443,8.2562e-07,-1.2667,-4.234e-06,-39.283,0.41462
68,21.678,2.3925,0,2.6301e-06,26.283,1.7443e-06,10.591,1.7455e-07,-1.2036,-2.2637e-06,-19.524,0.44785
69,21.662,3.5916,0,2.6457e-06,26.439,1.7455e-06,10.499,1.8016e-07,-1.2626,-2.2844e-06,-19.78,0.44741
70,20.513,3.592,0,4.5239e-06,45.207,2.3814e-06,10.338,8.39e-07,-1.251,-4.2564e-06,-39.536,0.4144
71,19.36,3.5851,0,7.2033e-06,71.983,3.2631e-06,10.123,1.7476e-06,-1.2637,-6.9847e-06,-66.875,0.38138
72,18.207,3.5815,0,1.0678e-05,106.7,4.3814e-06,9.6774,2.9238e-06,-1.2749,-1.0492e-05,-102.08,0.34853
73,17.047,3.5819,0,1.494e-05,149.3,5.7258e-06,8.8598,4.3752e-06,-1.288,-1.4785e-05,-145.25,0.31578
74,15.877,3.5852,0,2.0022e-05,200.08,7.2926e-06,7.5197,6.1254e-06,-1.2506,-1.99e-05,-196.8,0.28312
75,14.687,3.6061,0,2.593e-05,259.12,9.0391e-06,5.1204,8.2067e-06,-1.1341,-2.5857e-05,-257.07,0.2505
76,13.476,3.611,0,3.2702e-05,326.8,1.095e-05,1.0315,1.0619e-05,-1.4515,-3.2709e-05,-327,0.21804
77,12.259,3.5961,0,4.0265e-05,402.37,1.3504e-05,-0.79729,1.2847e-05,-5.7312,-4.0374e-05,-405.61,0.18639
