Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	8.235	3.2471	0.	-8.1894e-004
2	8.7181	3.012	0.	-5.2743e-004
3	6.9867	2.961	0.	-5.4189e-004
4	6.1592	2.0762	0.	-3.7215e-004
5	7.8818	2.8646	0.	-8.8973e-004
6	8.0794	3.2278	0.	-8.1963e-004
7	8.1694	2.5309	0.	-8.0922e-004
8	12.049	2.8468	0.	-1.8244e-004
9	15.174	2.932	0.	-1.8851e-004
10	18.151	2.9323	0.	-1.293e-004
11	21.064	2.9328	0.	-6.6235e-005
12	9.6161	3.3468	0.	-3.1895e-004
13	2.3744	3.1069	0.	-4.9518e-004
14	4.8001	3.1854	0.	-3.388e-004
15	7.504	3.3385	0.	-6.5637e-004
16	7.7897	3.4993	0.	-7.8883e-004
17	7.9118	3.2337	0.	-9.0783e-004
18	8.4213	2.843	0.	-7.3148e-004
19	8.4213	2.843	0.1	-4.4127e-004
20	7.9118	3.2337	0.1	-3.7411e-004
21	7.7897	3.4993	0.1	-5.1181e-004
22	7.504	3.3385	0.1	-3.7653e-004
23	4.8001	3.1854	0.1	-1.1453e-004
24	2.3744	3.1069	0.1	-3.1e-004
25	9.6161	3.3468	0.1	-1.9887e-004
26	21.064	2.9328	0.1	-2.666e-005
27	18.151	2.9323	0.1	-4.3311e-005
28	15.174	2.932	0.1	-7.1382e-005
29	12.049	2.8468	0.1	-6.6834e-005
30	8.1694	2.5309	0.1	-4.4086e-004
31	8.0794	3.2278	0.1	-4.701e-004
32	7.8818	2.8646	0.1	-4.6158e-004
33	6.1592	2.0762	0.1	-1.513e-004
34	6.9867	2.961	0.1	-2.7591e-004
35	8.7181	3.012	0.1	-4.2526e-004
36	8.235	3.2471	0.1	-4.6284e-004
37	8.1667	5.	0.1	-1.6816e-004
38	8.1667	4.5	0.1	-3.0507e-004
39	8.1667	4.	0.1	-5.8762e-004
40	8.	4.	0.1	-6.7616e-004
41	8.	4.5	0.1	-2.7341e-004
42	8.	5.	0.1	-2.3688e-004
43	8.1667	1.	0.1	-1.8283e-004
44	8.1667	1.5	0.1	-2.4889e-004
45	8.1667	2.	0.1	-5.6892e-004
46	8.	2.	0.1	-3.9508e-004
47	8.	1.5	0.1	-1.9401e-004
48	8.	1.	0.1	-1.5946e-004
49	8.1667	6.	0.1	-1.1639e-004
50	10.806	6.	0.1	-1.093e-004
51	13.444	6.	0.1	-7.6817e-005
