Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	13.5	2.1818	0.	3.9242e-004
2	13.5	2.3636	0.	3.1406e-004
3	13.5	2.5455	0.	2.7333e-004
4	13.5	2.7273	0.	2.528e-004
5	13.5	2.9091	0.	2.4379e-004
6	13.5	3.0909	0.	2.4379e-004
7	13.5	3.2727	0.	2.528e-004
8	13.5	3.4545	0.	2.7333e-004
9	13.5	3.6364	0.	3.1406e-004
10	13.5	3.8182	0.	3.9242e-004
11	13.667	2.1818	0.	3.6934e-004
12	13.667	2.3636	0.	3.0571e-004
13	13.667	2.5455	0.	2.6685e-004
14	13.667	2.7273	0.	2.4732e-004
15	13.667	2.9091	0.	2.3863e-004
16	13.667	3.0909	0.	2.3863e-004
17	13.667	3.2727	0.	2.4732e-004
18	13.667	3.4545	0.	2.6685e-004
19	13.667	3.6364	0.	3.0571e-004
20	13.667	3.8182	0.	3.6934e-004
21	13.315	5.8182	0.	2.4449e-005
22	13.315	5.6364	0.	4.0632e-005
23	13.315	5.4545	0.	6.3394e-005
24	13.315	5.2727	0.	8.9813e-005
25	13.315	5.0909	0.	1.2014e-004
26	13.315	4.9091	0.	1.5559e-004
27	13.315	4.7273	0.	1.9836e-004
28	13.315	4.5455	0.	2.5244e-004
29	13.315	4.3636	0.	3.2629e-004
30	13.315	4.1818	0.	4.1201e-004
31	13.315	4.	0.	4.1004e-004
32	13.315	3.8182	0.	3.0502e-004
33	13.315	3.6364	0.	2.7598e-004
34	13.315	3.4545	0.	2.5148e-004
35	13.315	3.2727	0.	2.3924e-004
36	13.315	3.0909	0.	2.3319e-004
37	13.315	2.9091	0.	2.3319e-004
38	13.315	2.7273	0.	2.3924e-004
39	13.315	2.5455	0.	2.5148e-004
40	13.315	2.3636	0.	2.7598e-004
41	13.315	2.1818	0.	3.0502e-004
42	13.315	2.	0.	4.1004e-004
43	13.315	1.8182	0.	4.1201e-004
44	13.315	1.6364	0.	3.2629e-004
45	13.315	1.4545	0.	2.5244e-004
46	13.315	1.2727	0.	1.9836e-004
47	13.315	1.0909	0.	1.5559e-004
48	13.315	0.90909	0.	1.2014e-004
49	13.315	0.72727	0.	8.9813e-005
50	13.315	0.54545	0.	6.3394e-005
51	13.315	0.36364	0.	4.0632e-005
52	13.315	0.18182	0.	2.4449e-005
53	13.13	5.8182	0.	3.1625e-005
54	13.13	5.6364	0.	4.0826e-005
55	13.13	5.4545	0.	5.7132e-005
56	13.13	5.2727	0.	7.7968e-005
57	13.13	5.0909	0.	1.0249e-004
58	13.13	4.9091	0.	1.3066e-004
59	13.13	4.7273	0.	1.6295e-004
60	13.13	4.5455	0.	1.983e-004
61	13.13	4.3636	0.	2.3454e-004
62	13.13	4.1818	0.	2.5725e-004
63	13.13	4.	0.	2.4309e-004
64	13.13	3.8182	0.	2.2864e-004
65	13.13	3.6364	0.	2.216e-004
66	13.13	3.4545	0.	2.1727e-004
67	13.13	3.2727	0.	2.1347e-004
68	13.13	3.0909	0.	2.1144e-004
69	13.13	2.9091	0.	2.1144e-004
70	13.13	2.7273	0.	2.1347e-004
71	13.13	2.5455	0.	2.1727e-004
72	13.13	2.3636	0.	2.216e-004
73	13.13	2.1818	0.	2.2864e-004
74	13.13	2.	0.	2.4309e-004
75	13.13	1.8182	0.	2.5725e-004
76	13.13	1.6364	0.	2.3454e-004
77	13.13	1.4545	0.	1.983e-004
78	13.13	1.2727	0.	1.6295e-004
79	13.13	1.0909	0.	1.3066e-004
80	13.13	0.90909	0.	1.0249e-004
81	13.13	0.72727	0.	7.7968e-005
82	13.13	0.54545	0.	5.7132e-005
83	13.13	0.36364	0.	4.0826e-005
