Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,6.1971,2.8011,0,0.00016215,1620.4,8.0386e-05,434.71,4.6584e-05,180.74,-0.00015018,-1297.7,0.051068
2,5.9946,3.2027,0,0.00015955,1594.4,6.8234e-05,227.29,4.6596e-05,64.709,-0.00015396,-1442.2,0.047685
3,6.9299,1.4328,0,8.9966e-05,899.04,3.9769e-05,108.26,2.1912e-05,-25.91,-8.781e-05,-850.32,0.063677
4,3.8367,3.3492,0,0.00011993,1198.5,4.8091e-05,-23.517,2.1994e-05,-219.6,-0.00012286,-1308,0.019879
5,7.1585,4.2697,0,9.0162e-05,901,3.1074e-05,-76.1,2.0328e-05,-156.85,-9.3853e-05,-1014.8,0.067793
6,4.9351,0.39652,0,4.3879e-05,438.49,2.305e-05,126.77,1.0983e-05,36.097,-4.0399e-05,-349.96,0.030014
7,6.98,0.55881,0,6.381e-05,637.66,2.7824e-05,90.896,1.7645e-05,14.411,-6.1673e-05,-581.55,0.063975
8,4.8716,4.6833,0,0.00012388,1237.9,5.8275e-05,207.05,2.9172e-05,-11.622,-0.0001191,-1125.6,0.030342
9,6.8243,5.4752,0,5.8064e-05,580.23,2.7115e-05,91.935,1.3549e-05,-9.9972,-5.5994e-05,-532.51,0.059822
10,7.2293,3.6229,0,0.00010639,1063.2,4.1796e-05,9.1092,2.4106e-05,-123.81,-0.00010772,-1114.3,0.069633
11,4.9616,5.3971,0,9.1264e-05,912.01,4.2856e-05,167.19,2.3105e-05,18.789,-8.7189e-05,-809.91,0.03032
12,4.5174,1.4651,0,9.4752e-05,946.87,3.7473e-05,28.36,2.2975e-05,-80.575,-9.5169e-05,-968.26,0.026722
13,3.3857,1.2488,0,0.00011747,1173.9,4.2782e-05,-3.1565,3.1496e-05,-87.951,-0.00011879,-1217.1,0.015134
14,4.5029,2.3833,0,0.00012678,1266.9,4.7055e-05,50.836,3.7548e-05,-20.595,-0.00012611,-1250.3,0.02711
15,8.1499,1.8102,0,7.0142e-05,700.94,2.4027e-05,-19.907,1.9794e-05,-51.719,-7.1306e-05,-736.21,0.088557
16,4.0051,5.1969,0,9.9918e-05,998.49,3.5959e-05,-0.65396,2.7749e-05,-62.339,-0.00010085,-1028.6,0.020256
17,1.3669,4.7613,0,0.00014006,1399.6,7.6203e-05,253.24,1.338e-05,-218.79,-0.00013337,-1321.4,0.0024253
18,1.1761,1.1936,0,0.00014171,1416.1,7.7422e-05,262.49,1.35e-05,-217.79,-0.0001347,-1331.3,0.0018065
19,2.312,1.169,0,0.00012818,1281,4.8908e-05,-46.369,2.6154e-05,-217.34,-0.00013181,-1404.2,0.007015
20,7.891,0.96421,0,6.5712e-05,656.66,2.4401e-05,8.8471,1.7787e-05,-40.846,-6.6115e-05,-671.25,0.082777
21,9.2255,0.98061,0,6.2202e-05,621.59,2.1958e-05,8.812,1.8889e-05,-14.253,-6.2262e-05,-623.99,0.11182
22,10.379,1.0952,0,5.382e-05,537.83,1.8177e-05,-0.32335,1.7024e-05,-8.9856,-5.3973e-05,-542.43,0.13875
23,11.445,1.2122,0,4.591e-05,458.78,1.5442e-05,1.6215,1.4804e-05,-3.1753,-4.5934e-05,-459.54,0.16491
24,12.616,1.1946,0,3.8466e-05,384.39,1.2834e-05,2.1963,1.2657e-05,0.86678,-3.8413e-05,-382.86,0.1948
25,13.777,1.1796,0,3.121e-05,311.88,1.0706e-05,4.5342,1.0026e-05,-0.57522,-3.1139e-05,-309.87,0.22544
26,14.934,1.1733,0,2.4786e-05,247.69,8.7248e-06,6.2861,7.8282e-06,-0.45072,-2.468e-05,-244.71,0.25683
27,16.075,1.1799,0,1.9156e-05,191.43,6.9683e-06,7.3981,5.8953e-06,-0.66445,-1.9029e-05,-187.93,0.28842
28,17.21,1.1824,0,1.4287e-05,142.77,5.4146e-06,8.0525,4.2527e-06,-0.6772,-1.4142e-05,-138.89,0.32036
29,18.337,1.1827,0,1.0205e-05,101.98,4.0882e-06,8.3604,2.8902e-06,-0.64075,-1.0044e-05,-97.824,0.35239
30,19.471,1.1922,0,6.8411e-06,68.364,2.9778e-06,8.4908,1.7792e-06,-0.51463,-6.6607e-06,-63.929,0.38488
31,20.597,1.1941,0,4.2207e-06,42.178,2.1083e-06,8.4972,8.9676e-07,-0.60608,-4.0121e-06,-37.489,0.41731
32,21.734,1.1925,0,2.3492e-06,23.476,1.448e-06,8.2069,2.7794e-07,-0.58479,-2.0925e-06,-18.396,0.45015
33,22.866,1.1954,0,1.2323e-06,12.314,9.9855e-07,7.6169,-9.7296e-08,-0.61687,-8.856e-07,-6.5399,0.48289
34,1.3414,3.6042,0,0.00014671,1466.1,8.5367e-05,302.55,5.2357e-06,-299.53,-0.00013707,-1368.8,0.0025075
35,1.2329,2.4023,0,0.00014917,1490.6,8.6844e-05,310.4,5.5305e-06,-300.55,-0.00013929,-1388.6,0.0021341
36,22.857,2.3936,0,1.5671e-06,15.661,1.3398e-06,10.625,-2.4105e-07,-1.2533,-1.0222e-06,-7.1229,0.48234
37,22.854,3.6006,0,1.5701e-06,15.69,1.3421e-06,10.633,-2.4279e-07,-1.2758,-1.0241e-06,-7.1464,0.48192
38,22.86,4.7959,0,1.2366e-06,12.357,1.0011e-06,7.6321,-9.6208e-08,-0.6129,-8.8984e-07,-6.576,0.48175
39,21.727,4.7975,0,2.3568e-06,23.552,1.4488e-06,8.1785,2.8181e-07,-0.58983,-2.1018e-06,-18.5,0.44898
40,20.592,4.7961,0,4.2376e-06,42.346,2.1099e-06,8.4515,9.0591e-07,-0.59492,-4.0308e-06,-37.687,0.41619
41,19.459,4.7986,0,6.8648e-06,68.6,2.9821e-06,8.4061,1.7855e-06,-0.58473,-6.6873e-06,-64.246,0.38355
42,18.331,4.7765,0,1.0232e-05,102.25,4.0906e-06,8.2829,2.9034e-06,-0.63679,-1.0073e-05,-98.135,0.35125
43,17.203,4.7366,0,1.4348e-05,143.38,5.4094e-06,7.8085,4.2945e-06,-0.56879,-1.4207e-05,-139.58,0.3192
44,16.046,4.7279,0,1.9244e-05,192.31,6.9683e-06,6.9913,5.9371e-06,-0.75675,-1.9126e-05,-189.07,0.2867
45,14.908,4.7503,0,2.4901e-05,248.84,8.7038e-06,5.5968,7.9038e-06,-0.41393,-2.4808e-05,-246.19,0.25518
46,13.742,4.7584,0,3.1405e-05,313.84,1.0657e-05,2.9384,1.0137e-05,-0.9702,-3.137e-05,-312.83,0.22358
47,12.547,4.76,0,3.9068e-05,390.41,1.3022e-05,1.1276,1.2777e-05,-0.71757,-3.9061e-05,-390.21,0.19207
48,11.291,4.7301,0,4.7248e-05,472.16,1.5489e-05,-5.5305,1.526e-05,-7.2488,-4.7466e-05,-478.54,0.16017
49,10.012,4.7465,0,5.7296e-05,572.57,2.0311e-05,3.046,1.6778e-05,-23.499,-5.7598e-05,-582.33,0.12917
50,8.4917,4.754,0,6.7742e-05,676.95,2.493e-05,3.9682,1.825e-05,-46.226,-6.8321e-05,-696.68,0.094834
51,7.7958,5.3016,0,6.941e-05,693.62,2.4256e-05,12.512,2.1754e-05,-6.2826,-6.9285e-05,-690.31,0.07956
52,3.5077,2.3369,0,0.00011853,1184.5,5.1469e-05,40.734,2.0465e-05,-192.22,-0.00011938,-1242.9,0.016729
53,8.4407,3.7388,0,7.1962e-05,719.13,2.6417e-05,-16.982,1.7483e-05,-84.111,-7.3447e-05,-767.32,0.094446
