Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	8.1913	3.372	0.	9.1585e-004
2	6.5769	2.9702	0.	3.7021e-004
3	9.6295	2.8916	0.	2.9702e-004
4	6.051	1.5172	0.	4.5128e-004
5	7.9988	3.1948	0.	8.5824e-004
6	8.541	2.7682	0.	7.2733e-004
7	20.042	3.	0.	8.8782e-005
8	16.329	2.9999	0.	1.6979e-004
9	13.108	3.0037	0.	1.9207e-004
10	10.322	4.3125	0.	3.091e-004
11	3.1354	2.969	0.	3.9884e-004
12	5.7245	4.1864	0.	4.0589e-004
13	7.495	3.0112	0.	6.2843e-004
14	8.1009	2.5308	0.	1.0178e-003
15	8.1708	2.7843	0.	8.1847e-004
16	7.7771	2.8093	0.	7.7067e-004
17	10.413	1.6873	0.	2.91e-004
18	10.413	1.6873	0.1	2.91e-004
19	7.7771	2.8093	0.1	7.7067e-004
20	8.1708	2.7843	0.1	8.1847e-004
21	8.1009	2.5308	0.1	1.0178e-003
22	7.495	3.0112	0.1	6.2843e-004
23	5.7245	4.1864	0.1	4.0589e-004
24	3.1354	2.969	0.1	3.9884e-004
25	10.322	4.3125	0.1	3.091e-004
26	13.108	3.0037	0.1	1.9207e-004
27	16.329	2.9999	0.1	1.6979e-004
28	20.042	3.	0.1	8.8782e-005
29	8.541	2.7682	0.1	7.2733e-004
30	7.9988	3.1948	0.1	8.5824e-004
31	6.051	1.5172	0.1	4.5128e-004
32	9.6295	2.8916	0.1	2.9702e-004
33	6.5769	2.9702	0.1	3.7021e-004
34	8.1913	3.372	0.1	9.1585e-004
35	8.1667	5.	0.1	3.2101e-004
36	8.1667	4.5	0.1	3.8469e-004
37	8.1667	4.	0.1	1.2157e-003
38	8.	4.	0.1	1.4288e-003
39	8.	4.5	0.1	8.1403e-004
40	8.	5.	0.1	4.0294e-004
41	8.1667	1.	0.1	3.0944e-004
42	8.1667	1.5	0.1	7.6663e-004
43	8.1667	2.	0.1	1.5667e-003
44	8.	2.	0.1	1.248e-003
45	8.	1.5	0.1	4.741e-004
46	8.	1.	0.1	3.5933e-004
47	8.1667	6.	0.1	2.6307e-004
48	10.146	6.	0.1	2.457e-004
49	12.125	6.	0.1	2.0122e-004
50	16.083	6.	0.1	1.7342e-004
51	20.042	6.	0.1	9.089e-005
52	24.	6.	0.1	4.9207e-005
53	24.	3.	0.1	4.6131e-005
54	2.6226e-014	3.	0.1	3.6827e-004
55	24.	0.	0.1	4.9234e-005
56	20.042	0.	0.1	9.0647e-005
57	16.083	0.	0.1	1.7454e-004
58	12.125	0.	0.1	2.0263e-004
59	10.146	0.	0.1	2.3842e-004
60	8.1667	0.	0.1	2.675e-004
61	8.	0.	0.1	3.8611e-004
62	6.	9.0989e-031	0.1	4.1625e-004
63	4.	6.0659e-031	0.1	4.0096e-004
64	0.	0.	0.1	3.3765e-004
65	3.937e-014	6.	0.1	3.4759e-004
66	4.	6.	0.1	4.232e-004
67	6.	6.	0.1	3.2951e-004
68	8.	6.	0.1	3.7696e-004
69	6.	6.	0.	3.2951e-004
70	4.	6.	0.	4.232e-004
71	8.	6.	0.	3.7696e-004
72	3.937e-014	6.	0.	3.4759e-004
73	4.	6.0659e-031	0.	4.0096e-004
74	6.	9.0989e-031	0.	4.1625e-004
75	8.	0.	0.	3.8611e-004
76	0.	0.	0.	3.3765e-004
77	10.146	0.	0.	2.3842e-004
78	12.125	0.	0.	2.0263e-004
79	16.083	0.	0.	1.7454e-004
80	20.042	0.	0.	9.0647e-005
81	8.1667	0.	0.	2.675e-004
82	24.	0.	0.	4.9234e-005
83	2.6226e-014	3.	0.	3.6827e-004
84	24.	3.	0.	4.6131e-005
85	24.	6.	0.	4.9207e-005
86	20.042	6.	0.	9.089e-005
87	16.083	6.	0.	1.7342e-004
88	12.125	6.	0.	2.0122e-004
89	10.146	6.	0.	2.457e-004
