Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	6.2562	2.4991	0.	3.1034e-005
2	5.7067	3.1418	0.	2.6284e-005
3	6.3493	1.8662	0.	1.9594e-005
4	4.8509	3.7481	0.	5.3516e-005
5	6.2426	4.591	0.	2.649e-005
6	4.1441	0.5281	0.	2.1176e-005
7	3.9012	1.3481	0.	3.248e-005
8	5.9383	0.59868	0.	1.5829e-005
9	3.9857	5.3331	0.	2.5729e-005
10	4.1903	4.7424	0.	2.475e-005
11	4.486	4.2339	0.	2.5656e-005
12	6.0452	5.4642	0.	1.9978e-005
13	6.9183	3.8969	0.	1.8705e-005
14	3.5205	4.24	0.	3.8389e-005
15	2.9037	3.3724	0.	1.7623e-005
16	3.3443	0.7698	0.	3.3185e-005
17	2.2524	4.7706	0.	3.4432e-005
18	1.2025	4.6797	0.	1.5138e-005
19	1.2569	1.22	0.	1.2747e-005
20	2.395	1.0141	0.	3.9855e-005
21	6.7774	0.81721	0.	2.28e-005
22	7.759	1.4889	0.	2.1599e-005
23	8.9877	1.56	0.	1.9061e-005
24	10.282	1.5563	0.	1.738e-005
25	11.49	1.5031	0.	1.4484e-005
26	12.707	1.3629	0.	1.1839e-005
27	13.916	1.2484	0.	1.0241e-005
28	15.075	1.2166	0.	7.6565e-006
29	16.197	1.1991	0.	5.7112e-006
30	17.316	1.1908	0.	4.0968e-006
31	18.428	1.1898	0.	2.7724e-006
32	19.54	1.1907	0.	1.6982e-006
33	20.653	1.1894	0.	8.6136e-007
34	21.766	1.1975	0.	2.6001e-007
35	22.879	1.196	0.	-1.0136e-007
36	1.4337	3.4573	0.	6.224e-006
37	1.4701	2.3253	0.	5.7736e-006
38	22.876	2.3953	0.	-2.4767e-007
39	22.865	3.5938	0.	-2.4695e-007
40	22.876	4.7932	0.	-1.009e-007
41	21.753	4.7956	0.	2.6788e-007
42	20.638	4.7919	0.	8.7692e-007
43	19.525	4.7937	0.	1.7213e-006
44	18.411	4.7929	0.	2.8016e-006
45	17.304	4.7901	0.	4.1213e-006
46	16.198	4.789	0.	5.6741e-006
47	15.102	4.8157	0.	7.5681e-006
48	13.987	4.8801	0.	9.6413e-006
49	12.942	4.8885	0.	1.1638e-005
50	11.836	4.8208	0.	1.3525e-005
51	10.747	4.5839	0.	1.6393e-005
52	9.587	4.4668	0.	1.6961e-005
53	8.093	4.4535	0.	2.0394e-005
54	7.101	5.1347	0.	1.9022e-005
55	3.1198	5.0361	0.	3.4967e-005
56	8.5721	2.9495	0.	1.8683e-005
57	6.9286	3.1709	0.	1.7245e-005
58	9.9089	3.0275	0.	1.7414e-005
59	11.32	3.0381	0.	1.4397e-005
60	12.729	2.5458	0.	1.1978e-005
61	13.916	2.4576	0.	9.35e-006
62	15.053	2.4185	0.	7.4085e-006
63	16.183	2.3996	0.	5.5759e-006
64	17.298	2.3903	0.	4.0203e-006
65	18.4	2.39	0.	2.6919e-006
66	19.511	2.3875	0.	1.6043e-006
67	20.629	2.389	0.	7.5134e-007
68	21.749	2.3907	0.	1.3719e-007
69	21.745	3.5921	0.	1.3694e-007
70	19.508	3.5906	0.	1.597e-006
71	18.402	3.5903	0.	2.6864e-006
72	17.298	3.5883	0.	4.0182e-006
73	16.184	3.592	0.	5.5693e-006
74	15.064	3.6224	0.	7.3392e-006
75	13.973	3.6557	0.	8.6937e-006
76	12.908	3.7195	0.	1.1957e-005
77	12.049	3.8487	0.	1.3588e-005
78	20.63	3.5905	0.	7.5014e-007
79	5.863	5.0209	0.	1.1726e-005
80	4.345	0.95825	0.	1.4654e-005
81	3.1846	2.0352	0.	1.5922e-005
82	5.7108	0.95656	0.	8.0219e-006
83	5.9588	1.2976	0.	2.4022e-005
84	5.3187	2.641	0.	4.4646e-005
85	5.3227	3.6482	0.	2.1311e-005
86	5.7759	3.4792	0.	2.8109e-005
87	4.1825	3.7737	0.	4.3802e-005
88	4.4738	3.1368	0.	4.8318e-005
89	5.2804	3.5678	0.	5.5899e-005
90	4.9416	3.321	0.	3.9527e-005
91	4.9416	3.321	0.1	-3.9527e-005
92	5.2804	3.5678	0.1	-5.5899e-005
93	4.4738	3.1368	0.1	-4.8318e-005
94	4.1825	3.7737	0.1	-4.3802e-005
95	5.7759	3.4792	0.1	-2.8109e-005
96	5.3227	3.6482	0.1	-2.1311e-005
97	5.3187	2.641	0.1	-4.4646e-005
98	5.9588	1.2976	0.1	-2.4022e-005
99	5.7108	0.95656	0.1	-8.0219e-006
100	3.1846	2.0352	0.1	-1.5922e-005
101	4.345	0.95825	0.1	-1.4654e-005
102	5.863	5.0209	0.1	-1.1726e-005
103	20.63	3.5905	0.1	-7.5014e-007
104	12.049	3.8487	0.1	-1.3588e-005
105	12.908	3.7195	0.1	-1.1957e-005
106	13.973	3.6557	0.1	-8.6937e-006
107	15.064	3.6224	0.1	-7.3392e-006
108	16.184	3.592	0.1	-5.5693e-006
109	17.298	3.5883	0.1	-4.0182e-006
110	18.402	3.5903	0.1	-2.6864e-006
111	19.508	3.5906	0.1	-1.597e-006
112	21.745	3.5921	0.1	-1.3694e-007
113	21.749	2.3907	0.1	-1.3719e-007
114	20.629	2.389	0.1	-7.5134e-007
115	19.511	2.3875	0.1	-1.6043e-006
116	18.4	2.39	0.1	-2.6919e-006
117	17.298	2.3903	0.1	-4.0203e-006
118	16.183	2.3996	0.1	-5.5759e-006
119	15.053	2.4185	0.1	-7.4085e-006
120	13.916	2.4576	0.1	-9.35e-006
121	12.729	2.5458	0.1	-1.1978e-005
122	11.32	3.0381	0.1	-1.4397e-005
123	9.9089	3.0275	0.1	-1.7414e-005
124	6.9286	3.1709	0.1	-1.7245e-005
125	8.5721	2.9495	0.1	-1.8683e-005
126	3.1198	5.0361	0.1	-3.4967e-005
127	7.101	5.1347	0.1	-1.9022e-005
128	8.093	4.4535	0.1	-2.0394e-005
129	9.587	4.4668	0.1	-1.6961e-005
130	10.747	4.5839	0.1	-1.6393e-005
131	11.836	4.8208	0.1	-1.3525e-005
132	12.942	4.8885	0.1	-1.1638e-005
133	13.987	4.8801	0.1	-9.6413e-006
134	15.102	4.8157	0.1	-7.5681e-006
135	16.198	4.789	0.1	-5.6741e-006
136	17.304	4.7901	0.1	-4.1213e-006
137	18.411	4.7929	0.1	-2.8016e-006
138	19.525	4.7937	0.1	-1.7213e-006
139	20.638	4.7919	0.1	-8.7692e-007
140	21.753	4.7956	0.1	-2.6789e-007
141	22.876	4.7932	0.1	1.009e-007
142	22.865	3.5938	0.1	2.4695e-007
143	22.876	2.3953	0.1	2.4767e-007
144	1.4701	2.3253	0.1	-5.7736e-006
145	1.4337	3.4573	0.1	-6.224e-006
146	22.879	1.196	0.1	1.0136e-007
147	21.766	1.1975	0.1	-2.6001e-007
148	20.653	1.1894	0.1	-8.6136e-007
149	19.54	1.1907	0.1	-1.6982e-006
150	18.428	1.1898	0.1	-2.7724e-006
151	17.316	1.1908	0.1	-4.0968e-006
152	16.197	1.1991	0.1	-5.7112e-006
153	15.075	1.2166	0.1	-7.6565e-006
154	13.916	1.2484	0.1	-1.0241e-005
155	12.707	1.3629	0.1	-1.1839e-005
156	11.49	1.5031	0.1	-1.4484e-005
157	10.282	1.5563	0.1	-1.738e-005
158	8.9877	1.56	0.1	-1.9061e-005
159	7.759	1.4889	0.1	-2.1599e-005
160	6.7774	0.81721	0.1	-2.28e-005
161	2.395	1.0141	0.1	-3.9855e-005
162	1.2569	1.22	0.1	-1.2747e-005
163	1.2025	4.6797	0.1	-1.5138e-005
164	2.2524	4.7706	0.1	-3.4432e-005
165	3.3443	0.7698	0.1	-3.3185e-005
166	2.9037	3.3724	0.1	-1.7623e-005
167	3.5205	4.24	0.1	-3.8389e-005
168	6.9183	3.8969	0.1	-1.8705e-005
169	6.0452	5.4642	0.1	-1.9978e-005
170	4.486	4.2339	0.1	-2.5656e-005
171	4.1903	4.7424	0.1	-2.475e-005
172	3.9857	5.3331	0.1	-2.5729e-005
173	5.9383	0.59868	0.1	-1.5829e-005
174	3.9012	1.3481	0.1	-3.248e-005
175	4.1441	0.5281	0.1	-2.1176e-005
176	6.2426	4.591	0.1	-2.649e-005
177	4.8509	3.7481	0.1	-5.3516e-005
178	6.3493	1.8662	0.1	-1.9594e-005
179	5.7067	3.1418	0.1	-2.6284e-005
180	6.2562	2.4991	0.1	-3.1034e-005
181	3.968	6.	0.	2.3005e-005
182	2.976	6.	0.	3.7523e-005
183	1.984	6.	0.	4.2548e-005
184	0.992	6.	0.	3.7698e-005
185	4.96	6.	0.	4.9434e-008
186	3.937e-014	6.	0.	-4.3291e-007
187	0.992	7.2791e-031	0.	4.064e-005
188	1.984	1.4558e-030	0.	4.2274e-005
189	2.976	2.1837e-030	0.	3.3257e-005
190	3.968	2.9116e-030	0.	2.2788e-005
191	4.96	0.	0.	8.9667e-007
192	0.	0.	0.	-2.285e-006
193	6.2369	0.	0.	1.6441e-005
194	7.3471	0.	0.	2.167e-005
195	8.4573	0.	0.	2.1878e-005
196	9.5675	0.	0.	1.9641e-005
197	10.678	0.	0.	1.7058e-005
198	11.788	0.	0.	1.4234e-005
199	12.898	0.	0.	1.195e-005
200	14.008	0.	0.	9.4787e-006
201	15.118	0.	0.	7.3234e-006
202	16.229	0.	0.	5.6087e-006
203	17.339	0.	0.	4.0632e-006
204	18.449	0.	0.	2.7467e-006
205	19.559	0.	0.	1.6662e-006
206	20.669	0.	0.	8.3333e-007
207	21.78	0.	0.	2.3763e-007
208	22.89	0.	0.	-9.1207e-008
209	5.1267	0.	0.	2.7653e-006
210	24.	0.	0.	-1.0186e-007
211	4.1961e-014	4.8	0.	-1.2023e-006
212	3.1471e-014	3.6	0.	-7.5534e-007
213	2.0981e-014	2.4	0.	-1.9777e-006
214	1.049e-014	1.2	0.	-1.0564e-006
215	24.	1.2	0.	-2.1445e-007
216	24.	2.4	0.	-3.6595e-007
217	24.	3.6	0.	-3.6014e-007
218	24.	4.8	0.	-2.1198e-007
219	24.	6.	0.	-1.0055e-007
220	22.89	6.	0.	-9.0384e-008
221	21.78	6.	0.	2.3574e-007
222	20.669	6.	0.	8.2283e-007
223	19.559	6.	0.	1.6596e-006
224	18.449	6.	0.	2.7263e-006
225	17.339	6.	0.	4.0259e-006
226	16.229	6.	0.	5.5641e-006
227	15.118	6.	0.	7.3345e-006
228	14.008	6.	0.	9.7988e-006
229	12.898	6.	0.	1.1988e-005
230	11.788	6.	0.	1.423e-005
231	10.678	6.	0.	1.687e-005
232	9.5675	6.	0.	1.8092e-005
233	8.4573	6.	0.	2.2794e-005
234	7.3471	6.	0.	2.1749e-005
235	6.2369	6.	0.	1.544e-005
236	5.1267	6.	0.	1.6081e-006
237	4.96	1.5	0.	2.4394e-005
238	4.96	1.	0.	8.6635e-006
239	4.96	0.5	0.	3.3692e-006
240	4.96	2.	0.	5.0002e-005
241	5.1267	0.5	0.	-2.4201e-007
242	5.1267	1.	0.	1.3401e-005
243	5.1267	1.5	0.	1.8708e-005
244	5.1267	2.	0.	7.1731e-005
245	4.96	4.5	0.	4.0541e-006
246	4.96	5.	0.	2.3308e-005
247	4.96	5.5	0.	8.4371e-006
248	4.96	4.	0.	4.0845e-005
249	5.1267	5.5	0.	-1.0836e-006
250	5.1267	5.	0.	6.4626e-006
251	5.1267	4.5	0.	2.8073e-005
252	5.1267	4.	0.	5.1233e-005
253	5.1267	5.5	0.1	1.0836e-006
254	5.1267	5.	0.1	-6.4626e-006
255	5.1267	4.5	0.1	-2.8073e-005
256	5.1267	4.	0.1	-5.1233e-005
257	4.96	4.	0.1	-4.0845e-005
258	4.96	4.5	0.1	-4.0541e-006
259	4.96	5.	0.1	-2.3308e-005
260	4.96	5.5	0.1	-8.4371e-006
261	5.1267	0.5	0.1	2.4201e-007
262	5.1267	1.	0.1	-1.3401e-005
263	5.1267	1.5	0.1	-1.8708e-005
264	5.1267	2.	0.1	-7.1731e-005
265	4.96	2.	0.1	-5.0002e-005
266	4.96	1.5	0.1	-2.4394e-005
267	4.96	1.	0.1	-8.6635e-006
268	4.96	0.5	0.1	-3.3692e-006
269	5.1267	6.	0.1	-1.6081e-006
270	6.2369	6.	0.1	-1.544e-005
271	7.3471	6.	0.1	-2.1749e-005
272	8.4573	6.	0.1	-2.2794e-005
273	9.5675	6.	0.1	-1.8092e-005
274	10.678	6.	0.1	-1.687e-005
275	11.788	6.	0.1	-1.423e-005
276	12.898	6.	0.1	-1.1988e-005
277	14.008	6.	0.1	-9.7988e-006
278	15.118	6.	0.1	-7.3345e-006
279	16.229	6.	0.1	-5.5641e-006
280	17.339	6.	0.1	-4.0259e-006
281	18.449	6.	0.1	-2.7263e-006
282	19.559	6.	0.1	-1.6596e-006
283	20.669	6.	0.1	-8.2283e-007
284	21.78	6.	0.1	-2.3574e-007
285	22.89	6.	0.1	9.0383e-008
286	24.	6.	0.1	1.0055e-007
287	24.	4.8	0.1	2.1198e-007
288	24.	3.6	0.1	3.6014e-007
289	24.	2.4	0.1	3.6595e-007
290	24.	1.2	0.1	2.1445e-007
291	1.049e-014	1.2	0.1	1.0564e-006
292	2.0981e-014	2.4	0.1	1.9777e-006
293	3.1471e-014	3.6	0.1	7.5534e-007
