Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	6.2562	2.4991	0.	5.0899e-005
2	5.7067	3.1418	0.	7.1359e-005
3	6.3493	1.8662	0.	3.628e-005
4	4.8509	3.7481	0.	1.4074e-004
5	6.2426	4.591	0.	4.0037e-005
6	4.1441	0.5281	0.	3.1102e-005
7	3.9012	1.3481	0.	4.8708e-005
8	5.9383	0.59868	0.	2.8887e-005
9	3.9857	5.3331	0.	3.5196e-005
10	4.1903	4.7424	0.	5.3614e-005
11	4.486	4.2339	0.	7.9865e-005
12	6.0452	5.4642	0.	2.8345e-005
13	6.9183	3.8969	0.	3.3522e-005
14	3.5205	4.24	0.	5.4564e-005
15	2.9037	3.3724	0.	4.668e-005
16	3.3443	0.7698	0.	4.0201e-005
17	2.2524	4.7706	0.	4.126e-005
18	1.2025	4.6797	0.	7.8493e-005
19	1.2569	1.22	0.	7.9371e-005
20	2.395	1.0141	0.	4.3442e-005
21	6.7774	0.81721	0.	2.7326e-005
22	7.759	1.4889	0.	2.4379e-005
23	8.9877	1.56	0.	2.362e-005
24	10.282	1.5563	0.	1.823e-005
25	11.49	1.5031	0.	1.5495e-005
26	12.707	1.3629	0.	1.2945e-005
27	13.916	1.2484	0.	1.0401e-005
28	15.075	1.2166	0.	8.3865e-006
29	16.197	1.1991	0.	6.8046e-006
30	17.316	1.1908	0.	5.3286e-006
31	18.428	1.1898	0.	4.0369e-006
32	19.54	1.1907	0.	2.9557e-006
33	20.653	1.1894	0.	2.0861e-006
34	21.766	1.1975	0.	1.4428e-006
35	22.879	1.196	0.	9.9846e-007
36	1.4337	3.4573	0.	8.4677e-005
37	1.4701	2.3253	0.	8.529e-005
38	22.876	2.3953	0.	1.3457e-006
39	22.865	3.5938	0.	1.3468e-006
40	22.876	4.7932	0.	1.0035e-006
41	21.753	4.7956	0.	1.4423e-006
42	20.638	4.7919	0.	2.091e-006
43	19.525	4.7937	0.	2.9518e-006
44	18.411	4.7929	0.	4.0443e-006
