Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	3.0996	2.9643	0.	123.1
2	3.8083	3.4484	0.	430.62
3	4.798	2.6282	0.	-29.651
4	4.9666	3.4466	0.	-21.153
5	1.9225	0.81666	0.	-72.431
6	1.9749	2.557	0.	-100.04
7	4.2579	0.566	0.	70.565
8	2.066	5.0749	0.	-74.842
9	4.3661	4.7212	0.	171.53
10	3.9527	5.0648	0.	116.84
11	4.132	5.4593	0.	135.28
12	1.1735	4.5246	0.	271.06
13	0.99253	3.2369	0.	369.37
14	0.94112	1.0296	0.	302.79
15	5.3071	0.9109	0.	38.742
16	6.3723	1.1584	0.	3.3822
17	7.6108	1.1986	0.	-0.28907
18	8.8491	1.2089	0.	-1.179
19	10.054	1.2102	0.	-0.70947
20	11.245	1.2099	0.	1.5214
21	12.424	1.2134	0.	4.6075
22	13.593	1.2177	0.	6.5314
23	14.75	1.213	0.	7.7045
24	15.907	1.2011	0.	8.2736
25	17.071	1.1853	0.	8.4388
26	18.225	1.1847	0.	8.6719
27	19.379	1.1855	0.	8.7173
28	20.533	1.1926	0.	8.6213
29	21.688	1.1936	0.	8.2769
30	22.843	1.1961	0.	7.6531
31	22.838	2.3948	0.	10.708
32	22.826	3.5942	0.	10.642
33	22.839	4.8056	0.	7.6565
34	21.679	4.8061	0.	8.2673
35	20.521	4.8072	0.	8.4743
36	19.362	4.7867	0.	8.6504
37	18.209	4.7823	0.	8.5527
38	17.058	4.7818	0.	8.4352
39	15.909	4.8019	0.	8.0755
40	14.751	4.8199	0.	7.4207
41	13.581	4.8216	0.	6.3477
42	12.414	4.8108	0.	4.4802
43	11.237	4.8135	0.	1.2166
44	10.047	4.7928	0.	-0.17831
45	8.8291	4.7858	0.	-3.38
46	7.5574	4.7691	0.	8.167
47	6.1289	4.7694	0.	-25.194
48	5.2135	5.2692	0.	10.941
49	5.9452	2.1947	0.	-15.927
50	6.2245	3.498	0.	-29.167
51	7.4513	2.3752	0.	5.2232
52	8.7582	2.3994	0.	-3.7033
53	10.002	2.409	0.	-0.22761
54	11.214	2.4163	0.	8.7226e-002
55	12.4	2.4211	0.	4.5495
56	13.571	2.431	0.	6.9246
57	14.728	2.4286	0.	8.5064
58	15.895	2.4046	0.	9.4239
59	17.065	2.3895	0.	9.9944
60	18.217	2.3895	0.	10.382
61	19.37	2.3916	0.	10.579
62	20.522	2.3941	0.	10.68
63	21.678	2.3925	0.	10.745
64	21.663	3.5916	0.	10.652
65	20.515	3.592	0.	10.574
66	19.362	3.585	0.	10.519
67	18.21	3.5816	0.	10.351
68	17.057	3.5812	0.	9.9846
69	15.895	3.6024	0.	9.4359
70	14.735	3.6198	0.	8.5724
71	13.569	3.6237	0.	7.0761
72	12.394	3.6276	0.	4.5183
73	11.209	3.6114	0.	-0.1372
74	9.9993	3.61	0.	0.41152
75	8.75	3.5872	0.	-4.477
76	7.4399	3.5487	0.	8.0438
77	4.8211	4.182	0.	-15.52
