Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.2566,3.2064,0,0.0012781,12772,0.00057763,1961.5,0.00032905,93.758,-0.0012328,-11642,0.032781
2,1.9919,2.707,0,0.0012013,12004,0.00042118,-180.82,0.000337,-813.31,-0.0012169,-12489,0.023507
3,0.80623,3.896,0,0.00054808,5477,0.00025599,914.55,0.00013248,-13.439,-0.00052682,-4967.2,0.0032579
4,2.5414,2.4758,0,0.000675,6745.4,0.00033612,1284.6,0.00013791,-204.59,-0.00064418,-6080.9,0.042997
5,3.1205,2.3782,0,0.00055972,5593.3,0.00032669,1225.6,2.5861e-05,-1034.7,-0.00052108,-5144.1,0.069704
6,1.4868,3.5556,0,0.00089432,8937,0.00049374,1985,0.00010997,-898.55,-0.00084022,-8037.8,0.012017
7,13.779,3.0576,0,0.00023545,2352.9,7.8558e-05,-30.844,7.3406e-05,-69.55,-0.00023713,-2402.8,1.0009
8,2.1497,2.8131,0,0.0011127,11119,0.00041451,820.61,0.00036187,425.06,-0.0010909,-10491,0.028883
9,1.8182,3.4341,0,0.0012704,12695,0.00057786,1871.2,0.00031222,-124.71,-0.0012289,-11704,0.019011
10,20.586,3.0573,0,7.7963e-05,779.1,3.155e-05,42.633,1.945e-05,-48.283,-7.766e-05,-777.93,1.898
11,17.207,3.0575,0,0.00015296,1528.5,5.0749e-05,5.7243,5.0537e-05,4.1351,-0.00015279,-1523.6,1.435
12,10.309,3.0589,0,0.00031845,3182.3,0.000118,171.05,9.8723e-05,26.213,-0.00031484,-3081.2,0.6182
13,6.784,3.146,0,0.00028932,2891.2,0.00010178,64.2,9.0636e-05,-19.5,-0.00028847,-2868,0.30729
14,4.5727,2.1462,0,0.00034009,3398.6,0.00016328,490.93,6.5681e-05,-242.42,-0.00032988,-3214.5,0.15164
15,2.0828,3.4918,0,0.0013945,13936,0.00053806,587.56,0.00037916,-606.32,-0.001391,-13907,0.026025
16,2.0217,3.3521,0,0.0013152,13143,0.0005622,1463.3,0.00034477,-170.44,-0.0012856,-12420,0.024702
17,2.0217,3.3521,0.1,0.0013152,13143,0.0012856,12420,-0.00034477,170.44,-0.0005622,-1463.3,0.024702
18,2.0828,3.4918,0.1,0.0013945,13936,0.001391,13907,-0.00037916,606.32,-0.00053806,-587.56,0.026025
19,4.5727,2.1462,0.1,0.00034009,3398.6,0.00032988,3214.5,-6.5681e-05,242.42,-0.00016328,-490.93,0.15164
