Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	2.2566	3.2064	0.	-1.2328e-003
2	1.9919	2.707	0.	-1.2169e-003
3	0.80623	3.896	0.	-5.2682e-004
4	2.5414	2.4758	0.	-6.4418e-004
5	3.1205	2.3782	0.	-5.2108e-004
6	1.4868	3.5556	0.	-8.4022e-004
7	13.779	3.0576	0.	-2.3713e-004
8	2.1497	2.8131	0.	-1.0909e-003
9	1.8182	3.4341	0.	-1.2289e-003
10	20.586	3.0573	0.	-7.766e-005
11	17.207	3.0575	0.	-1.5279e-004
12	10.309	3.0589	0.	-3.1484e-004
13	6.784	3.146	0.	-2.8847e-004
14	4.5727	2.1462	0.	-3.2988e-004
15	2.0828	3.4918	0.	-1.391e-003
16	2.0217	3.3521	0.	-1.2856e-003
17	2.0217	3.3521	0.1	-5.622e-004
18	2.0828	3.4918	0.1	-5.3806e-004
19	4.5727	2.1462	0.1	-1.6328e-004
20	6.784	3.146	0.1	-1.0178e-004
21	10.309	3.0589	0.1	-1.18e-004
22	17.207	3.0575	0.1	-5.0749e-005
23	20.586	3.0573	0.1	-3.155e-005
24	1.8182	3.4341	0.1	-5.7786e-004
25	2.1497	2.8131	0.1	-4.1451e-004
26	13.779	3.0576	0.1	-7.8558e-005
27	1.4868	3.5556	0.1	-4.9374e-004
28	3.1205	2.3782	0.1	-3.2669e-004
29	2.5414	2.4758	0.1	-3.3612e-004
30	0.80623	3.896	0.1	-2.5599e-004
31	1.9919	2.707	0.1	-4.2118e-004
32	2.2566	3.2064	0.1	-5.7763e-004
33	2.1667	1.	0.1	-3.0088e-004
34	2.1667	1.5	0.1	-3.3235e-004
35	2.1667	2.	0.1	-7.42e-004
36	2.	2.	0.1	-9.7328e-004
37	2.	1.5	0.1	-6.433e-004
38	2.	1.	0.1	-5.3898e-004
39	2.1667	5.	0.1	-2.2075e-004
40	2.1667	4.5	0.1	-3.4887e-004
41	2.1667	4.	0.1	-5.6498e-004
42	2.	4.	0.1	-1.1468e-003
43	2.	4.5	0.1	-4.2514e-004
44	2.	5.	0.1	-2.0543e-004
45	2.1667	6.	0.1	-1.4814e-004
46	5.8056	6.	0.1	-1.5555e-004
47	9.4444	6.	0.1	-1.3571e-004
48	13.083	6.	0.1	-8.5813e-005
