Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	5.4366	2.882	0.	2.9439e-005
2	5.6759	3.0372	0.	4.7288e-005
3	6.4263	3.2161	0.	1.5065e-005
4	4.1503	1.4194	0.	1.3629e-005
5	6.0018	2.8057	0.	4.3535e-005
6	5.649	2.6874	0.	5.1776e-005
7	20.878	3.	0.	1.2719e-007
8	17.721	3.	0.	2.0087e-006
9	14.745	3.032	0.	7.5048e-006
10	9.8353	3.0252	0.	2.4817e-006
11	6.811	4.4531	0.	1.6698e-005
12	2.3163	3.8876	0.	2.4302e-006
13	3.6873	3.2141	0.	2.8391e-005
14	6.0162	2.0966	0.	2.0084e-005
15	7.0861	1.6928	0.	1.4607e-005
16	4.4075	2.9708	0.	3.4125e-005
17	4.4075	2.9708	0.1	-3.4125e-005
18	7.0861	1.6928	0.1	-1.4607e-005
19	6.0162	2.0966	0.1	-2.0084e-005
20	3.6873	3.2141	0.1	-2.8391e-005
21	2.3163	3.8876	0.1	-2.4302e-006
22	6.811	4.4531	0.1	-1.6698e-005
23	9.8353	3.0252	0.1	-2.4817e-006
24	14.745	3.032	0.1	-7.5048e-006
25	17.721	3.	0.1	-2.0087e-006
26	20.878	3.	0.1	-1.2719e-007
27	5.649	2.6874	0.1	-5.1776e-005
28	6.0018	2.8057	0.1	-4.3535e-005
29	4.1503	1.4194	0.1	-1.3629e-005
30	6.4263	3.2161	0.1	-1.5065e-005
31	5.6759	3.0372	0.1	-4.7288e-005
32	5.4366	2.882	0.1	-2.9439e-005
33	5.2667	5.	0.1	-2.0289e-005
34	5.2667	4.5	0.1	-3.1246e-005
35	5.2667	4.	0.1	-8.3694e-005
36	5.1	4.	0.1	-7.1453e-005
37	5.1	4.5	0.1	-1.721e-005
38	5.1	5.	0.1	-2.0502e-005
39	5.2667	1.	0.1	-3.0077e-005
40	5.2667	1.5	0.1	-2.3208e-005
41	5.2667	2.	0.1	-1.0227e-004
42	5.1	2.	0.1	-6.4195e-005
43	5.1	1.5	0.1	-4.3235e-005
44	5.1	1.	0.1	1.2824e-005
45	5.2667	6.	0.1	-1.8803e-005
46	8.3889	6.	0.1	-3.7803e-006
47	11.511	6.	0.1	-4.9841e-006
48	14.633	6.	0.1	-5.5018e-006
49	17.756	6.	0.1	-2.7502e-006
50	20.878	6.	0.1	6.2061e-008
51	24.	6.	0.1	-7.0634e-008
52	24.	3.	0.1	-1.0174e-007
53	2.6226e-014	3.	0.1	5.7181e-007
54	24.	0.	0.1	7.0068e-009
55	20.878	0.	0.1	1.6491e-008
56	17.756	0.	0.1	-2.9937e-006
57	14.633	0.	0.1	-5.1378e-006
58	11.511	0.	0.1	-5.0038e-006
59	8.3889	0.	0.1	-6.9533e-006
60	5.2667	0.	0.1	-1.9393e-005
61	5.1	0.	0.1	1.9418e-005
62	2.55	1.0919e-030	0.1	3.5463e-006
63	0.	0.	0.1	-1.3779e-007
64	3.937e-014	6.	0.1	7.6497e-006
65	2.55	6.	0.1	-1.1985e-005
66	5.1	6.	0.1	3.7233e-006
67	2.55	6.	0.	1.1985e-005
68	5.1	6.	0.	-3.7233e-006
69	3.937e-014	6.	0.	-7.6497e-006
70	2.55	1.0919e-030	0.	-3.5463e-006
71	5.1	0.	0.	-1.9418e-005
72	0.	0.	0.	1.3779e-007
73	8.3889	0.	0.	6.9533e-006
74	11.511	0.	0.	5.0038e-006
75	14.633	0.	0.	5.1378e-006
76	17.756	0.	0.	2.9937e-006
77	20.878	0.	0.	-1.6492e-008
