Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	2.6893	3.2987	0.	-8374.3
2	1.8649	3.2373	0.	-11376
3	0.99215	3.7407	0.	-5772.1
4	3.7989	3.4062	0.	-5104.2
5	3.3666	1.6941	0.	-4630.8
6	2.6409	2.2825	0.	-5931.1
7	2.1334	3.5106	0.	-10553
8	17.697	2.9833	0.	-1317.1
9	10.112	3.296	0.	-2491.5
10	6.7341	1.672	0.	-3608.5
11	4.9103	4.5514	0.	-3741.7
12	4.9103	4.5514	0.1	-408.68
13	6.7341	1.672	0.1	-217.81
14	10.112	3.296	0.1	43.6
15	17.697	2.9833	0.1	-147.36
16	2.1334	3.5106	0.1	-3843.9
17	2.6409	2.2825	0.1	-2206.5
18	3.3666	1.6941	0.1	-416.61
19	3.7989	3.4062	0.1	-19.711
20	0.99215	3.7407	0.1	-1269.8
21	1.8649	3.2373	0.1	-1009.8
22	2.6893	3.2987	0.1	-1579.8
23	2.1667	1.	0.1	351.03
24	2.1667	1.5	0.1	-1621.1
25	2.1667	2.	0.1	-7186.3
26	2.	2.	0.1	2392.3
27	2.	1.5	0.1	-333.3
28	2.	1.	0.1	-1697.2
29	2.1667	5.	0.1	215.5
30	2.1667	4.5	0.1	884.22
31	2.1667	4.	0.1	1830.8
32	2.	4.	0.1	529.28
33	2.	4.5	0.1	-678.87
34	2.	5.	0.1	548.98
35	2.1667	6.	0.1	-249.39
36	5.5781	6.	0.1	-357.95
37	10.354	6.	0.1	-132.08
38	17.177	6.	0.1	-69.164
39	24.	6.	0.1	57.544
40	24.	3.	0.1	-240.29
41	2.6226e-014	3.	0.1	3419.4
42	3.937e-014	6.	0.1	1684.8
43	1.	6.	0.1	-1223.6
44	2.	6.	0.1	964.56
45	24.	0.	0.1	-563.07
46	18.542	0.	0.1	-24.795
47	13.083	0.	0.1	-95.548
48	7.625	0.	0.1	-209.95
49	4.8958	0.	0.1	-352.19
50	2.1667	0.	0.1	-1687.3
51	2.	0.	0.1	-1388.9
52	0.	0.	0.1	2345.9
53	2.	0.	0.	-3735.9
54	0.	0.	0.	-5337.1
55	4.8958	0.	0.	-3631.9
56	7.625	0.	0.	-3391.
57	13.083	0.	0.	-1945.1
58	18.542	0.	0.	-1221.5
59	2.1667	0.	0.	-3356.1
60	24.	0.	0.	-688.38
61	1.	6.	0.	-3211.7
62	2.	6.	0.	-4245.
63	3.937e-014	6.	0.	-3477.3
64	2.6226e-014	3.	0.	-7231.6
65	24.	3.	0.	-810.52
66	24.	6.	0.	-987.07
67	17.177	6.	0.	-1429.7
68	10.354	6.	0.	-2246.4
69	5.5781	6.	0.	-3272.3
70	2.1667	6.	0.	-3967.4
71	2.	4.5	0.	-12099
72	2.	5.	0.	-5387.2
73	2.	4.	0.	-20680
74	2.1667	5.	0.	-5801.4
75	2.1667	4.5	0.	-11786
76	2.1667	4.	0.	-25188
77	2.	1.5	0.	-12430
78	2.	1.	0.	-7861.1
79	2.	2.	0.	-23732
80	2.1667	1.	0.	-4834.4
81	2.1667	1.5	0.	-6379.5
82	2.1667	2.	0.	-20292
83	3.2441	3.3525	0.	-6716.7
84	2.6651	2.7906	0.	-7141.2
