Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	2.6893	3.2987	0.	1579.8
2	1.8649	3.2373	0.	1009.8
3	0.99215	3.7407	0.	1269.8
4	3.7989	3.4062	0.	19.711
5	3.3666	1.6941	0.	416.61
6	2.6409	2.2825	0.	2206.5
7	2.1334	3.5106	0.	3843.9
8	17.697	2.9833	0.	147.36
9	10.112	3.296	0.	-43.6
10	6.7341	1.672	0.	217.81
11	4.9103	4.5514	0.	408.68
12	4.9103	4.5514	0.1	3741.7
13	6.7341	1.672	0.1	3608.5
14	10.112	3.296	0.1	2491.5
15	17.697	2.9833	0.1	1317.1
16	2.1334	3.5106	0.1	10553
17	2.6409	2.2825	0.1	5931.1
18	3.3666	1.6941	0.1	4630.8
19	3.7989	3.4062	0.1	5104.2
20	0.99215	3.7407	0.1	5772.1
21	1.8649	3.2373	0.1	11376
22	2.6893	3.2987	0.1	8374.3
23	2.1667	1.	0.1	4834.4
24	2.1667	1.5	0.1	6379.5
25	2.1667	2.	0.1	20292
26	2.	2.	0.1	23732
27	2.	1.5	0.1	12430
28	2.	1.	0.1	7861.1
29	2.1667	5.	0.1	5801.4
30	2.1667	4.5	0.1	11786
31	2.1667	4.	0.1	25188
32	2.	4.	0.1	20680
33	2.	4.5	0.1	12099
34	2.	5.	0.1	5387.2
35	2.1667	6.	0.1	3967.4
36	5.5781	6.	0.1	3272.3
37	10.354	6.	0.1	2246.4
38	17.177	6.	0.1	1429.7
39	24.	6.	0.1	987.07
40	24.	3.	0.1	810.52
41	2.6226e-014	3.	0.1	7231.6
42	3.937e-014	6.	0.1	3477.3
43	1.	6.	0.1	3211.7
44	2.	6.	0.1	4245.
45	24.	0.	0.1	688.38
46	18.542	0.	0.1	1221.5
47	13.083	0.	0.1	1945.1
48	7.625	0.	0.1	3391.
49	4.8958	0.	0.1	3631.9
50	2.1667	0.	0.1	3356.1
51	2.	0.	0.1	3735.9
52	0.	0.	0.1	5337.1
53	2.	0.	0.	1388.9
54	0.	0.	0.	-2345.9
55	4.8958	0.	0.	352.19
56	7.625	0.	0.	209.95
57	13.083	0.	0.	95.548
58	18.542	0.	0.	24.795
59	2.1667	0.	0.	1687.3
60	24.	0.	0.	563.07
61	1.	6.	0.	1223.6
62	2.	6.	0.	-964.56
63	3.937e-014	6.	0.	-1684.8
64	2.6226e-014	3.	0.	-3419.4
65	24.	3.	0.	240.29
66	24.	6.	0.	-57.544
67	17.177	6.	0.	69.164
68	10.354	6.	0.	132.08
69	5.5781	6.	0.	357.95
70	2.1667	6.	0.	249.39
71	2.	4.5	0.	678.87
72	2.	5.	0.	-548.98
73	2.	4.	0.	-529.28
74	2.1667	5.	0.	-215.5
75	2.1667	4.5	0.	-884.22
76	2.1667	4.	0.	-1830.8
77	2.	1.5	0.	333.3
78	2.	1.	0.	1697.2
79	2.	2.	0.	-2392.3
80	2.1667	1.	0.	-351.03
81	2.1667	1.5	0.	1621.1
82	2.1667	2.	0.	7186.3
83	3.2441	3.3525	0.	758.37
84	2.6651	2.7906	0.	1684.2
85	2.4114	3.4047	0.	2666.9
86	2.6893	3.2987	5.e-002	736.65
87	2.428	3.6494	0.	-1067.9
88	1.4285	3.489	0.	674.04
89	2.2529	2.7599	0.	1560.5
90	1.9992	3.374	0.	2405.6
91	1.8649	3.2373	5.e-002	83.114
92	1.9325	2.6187	0.	-1335.6
93	0.99215	3.7407	5.e-002	235.13
94	0.99607	4.8703	0.	1234.9
95	0.49607	3.3703	0.	-1150.7
96	1.4961	4.1203	0.	927.48
97	1.4961	4.3703	0.	314.4
98	1.4961	3.8703	0.	-67.834
99	1.4961	2.6203	0.	793.95
100	1.4961	2.8703	0.	-584.23
101	3.5828	2.5502	0.	50.742
102	5.2665	2.5391	0.	87.362
103	4.3546	3.9788	0.	-24.958
104	3.7989	3.4062	5.e-002	330.78
105	2.9828	3.9531	0.	-672.19
106	3.0038	1.9883	0.	1279.6
107	3.3666	1.6941	5.e-002	123.36
108	4.1312	0.84706	0.	343.9
109	2.7666	1.3471	0.	-172.23
110	2.6409	2.2825	5.e-002	494.32
111	2.4038	1.8913	0.	936.09
112	2.4038	2.1413	0.	4381.9
113	2.1334	3.5106	5.e-002	289.37
114	2.0667	3.7553	0.	1266.
115	13.904	3.1397	0.	-13.525
116	17.697	2.9833	5.e-002	44.717
117	18.119	1.4917	0.	75.089
118	20.848	2.9917	0.	189.76
119	17.437	4.4917	0.	100.96
120	8.4232	2.484	0.	-18.97
121	7.5113	3.9237	0.	106.06
122	10.112	3.296	5.e-002	100.16
123	11.598	1.648	0.	-17.464
124	10.233	4.648	0.	5.6664
125	6.7341	1.672	5.e-002	163.23
126	5.815	0.836	0.	268.01
127	7.1796	0.836	0.	206.49
128	4.9103	4.5514	5.e-002	403.01
129	5.2442	5.2757	0.	380.07
130	3.5385	4.7757	0.	37.24
131	7.5113	3.9237	0.1	3095.4
132	4.3546	3.9788	0.1	4420.9
133	3.5385	4.7757	0.1	4684.7
134	5.2442	5.2757	0.1	3504.4
135	8.4232	2.484	0.1	3048.1
136	5.2665	2.5391	0.1	4314.6
137	7.1796	0.836	0.1	3493.1
138	5.815	0.836	0.1	3604.6
139	13.904	3.1397	0.1	1903.6
140	10.233	4.648	0.1	2368.4
141	11.598	1.648	0.1	2216.9
142	17.437	4.4917	0.1	1372.
143	20.848	2.9917	0.1	1061.9
144	18.119	1.4917	0.1	1259.5
145	1.9992	3.374	0.1	10950
146	2.4114	3.4047	0.1	9456.6
147	2.0667	3.7553	0.1	15395
148	3.0038	1.9883	0.1	5263.6
149	2.2529	2.7599	0.1	8646.8
150	2.6651	2.7906	0.1	7141.2
151	2.4038	1.8913	0.1	5250.7
152	2.4038	2.1413	0.1	12920
153	3.5828	2.5502	0.1	4791.2
154	2.7666	1.3471	0.1	4722.1
155	4.1312	0.84706	0.1	4096.3
156	3.2441	3.3525	0.1	6716.7
157	2.9828	3.9531	0.1	8306.
158	1.4285	3.489	0.1	8545.8
159	1.4961	2.8703	0.1	14194
160	1.4961	2.6203	0.1	8423.8
161	1.4961	3.8703	0.1	13207
162	1.4961	4.1203	0.1	8450.9
163	1.4961	4.3703	0.1	5334.6
164	0.49607	3.3703	0.1	6439.2
165	0.99607	4.8703	0.1	4437.2
166	1.9325	2.6187	0.1	17018
167	2.428	3.6494	0.1	16565
168	2.1667	1.25	0.1	5220.4
169	2.1667	0.5	0.1	4072.3
170	2.1667	1.	5.e-002	459.59
171	2.1667	1.75	0.1	12640
172	2.1667	1.5	5.e-002	291.95
173	2.0833	2.	0.1	20436
174	2.1667	2.	5.e-002	3492.2
175	2.	1.75	0.1	18039
